"anio","geocodigoFundar","geonombreFundar","mys","ranking"
"1933","LKA","Sri Lanka","2.26278070532293","39"
"1938","LKA","Sri Lanka","2.57512292644","39"
"1950","LKA","Sri Lanka","3.1102047047","56"
"1955","LKA","Sri Lanka","3.40505520425339","57"
"1960","LKA","Sri Lanka","3.6815","57"
"1965","LKA","Sri Lanka","3.88550627413127","63"
"1970","LKA","Sri Lanka","5.615","46"
"1975","LKA","Sri Lanka","5.6072203898051","51"
"1980","LKA","Sri Lanka","5.516","78"
"1985","LKA","Sri Lanka","5.82320268419298","79"
"1990","LKA","Sri Lanka","6.30617132867","85"
"1995","LKA","Sri Lanka","6.60592276923011","89"
"2000","LKA","Sri Lanka","6.941","92"
"2005","LKA","Sri Lanka","8.2485078817734","76"
"2010","LKA","Sri Lanka","9.3","63"
"2015","LKA","Sri Lanka","10.91508197","46"
"2020","LKA","Sri Lanka","10.82730007","62"
"1870","SYR","Siria","0.29","50"
"1880","SYR","Siria","0.38","48"
"1890","SYR","Siria","0.45","49"
"1900","SYR","Siria","0.53","48"
"1913","SYR","Siria","0.61","59"
"1925","SYR","Siria","0.74377358490566","64"
"1929","SYR","Siria","0.77","66"
"1933","SYR","Siria","0.915","65"
"1938","SYR","Siria","1.06","65"
"1950","SYR","Siria","1.39","91"
"1955","SYR","Siria","1.66504854368932","90"
"1960","SYR","Siria","2.11","87"
"1965","SYR","Siria","2.40092307692308","89"
"1970","SYR","Siria","2.99","89"
"1975","SYR","Siria","3.66","84"
"1980","SYR","Siria","4.33","98"
"1985","SYR","Siria","5.29671775223499","91"
"1990","SYR","Siria","5.86","94"
"1995","SYR","Siria","6.56539226519337","90"
"2000","SYR","Siria","7.17","87"
"2005","SYR","Siria","7.92943262411347","84"
"2010","SYR","Siria","7.99","87"
"2015","SYR","Siria","5.0625","134"
"2020","SYR","Siria","5.1","137"
"1870","TWN","Taiwán","0.1","113"
"1880","TWN","Taiwán","0.1","113"
"1890","TWN","Taiwán","0.1","113"
"1900","TWN","Taiwán","0.1","113"
"1913","TWN","Taiwán","0.1","119"
"1925","TWN","Taiwán","0.84379746835443","60"
"1929","TWN","Taiwán","1.28487341772152","55"
"1933","TWN","Taiwán","1.68759493670886","50"
"1938","TWN","Taiwán","2.03278481012658","47"
"1950","TWN","Taiwán","3.03","58"
"1955","TWN","Taiwán","3.33","60"
"1960","TWN","Taiwán","3.71","56"
"1965","TWN","Taiwán","4.11","54"
"1970","TWN","Taiwán","4.92","51"
"1975","TWN","Taiwán","5.81","48"
"1980","TWN","Taiwán","6.74","58"
"1985","TWN","Taiwán","7.4","59"
"1990","TWN","Taiwán","8.07","56"
"1995","TWN","Taiwán","8.77","53"
"2000","TWN","Taiwán","9.58","47"
"2005","TWN","Taiwán","10.54","40"
"2010","TWN","Taiwán","11.09","35"
"2015","TWN","Taiwán","11.09","44"
"2020","TWN","Taiwán","12","38"
"1980","TJK","Tayikistán","8.54875677107","35"
"1985","TJK","Tayikistán","9.20301419996391","34"
"1990","TJK","Tayikistán","9.60379878013","34"
"1995","TJK","Tayikistán","9.74537633548919","37"
"2000","TJK","Tayikistán","9.52394560328","48"
"2005","TJK","Tayikistán","9.59143026096734","52"
"2010","TJK","Tayikistán","9.816","56"
"2015","TJK","Tayikistán","10.35582","56"
"2020","TJK","Tayikistán","11.3333938","51"
"1870","THA","Tailandia","0.17","57"
"1880","THA","Tailandia","0.22","57"
"1890","THA","Tailandia","0.26","57"
"1900","THA","Tailandia","0.31","59"
"1913","THA","Tailandia","0.36","69"
"1925","THA","Tailandia","0.436363636363636","78"
"1929","THA","Tailandia","0.48","81"
"1933","THA","Tailandia","0.74961038961039","75"
"1938","THA","Tailandia","1","68"
"1950","THA","Tailandia","1.81","77"
"1955","THA","Tailandia","2.23954248366013","75"
"1960","THA","Tailandia","2.64","74"
"1965","THA","Tailandia","2.64498023715415","85"
"1970","THA","Tailandia","3.23","85"
"1975","THA","Tailandia","3.56795121951219","86"
"1980","THA","Tailandia","4.06","104"
"1985","THA","Tailandia","5.20094228504123","94"
"1990","THA","Tailandia","6.58","80"
"1995","THA","Tailandia","7.43285714285714","78"
"2000","THA","Tailandia","7.61","79"
"2005","THA","Tailandia","7.99894428152493","81"
"2010","THA","Tailandia","7.91","90"
"2015","THA","Tailandia","7.91195","96"
"2020","THA","Tailandia","8.697119713","95"
"1870","TUR","Turquía","0.26","54"
"1880","TUR","Turquía","0.33","53"
"1890","TUR","Turquía","0.39","52"
"1900","TUR","Turquía","0.47","51"
"1913","TUR","Turquía","0.53","63"
"1925","TUR","Turquía","0.641016949152542","68"
"1929","TUR","Turquía","0.65","73"
"1933","TUR","Turquía","0.750206896551724","74"
"1938","TUR","Turquía","0.82","76"
"1950","TUR","Turquía","1.2","95"
"1955","TUR","Turquía","1.6204181184669","91"
"1960","TUR","Turquía","2.17","86"
"1965","TUR","Turquía","2.62346793349169","86"
"1970","TUR","Turquía","3.14","86"
"1975","TUR","Turquía","3.58673333333333","85"
"1980","TUR","Turquía","4.23","100"
"1985","TUR","Turquía","5.09364485981309","97"
"1990","TUR","Turquía","5.29","102"
"1995","TUR","Turquía","5.67503150315032","106"
"2000","TUR","Turquía","6.3","103"
"2005","TUR","Turquía","6.42079847908745","105"
"2010","TUR","Turquía","6.75","107"
"2015","TUR","Turquía","7.88786","97"
"2020","TUR","Turquía","8.63313961","97"
"1870","ARE","Emiratos Árabes Unidos","0.1","114"
"1880","ARE","Emiratos Árabes Unidos","0.1","114"
"1890","ARE","Emiratos Árabes Unidos","0.1","114"
"1900","ARE","Emiratos Árabes Unidos","0.1","114"
"1913","ARE","Emiratos Árabes Unidos","0.1","120"
"1925","ARE","Emiratos Árabes Unidos","0.1185","99"
"1929","ARE","Emiratos Árabes Unidos","0.3505625","87"
"1933","ARE","Emiratos Árabes Unidos","0.444375","85"
"1938","ARE","Emiratos Árabes Unidos","0.5184375","86"
"1950","ARE","Emiratos Árabes Unidos","0.79","111"
"1955","ARE","Emiratos Árabes Unidos","1.14","104"
"1960","ARE","Emiratos Árabes Unidos","1.51","101"
"1965","ARE","Emiratos Árabes Unidos","2.1","95"
"1970","ARE","Emiratos Árabes Unidos","2.54","95"
"1975","ARE","Emiratos Árabes Unidos","2.99","97"
"1980","ARE","Emiratos Árabes Unidos","3.89","109"
"1985","ARE","Emiratos Árabes Unidos","4.9","100"
"1990","ARE","Emiratos Árabes Unidos","6.11","86"
"1995","ARE","Emiratos Árabes Unidos","7.51","77"
"2000","ARE","Emiratos Árabes Unidos","8.43","65"
"2005","ARE","Emiratos Árabes Unidos","8.89","64"
"2010","ARE","Emiratos Árabes Unidos","9.07","67"
"2015","ARE","Emiratos Árabes Unidos","9.5","69"
"2020","ARE","Emiratos Árabes Unidos","12.69402981","23"
"1980","UZB","Uzbekistán","9.15391945326","20"
"1985","UZB","Uzbekistán","9.58820303833","24"
"1990","UZB","Uzbekistán","10.0224866234","23"
"1995","UZB","Uzbekistán","10.1171866601","32"
"2000","UZB","Uzbekistán","10.2118866968","34"
"2005","UZB","Uzbekistán","10.25299654745","44"
"2010","UZB","Uzbekistán","10.2941063981","48"
"2015","UZB","Uzbekistán","12.048045","22"
"2020","UZB","Uzbekistán","11.89558983","40"
"1870","VNM","Vietnam","0.353220639891","45"
"1880","VNM","Vietnam","0.353220639891","50"
"1890","VNM","Vietnam","0.353220639891","54"
"1900","VNM","Vietnam","0.410816617505","54"
"1913","VNM","Vietnam","0.43430898731","64"
"1925","VNM","Vietnam","0.7149213281295","65"
"1929","VNM","Vietnam","0.939367003587","63"
"1933","VNM","Vietnam","1.5089006059385","54"
"1938","VNM","Vietnam","2.07843420829","46"
"1950","VNM","Vietnam","2.78174175824","59"
"1955","VNM","Vietnam","2.74619057204396","69"
"1960","VNM","Vietnam","3.1425","65"
"1965","VNM","Vietnam","3.61040583941606","66"
"1970","VNM","Vietnam","4.218","65"
"1975","VNM","Vietnam","4.89613143483023","63"
"1980","VNM","Vietnam","5.585","75"
"1985","VNM","Vietnam","4.92636717062635","99"
"1990","VNM","Vietnam","4.2465","119"
"1995","VNM","Vietnam","4.71356262833676","120"
"2000","VNM","Vietnam","5.2195","119"
"2005","VNM","Vietnam","5.89871758153525","115"
"2010","VNM","Vietnam","6.53199499499","111"
"2015","VNM","Vietnam","7.988721822","94"
"2020","VNM","Vietnam","8.370280266","101"
"1870","YEM","Yemen","0.1","115"
"1880","YEM","Yemen","0.1","115"
"1890","YEM","Yemen","0.1","115"
"1900","YEM","Yemen","0.1","115"
"1913","YEM","Yemen","0.1","121"
"1925","YEM","Yemen","0.1","121"
"1929","YEM","Yemen","0.1","121"
"1933","YEM","Yemen","0.1","121"
"1938","YEM","Yemen","0.1","121"
"1950","YEM","Yemen","0.1","146"
"1955","YEM","Yemen","0.1","146"
"1960","YEM","Yemen","0.1","146"
"1965","YEM","Yemen","0.1","146"
"1970","YEM","Yemen","0.1","146"
"1975","YEM","Yemen","0.1","146"
"1980","YEM","Yemen","0.23","160"
"1985","YEM","Yemen","0.61","158"
"1990","YEM","Yemen","1.2","156"
"1995","YEM","Yemen","1.67","155"
"2000","YEM","Yemen","2.34","153"
"2005","YEM","Yemen","3","151"
"2010","YEM","Yemen","3.68","145"
"2015","YEM","Yemen","3","153"
"2020","YEM","Yemen","3.2","153"
"1870","AUS","Australia","3.06","15"
"1880","AUS","Australia","4.15","14"
"1890","AUS","Australia","5.28","8"
"1900","AUS","Australia","6.25","6"
"1913","AUS","Australia","7.06","4"
"1925","AUS","Australia","7.94010030090271","4"
"1929","AUS","Australia","8.38","3"
"1933","AUS","Australia","8.7045380212592","2"
"1938","AUS","Australia","8.93","1"
"1950","AUS","Australia","9.45","2"
"1955","AUS","Australia","9.72735666867833","2"
"1960","AUS","Australia","10.04","2"
"1965","AUS","Australia","10.1448326933626","4"
"1970","AUS","Australia","10.67","4"
"1975","AUS","Australia","11.3857607655502","4"
"1980","AUS","Australia","11.95","3"
"1985","AUS","Australia","12.3510277033065","3"
"1990","AUS","Australia","12.73","3"
"1995","AUS","Australia","12.9466966292135","3"
"2000","AUS","Australia","12.99","3"
"2005","AUS","Australia","13.1516762494472","4"
"2010","AUS","Australia","13.14","4"
"2015","AUS","Australia","13.1751","5"
"2020","AUS","Australia","12.72681999","22"
"1870","NZL","Nueva Zelanda","3.91","12"
"1880","NZL","Nueva Zelanda","4.46","11"
"1890","NZL","Nueva Zelanda","5.23","10"
"1900","NZL","Nueva Zelanda","6.25","7"
"1913","NZL","Nueva Zelanda","7","5"
"1925","NZL","Nueva Zelanda","7.61830155183674","6"
"1929","NZL","Nueva Zelanda","8.059999","5"
"1933","NZL","Nueva Zelanda","8.29035639412998","5"
"1938","NZL","Nueva Zelanda","8.440001","5"
"1950","NZL","Nueva Zelanda","8.73","5"
"1955","NZL","Nueva Zelanda","8.77980094290204","6"
"1960","NZL","Nueva Zelanda","8.95","6"
"1965","NZL","Nueva Zelanda","8.87392222755641","14"
"1970","NZL","Nueva Zelanda","9.59","12"
"1975","NZL","Nueva Zelanda","10.4152442273535","10"
"1980","NZL","Nueva Zelanda","10.44","12"
"1985","NZL","Nueva Zelanda","10.827083153813","12"
"1990","NZL","Nueva Zelanda","11.02","12"
"1995","NZL","Nueva Zelanda","11.5601026518392","11"
"2000","NZL","Nueva Zelanda","12.12","10"
"2005","NZL","Nueva Zelanda","12.6550791556728","8"
"2010","NZL","Nueva Zelanda","12.33","11"
"2015","NZL","Nueva Zelanda","12.503","12"
"2020","NZL","Nueva Zelanda","12.94468975","15"
"1870","CAN","Canadá","5.71","2"
"1880","CAN","Canadá","6.2","2"
"1890","CAN","Canadá","6.68","2"
"1900","CAN","Canadá","7.1","2"
"1913","CAN","Canadá","7.63","1"
"1925","CAN","Canadá","8.30228668941979","1"
"1929","CAN","Canadá","8.48","1"
"1933","CAN","Canadá","8.75975037821483","1"
"1938","CAN","Canadá","8.83","4"
"1950","CAN","Canadá","9.15","4"
"1955","CAN","Canadá","9.2980991217064","4"
"1960","CAN","Canadá","9.54","5"
"1965","CAN","Canadá","9.61990846681922","5"
"1970","CAN","Canadá","9.9","9"
"1975","CAN","Canadá","10.615189217211","8"
"1980","CAN","Canadá","11.21","7"
"1985","CAN","Canadá","11.362080078125","9"
"1990","CAN","Canadá","12.2","6"
"1995","CAN","Canadá","12.6023684210526","6"
"2000","CAN","Canadá","12.84","5"
"2005","CAN","Canadá","13.3999828104856","1"
"2010","CAN","Canadá","13.08","5"
"2015","CAN","Canadá","13.10511486","6"
"2020","CAN","Canadá","13.83442722","3"
"1870","USA","Estados Unidos","5.57","4"
"1880","USA","Estados Unidos","6.02","3"
"1890","USA","Estados Unidos","6.6","3"
"1900","USA","Estados Unidos","7.09","3"
"1913","USA","Estados Unidos","7.46","3"
"1925","USA","Estados Unidos","8.20426098535286","2"
"1929","USA","Estados Unidos","8.46","2"
"1933","USA","Estados Unidos","8.6600005","3"
"1938","USA","Estados Unidos","8.860001","2"
"1950","USA","Estados Unidos","9.61","1"
"1955","USA","Estados Unidos","9.91533864541833","1"
"1960","USA","Estados Unidos","10.3","1"
"1965","USA","Estados Unidos","10.7388872180451","1"
"1970","USA","Estados Unidos","11.06","3"
"1975","USA","Estados Unidos","11.5504340201666","3"
"1980","USA","Estados Unidos","11.93","4"
"1985","USA","Estados Unidos","12.2943788691705","4"
"1990","USA","Estados Unidos","12.73","4"
"1995","USA","Estados Unidos","13.0461594202899","2"
"2000","USA","Estados Unidos","13.01","2"
"2005","USA","Estados Unidos","13.258450813323","2"
"2010","USA","Estados Unidos","13.61","1"
"2015","USA","Estados Unidos","13.21789033","3"
"2020","USA","Estados Unidos","13.68342972","5"
