geocodigoFundar,geonombreFundar,anio,pib_per_capita,cambio_relativo
THA,Tailandia,1890,1250.0,0.375137513751375
THA,Tailandia,1913,1341.0,0.475247524752475
THA,Tailandia,1929,1264.0,0.390539053905391
THA,Tailandia,1938,1317.0,0.448844884488449
THA,Tailandia,1950,1302.0,0.432343234323432
THA,Tailandia,1951,1353.0,0.488448844884488
THA,Tailandia,1952,1385.0,0.523652365236524
THA,Tailandia,1953,1490.0,0.639163916391639
THA,Tailandia,1954,1431.0,0.574257425742574
THA,Tailandia,1955,1506.0,0.656765676567657
THA,Tailandia,1956,1482.0,0.63036303630363
THA,Tailandia,1957,1451.0,0.596259625962596
THA,Tailandia,1958,1457.0,0.602860286028603
THA,Tailandia,1959,1581.0,0.739273927392739
THA,Tailandia,1960,1718.0,0.88998899889989
THA,Tailandia,1961,1753.0,0.928492849284928
THA,Tailandia,1962,1831.0,1.01430143014301
THA,Tailandia,1963,1921.0,1.11331133113311
THA,Tailandia,1964,1991.0,1.19031903190319
THA,Tailandia,1965,2085.0,1.29372937293729
THA,Tailandia,1966,2251.0,1.47634763476348
THA,Tailandia,1967,2369.0,1.60616061606161
THA,Tailandia,1968,2488.0,1.73707370737074
THA,Tailandia,1969,2608.0,1.86908690869087
THA,Tailandia,1970,2700.0,1.97029702970297
THA,Tailandia,1971,2750.0,2.02530253025303
THA,Tailandia,1972,2786.0,2.06490649064907
THA,Tailandia,1973,2987.0,2.28602860286029
THA,Tailandia,1974,3045.0,2.34983498349835
THA,Tailandia,1975,3123.0,2.43564356435644
THA,Tailandia,1976,3333.0,2.66666666666667
THA,Tailandia,1977,3585.0,2.94389438943894
THA,Tailandia,1978,3861.0,3.24752475247525
THA,Tailandia,1979,3979.0,3.37733773377338
THA,Tailandia,1980,4071.0,3.47854785478548
THA,Tailandia,1981,4230.0,3.65346534653465
THA,Tailandia,1982,4375.0,3.81298129812981
THA,Tailandia,1983,4538.0,3.99229922992299
THA,Tailandia,1984,4720.0,4.19251925192519
THA,Tailandia,1985,4862.0,4.34873487348735
THA,Tailandia,1986,5053.0,4.55885588558856
THA,Tailandia,1987,5453.0,4.998899889989
THA,Tailandia,1988,6089.0,5.6985698569857
THA,Tailandia,1989,6735.0,6.40924092409241
THA,Tailandia,1990,7385.0,7.12431243124312
THA,Tailandia,1991,7849.74481802388,7.63558285811208
THA,Tailandia,1992,8409.0209422082,8.25084812124114
THA,Tailandia,1993,8964.29215998945,8.86170754674307
THA,Tailandia,1994,9499.51752452374,9.45051432840895
THA,Tailandia,1995,10080.2082631763,10.0893380232962
THA,Tailandia,1996,10458.3586098259,10.505345005309
THA,Tailandia,1997,9995.61821964787,9.99627966957962
THA,Tailandia,1998,9077.7477967745,8.98652122857481
THA,Tailandia,1999,9347.0609300166,9.28279530254851
THA,Tailandia,2000,9627.10431781556,9.59087383698082
THA,Tailandia,2001,9818.72053622492,9.80167275712313
THA,Tailandia,2002,10276.398308003,10.3051686556689
THA,Tailandia,2003,10868.8355383604,10.9569147836748
THA,Tailandia,2004,11408.3257048843,11.5504133167044
THA,Tailandia,2005,11742.1280936609,11.9176326662937
THA,Tailandia,2006,12180.7113589908,12.4001225071406
THA,Tailandia,2007,12694.7146347803,12.965582656524
THA,Tailandia,2008,12768.1290769284,13.0463466192831
THA,Tailandia,2009,12543.3986128863,12.7991183860135
THA,Tailandia,2010,13343.546749821,13.6793693617393
THA,Tailandia,2011,13318.0,13.6512651265127
THA,Tailandia,2012,14202.2506555619,14.6240381249305
THA,Tailandia,2013,14504.183137306,14.9561970707436
THA,Tailandia,2014,14571.9710446526,15.0307712262405
THA,Tailandia,2015,14960.9084338143,15.4586451417099
THA,Tailandia,2016,15411.5337959337,15.9543826137884
THA,Tailandia,2017,15994.506156893,16.5957163442168
THA,Tailandia,2018,16610.0505118626,17.272882851334
THA,Tailandia,2019,16905.2923275744,17.5976813284647
THA,Tailandia,2020,15815.9148595292,16.3992462701092
THA,Tailandia,2021,16019.5187549168,16.6232329537039
THA,Tailandia,2022,16421.0729937064,17.0649867917562
TUN,Túnez,1820,685.0,0.0
TUN,Túnez,1870,1009.0,0.472992700729927
TUN,Túnez,1913,1407.0,1.05401459854015
TUN,Túnez,1950,1777.0,1.59416058394161
TUN,Túnez,1951,1763.0,1.57372262773723
TUN,Túnez,1952,1945.0,1.83941605839416
TUN,Túnez,1953,1983.0,1.89489051094891
TUN,Túnez,1954,1991.0,1.90656934306569
TUN,Túnez,1955,1855.0,1.70802919708029
TUN,Túnez,1956,1949.0,1.84525547445255
TUN,Túnez,1957,1847.0,1.6963503649635
TUN,Túnez,1958,2058.0,2.0043795620438
TUN,Túnez,1959,1940.0,1.83211678832117
TUN,Túnez,1960,2141.0,2.12554744525547
TUN,Túnez,1961,2289.0,2.34160583941606
TUN,Túnez,1962,2198.0,2.20875912408759
TUN,Túnez,1963,2480.0,2.62043795620438
TUN,Túnez,1964,2533.0,2.6978102189781
TUN,Túnez,1965,2635.0,2.84671532846715
TUN,Túnez,1966,2636.0,2.84817518248175
TUN,Túnez,1967,2558.0,2.73430656934307
TUN,Túnez,1968,2766.0,3.03795620437956
TUN,Túnez,1969,2805.0,3.0948905109489
TUN,Túnez,1970,2912.0,3.25109489051095
TUN,Túnez,1971,3159.0,3.61167883211679
TUN,Túnez,1972,3645.0,4.32116788321168
TUN,Túnez,1973,3540.0,4.16788321167883
TUN,Túnez,1974,3735.0,4.45255474452555
TUN,Túnez,1975,3899.0,4.69197080291971
TUN,Túnez,1976,4095.0,4.97810218978102
TUN,Túnez,1977,4132.0,5.03211678832117
TUN,Túnez,1978,4304.0,5.28321167883212
TUN,Túnez,1979,4481.0,5.54160583941606
TUN,Túnez,1980,4693.0,5.85109489051095
TUN,Túnez,1981,4830.0,6.05109489051095
TUN,Túnez,1982,4713.0,5.88029197080292
TUN,Túnez,1983,4844.0,6.07153284671533
TUN,Túnez,1984,4890.0,6.13868613138686
TUN,Túnez,1985,5039.0,6.35620437956204
TUN,Túnez,1986,4841.0,6.06715328467153
TUN,Túnez,1987,5043.0,6.36204379562044
TUN,Túnez,1988,4940.0,6.21167883211679
TUN,Túnez,1989,5023.0,6.33284671532847
TUN,Túnez,1990,5316.0,6.76058394160584
TUN,Túnez,1991,5446.22817572492,6.9506980667517
TUN,Túnez,1992,5789.95505292201,7.45248912835329
TUN,Túnez,1993,5843.06841037157,7.53002687645484
TUN,Túnez,1994,5968.84479017184,7.71364202944795
TUN,Túnez,1995,6048.74749910215,7.83028831985716
TUN,Túnez,1996,6388.39398445291,8.32612260504075
TUN,Túnez,1997,6680.10341022702,8.75197578135331
TUN,Túnez,1998,6944.66089006728,9.13819108039019
TUN,Túnez,1999,7297.47460420524,9.65324759737991
TUN,Túnez,2000,7548.43784225814,10.0196172879681
TUN,Túnez,2001,7848.09446652532,10.4570722139056
TUN,Túnez,2002,7916.67949611709,10.5571963446965
TUN,Túnez,2003,8281.71526314928,11.0900952746705
TUN,Túnez,2004,8705.08413958555,11.708152028592
TUN,Túnez,2005,8983.38417225937,12.1144294485538
TUN,Túnez,2006,9420.02315098333,12.7518586145742
TUN,Túnez,2007,9932.93816771539,13.5006396608984
TUN,Túnez,2008,10294.921446404,14.0290824035095
TUN,Túnez,2009,10533.2178252313,14.3769603288048
TUN,Túnez,2010,10721.8113442216,14.65227933463
TUN,Túnez,2011,10437.0,14.236496350365
TUN,Túnez,2012,10750.8498218162,14.6946712727243
TUN,Túnez,2013,10881.5104500578,14.8854167154128
TUN,Túnez,2014,11084.7813959578,15.1821626218362
TUN,Túnez,2015,11063.0809263614,15.1504831041772
TUN,Túnez,2016,11064.0237155029,15.1518594386904
TUN,Túnez,2017,11194.3648219128,15.3421384261501
TUN,Túnez,2018,11376.2896621898,15.6077221345836
TUN,Túnez,2019,11451.8975746959,15.7180986491911
TUN,Túnez,2020,10354.2390963813,14.1156775129654
TUN,Túnez,2021,10726.2562201682,14.6587682046251
TUN,Túnez,2022,10913.8454890859,14.9326211519503
TUR,Turquía,1820,974.0,0.0
TUR,Turquía,1870,1165.0,0.196098562628337
TUR,Turquía,1913,1473.0,0.512320328542095
TUR,Turquía,1918,832.0,-0.145790554414784
TUR,Turquía,1923,999.0,0.0256673511293635
TUR,Turquía,1924,1084.0,0.112936344969199
TUR,Turquía,1925,1199.0,0.231006160164271
TUR,Turquía,1926,1382.0,0.418891170431211
TUR,Turquía,1927,1248.0,0.281314168377823
TUR,Turquía,1928,1361.0,0.397330595482546
TUR,Turquía,1929,1554.0,0.595482546201232
TUR,Turquía,1930,1600.0,0.642710472279261
TUR,Turquía,1931,1669.0,0.713552361396304
TUR,Turquía,1932,1543.0,0.584188911704312
TUR,Turquía,1933,1718.0,0.763860369609856
TUR,Turquía,1934,1731.0,0.777207392197125
TUR,Turquía,1935,1739.0,0.785420944558522
TUR,Turquía,1936,2034.0,1.08829568788501
TUR,Turquía,1937,2066.0,1.1211498973306
TUR,Turquía,1938,2209.0,1.26796714579055
TUR,Turquía,1939,2324.0,1.38603696098563
TUR,Turquía,1940,2146.0,1.20328542094456
TUR,Turquía,1941,1932.0,0.983572895277207
TUR,Turquía,1942,1994.0,1.04722792607803
TUR,Turquía,1943,1792.0,0.839835728952772
TUR,Turquía,1944,1696.0,0.741273100616016
TUR,Turquía,1945,1452.0,0.490759753593429
TUR,Turquía,1946,1831.0,0.879876796714579
TUR,Turquía,1947,1890.0,0.940451745379877
TUR,Turquía,1948,2098.0,1.15400410677618
TUR,Turquía,1949,1946.0,0.997946611909651
TUR,Turquía,1950,2079.0,1.13449691991786
TUR,Turquía,1951,2299.0,1.36036960985626
TUR,Turquía,1952,2522.0,1.58932238193018
TUR,Turquía,1953,2745.0,1.81827515400411
TUR,Turquía,1954,2609.0,1.67864476386037
TUR,Turquía,1955,2754.0,1.82751540041068
TUR,Turquía,1956,2777.0,1.85112936344969
TUR,Turquía,1957,2920.0,1.99794661190965
TUR,Turquía,1958,2973.0,2.0523613963039
TUR,Turquía,1959,3030.0,2.11088295687885
TUR,Turquía,1960,3041.0,2.12217659137577
TUR,Turquía,1961,3022.0,2.10266940451745
TUR,Turquía,1962,3142.0,2.2258726899384
TUR,Turquía,1963,3374.0,2.46406570841889
TUR,Turquía,1964,3453.0,2.54517453798768
TUR,Turquía,1965,3481.0,2.57392197125257
TUR,Turquía,1966,3824.0,2.92607802874743
TUR,Turquía,1967,3929.0,3.03388090349076
TUR,Turquía,1968,4122.0,3.23203285420945
TUR,Turquía,1969,4267.0,3.38090349075975
TUR,Turquía,1970,4398.0,3.51540041067762
TUR,Turquía,1971,4715.0,3.84086242299795
TUR,Turquía,1972,4929.0,4.0605749486653
TUR,Turquía,1973,5050.0,4.18480492813142
TUR,Turquía,1974,5353.0,4.4958932238193
TUR,Turquía,1975,5719.0,4.87166324435318
TUR,Turquía,1976,6110.0,5.27310061601643
TUR,Turquía,1977,6271.0,5.43839835728953
TUR,Turquía,1978,6350.0,5.51950718685832
TUR,Turquía,1979,6204.0,5.36960985626283
TUR,Turquía,1980,6070.0,5.23203285420945
TUR,Turquía,1981,6201.0,5.36652977412731
TUR,Turquía,1982,6381.0,5.55133470225873
TUR,Turquía,1983,6489.0,5.66221765913758
TUR,Turquía,1984,6736.0,5.91581108829569
TUR,Turquía,1985,6958.0,6.14373716632443
TUR,Turquía,1986,7323.0,6.51848049281314
TUR,Turquía,1987,7838.0,7.04722792607803
TUR,Turquía,1988,8019.0,7.23305954825462
TUR,Turquía,1989,7992.0,7.20533880903491
TUR,Turquía,1990,8606.0,7.83572895277207
TUR,Turquía,1991,8658.37842796921,7.88950557286367
TUR,Turquía,1992,9150.43455900429,8.394696672489
TUR,Turquía,1993,9865.30068443511,9.12864546656582
TUR,Turquía,1994,9308.69542090803,8.55718215698976
TUR,Turquía,1995,9962.53657231796,9.22847697363241
TUR,Turquía,1996,10644.6339797202,9.92878232004123
TUR,Turquía,1997,11432.4368129268,10.7376147976661
TUR,Turquía,1998,11772.8300513344,11.0870945085569
TUR,Turquía,1999,11151.6736208847,10.4493569002923
TUR,Turquía,2000,11904.0081810757,11.2217743132195
TUR,Turquía,2001,10950.9920936764,10.243318371331
TUR,Turquía,2002,11753.9536089193,11.0677141775352
TUR,Turquía,2003,12380.2068319438,11.7106846323859
TUR,Turquía,2004,13423.7946262089,12.7821300063747
TUR,Turquía,2005,14487.7582879573,13.8744951621739
TUR,Turquía,2006,15425.1887111932,14.8369493954755
TUR,Turquía,2007,16090.83483799,15.5203643100513
TUR,Turquía,2008,16182.7328044146,15.6147154049432
TUR,Turquía,2009,15188.4204477249,14.5938608292864
TUR,Turquía,2010,16528.1192728259,15.9693216353448
TUR,Turquía,2011,17919.0,17.3973305954825
TUR,Turquía,2012,18539.2219737781,18.034108802647
TUR,Turquía,2013,19855.7176363446,19.3857470599021
TUR,Turquía,2014,20557.4013155252,20.1061615149129
TUR,Turquía,2015,21519.3305057265,21.0937684863722
TUR,Turquía,2016,21937.1612967413,21.5227528713977
TUR,Turquía,2017,23278.9966595557,22.9004072480038
TUR,Turquía,2018,23650.4894239522,23.2818166570351
TUR,Turquía,2019,23497.503357727,23.124746773847
TUR,Turquía,2020,23721.8804978406,23.355113447475
TUR,Turquía,2021,26175.9304755498,25.8746719461497
TUR,Turquía,2022,27361.9876594548,27.0923897941015
TWN,Taiwán,1820,966.0,0.0
TWN,Taiwán,1870,968.0,0.0020703933747412
TWN,Taiwán,1901,1079.0,0.116977225672878
TWN,Taiwán,1902,1079.0,0.116977225672878
TWN,Taiwán,1903,1278.0,0.322981366459627
TWN,Taiwán,1904,1218.0,0.260869565217391
TWN,Taiwán,1905,985.0,0.0196687370600415
TWN,Taiwán,1906,1038.0,0.0745341614906831
TWN,Taiwán,1907,1149.0,0.18944099378882
TWN,Taiwán,1908,1186.0,0.227743271221532
TWN,Taiwán,1909,1323.0,0.369565217391304
TWN,Taiwán,1910,1345.0,0.392339544513458
TWN,Taiwán,1911,1258.0,0.302277432712215
TWN,Taiwán,1912,1183.0,0.22463768115942
TWN,Taiwán,1913,1286.0,0.331262939958592
TWN,Taiwán,1914,1240.0,0.283643892339545
TWN,Taiwán,1915,1291.0,0.336438923395445
TWN,Taiwán,1916,1392.0,0.440993788819876
TWN,Taiwán,1917,1561.0,0.615942028985507
TWN,Taiwán,1918,1492.0,0.544513457556936
TWN,Taiwán,1919,1533.0,0.58695652173913
TWN,Taiwán,1920,1513.0,0.566252587991718
TWN,Taiwán,1921,1561.0,0.615942028985507
TWN,Taiwán,1922,1728.0,0.788819875776398
TWN,Taiwán,1923,1760.0,0.821946169772257
TWN,Taiwán,1924,1889.0,0.955486542443064
TWN,Taiwán,1925,1959.0,1.02795031055901
TWN,Taiwán,1926,1954.0,1.02277432712215
TWN,Taiwán,1927,1919.0,0.986542443064182
TWN,Taiwán,1928,1934.0,1.00207039337474
TWN,Taiwán,1929,1991.0,1.06107660455487
TWN,Taiwán,1930,2021.0,1.09213250517598
TWN,Taiwán,1931,1997.0,1.06728778467909
TWN,Taiwán,1932,2066.0,1.13871635610766
TWN,Taiwán,1933,1957.0,1.02587991718427
TWN,Taiwán,1934,2012.0,1.08281573498965
TWN,Taiwán,1935,2169.0,1.24534161490683
TWN,Taiwán,1936,2246.0,1.32505175983437
TWN,Taiwán,1937,2212.0,1.28985507246377
TWN,Taiwán,1938,2295.0,1.37577639751553
TWN,Taiwán,1939,2200.0,1.27743271221532
TWN,Taiwán,1940,1992.0,1.06211180124224
TWN,Taiwán,1950,1460.0,0.511387163561076
TWN,Taiwán,1951,1513.0,0.566252587991718
TWN,Taiwán,1952,1639.0,0.696687370600414
TWN,Taiwán,1953,1728.0,0.788819875776398
TWN,Taiwán,1954,1825.0,0.889233954451346
TWN,Taiwán,1955,1895.0,0.961697722567288
TWN,Taiwán,1956,1926.0,0.993788819875776
TWN,Taiwán,1957,1997.0,1.06728778467909
TWN,Taiwán,1958,2056.0,1.12836438923395
TWN,Taiwán,1959,2118.0,1.19254658385093
TWN,Taiwán,1960,2157.0,1.23291925465838
TWN,Taiwán,1961,2228.0,1.3064182194617
TWN,Taiwán,1962,2326.0,1.40786749482402
TWN,Taiwán,1963,2463.0,1.54968944099379
TWN,Taiwán,1964,2676.0,1.77018633540373
TWN,Taiwán,1965,2885.0,1.98654244306418
TWN,Taiwán,1966,3054.0,2.16149068322981
TWN,Taiwán,1967,3300.0,2.41614906832298
TWN,Taiwán,1968,3484.0,2.60662525879917
TWN,Taiwán,1969,3720.0,2.85093167701863
TWN,Taiwán,1970,4044.0,3.18633540372671
TWN,Taiwán,1971,4470.0,3.62732919254658
TWN,Taiwán,1972,4962.0,4.13664596273292
TWN,Taiwán,1973,5496.0,4.68944099378882
TWN,Taiwán,1974,5455.0,4.64699792960663
TWN,Taiwán,1975,5614.0,4.81159420289855
TWN,Taiwán,1976,6245.0,5.4648033126294
TWN,Taiwán,1977,6752.0,5.98964803312629
TWN,Taiwán,1978,7519.0,6.78364389233954
TWN,Taiwán,1979,7967.0,7.24741200828157
TWN,Taiwán,1980,8384.0,7.67908902691511
TWN,Taiwán,1981,8749.0,8.05693581780538
TWN,Taiwán,1982,8910.0,8.22360248447205
TWN,Taiwán,1983,9530.0,8.86542443064182
TWN,Taiwán,1984,10394.0,9.75983436853002
TWN,Taiwán,1985,10779.0,10.1583850931677
TWN,Taiwán,1986,11918.0,11.3374741200828
TWN,Taiwán,1987,13705.0,13.1873706004141
TWN,Taiwán,1988,14183.0,13.6821946169772
TWN,Taiwán,1989,15203.0,14.7380952380952
TWN,Taiwán,1990,15841.0,15.3985507246377
TWN,Taiwán,1991,16934.8142830879,16.530863647089
TWN,Taiwán,1992,18101.33184019,17.7384387579607
TWN,Taiwán,1993,19087.5977623259,18.7594179734222
TWN,Taiwán,1994,20269.2663760116,19.9826774078795
TWN,Taiwán,1995,21329.6859942778,21.0804202839314
TWN,Taiwán,1996,22390.0519078282,22.1781075650395
TWN,Taiwán,1997,23437.767762053,23.2626995466387
TWN,Taiwán,1998,24131.2199742003,23.9805589795034
TWN,Taiwán,1999,25471.7812365692,25.368303557525
TWN,Taiwán,2000,26787.4456724356,26.7302750232253
TWN,Taiwán,2001,26203.975908064,26.1262690559669
TWN,Taiwán,2002,27425.8059143979,27.3911034310537
TWN,Taiwán,2003,28348.8525078052,28.3466382068377
TWN,Taiwán,2004,29975.1378251336,30.0301633800555
TWN,Taiwán,2005,31374.4544216119,31.4787312853125
TWN,Taiwán,2006,32867.3671239113,33.0241895692664
TWN,Taiwán,2007,34761.311365655,34.9847943743841
TWN,Taiwán,2008,34762.3673061918,34.9858874805298
TWN,Taiwán,2009,33974.4541088222,34.1702423486772
TWN,Taiwán,2010,37385.4893579484,37.701334739077
TWN,Taiwán,2011,38565.0,38.9223602484472
TWN,Taiwán,2012,39291.1839186158,39.6741034354201
TWN,Taiwán,2013,40140.7305376876,40.5535512812501
TWN,Taiwán,2014,41930.8393225681,42.4066659653914
TWN,Taiwán,2015,42438.4602039025,42.9321534201889
TWN,Taiwán,2016,43262.193509298,43.7848794092112
TWN,Taiwán,2017,44618.2898444558,45.1887058431219
TWN,Taiwán,2018,45817.9361735674,46.4305757490346
TWN,Taiwán,2019,47200.2528694642,47.8615454135241
TWN,Taiwán,2020,48779.4386865065,49.4963133400689
TWN,Taiwán,2021,51943.8822886389,52.7721348743674
TWN,Taiwán,2022,53142.9829609783,54.013439918197
URY,Uruguay,1820,1983.0,0.0
URY,Uruguay,1850,2467.0,0.244074634392335
URY,Uruguay,1860,3000.0,0.51285930408472
URY,Uruguay,1870,3677.0,0.854261220373172
URY,Uruguay,1871,3677.0,0.854261220373172
URY,Uruguay,1872,4305.0,1.17095310136157
URY,Uruguay,1873,4403.0,1.22037317196167
URY,Uruguay,1874,3918.0,0.975794251134644
URY,Uruguay,1875,3241.0,0.634392334846193
URY,Uruguay,1876,3532.0,0.781139687342411
URY,Uruguay,1877,3435.0,0.732223903177005
URY,Uruguay,1878,3677.0,0.854261220373172
URY,Uruguay,1879,3145.0,0.585980837115482
URY,Uruguay,1880,3435.0,0.732223903177005
URY,Uruguay,1881,3096.0,0.561270801815431
URY,Uruguay,1882,3387.0,0.708018154311649
URY,Uruguay,1883,3967.0,1.00050428643469
URY,Uruguay,1884,3870.0,0.951588502269289
URY,Uruguay,1885,4355.0,1.19616742309632
URY,Uruguay,1886,4500.0,1.26928895612708
URY,Uruguay,1887,3677.0,0.854261220373172
URY,Uruguay,1888,4595.0,1.3171961674231
URY,Uruguay,1889,4112.0,1.07362581946546
URY,Uruguay,1890,3628.0,0.829551185073121
URY,Uruguay,1891,3677.0,0.854261220373172
URY,Uruguay,1892,3677.0,0.854261220373172
URY,Uruguay,1893,3870.0,0.951588502269289
URY,Uruguay,1894,4160.0,1.09783156833081
URY,Uruguay,1895,4063.0,1.04891578416541
URY,Uruguay,1896,4112.0,1.07362581946546
URY,Uruguay,1897,3967.0,1.00050428643469
URY,Uruguay,1898,3435.0,0.732223903177005
URY,Uruguay,1899,3532.0,0.781139687342411
URY,Uruguay,1900,3387.0,0.708018154311649
URY,Uruguay,1901,3532.0,0.781139687342411
URY,Uruguay,1902,4015.0,1.02471003530005
URY,Uruguay,1903,4015.0,1.02471003530005
URY,Uruguay,1904,4015.0,1.02471003530005
URY,Uruguay,1905,3387.0,0.708018154311649
URY,Uruguay,1906,3822.0,0.927382753403933
URY,Uruguay,1907,4063.0,1.04891578416541
URY,Uruguay,1908,4355.0,1.19616742309632
URY,Uruguay,1909,4355.0,1.19616742309632
URY,Uruguay,1910,4500.0,1.26928895612708
URY,Uruguay,1911,4500.0,1.26928895612708
URY,Uruguay,1912,5176.0,1.61018658598084
URY,Uruguay,1913,4838.0,1.43973777105396
URY,Uruguay,1914,3773.0,0.902672718103883
URY,Uruguay,1915,3532.0,0.781139687342411
URY,Uruguay,1916,3435.0,0.732223903177005
URY,Uruguay,1917,3918.0,0.975794251134644
URY,Uruguay,1918,3918.0,0.975794251134644
URY,Uruguay,1919,4595.0,1.3171961674231
URY,Uruguay,1920,3580.0,0.805345436207766
URY,Uruguay,1921,3532.0,0.781139687342411
URY,Uruguay,1922,3870.0,0.951588502269289
URY,Uruguay,1923,4112.0,1.07362581946546
URY,Uruguay,1924,4258.0,1.14725163893091
URY,Uruguay,1925,4208.0,1.12203731719617
URY,Uruguay,1926,4548.0,1.29349470499244
URY,Uruguay,1927,5080.0,1.56177508825013
URY,Uruguay,1928,5176.0,1.61018658598084
URY,Uruguay,1929,5128.0,1.58598083711548
URY,Uruguay,1930,5950.0,2.00050428643469
URY,Uruguay,1931,4838.0,1.43973777105396
URY,Uruguay,1932,4450.0,1.24407463439234
URY,Uruguay,1933,4112.0,1.07362581946546
URY,Uruguay,1934,4693.0,1.3666162380232
URY,Uruguay,1935,4790.0,1.4155320221886
URY,Uruguay,1936,4790.0,1.4155320221886
URY,Uruguay,1937,4935.0,1.48865355521936
URY,Uruguay,1938,5273.0,1.65910237014624
URY,Uruguay,1939,5322.0,1.68381240544629
URY,Uruguay,1940,4983.0,1.51285930408472
URY,Uruguay,1941,5225.0,1.63489662128089
URY,Uruguay,1942,4838.0,1.43973777105396
URY,Uruguay,1943,4693.0,1.3666162380232
URY,Uruguay,1944,5322.0,1.68381240544629
URY,Uruguay,1945,5418.0,1.732223903177
URY,Uruguay,1946,5903.0,1.97680282400403
URY,Uruguay,1947,5757.0,1.90317700453858
URY,Uruguay,1948,5853.0,1.95158850226929
URY,Uruguay,1949,6531.0,2.29349470499244
URY,Uruguay,1950,7015.0,2.53756933938477
URY,Uruguay,1951,7548.0,2.80635400907716
URY,Uruguay,1952,7353.0,2.70801815431165
URY,Uruguay,1953,8030.0,3.0494200706001
URY,Uruguay,1954,8273.0,3.17196167423096
URY,Uruguay,1955,8176.0,3.12304589006556
URY,Uruguay,1956,8225.0,3.14775592536561
URY,Uruguay,1957,8176.0,3.12304589006556
URY,Uruguay,1958,7788.0,2.92738275340393
URY,Uruguay,1959,7450.0,2.75693393847705
URY,Uruguay,1960,7643.0,2.85426122037317
URY,Uruguay,1961,7740.0,2.90317700453858
URY,Uruguay,1962,7498.0,2.78113968734241
URY,Uruguay,1963,7450.0,2.75693393847705
URY,Uruguay,1964,7498.0,2.78113968734241
URY,Uruguay,1965,7498.0,2.78113968734241
URY,Uruguay,1966,7693.0,2.87947554210792
URY,Uruguay,1967,7305.0,2.68381240544629
URY,Uruguay,1968,7353.0,2.70801815431165
URY,Uruguay,1969,7740.0,2.90317700453858
URY,Uruguay,1970,8030.0,3.0494200706001
URY,Uruguay,1971,7933.0,3.00050428643469
URY,Uruguay,1972,7643.0,2.85426122037317
URY,Uruguay,1973,7885.0,2.97629853756934
URY,Uruguay,1974,8176.0,3.12304589006556
URY,Uruguay,1975,8563.0,3.31820474029249
URY,Uruguay,1976,8853.0,3.46444780635401
URY,Uruguay,1977,8950.0,3.51336359051941
URY,Uruguay,1978,9483.0,3.7821482602118
URY,Uruguay,1979,9966.0,4.02571860816944
URY,Uruguay,1980,10546.0,4.31820474029249
URY,Uruguay,1981,10643.0,4.36712052445789
URY,Uruguay,1982,9578.0,3.83005547150782
URY,Uruguay,1983,8950.0,3.51336359051941
URY,Uruguay,1984,8805.0,3.44024205748865
URY,Uruguay,1985,8901.0,3.48865355521936
URY,Uruguay,1986,9628.0,3.85526979324256
URY,Uruguay,1987,10305.0,4.19667170953101
URY,Uruguay,1988,10256.0,4.17196167423096
URY,Uruguay,1989,10305.0,4.19667170953101
URY,Uruguay,1990,10305.0,4.19667170953101
URY,Uruguay,1991,10586.4084147668,4.33858215570689
URY,Uruguay,1992,11349.542004281,4.72342007275893
URY,Uruguay,1993,11581.7046842745,4.8404965629221
URY,Uruguay,1994,12344.1501402962,5.22498746358863
URY,Uruguay,1995,12092.6388522467,5.09815373285258
URY,Uruguay,1996,12660.1626555037,5.38434828820155
URY,Uruguay,1997,13226.4777976959,5.66993333217142
URY,Uruguay,1998,13744.3211485163,5.9310747092871
URY,Uruguay,1999,13348.7562813671,5.73159671274185
URY,Uruguay,2000,13050.0639035873,5.58097019848074
URY,Uruguay,2001,12463.9190398091,5.2853852949113
URY,Uruguay,2002,11399.5807247074,4.74865392067949
URY,Uruguay,2003,11438.6861385091,4.76837425038279
URY,Uruguay,2004,11955.3094385533,5.02890037244243
URY,Uruguay,2005,12757.4986400662,5.43343350482412
URY,Uruguay,2006,13223.7807645771,5.66857325495568
URY,Uruguay,2007,13976.3925787319,6.04810518342507
URY,Uruguay,2008,14869.9266663094,6.4987023027279
URY,Uruguay,2009,15143.996123102,6.63691181195258
URY,Uruguay,2010,16415.6288317348,7.27817893683044
URY,Uruguay,2011,17211.0,7.67927382753404
URY,Uruguay,2012,17776.0274914004,7.96420952667696
URY,Uruguay,2013,18553.332642626,8.35619397005851
URY,Uruguay,2014,19104.3132118841,8.63404599691583
URY,Uruguay,2015,19123.6029327346,8.6437735414698
URY,Uruguay,2016,19393.9819007856,8.78012198728474
URY,Uruguay,2017,19656.6265554217,8.91257012376283
URY,Uruguay,2018,19697.7599660763,8.93331314476869
URY,Uruguay,2019,19714.1489487961,8.94157788643273
URY,Uruguay,2020,18460.0383492167,8.30914692345774
URY,Uruguay,2021,19222.2958348679,8.69354303321629
URY,Uruguay,2022,20181.9396629378,9.17747839785061
USA,Estados Unidos,1820,2674.048,0.0
USA,Estados Unidos,1821,2715.1872,0.0153846153846153
USA,Estados Unidos,1822,2791.0376,0.04375
USA,Estados Unidos,1823,2760.1832,0.0322115384615385
USA,Estados Unidos,1824,2836.0336,0.0605769230769231
USA,Estados Unidos,1825,2897.7424,0.0836538461538461
USA,Estados Unidos,1826,2918.312,0.091346153846154
USA,Estados Unidos,1827,2929.8824,0.0956730769230769
