"anio","sector","geocodigoFundar","unit","entity","valor_en_ggco2e","geonombreFundar"
"1957","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","9460000","Mundo"
"1957","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","83200","Mundo"
"1957","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","682000","Mundo"
"1957","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","553000","Mundo"
"1958","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3310000","Mundo"
"1958","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","9740000","Mundo"
"1958","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","83700","Mundo"
"1958","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","713000","Mundo"
"1958","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","578000","Mundo"
"1959","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3380000","Mundo"
"1959","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","10300000","Mundo"
"1959","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","84100","Mundo"
"1959","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","758000","Mundo"
"1959","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","604000","Mundo"
"1960","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3450000","Mundo"
"1960","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","10800000","Mundo"
"1960","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","84500","Mundo"
"1960","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","804000","Mundo"
"1960","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","632000","Mundo"
"1961","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3520000","Mundo"
"1961","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","10800000","Mundo"
"1961","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","84900","Mundo"
"1961","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","825000","Mundo"
"1961","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","660000","Mundo"
"1962","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3590000","Mundo"
"1962","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","11100000","Mundo"
"1962","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","85300","Mundo"
"1962","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","869000","Mundo"
"1962","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","690000","Mundo"
"1963","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3640000","Mundo"
"1963","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","11700000","Mundo"
"1963","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","85700","Mundo"
"1963","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","922000","Mundo"
"1963","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","721000","Mundo"
"1964","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3710000","Mundo"
"1964","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","12200000","Mundo"
"1964","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","86100","Mundo"
"1964","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","987000","Mundo"
"1964","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","753000","Mundo"
"1965","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3780000","Mundo"
"1965","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","12800000","Mundo"
"1965","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","86500","Mundo"
"1965","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1040000","Mundo"
"1965","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","786000","Mundo"
"1966","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3870000","Mundo"
"1966","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","13400000","Mundo"
"1966","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","86900","Mundo"
"1966","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1100000","Mundo"
"1966","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","820000","Mundo"
"1967","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3950000","Mundo"
"1967","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","13700000","Mundo"
"1967","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","87300","Mundo"
"1967","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1140000","Mundo"
"1967","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","854000","Mundo"
"1968","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4020000","Mundo"
"1968","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","14300000","Mundo"
"1968","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","87700","Mundo"
"1968","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1190000","Mundo"
"1968","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","889000","Mundo"
"1969","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4050000","Mundo"
"1969","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","15300000","Mundo"
"1969","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","88100","Mundo"
"1969","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1250000","Mundo"
"1969","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","925000","Mundo"
"1970","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4220000","Mundo"
"1970","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","16500000","Mundo"
"1970","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","141000","Mundo"
"1970","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1210000","Mundo"
"1970","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","916000","Mundo"
"1971","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4190000","Mundo"
"1971","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1.7e+07","Mundo"
"1971","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","141000","Mundo"
"1971","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1230000","Mundo"
"1971","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","967000","Mundo"
"1972","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4290000","Mundo"
"1972","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","17800000","Mundo"
"1972","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","145000","Mundo"
"1972","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1300000","Mundo"
"1972","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","985000","Mundo"
"1973","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4350000","Mundo"
"1973","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","18700000","Mundo"
"1973","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","150000","Mundo"
"1973","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1380000","Mundo"
"1973","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1e+06","Mundo"
"1974","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4390000","Mundo"
"1974","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","18600000","Mundo"
"1974","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","151000","Mundo"
"1974","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1380000","Mundo"
"1974","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1020000","Mundo"
"1975","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4540000","Mundo"
"1975","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","18600000","Mundo"
"1975","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","152000","Mundo"
"1975","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1350000","Mundo"
"1975","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1030000","Mundo"
"1976","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4600000","Mundo"
"1976","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","19600000","Mundo"
"1976","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","156000","Mundo"
"1976","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1440000","Mundo"
"1976","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1050000","Mundo"
"1977","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4670000","Mundo"
"1977","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","20100000","Mundo"
"1977","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","160000","Mundo"
"1977","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1480000","Mundo"
"1977","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1070000","Mundo"
"1978","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4680000","Mundo"
"1978","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","20800000","Mundo"
"1978","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","163000","Mundo"
"1978","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1540000","Mundo"
"1978","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1090000","Mundo"
"1979","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4800000","Mundo"
"1979","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","21400000","Mundo"
"1979","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","166000","Mundo"
"1979","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1570000","Mundo"
"1979","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1110000","Mundo"
"1980","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4890000","Mundo"
"1980","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","21300000","Mundo"
"1980","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","166000","Mundo"
"1980","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1540000","Mundo"
"1980","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1130000","Mundo"
"1981","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4830000","Mundo"
"1981","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","20600000","Mundo"
"1981","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","165000","Mundo"
"1981","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1520000","Mundo"
"1981","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1140000","Mundo"
"1982","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4930000","Mundo"
"1982","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","20500000","Mundo"
"1982","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","189000","Mundo"
"1982","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1490000","Mundo"
"1982","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1150000","Mundo"
"1983","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4950000","Mundo"
"1983","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","20700000","Mundo"
"1983","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","193000","Mundo"
"1983","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1540000","Mundo"
"1983","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1170000","Mundo"
"1984","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","4970000","Mundo"
"1984","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","21300000","Mundo"
"1984","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","195000","Mundo"
"1984","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1590000","Mundo"
"1984","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1190000","Mundo"
"1985","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5020000","Mundo"
"1985","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","22100000","Mundo"
"1985","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","191000","Mundo"
"1985","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1590000","Mundo"
"1985","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1200000","Mundo"
"1986","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5040000","Mundo"
"1986","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","22400000","Mundo"
"1986","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","197000","Mundo"
"1986","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1610000","Mundo"
"1986","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1220000","Mundo"
"1987","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5080000","Mundo"
"1987","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","22900000","Mundo"
"1987","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","202000","Mundo"
"1987","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1660000","Mundo"
"1987","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1230000","Mundo"
"1988","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5090000","Mundo"
"1988","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","23800000","Mundo"
"1988","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","207000","Mundo"
"1988","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1700000","Mundo"
"1988","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1240000","Mundo"
"1989","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5180000","Mundo"
"1989","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","24200000","Mundo"
"1989","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","204000","Mundo"
"1989","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1700000","Mundo"
"1989","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1260000","Mundo"
"1990","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5290000","Mundo"
"1990","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","23600000","Mundo"
"1990","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","206000","Mundo"
"1990","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1670000","Mundo"
"1990","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1270000","Mundo"
"1991","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5270000","Mundo"
"1991","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","24100000","Mundo"
"1991","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","207000","Mundo"
"1991","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1680000","Mundo"
"1991","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1290000","Mundo"
"1992","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5250000","Mundo"
"1992","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","23800000","Mundo"
"1992","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","207000","Mundo"
"1992","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1690000","Mundo"
"1992","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1310000","Mundo"
"1993","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5220000","Mundo"
"1993","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2.4e+07","Mundo"
"1993","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"1993","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1700000","Mundo"
"1993","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1310000","Mundo"
"1994","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5270000","Mundo"
"1994","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","24100000","Mundo"
"1994","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","206000","Mundo"
"1994","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1780000","Mundo"
"1994","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1330000","Mundo"
"1995","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5330000","Mundo"
"1995","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","24500000","Mundo"
"1995","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","208000","Mundo"
"1995","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1880000","Mundo"
"1995","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1340000","Mundo"
"1996","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5360000","Mundo"
"1996","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","25200000","Mundo"
"1996","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","211000","Mundo"
"1996","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1930000","Mundo"
"1996","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1360000","Mundo"
"1997","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5290000","Mundo"
"1997","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","25300000","Mundo"
"1997","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","198000","Mundo"
"1997","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1990000","Mundo"
"1997","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1360000","Mundo"
"1998","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5340000","Mundo"
"1998","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","25100000","Mundo"
"1998","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"1998","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2e+06","Mundo"
"1998","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1370000","Mundo"
"1999","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5410000","Mundo"
"1999","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","25600000","Mundo"
"1999","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","207000","Mundo"
"1999","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2040000","Mundo"
"1999","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1380000","Mundo"
"2000","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5400000","Mundo"
"2000","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","26300000","Mundo"
"2000","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","213000","Mundo"
"2000","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2140000","Mundo"
"2000","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1390000","Mundo"
"2001","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5410000","Mundo"
"2001","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","26400000","Mundo"
"2001","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","204000","Mundo"
"2001","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2160000","Mundo"
"2001","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1380000","Mundo"
"2002","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5470000","Mundo"
"2002","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","26800000","Mundo"
"2002","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2e+05","Mundo"
"2002","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2290000","Mundo"
"2002","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1390000","Mundo"
"2003","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5470000","Mundo"
"2003","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","28200000","Mundo"
"2003","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","204000","Mundo"
"2003","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2450000","Mundo"
"2003","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1410000","Mundo"
"2004","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5580000","Mundo"
"2004","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","29200000","Mundo"
"2004","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"2004","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2620000","Mundo"
"2004","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1430000","Mundo"
"2005","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5610000","Mundo"
"2005","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","30100000","Mundo"
"2005","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"2005","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2790000","Mundo"
"2005","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1440000","Mundo"
"2006","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5680000","Mundo"
"2006","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","31100000","Mundo"
"2006","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"2006","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","2950000","Mundo"
"2006","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1480000","Mundo"
"2007","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5760000","Mundo"
"2007","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","31800000","Mundo"
"2007","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","213000","Mundo"
"2007","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3120000","Mundo"
"2007","Residuos","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","1510000","Mundo"
"2008","AGSyOUT","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","5760000","Mundo"
"2008","Energía","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","32600000","Mundo"
"2008","Otros","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","209000","Mundo"
"2008","PIUP","WLD","CO2 * gigagram / yr","KYOTOGHG (AR6GWP100)","3080000","Mundo"
