fecha,anomalia_temperatura_mar_relativ,anomalia_temperatura_tierra_relativ
1919-10-01,-0.16500669934640522,0.31648366013071905
1919-11-01,-0.2253266993464052,0.33048366013071906
1919-12-01,-0.2615066993464052,0.31948366013071905
1920-01-01,-0.11341669934640519,0.31648366013071905
1920-02-01,-0.07371669934640518,0.30748366013071904
1920-03-01,0.05915330065359481,0.291483660130719
1920-04-01,-0.0623066993464052,0.264483660130719
1920-05-01,-0.0017666993464052205,0.267483660130719
1920-06-01,0.05763330065359479,0.216483660130719
1920-07-01,-0.06615669934640522,0.22848366013071902
1920-08-01,-0.04362669934640517,0.264483660130719
1920-09-01,0.037253300653594806,0.246483660130719
1920-10-01,0.1071633006535948,0.245483660130719
1920-11-01,0.031553300653594796,0.250483660130719
1920-12-01,0.011493300653594773,0.278483660130719
1921-01-01,-0.09389669934640521,0.290483660130719
1921-02-01,0.05116330065359481,0.279483660130719
1921-03-01,-0.0667966993464052,0.287483660130719
1921-04-01,-0.026916699346405226,0.30748366013071904
1921-05-01,-0.06871669934640517,0.333483660130719
1921-06-01,0.014973300653594812,0.419483660130719
1921-07-01,0.05344330065359479,0.350483660130719
1921-08-01,0.019063300653594795,0.284483660130719
1921-09-01,0.11363330065359481,0.294483660130719
1921-10-01,0.1385833006535948,0.30048366013071903
1921-11-01,0.03259330065359481,0.290483660130719
1921-12-01,0.07386330065359481,0.280483660130719
1922-01-01,-0.05964669934640521,0.266483660130719
1922-02-01,0.0914833006535948,0.266483660130719
1922-03-01,0.0492633006535948,0.254483660130719
1922-04-01,-0.027216699346405193,0.23548366013071903
1922-05-01,-0.2057966993464052,0.251483660130719
1922-06-01,-0.11118669934640518,0.251483660130719
1922-07-01,-0.0252266993464052,0.282483660130719
1922-08-01,-0.09801669934640522,0.29748366013071903
1922-09-01,-0.0670266993464052,0.273483660130719
1922-10-01,-0.09307669934640522,0.22048366013071902
1922-11-01,-0.09346669934640522,0.202483660130719
1922-12-01,-0.0959966993464052,0.196483660130719
1923-01-01,-0.1093766993464052,0.17248366013071903
1923-02-01,-0.09047669934640518,0.17548366013071903
1923-03-01,-0.15274669934640522,0.18548366013071904
1923-04-01,0.024633300653594814,0.22248366013071902
1923-05-01,-0.02431669934640518,0.24848366013071901
1923-06-01,-0.03372669934640521,0.267483660130719
1923-07-01,-0.08162669934640521,0.24948366013071901
1923-08-01,-0.09774669934640517,0.278483660130719
1923-09-01,-0.10647669934640519,0.31648366013071905
1923-10-01,-0.05549669934640522,0.332483660130719
1923-11-01,0.1200933006535948,0.35848366013071903
1923-12-01,0.1459233006535948,0.36148366013071903
1924-01-01,0.021703300653594826,0.388483660130719
1924-02-01,0.1076033006535948,0.392483660130719
1924-03-01,0.019193300653594814,0.396483660130719
1924-04-01,0.0986333006535948,0.37048366013071904
1924-05-01,0.0611733006535948,0.372483660130719
1924-06-01,0.011703300653594817,0.336483660130719
1924-07-01,-0.007096699346405222,0.332483660130719
1924-08-01,-0.04310669934640521,0.31048366013071904
1924-09-01,-0.09020669934640518,0.286483660130719
1924-10-01,-0.11045669934640517,0.32348366013071905
1924-11-01,-0.19737669934640523,0.31048366013071904
1924-12-01,-0.25966669934640524,0.290483660130719
1925-01-01,-0.1879166993464052,0.271483660130719
1925-02-01,-0.12810669934640517,0.282483660130719
1925-03-01,-0.0015266993464052026,0.285483660130719
1925-04-01,-0.11346669934640519,0.284483660130719
1925-05-01,0.0794533006535948,0.281483660130719
1925-06-01,0.01961330065359479,0.355483660130719
1925-07-01,0.054503300653594794,0.451483660130719
1925-08-01,0.09121330065359481,0.535483660130719
1925-09-01,0.0643033006535948,0.5964836601307191
1925-10-01,0.03135330065359479,0.5784836601307191
1925-11-01,0.1408433006535948,0.568483660130719
1925-12-01,0.1131233006535948,0.5794836601307191
