"iso3","anio","puestos_per_capita"
"PAK","1992","0.24707082"
"PAK","1993","0.2442871"
"PAK","1994","0.24602725"
"PAK","1995","0.24083075"
"PAK","1996","0.24415225"
"PAK","1997","0.24802803"
"PAK","1998","0.2489004"
"PAK","1999","0.25157425"
"PAK","2000","0.25515729"
"PAK","2001","0.25970435"
"PAK","2002","0.26479492"
"PAK","2003","0.26615563"
"PAK","2004","0.26795444"
"PAK","2005","0.27734518"
"PAK","2006","0.28603694"
"PAK","2007","0.28375652"
"PAK","2008","0.28570464"
"PAK","2009","0.28935948"
"PAK","2010","0.2960549"
"PAK","2011","0.29363245"
"PAK","2012","0.2937673"
"PAK","2013","0.29281688"
"PAK","2014","0.28939348"
"PAK","2015","0.28792492"
"PAK","2016","0.28880796"
"PAK","2017","0.28979701"
"PAK","2018","0.29074273"
"PAK","2019","0.29129803"
"PAN","1950",""
"PAN","1951",""
"PAN","1952",""
"PAN","1953",""
"PAN","1954",""
"PAN","1955",""
"PAN","1956",""
"PAN","1957",""
"PAN","1958",""
"PAN","1959",""
"PAN","1960",""
"PAN","1961",""
"PAN","1962",""
"PAN","1963",""
"PAN","1964",""
"PAN","1965",""
"PAN","1966",""
"PAN","1967",""
"PAN","1968",""
"PAN","1969","0.28449297"
"PAN","1970","0.28585815"
"PAN","1971","0.28232485"
"PAN","1972","0.28324488"
"PAN","1973","0.28072625"
"PAN","1974","0.2868655"
"PAN","1975","0.2642771"
"PAN","1976","0.26326072"
"PAN","1977","0.25601262"
"PAN","1978","0.2649616"
"PAN","1979","0.27287263"
"PAN","1980","0.27210566"
"PAN","1981","0.27133864"
"PAN","1982","0.27057174"
"PAN","1983","0.28149831"
"PAN","1984","0.28286088"
"PAN","1985","0.28253412"
"PAN","1986","0.28379989"
"PAN","1987","0.29258963"
"PAN","1988","0.27628702"
"PAN","1989","0.28366232"
"PAN","1990","0.28354076"
"PAN","1991","0.28341916"
"PAN","1992","0.30342156"
"PAN","1993","0.31016356"
"PAN","1994","0.30989718"
"PAN","1995","0.31635219"
"PAN","1996","0.31012508"
"PAN","1997","0.3185451"
"PAN","1998","0.32156539"
"PAN","1999","0.32357338"
"PAN","2000","0.31023043"
"PAN","2001","0.31854761"
"PAN","2002","0.33326051"
"PAN","2003","0.33670422"
"PAN","2004","0.34707138"
"PAN","2005","0.35682359"
"PAN","2006","0.35696322"
"PAN","2007","0.36598697"
"PAN","2008","0.40438497"
"PAN","2009","0.40254635"
"PAN","2010","0.39951277"
"PAN","2011","0.41494861"
"PAN","2012","0.42881474"
"PAN","2013","0.43603921"
"PAN","2014","0.43452024"
"PAN","2015","0.43681633"
"PAN","2016","0.43863407"
"PAN","2017","0.43484306"
"PAN","2018","0.44710523"
"PAN","2019","0.45211998"
"PER","1950","0.3387045"
"PER","1951","0.33623567"
"PER","1952","0.33437848"
"PER","1953","0.33252129"
"PER","1954","0.33066407"
"PER","1955","0.32880685"
"PER","1956","0.32694966"
"PER","1957","0.32509243"
"PER","1958","0.32323524"
"PER","1959","0.32137805"
"PER","1960","0.31952086"
"PER","1961","0.31599814"
"PER","1962","0.31238842"
"PER","1963","0.30877572"
"PER","1964","0.30522394"
"PER","1965","0.30202642"
"PER","1966","0.29889905"
"PER","1967","0.29587099"
"PER","1968","0.29291019"
"PER","1969","0.28998902"
"PER","1970","0.29452735"
"PER","1971","0.29903996"
"PER","1972","0.30300331"
"PER","1973","0.30642107"
"PER","1974","0.31092545"
"PER","1975","0.31005353"
"PER","1976","0.31040648"
"PER","1977","0.3085289"
"PER","1978","0.30673262"
"PER","1979","0.30569488"
"PER","1980","0.30921084"
"PER","1981","0.31369722"
"PER","1982","0.31595799"
"PER","1983","0.32392755"
"PER","1984","0.3275705"
"PER","1985","0.3275691"
"PER","1986","0.34742126"
"PER","1987","0.3525131"
"PER","1988","0.34661606"
"PER","1989","0.3471835"
"PER","1990","0.34992191"
"PER","1991","0.36620089"
"PER","1992","0.35917881"
"PER","1993","0.36331236"
"PER","1994","0.37568"
"PER","1995","0.38890353"
"PER","1996","0.39745942"
"PER","1997","0.39997637"
"PER","1998","0.41038015"
"PER","1999","0.41620979"
"PER","2000","0.42783481"
"PER","2001","0.42851761"
"PER","2002","0.43255106"
"PER","2003","0.43553632"
"PER","2004","0.44238257"
"PER","2005","0.44783941"
"PER","2006","0.45904133"
"PER","2007","0.46833971"
"PER","2008","0.47487199"
"PER","2009","0.48162618"
"PER","2010","0.48999238"
"PER","2011","0.49817067"
"PER","2012","0.50639194"
"PER","2013","0.51075643"
"PER","2014","0.51710635"
"PER","2015","0.52141017"
"PER","2016","0.51915938"
"PER","2017","0.51988548"
"PER","2018","0.52048409"
"PER","2019","0.51953763"
"PHL","1950","0.33721152"
"PHL","1951","0.33658093"
"PHL","1952","0.3359504"
"PHL","1953","0.33531988"
"PHL","1954","0.33468935"
"PHL","1955","0.33405882"
"PHL","1956","0.33342829"
"PHL","1957","0.32736632"
"PHL","1958","0.3354463"
"PHL","1959","0.33123392"
"PHL","1960","0.31527328"
"PHL","1961","0.33110896"
"PHL","1962","0.33491018"
"PHL","1963","0.33816388"
"PHL","1964","0.34525079"
"PHL","1965","0.32681999"
"PHL","1966","0.33727029"
"PHL","1967","0.34337914"
"PHL","1968","0.33186653"
"PHL","1969","0.3155221"
"PHL","1970","0.30991226"
"PHL","1971","0.33253035"
"PHL","1972","0.32409433"
"PHL","1973","0.34710857"
"PHL","1974","0.33646256"
"PHL","1975","0.34353438"
"PHL","1976","0.32767138"
"PHL","1977","0.32098287"
"PHL","1978","0.35119691"
"PHL","1979","0.34485236"
"PHL","1980","0.33901259"
"PHL","1981","0.35026535"
"PHL","1982","0.33922568"
"PHL","1983","0.36508805"
"PHL","1984","0.3630729"
"PHL","1985","0.35633337"
"PHL","1986","0.36087751"
"PHL","1987","0.35476595"
"PHL","1988","0.35719135"
"PHL","1989","0.35374004"
"PHL","1990","0.35563669"
"PHL","1991","0.35377753"
"PHL","1992","0.35935399"
"PHL","1993","0.35857791"
"PHL","1994","0.36059129"
"PHL","1995","0.35975465"
"PHL","1996","0.37546581"
"PHL","1997","0.3730562"
"PHL","1998","0.36975029"
"PHL","1999","0.37122253"
"PHL","2000","0.3634637"
"PHL","2001","0.36588049"
"PHL","2002","0.36777061"
"PHL","2003","0.3689467"
"PHL","2004","0.37317374"
"PHL","2005","0.36836034"
"PHL","2006","0.37080222"
"PHL","2007","0.37764463"
"PHL","2008","0.3750084"
"PHL","2009","0.37978017"
"PHL","2010","0.38468084"
"PHL","2011","0.38798836"
"PHL","2012","0.38794133"
"PHL","2013","0.3855305"
"PHL","2014","0.38376772"
"PHL","2015","0.37939265"
"PHL","2016","0.39545813"
"PHL","2017","0.38350168"
"PHL","2018","0.38586465"
"PHL","2019","0.39239854"
"POL","1950",""
"POL","1951",""
"POL","1952",""
"POL","1953",""
"POL","1954",""
"POL","1955",""
"POL","1956",""
"POL","1957",""
"POL","1958",""
"POL","1959",""
"POL","1960",""
"POL","1961",""
"POL","1962",""
"POL","1963",""
"POL","1964",""
"POL","1965",""
"POL","1966",""
"POL","1967",""
"POL","1968",""
"POL","1969",""
"POL","1970","0.4340584"
"POL","1971","0.43852934"
"POL","1972","0.44572759"
"POL","1973","0.45126277"
"POL","1974","0.45501772"
"POL","1975","0.45387807"
"POL","1976","0.44885775"
"POL","1977","0.44713074"
"POL","1978","0.4557091"
"POL","1979","0.45464164"
"POL","1980","0.45328069"
"POL","1981","0.45141923"
"POL","1982","0.43647552"
"POL","1983","0.4312247"
"POL","1984","0.42852178"
"POL","1985","0.42846793"
"POL","1986","0.42650196"
"POL","1987","0.42247421"
"POL","1988","0.41824153"
"POL","1989","0.41658893"
"POL","1990","0.39733642"
"POL","1991","0.37272835"
"POL","1992","0.36807141"
"POL","1993","0.35846582"
"POL","1994","0.36131728"
"POL","1995","0.36732608"
"POL","1996","0.37372732"
"POL","1997","0.38312519"
"POL","1998","0.38805559"
"POL","1999","0.38468394"
"POL","2000","0.37551698"
"POL","2001","0.36729395"
"POL","2002","0.35637143"
"POL","2003","0.35246211"
"POL","2004","0.35666525"
"POL","2005","0.36451584"
"POL","2006","0.37634292"
"POL","2007","0.39347446"
"POL","2008","0.40837276"
"POL","2009","0.41036463"
"POL","2010","0.39985642"
"POL","2011","0.40190354"
"POL","2012","0.40236208"
"POL","2013","0.40231624"
"POL","2014","0.40957433"
"POL","2015","0.41607416"
"POL","2016","0.41963363"
"POL","2017","0.4251923"
"POL","2018","0.42750478"
"POL","2019","0.42649931"
"PRT","1950","0.37744457"
"PRT","1951","0.37516928"
"PRT","1952","0.37289396"
"PRT","1953","0.37061864"
"PRT","1954","0.36834332"
"PRT","1955","0.36606804"
"PRT","1956","0.36379272"
"PRT","1957","0.35394457"
"PRT","1958","0.36341819"
"PRT","1959","0.36296251"
"PRT","1960","0.36458781"
"PRT","1961","0.36519605"
"PRT","1962","0.36462185"
"PRT","1963","0.36108452"
"PRT","1964","0.35844153"
"PRT","1965","0.35714152"
"PRT","1966","0.35614997"
"PRT","1967","0.35418749"
"PRT","1968","0.35153276"
"PRT","1969","0.35003173"
"PRT","1970","0.36323878"
"PRT","1971","0.37195"
"PRT","1972","0.37090462"
"PRT","1973","0.36786029"
"PRT","1974","0.38852879"
"PRT","1975","0.39312634"
"PRT","1976","0.3898828"
"PRT","1977","0.39043489"
"PRT","1978","0.38801518"
"PRT","1979","0.3917771"
"PRT","1980","0.39825568"
"PRT","1981","0.39720488"
"PRT","1982","0.39661717"
"PRT","1983","0.414372"
"PRT","1984","0.4127844"
"PRT","1985","0.41039518"
"PRT","1986","0.41070458"
"PRT","1987","0.42115843"
"PRT","1988","0.43198442"
"PRT","1989","0.44161138"
"PRT","1990","0.45144525"
"PRT","1991","0.46593893"
"PRT","1992","0.47049803"
"PRT","1993","0.46038327"
"PRT","1994","0.4586024"
"PRT","1995","0.45447108"
"PRT","1996","0.4603523"
"PRT","1997","0.4703123"
"PRT","1998","0.48106995"
"PRT","1999","0.48575225"
"PRT","2000","0.49297044"
"PRT","2001","0.49807224"
"PRT","2002","0.49726763"
"PRT","2003","0.49061951"
"PRT","2004","0.4859919"
"PRT","2005","0.48286685"
"PRT","2006","0.48389968"
"PRT","2007","0.48301944"
"PRT","2008","0.48409107"
"PRT","2009","0.47045025"
"PRT","2010","0.46353912"
"PRT","2011","0.45520633"
"PRT","2012","0.4383705"
"PRT","2013","0.42815241"
"PRT","2014","0.43654385"
"PRT","2015","0.44445831"
"PRT","2016","0.45307699"
"PRT","2017","0.46910247"
"PRT","2018","0.48079777"
"PRT","2019","0.4851847"
"PRY","1950",""
"PRY","1951","0.38380167"
"PRY","1952","0.38042659"
"PRY","1953","0.3770515"
"PRY","1954","0.37367645"
"PRY","1955","0.37030137"
"PRY","1956","0.36692631"
"PRY","1957","0.36355123"
"PRY","1958","0.36017615"
"PRY","1959","0.35680106"
"PRY","1960","0.35342598"
"PRY","1961","0.35333526"
"PRY","1962","0.35324463"
"PRY","1963","0.35315397"
"PRY","1964","0.35306329"
"PRY","1965","0.3529726"
"PRY","1966","0.35288197"
"PRY","1967","0.35279125"
"PRY","1968","0.35270062"
"PRY","1969","0.3526099"
"PRY","1970","0.35251921"
"PRY","1971","0.35440323"
"PRY","1972","0.35628721"
"PRY","1973","0.35817122"
"PRY","1974","0.36005521"
"PRY","1975","0.36193922"
"PRY","1976","0.36382321"
"PRY","1977","0.36570725"
"PRY","1978","0.36759123"
"PRY","1979","0.36947522"
"PRY","1980","0.3713592"
"PRY","1981","0.37077489"
"PRY","1982","0.37019053"
"PRY","1983","0.36960617"
"PRY","1984","0.36902189"
"PRY","1985","0.36843756"
"PRY","1986","0.36785316"
"PRY","1987","0.36726883"
"PRY","1988","0.3666845"
"PRY","1989","0.36610016"
"PRY","1990","0.3655158"
"PRY","1991","0.36626133"
"PRY","1992","0.36556569"
"PRY","1993","0.36576322"
"PRY","1994","0.36691195"
"PRY","1995","0.36766291"
"PRY","1996","0.36842987"
"PRY","1997","0.36980051"
"PRY","1998","0.37187594"
"PRY","1999","0.37439206"
"PRY","2000","0.37795773"
"PRY","2001","0.38129863"
"PRY","2002","0.38470683"
"PRY","2003","0.39341947"
"PRY","2004","0.41827169"
"PRY","2005","0.42328072"
"PRY","2006","0.41118658"
"PRY","2007","0.4235408"
"PRY","2008","0.42771879"
"PRY","2009","0.43384972"
"PRY","2010","0.42846432"
"PRY","2011","0.43301129"
"PRY","2012","0.4592661"
"PRY","2013","0.45544717"
"PRY","2014","0.44526055"
"PRY","2015","0.45127228"
"PRY","2016","0.45612356"
"PRY","2017","0.46312931"
"PRY","2018","0.47540066"
"PRY","2019","0.47671443"
"PSE","1950",""
"PSE","1951",""
"PSE","1952",""
"PSE","1953",""
"PSE","1954",""
"PSE","1955",""
"PSE","1956",""
"PSE","1957",""
"PSE","1958",""
"PSE","1959",""
"PSE","1960",""
"PSE","1961",""
"PSE","1962",""
"PSE","1963",""
"PSE","1964",""
"PSE","1965",""
"PSE","1966",""
"PSE","1967",""
"PSE","1968",""
"PSE","1969",""
"PSE","1970",""
"PSE","1971",""
"PSE","1972",""
"PSE","1973",""
"PSE","1974",""
"PSE","1975",""
"PSE","1976",""
"PSE","1977",""
"PSE","1978",""
"PSE","1979",""
"PSE","1980",""
"PSE","1981",""
"PSE","1982",""
"PSE","1983",""
"PSE","1984",""
"PSE","1985",""
"PSE","1986",""
"PSE","1987",""
"PSE","1988",""
"PSE","1989",""
"PSE","1990","0.18800388"
"PSE","1991","0.18865243"
"PSE","1992","0.18847664"
"PSE","1993","0.18811803"
"PSE","1994","0.18795435"
"PSE","1995","0.18789183"
"PSE","1996","0.18836462"
"PSE","1997","0.1876992"
"PSE","1998","0.18711513"
"PSE","1999","0.18736234"
"PSE","2000","0.18904337"
"PSE","2001","0.15210104"
"PSE","2002","0.1387047"
"PSE","2003","0.1600724"
"PSE","2004","0.1588231"
"PSE","2005","0.16884007"
"PSE","2006","0.17272995"
"PSE","2007","0.18185605"
"PSE","2008","0.1707772"
"PSE","2009","0.17859471"
"PSE","2010","0.18023786"
"PSE","2011","0.19714952"
"PSE","2012","0.19660309"
"PSE","2013","0.19717865"
"PSE","2014","0.19882187"
"PSE","2015","0.20274745"
"PSE","2016","0.20074609"
"PSE","2017","0.19859082"
"PSE","2018","0.19579276"
"PSE","2019","0.20067143"
"QAT","1950",""
"QAT","1951",""
"QAT","1952",""
"QAT","1953",""
"QAT","1954",""
"QAT","1955",""
"QAT","1956",""
"QAT","1957",""
"QAT","1958",""
"QAT","1959",""
"QAT","1960",""
"QAT","1961",""
"QAT","1962",""
"QAT","1963",""
"QAT","1964",""
"QAT","1965",""
"QAT","1966",""
"QAT","1967",""
"QAT","1968",""
"QAT","1969",""
"QAT","1970","0.43023214"
"QAT","1971","0.43023217"
"QAT","1972","0.43023214"
"QAT","1973","0.43023223"
"QAT","1974","0.43023214"
"QAT","1975","0.43023223"
"QAT","1976","0.43023214"
"QAT","1977","0.4302322"
"QAT","1978","0.43023217"
"QAT","1979","0.43023217"
"QAT","1980","0.43023214"
"QAT","1981","0.44980142"
"QAT","1982","0.47406346"
"QAT","1983","0.49693334"
"QAT","1984","0.50886792"
"QAT","1985","0.52368116"
"QAT","1986","0.52820742"
"QAT","1987","0.5297938"
"QAT","1988","0.52866709"
"QAT","1989","0.52648777"
"QAT","1990","0.53114468"
"QAT","1991","0.53282857"
"QAT","1992","0.5282867"
"QAT","1993","0.52493203"
"QAT","1994","0.52640229"
"QAT","1995","0.5287593"
"QAT","1996","0.52828574"
"QAT","1997","0.52323741"
"QAT","1998","0.53147268"
"QAT","1999","0.53970808"
"QAT","2000","0.54794329"
"QAT","2001","0.55617857"
"QAT","2002","0.56441385"
"QAT","2003","0.57264918"
"QAT","2004","0.5808844"
"QAT","2005","0.59811282"
"QAT","2006","0.61534119"
"QAT","2007","0.63256955"
"QAT","2008","0.64979792"
"QAT","2009","0.66702622"
"QAT","2010","0.68425447"
"QAT","2011","0.61596131"
"QAT","2012","0.60267621"
"QAT","2013","0.65030771"
"QAT","2014","0.65549755"
"QAT","2015","0.7516492"
"QAT","2016","0.7633636"
"QAT","2017","0.74231249"
"QAT","2018","0.73524153"
"QAT","2019","0.7358411"
"ROU","1950",""
"ROU","1951",""
"ROU","1952",""
"ROU","1953",""
"ROU","1954",""
"ROU","1955",""
"ROU","1956",""
"ROU","1957",""
"ROU","1958",""
"ROU","1959",""
"ROU","1960","0.54318452"
"ROU","1961","0.53913158"
"ROU","1962","0.53655541"
"ROU","1963","0.53353739"
"ROU","1964","0.53101718"
"ROU","1965","0.52895951"
"ROU","1966","0.52654028"
"ROU","1967","0.52330953"
"ROU","1968","0.51243842"
"ROU","1969","0.5057081"
"ROU","1970","0.50033349"
"ROU","1971","0.49566168"
"ROU","1972","0.49166381"
"ROU","1973","0.48835698"
"ROU","1974","0.484294"
"ROU","1975","0.47997314"
"ROU","1976","0.4748835"
"ROU","1977","0.46962175"
"ROU","1978","0.4653576"
"ROU","1979","0.46119726"
"ROU","1980","0.4579753"
"ROU","1981","0.45842057"
"ROU","1982","0.45819038"
"ROU","1983","0.45734036"
"ROU","1984","0.45705748"
"ROU","1985","0.45816195"
"ROU","1986","0.45770717"
"ROU","1987","0.45801154"
"ROU","1988","0.45880178"
"ROU","1989","0.46068546"
"ROU","1990","0.46408519"
"ROU","1991","0.46339563"
"ROU","1992","0.46788651"
"ROU","1993","0.46983153"
"ROU","1994","0.47214869"
"ROU","1995","0.48562679"
"ROU","1996","0.49018943"
"ROU","1997","0.49475199"
"ROU","1998","0.49394459"
"ROU","1999","0.49430168"
"ROU","2000","0.49227059"
"ROU","2001","0.49148792"
"ROU","2002","0.4469628"
"ROU","2003","0.43129486"
"ROU","2004","0.43020433"
"ROU","2005","0.42557204"
"ROU","2006","0.43755609"
"ROU","2007","0.4446713"
"ROU","2008","0.44979918"
"ROU","2009","0.44788757"
"ROU","2010","0.42559877"
"ROU","2011","0.41934988"
"ROU","2012","0.42541653"
"ROU","2013","0.42463592"
"ROU","2014","0.42991266"
"ROU","2015","0.42837268"
"ROU","2016","0.42678714"
"ROU","2017","0.44116279"
"ROU","2018","0.44542447"
"ROU","2019","0.44825709"
"RUS","1950",""
"RUS","1951",""
"RUS","1952",""
"RUS","1953",""
"RUS","1954",""
"RUS","1955",""
"RUS","1956",""
"RUS","1957",""
"RUS","1958",""
"RUS","1959",""
"RUS","1960",""
"RUS","1961",""
"RUS","1962",""
"RUS","1963",""
"RUS","1964",""
"RUS","1965",""
"RUS","1966",""
"RUS","1967",""
"RUS","1968",""
"RUS","1969",""
"RUS","1970",""
"RUS","1971",""
"RUS","1972",""
"RUS","1973",""
"RUS","1974",""
"RUS","1975",""
"RUS","1976",""
"RUS","1977",""
"RUS","1978",""
"RUS","1979",""
"RUS","1980",""
"RUS","1981",""
"RUS","1982",""
"RUS","1983",""
"RUS","1984",""
"RUS","1985",""
"RUS","1986",""
"RUS","1987",""
"RUS","1988",""
"RUS","1989",""
"RUS","1990","0.5102585"
"RUS","1991","0.5002532"
"RUS","1992","0.48723003"
"RUS","1993","0.47963464"
"RUS","1994","0.46329212"
"RUS","1995","0.45007747"
"RUS","1996","0.44675142"
"RUS","1997","0.4402585"
"RUS","1998","0.43506688"
"RUS","1999","0.43980041"
"RUS","2000","0.4443799"
"RUS","2001","0.45095959"
"RUS","2002","0.45570964"
"RUS","2003","0.46074852"
"RUS","2004","0.46917507"
"RUS","2005","0.47828218"
"RUS","2006","0.48544529"
"RUS","2007","0.49668553"
"RUS","2008","0.49866828"
"RUS","2009","0.48714176"
"RUS","2010","0.49047062"
"RUS","2011","0.49659577"
"RUS","2012","0.50037348"
"RUS","2013","0.49790692"
"RUS","2014","0.49006924"
"RUS","2015","0.49476755"
"RUS","2016","0.49422753"
"RUS","2017","0.49336791"
"RUS","2018","0.49517661"
"RUS","2019","0.49132466"
"RWA","1950",""
"RWA","1951",""
"RWA","1952",""
"RWA","1953",""
"RWA","1954",""
"RWA","1955",""
"RWA","1956",""
"RWA","1957",""
"RWA","1958",""
"RWA","1959",""
"RWA","1960","0.47331345"
"RWA","1961","0.4708612"
"RWA","1962","0.46840894"
"RWA","1963","0.46595666"
"RWA","1964","0.4635044"
"RWA","1965","0.46105218"
"RWA","1966","0.4585999"
"RWA","1967","0.45614764"
"RWA","1968","0.45369536"
"RWA","1969","0.4512431"
"RWA","1970","0.44879085"
"RWA","1971","0.44728893"
"RWA","1972","0.44578701"
"RWA","1973","0.44428509"
"RWA","1974","0.44278321"
"RWA","1975","0.44128135"
"RWA","1976","0.4397794"
"RWA","1977","0.43827748"
"RWA","1978","0.43677557"
"RWA","1979","0.43527371"
"RWA","1980","0.43377179"
"RWA","1981","0.43268162"
"RWA","1982","0.4315691"
"RWA","1983","0.42846999"
"RWA","1984","0.42656261"
"RWA","1985","0.42393169"
"RWA","1986","0.42173418"
"RWA","1987","0.42041409"
"RWA","1988","0.41851673"
"RWA","1989","0.42421675"
"RWA","1990","0.42991683"
"RWA","1991","0.43561688"
"RWA","1992","0.44131693"
"RWA","1993","0.44701698"
"RWA","1994","0.45271707"
"RWA","1995","0.45841709"
"RWA","1996","0.46411714"
"RWA","1997","0.45331365"
"RWA","1998","0.44251013"
"RWA","1999","0.43170667"
"RWA","2000","0.42090318"
"RWA","2001","0.41009971"
"RWA","2002","0.39929619"
"RWA","2003","0.41017136"
"RWA","2004","0.42301583"
"RWA","2005","0.43604162"
"RWA","2006","0.43886876"
"RWA","2007","0.44082981"
"RWA","2008","0.4423461"
"RWA","2009","0.44408408"
"RWA","2010","0.44649014"
"RWA","2011","0.42011592"
"RWA","2012","0.39650461"
"RWA","2013","0.39704019"
"RWA","2014","0.39811066"
"RWA","2015","0.39974669"
"RWA","2016","0.4020758"
"RWA","2017","0.40884525"
"RWA","2018","0.41956881"
"RWA","2019","0.41774037"
"SAU","1950",""
"SAU","1951",""
"SAU","1952",""
"SAU","1953",""
"SAU","1954",""
"SAU","1955",""
"SAU","1956",""
"SAU","1957",""
"SAU","1958",""
"SAU","1959",""
"SAU","1960",""
"SAU","1961",""
"SAU","1962",""
"SAU","1963",""
"SAU","1964",""
"SAU","1965",""
"SAU","1966",""
"SAU","1967",""
"SAU","1968",""
"SAU","1969",""
"SAU","1970","0.20034504"
"SAU","1971","0.22107777"
"SAU","1972","0.25258371"
"SAU","1973","0.27681747"
"SAU","1974","0.26395357"
"SAU","1975","0.27247828"
"SAU","1976","0.29800779"
"SAU","1977","0.29989642"
"SAU","1978","0.30342513"
"SAU","1979","0.31434932"
"SAU","1980","0.31555825"
"SAU","1981","0.34192947"
"SAU","1982","0.31746927"
"SAU","1983","0.30852416"
"SAU","1984","0.32286507"
"SAU","1985","0.34241292"
"SAU","1986","0.33825111"
"SAU","1987","0.30655453"
"SAU","1988","0.31439501"
"SAU","1989","0.2992202"
"SAU","1990","0.30935481"
"SAU","1991","0.32312617"
"SAU","1992","0.32459798"
"SAU","1993","0.31256455"
"SAU","1994","0.30498642"
"SAU","1995","0.29476222"
"SAU","1996","0.29457766"
"SAU","1997","0.29264"
"SAU","1998","0.29151282"
"SAU","1999","0.27993259"
"SAU","2000","0.2794686"
"SAU","2001","0.27690849"
"SAU","2002","0.27409413"
"SAU","2003","0.28426054"
"SAU","2004","0.29354012"
"SAU","2005","0.30219796"
"SAU","2006","0.31039006"
"SAU","2007","0.31125951"
"SAU","2008","0.31184107"
"SAU","2009","0.30926314"
"SAU","2010","0.32565919"
"SAU","2011","0.35526803"
"SAU","2012","0.35582104"
"SAU","2013","0.35927671"
"SAU","2014","0.35910687"
"SAU","2015","0.3619312"
"SAU","2016","0.37483755"
"SAU","2017","0.38889757"
"SAU","2018","0.39694792"
"SAU","2019","0.40108538"
"SDN","1950",""
"SDN","1951",""
"SDN","1952",""
"SDN","1953",""
"SDN","1954",""
"SDN","1955",""
"SDN","1956",""
"SDN","1957",""
"SDN","1958",""
"SDN","1959",""
"SDN","1960",""
"SDN","1961",""
"SDN","1962",""
"SDN","1963",""
"SDN","1964",""
"SDN","1965",""
"SDN","1966",""
"SDN","1967",""
"SDN","1968",""
"SDN","1969",""
"SDN","1970","0.22883467"
"SDN","1971","0.22837517"
"SDN","1972","0.22791566"
"SDN","1973","0.22745615"
"SDN","1974","0.22699663"
"SDN","1975","0.22653712"
"SDN","1976","0.22607765"
"SDN","1977","0.22561812"
"SDN","1978","0.22515862"
"SDN","1979","0.22469911"
"SDN","1980","0.2242396"
"SDN","1981","0.22454593"
"SDN","1982","0.22485228"
"SDN","1983","0.22515862"
"SDN","1984","0.22546495"
"SDN","1985","0.22577129"
"SDN","1986","0.22607765"
"SDN","1987","0.22638397"
"SDN","1988","0.22669031"
"SDN","1989","0.22699665"
"SDN","1990","0.227303"
"SDN","1991","0.22928806"
"SDN","1992","0.23143105"
"SDN","1993","0.23421144"
"SDN","1994","0.23969133"
"SDN","1995","0.24474728"
"SDN","1996","0.24746144"
"SDN","1997","0.24773435"
"SDN","1998","0.24769984"
"SDN","1999","0.24734721"
"SDN","2000","0.24749938"
"SDN","2001","0.24780969"
"SDN","2002","0.24797222"
"SDN","2003","0.24842216"
"SDN","2004","0.24905294"
"SDN","2005","0.24955569"
"SDN","2006","0.24952139"
"SDN","2007","0.24918443"
"SDN","2008","0.24819328"
"SDN","2009","0.25092661"
"SDN","2010","0.24351637"
"SDN","2011","0.23770443"
"SDN","2012","0.23838699"
"SDN","2013","0.23936039"
"SDN","2014","0.24002776"
"SDN","2015","0.2398207"
"SDN","2016","0.23968108"
"SDN","2017","0.23952574"
"SDN","2018","0.23981977"
"SDN","2019","0.24109533"
"SEN","1950",""
"SEN","1951",""
"SEN","1952",""
"SEN","1953",""
"SEN","1954",""
"SEN","1955",""
"SEN","1956",""
"SEN","1957",""
"SEN","1958",""
"SEN","1959",""
"SEN","1960","0.24024253"
"SEN","1961","0.23973337"
"SEN","1962","0.23922423"
"SEN","1963","0.23871504"
"SEN","1964","0.23820589"
"SEN","1965","0.23769674"
"SEN","1966","0.23718759"
"SEN","1967","0.23667842"
"SEN","1968","0.23616926"
"SEN","1969","0.23566011"
"SEN","1970","0.23515095"
"SEN","1971","0.2393519"
"SEN","1972","0.24382895"
"SEN","1973","0.24601321"
"SEN","1974","0.24866521"
"SEN","1975","0.25904754"
"SEN","1976","0.26563296"
"SEN","1977","0.26905203"
"SEN","1978","0.27543864"
"SEN","1979","0.28319252"
"SEN","1980","0.28864551"
"SEN","1981","0.29388678"
"SEN","1982","0.30192208"
"SEN","1983","0.304032"
"SEN","1984","0.30770203"
"SEN","1985","0.31155819"
"SEN","1986","0.31815231"
"SEN","1987","0.32722512"
"SEN","1988","0.33386576"
"SEN","1989","0.34045479"
"SEN","1990","0.34569213"
"SEN","1991","0.35137561"
"SEN","1992","0.34602407"
"SEN","1993","0.33798307"
"SEN","1994","0.33173278"
"SEN","1995","0.33011365"
"SEN","1996","0.32657334"
"SEN","1997","0.32542816"
"SEN","1998","0.32900462"
"SEN","1999","0.32985514"
"SEN","2000","0.32959408"
"SEN","2001","0.32786408"
"SEN","2002","0.32833183"
"SEN","2003","0.3292304"
"SEN","2004","0.33181638"
"SEN","2005","0.33178589"
"SEN","2006","0.33454344"
"SEN","2007","0.34098721"
"SEN","2008","0.33963999"
"SEN","2009","0.33929357"
"SEN","2010","0.34119034"
"SEN","2011","0.34695607"
"SEN","2012","0.35043189"
"SEN","2013","0.35654184"
"SEN","2014","0.36186534"
"SEN","2015","0.36481014"
"SEN","2016","0.36945003"
"SEN","2017","0.37419054"
"SEN","2018","0.37561336"
"SEN","2019","0.37695241"
"SGP","1950",""
"SGP","1951",""
"SGP","1952",""
"SGP","1953",""
"SGP","1954",""
