geocodigoFundar,geonombreFundar,anio,pib_per_capita_ppa_porcentaje_eeuu
CHE,Suiza,1950,75.72859285
CHE,Suiza,1951,73.66135376
CHE,Suiza,1952,73.07411963
CHE,Suiza,1953,73.71865975
CHE,Suiza,1954,79.76869114
CHE,Suiza,1955,80.59578493
CHE,Suiza,1956,83.38828637
CHE,Suiza,1957,84.26778364
CHE,Suiza,1958,86.41837753
CHE,Suiza,1959,86.42229875
CHE,Suiza,1960,90.59289696
CHE,Suiza,1961,95.22730535
CHE,Suiza,1962,93.77095536
CHE,Suiza,1963,94.48518455
CHE,Suiza,1964,94.28018891
CHE,Suiza,1965,92.57836602
CHE,Suiza,1966,89.77113142
CHE,Suiza,1967,90.80751484
CHE,Suiza,1968,90.31018689
CHE,Suiza,1969,92.19951613
CHE,Suiza,1970,98.00063347
CHE,Suiza,1971,100.3811516
CHE,Suiza,1972,99.77536359
CHE,Suiza,1973,97.75097803
CHE,Suiza,1974,97.8401825
CHE,Suiza,1975,94.26718949
CHE,Suiza,1976,91.48091991
CHE,Suiza,1977,90.82021158
CHE,Suiza,1978,89.3218613
CHE,Suiza,1979,88.95487312
CHE,Suiza,1980,92.55253195
CHE,Suiza,1981,92.25973172
CHE,Suiza,1982,94.69684525
CHE,Suiza,1983,92.8752871
CHE,Suiza,1984,88.27498003
CHE,Suiza,1985,89.0795877
CHE,Suiza,1986,91.13144537
CHE,Suiza,1987,91.48969525
CHE,Suiza,1988,90.57498723
CHE,Suiza,1989,90.63985953
CHE,Suiza,1990,92.61262236
CHE,Suiza,1991,93.59555056
CHE,Suiza,1992,92.25705213
CHE,Suiza,1993,91.69524886
CHE,Suiza,1994,91.28139837
CHE,Suiza,1995,91.40304204
CHE,Suiza,1996,90.86362481
CHE,Suiza,1997,91.47419628
CHE,Suiza,1998,92.6119882
CHE,Suiza,1999,92.18363339
CHE,Suiza,2000,94.25676737
CHE,Suiza,2001,96.77542596
CHE,Suiza,2002,97.12105947
CHE,Suiza,2003,96.36032876
CHE,Suiza,2004,97.46535053
CHE,Suiza,2005,99.23298581
CHE,Suiza,2006,102.7195654
CHE,Suiza,2007,107.0877629
CHE,Suiza,2008,111.4948815
CHE,Suiza,2009,113.8661722
CHE,Suiza,2010,116.1418313
CHE,Suiza,2011,118.1399094
CHE,Suiza,2012,116.4305274
CHE,Suiza,2013,116.068655
CHE,Suiza,2014,115.1382007
CHE,Suiza,2015,112.7702459
CHE,Suiza,2016,112.537961
CHE,Suiza,2017,111.4125674
CHE,Suiza,2018,110.911754
CHE,Suiza,2019,109.4071615
CHE,Suiza,2020,109.8219693
CHE,Suiza,2021,107.5782864
CHE,Suiza,2022,107.1882466
URY,Uruguay,1900,42.1395956
URY,Uruguay,1901,40.27199238
URY,Uruguay,1902,46.23324031
URY,Uruguay,1903,44.90374382
URY,Uruguay,1904,46.34300909
URY,Uruguay,1905,37.13273456
URY,Uruguay,1906,38.29616034
URY,Uruguay,1907,40.83193843
URY,Uruguay,1908,48.51840028
URY,Uruguay,1909,44.44731046
URY,Uruguay,1910,46.69608239
URY,Uruguay,1911,46.22073929
URY,Uruguay,1912,51.88157382
URY,Uruguay,1913,47.86322361
URY,Uruguay,1914,41.47807511
URY,Uruguay,1915,38.54137788
URY,Uruguay,1916,33.60293994
URY,Uruguay,1917,40.10613898
URY,Uruguay,1918,37.41653698
URY,Uruguay,1919,43.97221646
URY,Uruguay,1920,35.26076728
URY,Uruguay,1921,36.50691091
URY,Uruguay,1922,38.66243837
URY,Uruguay,1923,37.14126777
URY,Uruguay,1924,38.26826491
URY,Uruguay,1925,37.74068196
URY,Uruguay,1926,39.04610812
URY,Uruguay,1927,44.04981552
URY,Uruguay,1928,45.20102025
URY,Uruguay,1929,42.89693027
URY,Uruguay,1930,55.63356683
URY,Uruguay,1931,48.71632095
URY,Uruguay,1932,53.09942934
URY,Uruguay,1933,51.09201405
URY,Uruguay,1934,54.14734356
URY,Uruguay,1935,49.47918436
URY,Uruguay,1936,45.325458
URY,Uruguay,1937,43.69151632
URY,Uruguay,1938,50.09436717
URY,Uruguay,1939,47.63930289
URY,Uruguay,1940,41.5073761
URY,Uruguay,1941,38.55120752
URY,Uruguay,1942,32.53560978
URY,Uruguay,1943,29.23947931
URY,Uruguay,1944,31.30712144
URY,Uruguay,1945,32.88109834
URY,Uruguay,1946,39.82468107
URY,Uruguay,1947,40.22625872
URY,Uruguay,1948,39.72382104
URY,Uruguay,1949,46.00373947
URY,Uruguay,1950,46.03018373
URY,Uruguay,1951,46.80930233
URY,Uruguay,1952,44.71539771
URY,Uruguay,1953,47.46704498
URY,Uruguay,1954,50.10295543
URY,Uruguay,1955,47.06966033
URY,Uruguay,1956,47.27826637
URY,Uruguay,1957,46.9723084
URY,Uruguay,1958,45.95774814
URY,Uruguay,1959,41.62011173
URY,Uruguay,1960,42.32707537
URY,Uruguay,1961,42.58596974
URY,Uruguay,1962,39.51306914
URY,Uruguay,1963,38.17771856
URY,Uruguay,1964,36.82711198
URY,Uruguay,1965,35.05376344
URY,Uruguay,1966,34.14709929
URY,Uruguay,1967,31.98056212
URY,Uruguay,1968,31.0371027
URY,Uruguay,1969,31.9900806
URY,Uruguay,1970,33.51698806
URY,Uruguay,1971,32.52029188
URY,Uruguay,1972,30.07397497
URY,Uruguay,1973,29.64062852
URY,Uruguay,1974,31.10400974
URY,Uruguay,1975,32.99044537
URY,Uruguay,1976,32.71860448
URY,Uruguay,1977,31.96314417
URY,Uruguay,1978,32.3806597
URY,Uruguay,1979,33.27657017
URY,Uruguay,1980,35.61514302
URY,Uruguay,1981,35.41056694
URY,Uruguay,1982,32.79014036
URY,Uruguay,1983,29.67703429
URY,Uruguay,1984,27.45043023
URY,Uruguay,1985,26.95394119
URY,Uruguay,1986,28.44313146
URY,Uruguay,1987,29.67175353
URY,Uruguay,1988,28.5977191
URY,Uruguay,1989,28.03623898
URY,Uruguay,1990,27.86490725
URY,Uruguay,1991,29.03252719
URY,Uruguay,1992,30.47650609
URY,Uruguay,1993,30.67064046
URY,Uruguay,1994,31.80885171
URY,Uruguay,1995,30.69928118
URY,Uruguay,1996,31.32714881
URY,Uruguay,1997,31.70093787
URY,Uruguay,1998,31.9095451
URY,Uruguay,1999,29.94616298
URY,Uruguay,2000,28.43989473
URY,Uruguay,2001,27.16752376
URY,Uruguay,2002,24.63906069
URY,Uruguay,2003,24.25609077
URY,Uruguay,2004,24.65382463
URY,Uruguay,2005,25.69239741
URY,Uruguay,2006,26.19096341
URY,Uruguay,2007,27.45759042
URY,Uruguay,2008,29.57673978
URY,Uruguay,2009,31.25506554
URY,Uruguay,2010,33.31978173
URY,Uruguay,2011,34.64720684
URY,Uruguay,2012,35.47247688
URY,Uruguay,2013,36.54719541
URY,Uruguay,2014,37.08578507
URY,Uruguay,2015,36.59181229
URY,Uruguay,2016,36.72168254
URY,Uruguay,2017,36.88013072
URY,Uruguay,2018,36.47949944
URY,Uruguay,2019,35.82446601
URY,Uruguay,2020,34.75456683
URY,Uruguay,2021,34.23980722
URY,Uruguay,2022,35.19556557
VEN,Venezuela,1900,22.96713714
VEN,Venezuela,1901,20.1702023
VEN,Venezuela,1902,19.05753741
VEN,Venezuela,1903,19.78448887
VEN,Venezuela,1904,20.63793282
VEN,Venezuela,1905,19.8216664
VEN,Venezuela,1906,17.91562917
VEN,Venezuela,1907,17.39603382
VEN,Venezuela,1908,18.86145848
VEN,Venezuela,1909,17.27882815
VEN,Venezuela,1910,17.37094265
VEN,Venezuela,1911,16.39295554
VEN,Venezuela,1912,17.16021143
VEN,Venezuela,1913,17.31307179
VEN,Venezuela,1914,22.20665564
VEN,Venezuela,1915,22.04235088
VEN,Venezuela,1916,18.43025876
VEN,Venezuela,1917,20.08377863
VEN,Venezuela,1918,19.47226108
VEN,Venezuela,1919,18.77551441
VEN,Venezuela,1920,18.74336317
VEN,Venezuela,1921,19.08033905
VEN,Venezuela,1922,19.9805883
VEN,Venezuela,1923,18.93193026
VEN,Venezuela,1924,19.52957718
VEN,Venezuela,1925,20.52956773
VEN,Venezuela,1926,20.80226912
VEN,Venezuela,1927,21.3398811
VEN,Venezuela,1928,25.02823108
VEN,Venezuela,1929,24.61052434
VEN,Venezuela,1930,27.33057409
VEN,Venezuela,1931,29.24187599
VEN,Venezuela,1932,31.44202164
VEN,Venezuela,1933,36.31856932
VEN,Venezuela,1934,35.05212652
VEN,Venezuela,1935,37.34180615
VEN,Venezuela,1936,36.94166765
VEN,Venezuela,1937,34.39544902
VEN,Venezuela,1938,40.74620535
VEN,Venezuela,1939,40.62141235
VEN,Venezuela,1940,39.72479964
VEN,Venezuela,1941,34.19805681
VEN,Venezuela,1942,26.90677444
VEN,Venezuela,1943,27.5572591
VEN,Venezuela,1944,28.05405151
VEN,Venezuela,1945,35.24795481
VEN,Venezuela,1946,44.89806073
VEN,Venezuela,1947,45.41787071
VEN,Venezuela,1948,52.34069842
VEN,Venezuela,1949,55.13968344
VEN,Venezuela,1950,55.52493438
VEN,Venezuela,1951,56.05581395
VEN,Venezuela,1952,56.61031379
VEN,Venezuela,1953,56.15652894
VEN,Venezuela,1954,60.68313953
VEN,Venezuela,1955,60.45480714
VEN,Venezuela,1956,64.01103639
VEN,Venezuela,1957,68.49936803
VEN,Venezuela,1958,68.54124867
VEN,Venezuela,1959,67.47486034
VEN,Venezuela,1960,67.09863211
VEN,Venezuela,1961,67.2957359
VEN,Venezuela,1962,67.70657673
VEN,Venezuela,1963,67.80772779
VEN,Venezuela,1964,68.85559921
VEN,Venezuela,1965,67.07339878
VEN,Venezuela,1966,62.9144658
VEN,Venezuela,1967,62.38508012
VEN,Venezuela,1968,61.28909713
VEN,Venezuela,1969,60.57036578
VEN,Venezuela,1970,63.81584439
VEN,Venezuela,1971,62.27760925
VEN,Venezuela,1972,59.55378925
VEN,Venezuela,1973,58.4166604
VEN,Venezuela,1974,60.65205813
VEN,Venezuela,1975,63.12605949
VEN,Venezuela,1976,63.47106216
VEN,Venezuela,1977,63.18702903
VEN,Venezuela,1978,59.69063716
VEN,Venezuela,1979,57.21393035
VEN,Venezuela,1980,54.94579717
VEN,Venezuela,1981,52.40218259
VEN,Venezuela,1982,52.80041082
VEN,Venezuela,1983,46.93613635
VEN,Venezuela,1984,42.38994887
VEN,Venezuela,1985,40.1841141
VEN,Venezuela,1986,40.62333826
VEN,Venezuela,1987,39.92513677
VEN,Venezuela,1988,39.89627192
VEN,Venezuela,1989,34.68821417
VEN,Venezuela,1990,35.83094478
VEN,Venezuela,1991,39.14694513
VEN,Venezuela,1992,40.0147602
VEN,Venezuela,1993,38.91235347
VEN,Venezuela,1994,36.40883356
VEN,Venezuela,1995,36.67949428
VEN,Venezuela,1996,35.16664679
VEN,Venezuela,1997,35.69842637
VEN,Venezuela,1998,34.2189619
VEN,Venezuela,1999,30.66567441
VEN,Venezuela,2000,30.49397493
VEN,Venezuela,2001,31.16533873
VEN,Venezuela,2002,27.78707251
VEN,Venezuela,2003,24.86997791
VEN,Venezuela,2004,28.27856645
VEN,Venezuela,2005,30.09648835
VEN,Venezuela,2006,32.19198022
VEN,Venezuela,2007,34.15616769
VEN,Venezuela,2008,35.84052251
VEN,Venezuela,2009,35.58699872
VEN,Venezuela,2010,34.72021544
VEN,Venezuela,2011,35.72420735
VEN,Venezuela,2012,36.80795333
VEN,Venezuela,2013,42.13082201
VEN,Venezuela,2014,39.3252555
VEN,Venezuela,2015,35.7513643
VEN,Venezuela,2016,28.70696973
VEN,Venezuela,2017,23.84681881
VEN,Venezuela,2018,19.35484063
VEN,Venezuela,2019,14.28597821
VEN,Venezuela,2020,10.32083631
VEN,Venezuela,2021,9.946769404
VEN,Venezuela,2022,10.82107844
