geocodigoFundar,geonombreFundar,anio,pbi_precios_constantes_base1900,pbi_per_capita_precios_constantes_base1900,poblacion_base1900
FRA,Francia,1904,99.63294708,98.9965096,100.6428888
FRA,Francia,1905,101.3564327,100.6326353,100.7192473
FRA,Francia,1906,103.2013168,102.3342059,100.8473324
FRA,Francia,1907,107.6672872,106.7626527,100.8473324
FRA,Francia,1908,107.0585519,105.8900524,101.1035026
FRA,Francia,1909,111.5082527,110.122164,101.2586827
FRA,Francia,1910,104.6874445,103.0977312,101.5419479
FRA,Francia,1911,114.975198,113.0017452,101.7463914
FRA,Francia,1912,124.4762093,122.1858639,101.8744766
FRA,Francia,1913,123.7643419,121.1823735,102.1306468
FRA,Francia,1914,114.9552884,112.521815,102.1626681
FRA,Francia,1915,112.6108273,112.9363002,99.71180846
FRA,Francia,1916,118.3010331,120.4188482,98.24129267
FRA,Francia,1917,100.2354589,103.5776614,96.77324006
FRA,Francia,1918,79.09238237,83.31151832,94.93571112
FRA,Francia,1919,93.18299408,97.7530541,95.32489285
FRA,Francia,1920,107.7993938,112.2164049,96.06384551
FRA,Francia,1921,103.3390472,106.9153578,96.65500764
FRA,Francia,1922,121.8813425,125.5235602,97.09837923
FRA,Francia,1923,128.2323161,130.5410122,98.23143997
FRA,Francia,1924,144.2789535,145.3097731,99.29060545
FRA,Francia,1925,144.9162948,144.8734729,100.0295581
FRA,Francia,1926,148.7429755,147.7530541,100.6699837
FRA,Francia,1927,145.6539202,144.4371728,100.842406
FRA,Francia,1928,155.7948579,154.0794066,101.1133553
FRA,Francia,1929,166.3368032,163.7870855,101.5567269
FRA,Francia,1930,161.5199624,157.591623,102.4927336
FRA,Francia,1931,151.8511495,147.2731239,103.1085275
FRA,Francia,1932,141.9541704,137.6745201,103.1085275
FRA,Francia,1933,152.0950329,147.404014,103.1824228
FRA,Francia,1934,150.6222699,145.7678883,103.3302133
FRA,Francia,1935,146.7777602,142.0811518,103.3055816
FRA,Francia,1936,152.3478093,147.578534,103.2316863
FRA,Francia,1937,161.1399112,156.0209424,103.2809498
FRA,Francia,1938,160.5111566,155.3010471,103.3548451
FRA,Francia,1939,172.0117576,166.6666667,103.2070545
FRA,Francia,1940,141.9458631,140.5541012,100.9901966
FRA,Francia,1941,112.2240824,115.052356,97.54175083
FRA,Francia,1942,100.6058896,103.6649215,97.04911572
FRA,Francia,1943,95.5399371,99.45462478,96.06384551
FRA,Francia,1944,80.70494665,84.22774869,95.81752796
FRA,Francia,1945,87.48448264,89.46335079,97.78806838
FRA,Francia,1946,133.036223,134.0532286,99.24134194
FRA,Francia,1947,144.1824308,143.8917976,100.2019804
FRA,Francia,1948,154.6750749,152.7486911,101.2611459
FRA,Francia,1949,175.7260371,171.9895288,102.1725208
FRA,Francia,1950,188.8508659,180.3228621,104.729297
FRA,Francia,1951,200.4896507,189.899651,105.5766294
FRA,Francia,1952,205.8013759,193.4773124,106.3697719
FRA,Francia,1953,211.7474967,197.6439791,107.1358195
FRA,Francia,1954,222.0048796,205.6719023,107.9412779
FRA,Francia,1955,234.7744039,215.5541012,108.9166954
FRA,Francia,1956,246.6317074,224.2146597,109.9980295
FRA,Francia,1957,261.5207878,235.1439791,111.2173013
FRA,Francia,1958,268.0590841,238.3726003,112.4538155
FRA,Francia,1959,275.7311118,242.6701571,113.6238238
FRA,Francia,1960,295.1718923,257.2425829,114.7445687
FRA,Francia,1961,311.5340236,268.3682373,116.0845362
FRA,Francia,1962,332.2796117,280.5191972,118.4516479
FRA,Francia,1963,349.5359289,290.7940663,120.2005025
FRA,Francia,1964,372.8139473,306.6535777,121.5749544
FRA,Francia,1965,390.947126,318.6954625,122.6710675
FRA,Francia,1966,410.8055029,331.8717277,123.7844229
FRA,Francia,1967,429.8009161,344.5026178,124.7598404
FRA,Francia,1968,448.772639,357.0026178,125.7056998
FRA,Francia,1969,479.9040986,378.5340314,126.7796443
FRA,Francia,1970,507.3758276,396.7495637,127.883147
FRA,Francia,1971,531.9516595,411.8891798,129.1492192
FRA,Francia,1972,555.6249117,426.4616056,130.2872063
FRA,Francia,1973,585.7993745,445.9205934,131.3685403
FRA,Francia,1974,603.0203927,455.9773124,132.247894
FRA,Francia,1975,598.7776669,450.5453752,132.9006355
FRA,Francia,1976,624.6723477,468.2591623,133.4031233
FRA,Francia,1977,648.0026451,483.7914485,133.9425587
FRA,Francia,1978,665.9580824,495.1570681,134.4943101
FRA,Francia,1979,687.3165332,508.8568935,135.0706931
FRA,Francia,1980,696.9991848,513.4598604,135.7456032
FRA,Francia,1981,704.1669369,516.0340314,136.457461
FRA,Francia,1982,721.8714382,526.1780105,137.1914873
FRA,Francia,1983,730.2878575,530.104712,137.762944
FRA,Francia,1984,741.0459669,534.882199,138.5437706
FRA,Francia,1985,751.4243377,540.030541,139.1447855
FRA,Francia,1986,769.2724732,550.5671902,139.7236317
FRA,Francia,1987,788.7151892,561.8673647,140.37391
FRA,Francia,1988,823.3774428,583.8350785,141.0291147
FRA,Francia,1989,856.7766472,601.5706806,142.4232721
FRA,Francia,1990,879.2030307,613.6343805,143.277994
FRA,Francia,1991,889.629012,617.2396115,144.1302527
FRA,Francia,1992,904.2708419,624.3412752,144.835986
FRA,Francia,1993,899.1149167,618.1535846,145.4517031
FRA,Francia,1994,920.5955321,630.6277783,145.9808089
FRA,Francia,1995,940.1718791,641.7727768,146.4960673
FRA,Francia,1996,953.6162446,648.7051653,147.0030294
FRA,Francia,1997,976.3895383,661.9067598,147.5116433
FRA,Francia,1998,1011.606737,683.313212,148.0443696
FRA,Francia,1999,1047.957601,704.2890843,148.7965132
FRA,Francia,2000,1091.851763,728.8324931,149.8083269
FRA,Francia,2001,1116.550788,739.9672209,150.8919256
FRA,Francia,2002,1132.33601,745.0430728,151.9826237
FRA,Francia,2003,1144.95955,748.0809365,153.0528977
FRA,Francia,2004,1180.306918,765.5720797,154.1731927
FRA,Francia,2005,1202.763195,774.3338728,155.328759
FRA,Francia,2006,1233.972576,788.965089,156.4039516
FRA,Francia,2007,1264.862222,803.7889417,157.3624811
FRA,Francia,2008,1268.953577,801.9588147,158.2317637
FRA,Francia,2009,1232.831716,775.1947459,159.035097
FRA,Francia,2010,1258.074846,787.2322561,159.8098701
FRA,Francia,2011,1285.240443,800.4144852,160.5718621
FRA,Francia,2012,1287.15058,797.7966841,161.3381711
FRA,Francia,2013,1298.05521,799.1273997,162.4340763
FRA,Francia,2014,1302.760694,796.8368237,163.4915273
FRA,Francia,2015,1318.138985,803.3813264,164.0738889
FRA,Francia,2016,1332.280254,809.8603839,164.5073991
FRA,Francia,2017,1362.808419,826.6797636,164.8532453
FRA,Francia,2018,1387.241704,840.2251166,165.1035748
FRA,Francia,2019,1413.386483,852.7334108,165.7477548
FRA,Francia,2020,1301.62681,783.2363715,166.1856953
FRA,Francia,2021,1389.741585,833.9456019,166.6465513
FRA,Francia,2022,1425.969749,853.1172993,167.148146
DEU,Alemania,1900,100.0,100.0,100.0
DEU,Alemania,1901,97.63548774,96.17486339,101.5187174
DEU,Alemania,1902,99.96809622,96.91046658,103.1551077
DEU,Alemania,1903,105.5489552,100.7776377,104.7345003
DEU,Alemania,1904,109.7692114,103.2786885,106.2844745
DEU,Alemania,1905,112.131014,103.9932745,107.8252556
DEU,Alemania,1906,115.4782956,105.5905843,109.364198
DEU,Alemania,1907,120.5989406,108.7011349,110.9454291
DEU,Alemania,1908,122.6444448,109.0163934,112.5009193
DEU,Alemania,1909,125.1413296,109.7099622,114.0656027
DEU,Alemania,1910,129.6909989,112.1689786,115.6210929
DEU,Alemania,1911,134.0314573,114.1656158,117.4008973
DEU,Alemania,1912,139.9094295,118.0538041,118.513275
DEU,Alemania,1913,146.191762,122.2152165,119.6182982
DEU,Alemania,1914,124.5407131,102.4800336,121.5268074
DEU,Alemania,1915,118.2668956,97.12063892,121.7731853
DEU,Alemania,1916,119.447327,98.31862127,121.4900346
DEU,Alemania,1917,119.5676567,98.88608659,120.91454
DEU,Alemania,1918,119.871786,99.9369483,119.9474149
DEU,Alemania,1919,96.44352831,86.63303909,111.3241892
DEU,Alemania,1920,104.879259,93.67381253,111.9621975
DEU,Alemania,1921,116.7321088,103.1105507,113.2106347
DEU,Alemania,1922,127.0157695,111.6015132,113.8118703
DEU,Alemania,1923,105.5311778,92.1185372,114.5601971
DEU,Alemania,1924,123.5390468,107.1668768,115.277267
DEU,Alemania,1925,137.4245249,118.3270282,116.1395896
DEU,Alemania,1926,141.286289,120.7650273,116.992719
DEU,Alemania,1927,155.4198287,132.0302648,117.7153048
DEU,Alemania,1928,162.2154118,137.0113493,118.395602
DEU,Alemania,1929,161.535971,135.7082808,119.0317717
DEU,Alemania,1930,159.2781482,133.1021438,119.6661028
DEU,Alemania,1931,147.1636422,122.3413199,120.2894021
DEU,Alemania,1932,136.0903564,112.6313577,120.8281239
DEU,Alemania,1933,144.6185091,119.1256831,121.3999412
DEU,Alemania,1934,157.8245391,129.2559899,122.102302
DEU,Alemania,1935,169.698228,138.0201765,122.9517541
DEU,Alemania,1936,184.6528542,149.1172762,123.8306244
DEU,Alemania,1937,195.7514566,156.9567045,124.7168493
DEU,Alemania,1938,210.8840244,167.2971837,126.0535412
DEU,Alemania,1939,230.7140569,181.1055065,127.3920718
DEU,Alemania,1940,232.4072287,181.0004203,128.4014856
DEU,Alemania,1941,247.0963046,191.3198823,129.1534897
DEU,Alemania,1942,250.4308734,192.2866751,130.2382879
DEU,Alemania,1943,255.4655393,197.3308113,129.4605428
DEU,Alemania,1944,261.8269318,203.8251366,128.4566448
DEU,Alemania,1945,186.2850808,151.2189996,123.1889387
DEU,Alemania,1946,88.32743129,74.27490542,118.9196146
DEU,Alemania,1947,99.17492942,81.60992013,121.5231301
DEU,Alemania,1948,117.4641557,94.93484657,123.7313378
DEU,Alemania,1949,137.4385682,109.9411517,125.0110318
DEU,Alemania,1950,163.4470212,130.0126103,125.716283
DEU,Alemania,1951,178.4323786,140.8995376,126.6380157
DEU,Alemania,1952,193.9082812,152.5220681,127.1345738
DEU,Alemania,1953,210.1196881,164.3127364,127.8779069
DEU,Alemania,1954,225.8216228,175.7881463,128.4623722
DEU,Alemania,1955,250.6423244,194.1992434,129.0645216
DEU,Alemania,1956,268.6287524,206.9356873,129.8126756
DEU,Alemania,1957,283.9905365,217.4863388,130.5785633
DEU,Alemania,1958,296.6678454,225.7040773,131.441066
DEU,Alemania,1959,318.3571042,240.4371585,132.4076138
DEU,Alemania,1960,344.0051609,258.1336696,133.2662885
DEU,Alemania,1961,358.1585484,266.3934426,134.4472089
DEU,Alemania,1962,373.4569705,275.4518705,135.5797547
DEU,Alemania,1963,383.999357,280.9373686,136.6850408
DEU,Alemania,1964,407.3013968,295.5443464,137.81397
DEU,Alemania,1965,427.9744071,307.7343422,139.0726833
DEU,Alemania,1966,440.6667933,314.5018916,140.1157847
DEU,Alemania,1967,442.0478548,314.8171501,140.4141594
DEU,Alemania,1968,465.3162375,330.4539723,140.8112102
DEU,Alemania,1969,496.0819406,349.7477932,141.8399059
DEU,Alemania,1970,519.3096725,363.1147541,143.0153048
DEU,Alemania,1971,534.6314373,371.1013031,144.0661708
DEU,Alemania,1972,556.6937099,384.6364018,144.7324557
DEU,Alemania,1973,581.9257785,400.8827238,145.1611017
DEU,Alemania,1974,586.7424093,404.1193779,145.1903674
DEU,Alemania,1975,583.5694135,403.3837747,144.668539
DEU,Alemania,1976,611.7396674,424.9264397,143.9636629
DEU,Alemania,1977,629.3561943,437.9361076,143.7095922
DEU,Alemania,1978,646.995655,450.7566204,143.5354747
DEU,Alemania,1979,673.0102706,468.7894073,143.5634552
DEU,Alemania,1980,680.6866265,472.8247163,143.9617269
DEU,Alemania,1981,683.2867405,474.0016814,144.1528094
DEU,Alemania,1982,677.4697032,470.3656999,144.0304222
DEU,Alemania,1983,689.5091094,480.0336276,143.6376682
DEU,Alemania,1984,708.9414196,495.2501051,143.1481614
DEU,Alemania,1985,724.4700505,507.2089113,142.8346455
DEU,Alemania,1986,740.4727719,518.221942,142.8871902
DEU,Alemania,1987,751.6307655,525.9983186,142.8960396
DEU,Alemania,1988,776.7231744,541.382934,143.4701993
DEU,Alemania,1989,802.1061995,554.7078604,144.5997536
DEU,Alemania,1990,778.8709914,533.6485918,145.9520372
DEU,Alemania,1991,827.1756508,562.6305235,147.0193344
DEU,Alemania,1992,852.640168,575.5581244,148.1414529
DEU,Alemania,1993,854.0530437,572.7343539,149.118529
DEU,Alemania,1994,884.9903,591.4261428,149.6366555
DEU,Alemania,1995,910.5858485,606.7454007,150.0770912
DEU,Alemania,1996,928.4424489,616.855461,150.5121552
DEU,Alemania,1997,956.3166624,634.446079,150.7325357
DEU,Alemania,1998,986.3286779,654.2577637,150.7553647
DEU,Alemania,1999,1017.340493,674.3926851,150.8528363
DEU,Alemania,2000,1059.346576,701.2880162,151.0572762
DEU,Alemania,2001,1089.529039,720.0564866,151.3116067
DEU,Alemania,2002,1101.895014,727.005678,151.5662184
DEU,Alemania,2003,1106.505579,729.6435592,151.6501537
DEU,Alemania,2004,1132.149078,746.7152895,151.6172353
DEU,Alemania,2005,1153.062902,760.9410463,151.5311741
DEU,Alemania,2006,1209.296535,798.9520146,151.3603462
DEU,Alemania,2007,1262.897736,835.4814363,151.1580846
DEU,Alemania,2008,1291.041589,855.7258128,150.8709414
DEU,Alemania,2009,1232.345369,818.8932052,150.4891433
DEU,Alemania,2010,1297.170505,864.0097062,150.1337885
DEU,Alemania,2011,1359.903083,907.7133249,149.8163622
DEU,Alemania,2012,1366.590986,910.4665826,150.0978742
DEU,Alemania,2013,1373.267335,912.4211854,150.5080502
DEU,Alemania,2014,1395.172404,923.1189575,151.1367947
DEU,Alemania,2015,1419.190065,930.9163514,152.4508688
DEU,Alemania,2016,1443.483448,939.2391761,153.6864607
DEU,Alemania,2017,1479.065715,958.8016949,154.2619003
DEU,Alemania,2018,1501.657687,970.5258239,154.7261958
DEU,Alemania,2019,1517.480342,978.54488,155.0751911
DEU,Alemania,2020,1461.450925,941.643792,155.2020984
DEU,Alemania,2021,1499.808765,965.9520204,155.2674184
DEU,Alemania,2022,1526.555065,976.1148843,156.3909218
GRC,Grecia,1900,100.0,100.0,100.0
GRC,Grecia,1901,96.51781532,95.84178499,100.7053607
GRC,Grecia,1902,124.6035386,122.8701826,101.4107215
GRC,Grecia,1903,122.5703685,120.030426,102.1160822
GRC,Grecia,1904,130.2474465,126.673428,102.821443
GRC,Grecia,1905,134.422013,129.8174442,103.5469569
GRC,Grecia,1906,133.7775614,128.296146,104.2724708
GRC,Grecia,1907,136.5719223,130.0709939,104.9979847
GRC,Grecia,1908,136.7114206,129.3103448,105.7234986
GRC,Grecia,1909,140.4291582,131.8965517,106.4691657
GRC,Grecia,1910,140.9233501,131.4401623,107.2148327
GRC,Grecia,1911,176.8205604,163.8438134,107.9201935
GRC,Grecia,1912,172.6881909,158.9756592,108.6255542
GRC,Grecia,1913,104.0085175,95.13184584,109.330915
GRC,Grecia,1914,133.6569899,121.3995943,110.0967352
GRC,Grecia,1915,102.4484255,92.39350913,110.8827086
GRC,Grecia,1916,87.71540993,78.54969574,111.668682
GRC,Grecia,1917,77.09872925,68.55983773,112.4546554
GRC,Grecia,1918,130.8931653,115.5679513,113.2607819
GRC,Grecia,1919,117.4796608,102.9918864,114.0669085
GRC,Grecia,1920,133.0476735,115.821501,114.8730351
GRC,Grecia,1921,182.3565896,155.020284,117.6340185
GRC,Grecia,1922,188.3463409,158.6713996,118.7021362
GRC,Grecia,1923,194.6404234,160.6997972,121.1205159
GRC,Grecia,1924,201.0615362,166.2778905,120.9189843
GRC,Grecia,1925,207.6914162,172.9716024,120.0725514
GRC,Grecia,1926,214.5714121,176.2170385,121.7654172
GRC,Grecia,1927,221.5974571,179.4624746,123.4784361
GRC,Grecia,1928,225.8135971,180.5780933,125.0503829
GRC,Grecia,1929,239.3911271,189.3002028,126.4611044
GRC,Grecia,1930,233.5932499,182.505071,127.9927449
GRC,Grecia,1931,223.9012438,172.515213,129.7863765
GRC,Grecia,1932,242.9916043,185.040568,131.3180169
GRC,Grecia,1933,257.1719306,193.6105477,132.8295042
GRC,Grecia,1934,263.4173062,195.4361055,134.7843611
GRC,Grecia,1935,274.4256859,200.4563895,136.9004434
GRC,Grecia,1936,275.3678259,198.4279919,138.7746876
GRC,Grecia,1937,314.5490106,223.8336714,140.5280129
GRC,Grecia,1938,307.9109856,216.3793103,142.3014913
GRC,Grecia,1939,307.5195011,213.2352941,144.2160419
GRC,Grecia,1940,263.5960276,179.6653144,146.7150343
GRC,Grecia,1941,224.7332669,151.4705882,148.3675937
GRC,Grecia,1942,188.780196,127.6369168,147.9040709
GRC,Grecia,1943,157.721554,107.2515213,147.057638
GRC,Grecia,1944,132.4287302,90.21298174,146.7956469
GRC,Grecia,1945,111.8683536,75.81135903,147.5614672
GRC,Grecia,1946,167.4630028,112.0182556,149.4961709
GRC,Grecia,1947,216.2120759,142.494929,151.7331721
GRC,Grecia,1948,226.9646269,145.3346856,156.1668682
GRC,Grecia,1949,239.1708833,151.0649087,158.3232568
GRC,Grecia,1950,235.9873932,154.7667343,152.4794035
GRC,Grecia,1951,256.8580377,166.68357,154.0991939
GRC,Grecia,1952,258.5899694,165.9229209,155.8494559
GRC,Grecia,1953,294.0678436,186.663286,157.5391979
GRC,Grecia,1954,303.2308803,190.6186613,159.0772269
GRC,Grecia,1955,326.1901074,203.1947262,160.530794
GRC,Grecia,1956,353.9860247,218.7119675,161.8503225
GRC,Grecia,1957,377.0487901,231.0851927,163.1644095
GRC,Grecia,1958,394.4960224,239.5030426,164.7144095
GRC,Grecia,1959,408.9810046,245.7403651,166.4280935
GRC,Grecia,1960,426.7926717,254.3103448,167.823559
GRC,Grecia,1961,464.1426403,274.2393509,169.2472793
GRC,Grecia,1962,481.5072793,282.8093306,170.2586256
GRC,Grecia,1963,530.5255464,310.4462475,170.8912737
GRC,Grecia,1964,574.1131773,334.7363083,171.5120717
GRC,Grecia,1965,628.0106423,364.4523327,172.3162636
GRC,Grecia,1966,666.3762043,383.8742394,173.5923216
GRC,Grecia,1967,703.0117777,400.2028398,175.6638654
GRC,Grecia,1968,749.8160606,425.6592292,176.1540709
GRC,Grecia,1969,824.0158054,466.0750507,176.798952
GRC,Grecia,1970,889.6086873,502.0283976,177.2028617
GRC,Grecia,1971,952.9514485,535.4462475,177.9733172
GRC,Grecia,1972,1071.442836,598.1237323,179.1339782
GRC,Grecia,1973,1113.459323,618.7626775,179.9493349
GRC,Grecia,1974,1073.054417,594.1176471,180.6131197
GRC,Grecia,1975,1137.99854,624.188641,182.316445
GRC,Grecia,1976,1210.323485,655.1217039,184.7478839
GRC,Grecia,1977,1251.713496,667.2413793,187.5953043
GRC,Grecia,1978,1335.701348,702.8397566,190.0435107
GRC,Grecia,1979,1384.951859,719.7261663,192.4276098
GRC,Grecia,1980,1409.166271,725.1521298,194.3269851
GRC,Grecia,1981,1409.92622,719.0669371,196.0771866
GRC,Grecia,1982,1415.504809,717.6977688,197.2285369
GRC,Grecia,1983,1421.210055,716.63286,198.3177348
GRC,Grecia,1984,1460.381389,732.9107505,199.2577388
GRC,Grecia,1985,1505.971827,753.0425963,199.9849456
GRC,Grecia,1986,1530.273735,763.0324544,200.5515921
GRC,Grecia,1987,1523.329623,757.8093306,201.0175333
GRC,Grecia,1988,1591.104033,790.872211,201.1834543
GRC,Grecia,1989,1652.169465,817.2920892,202.1516526
GRC,Grecia,1990,1652.610369,809.5334686,204.143551
GRC,Grecia,1991,1719.262544,832.1343516,206.6087694
GRC,Grecia,1992,1746.833005,839.0448157,208.1930515
GRC,Grecia,1993,1734.344059,828.1599749,209.4213813
GRC,Grecia,1994,1784.992092,848.0876296,210.4726009
GRC,Grecia,1995,1838.806871,869.5840364,211.4582138
GRC,Grecia,1996,1908.465556,898.5576765,212.3921041
GRC,Grecia,1997,2011.931807,942.6113331,213.4423527
GRC,Grecia,1998,2109.140363,982.6932012,214.6285697
GRC,Grecia,1999,2193.488102,1018.081104,215.4531788
GRC,Grecia,2000,2299.980754,1063.1507,216.3362874
GRC,Grecia,2001,2416.561872,1111.247347,217.4639048
GRC,Grecia,2002,2533.921592,1160.951274,218.2625274
GRC,Grecia,2003,2704.852245,1236.31168,218.784008
GRC,Grecia,2004,2867.296253,1307.321759,219.3259795
GRC,Grecia,2005,2910.423585,1323.099603,219.9701049
GRC,Grecia,2006,3102.618257,1406.242947,220.6317381
GRC,Grecia,2007,3232.997471,1461.608298,221.1945208
GRC,Grecia,2008,3251.151909,1465.919119,221.782489
GRC,Grecia,2009,3139.281668,1411.759509,222.3666034
GRC,Grecia,2010,2994.017665,1344.699041,222.6533652
GRC,Grecia,2011,2745.117622,1234.736308,222.3242002
GRC,Grecia,2012,2544.621905,1150.760649,221.1252102
GRC,Grecia,2013,2462.226845,1121.602434,219.5275946
GRC,Grecia,2014,2470.871828,1133.06288,218.0701416
GRC,Grecia,2015,2465.411824,1138.032454,216.6380945
GRC,Grecia,2016,2469.619978,1144.726166,215.7389296
GRC,Grecia,2017,2506.789929,1164.255674,215.3126658
GRC,Grecia,2018,2555.280607,1189.186906,214.8762818
GRC,Grecia,2019,2603.568166,1213.46677,214.556198
GRC,Grecia,2020,2369.150098,1104.827668,214.4361665
GRC,Grecia,2021,2568.957985,1202.493261,213.6359569
GRC,Grecia,2022,2676.083855,1278.863727,209.2548094
IND,India,1900,100.0,100.0,100.0
IND,India,1901,102.0722679,101.4659686,100.5975395
IND,India,1902,110.6642498,109.3193717,101.2302285
IND,India,1903,112.1704837,110.1570681,101.827768
IND,India,1904,112.6528584,109.947644,102.4604569
IND,India,1905,110.6497115,107.3298429,103.0931459
IND,India,1906,113.7182712,109.6335079,103.7258348
IND,India,1907,106.9811463,102.513089,104.3585237
IND,India,1908,108.5092428,103.3507853,104.9912127
IND,India,1909,123.4306536,116.8586387,105.6239016
IND,India,1910,123.5319059,116.3350785,106.1862917
IND,India,1911,122.8252376,115.2879581,106.5377856
IND,India,1912,122.6118017,114.973822,106.6432337
IND,India,1913,119.9385714,112.3560209,106.7486819
IND,India,1914,126.4347298,118.3246073,106.8541301
IND,India,1915,123.2709907,115.2879581,106.9244288
IND,India,1916,126.866828,118.5340314,107.029877
IND,India,1917,124.6359646,116.3350785,107.1353251
IND,India,1918,108.7005953,101.3612565,107.2407733
IND,India,1919,123.6043762,115.1832461,107.3110721
IND,India,1920,113.827768,105.9685864,107.4165202
IND,India,1921,122.3782331,113.2984293,108.0140598
IND,India,1922,127.6113325,116.9633508,109.1036907
IND,India,1923,123.5020565,112.0418848,110.228471
IND,India,1924,129.5020013,116.3350785,111.3181019
IND,India,1925,131.0459978,116.5445026,112.4428822
IND,India,1926,135.2527719,119.0575916,113.602812
IND,India,1927,135.150305,117.8010471,114.7275923
IND,India,1928,136.5167144,117.8010471,115.887522
