geocodigoFundar,geonombreFundar,anio,country_name_abbreviation,sector_bp,sector_bp_name,export_value_pc
GTM,Guatemala,2020,Guatemala,11,Maquinaria,1.42648357142452
IDN,Indonesia,2020,Indonesia,10,Metales,9.9574283549969
NIU,Niue,2020,Niue,6,Cueros y pieles,0.428991209579531
NOR,Noruega,2020,Norway,7,Madera,1.83351372887894
FSM,Micronesia,2020,FS Micronesia,6,Cueros y pieles,0.0024422266053125
QAT,Qatar,2020,Qatar,3,Minerales,80.6198918478378
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,8,"Textiles, indumentaria y calzado",0.250075597405398
SRB,Serbia,2020,Serbia,4,Químicos,6.48578004998932
VNM,Vietnam,2020,Viet Nam,8,"Textiles, indumentaria y calzado",19.2943506971341
SVN,Eslovenia,2020,Slovenia,3,Minerales,3.52215040784143
TKM,Turkmenistán,2020,Turkmenistan,6,Cueros y pieles,0.0633505115396392
UKR,Ucrania,2020,Ukraine,4,Químicos,4.08458685634471
VGB,Islas Vírgenes Británicas,2020,Br. Virgin Isds,4,Químicos,1.20114926019775
BGR,Bulgaria,2020,Bulgaria,10,Metales,15.9874479136628
CRI,Costa Rica,2020,Costa Rica,3,Minerales,0.229093305144803
PSE,Palestina,2020,State of Palestine,11,Maquinaria,3.76606749243042
KAZ,Kazajstán,2020,Kazakhstan,4,Químicos,6.19448907715793
KEN,Kenia,2020,Kenya,7,Madera,2.12524826092185
MLI,Malí,2020,Mali,1,Productos agropecuarios,2.35741348109839
MRT,Mauritania,2020,Mauritania,5,Plásticos y gomas,0.105583485363704
NAM,Namibia,2020,Namibia,6,Cueros y pieles,0.229008457738473
ABW,Aruba,2020,Aruba,8,"Textiles, indumentaria y calzado",1.20957909552703
NZL,Nueva Zelanda,2020,New Zealand,8,"Textiles, indumentaria y calzado",1.44172913276363
NIU,Niue,2020,Niue,5,Plásticos y gomas,0.152141709780008
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,10,Metales,2.92271461617853
SOM,Somalia,2020,Somalia,7,Madera,0.0527137965522052
SSD,Sudán del Sur,2020,South Sudan,11,Maquinaria,0.104578782104503
SDN,Sudán,2020,Sudan,7,Madera,0.138538685670397
SUR,Suriname,2020,Suriname,11,Maquinaria,3.86195847549306
TZA,Tanzanía,2020,United Rep. of Tanzania,11,Maquinaria,0.818071894033576
BFA,Burkina Faso,2020,Burkina Faso,4,Químicos,0.1918797320925
CYM,Islas Caimán,2020,Cayman Isds,1,Productos agropecuarios,0.0260206551991607
COM,Comoras,2020,Comoros,10,Metales,1.74264883834027
CRI,Costa Rica,2020,Costa Rica,7,Madera,1.94064439022411
DNK,Dinamarca,2020,Denmark,12,Transporte,3.6412596701776
GAB,Gabón,2020,Gabon,2,Alimentos procesados,0.0190722336669802
GRD,Granada,2020,Grenada,9,Piedra y vidrio,1.35894397908332
GUY,Guyana,2020,Guyana,2,Alimentos procesados,3.07936158154528
IRQ,Iraq,2020,Iraq,3,Minerales,85.8955891525203
LBN,Líbano,2020,Lebanon,10,Metales,9.36697058860649
MWI,Malawi,2020,Malawi,10,Metales,1.17113361070201
MEX,México,2020,Mexico,13,Otros productos industriales,8.20251773835734
MSR,Montserrat,2020,Montserrat,8,"Textiles, indumentaria y calzado",16.8449615754242
OMN,Omán,2020,Oman,4,Químicos,7.24415289366241
ROU,Rumania,2020,Romania,12,Transporte,18.9803223558759
LCA,Santa Lucía,2020,Saint Lucia,3,Minerales,12.167342338708
STP,Santo Tomé y Príncipe,2020,Sao Tome and Principe,13,Otros productos industriales,2.66948792697037
SOM,Somalia,2020,Somalia,9,Piedra y vidrio,24.2410742547827
ZWE,Zimbabwe,2020,Zimbabwe,2,Alimentos procesados,14.0258500093015
ARE,Emiratos Árabes Unidos,2020,United Arab Emirates,11,Maquinaria,16.1615508793322
ALB,Albania,2020,Albania,7,Madera,3.28724769718097
ARM,Armenia,2020,Armenia,10,Metales,8.89505340510797
BLZ,Belice,2020,Belize,11,Maquinaria,1.92708713374469
IOT,Territorio Británico del Océano Índico,2020,Br. Indian Ocean Terr.,1,Productos agropecuarios,44.8310795753745
BLR,Belarús,2020,Belarus,11,Maquinaria,9.06182469400475
FJI,Fiji,2020,Fiji,12,Transporte,3.80753781524893
GAB,Gabón,2020,Gabon,5,Plásticos y gomas,0.511113406586999
GUM,Guam,2020,Guam,7,Madera,0.0710700210621804
HTI,Haití,2020,Haiti,12,Transporte,0.0092659021435498
NPL,Nepal,2020,Nepal,11,Maquinaria,0.681800950468725
ABW,Aruba,2020,Aruba,1,Productos agropecuarios,0.854415336093904
NCL,Nueva Caledonia,2020,New Caledonia,13,Otros productos industriales,0.152994749855717
SOM,Somalia,2020,Somalia,5,Plásticos y gomas,0.0125053892127476
TKL,Tokelau,2020,Tokelau,6,Cueros y pieles,0.178000756524634
AZE,Azerbaiyán,2020,Azerbaijan,7,Madera,0.0612255026439954
AUS,Australia,2020,Australia,7,Madera,0.885883043076655
BWA,Botswana,2020,Botswana,4,Químicos,1.23858806392216
DOM,Rep. Dominicana,2020,Dominican Rep.,7,Madera,1.13078105440325
ATF,Tierras Australes Francesas,2020,Fr. South Antarctic Terr.,10,Metales,0.0306275201995835
GUM,Guam,2020,Guam,9,Piedra y vidrio,9.23114756054064
HKG,Hong Kong,2020,"China, Hong Kong SAR",12,Transporte,1.02866824438095
MAR,Marruecos,2020,Morocco,13,Otros productos industriales,1.41399605425418
RWA,Ruanda,2020,Rwanda,6,Cueros y pieles,0.409447628589494
SVN,Eslovenia,2020,Slovenia,4,Químicos,23.2820625412291
SOM,Somalia,2020,Somalia,4,Químicos,0.683247825180217
TUN,Túnez,2020,Tunisia,10,Metales,4.4355677353405
TZA,Tanzanía,2020,United Rep. of Tanzania,6,Cueros y pieles,0.331069396755379
URY,Uruguay,2020,Uruguay,10,Metales,1.05036881435921
ARG,Argentina,2020,Argentina,9,Piedra y vidrio,3.80149276075883
ARM,Armenia,2020,Armenia,13,Otros productos industriales,2.68390403657776
PYF,Polinesia Francesa,2020,French Polynesia,7,Madera,1.49086957695472
KWT,Kuwait,2020,Kuwait,5,Plásticos y gomas,1.92449782618468
LUX,Luxemburgo,2020,Luxembourg,9,Piedra y vidrio,3.02342680933289
MYS,Malasia,2020,Malaysia,9,Piedra y vidrio,1.47363216517559
PLW,Palau,2020,Palau,11,Maquinaria,31.1576789977832
SDN,Sudán,2020,Sudan,10,Metales,0.724393337426689
BFA,Burkina Faso,2020,Burkina Faso,6,Cueros y pieles,0.0043390953310017
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,13,Otros productos industriales,0.0327258930706069
CRI,Costa Rica,2020,Costa Rica,9,Piedra y vidrio,1.34808798946236
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),5,Plásticos y gomas,0.0168343346209092
ISL,Islandia,2020,Iceland,10,Metales,41.8865357056309
JAM,Jamaica,2020,Jamaica,4,Químicos,37.8786568516768
MEX,México,2020,Mexico,6,Cueros y pieles,0.128967989504174
NER,Níger,2020,Niger,11,Maquinaria,1.08461182157955
PRT,Portugal,2020,Portugal,6,Cueros y pieles,0.462955502561978
MKD,Macedonia del Norte,2020,North Macedonia,8,"Textiles, indumentaria y calzado",8.33219867253466
USA,Estados Unidos,2020,USA,4,Químicos,12.8926680685801
DZA,Argelia,2020,Algeria,2,Alimentos procesados,1.31002732444541
BGR,Bulgaria,2020,Bulgaria,1,Productos agropecuarios,11.9307251763191
CUB,Cuba,2020,Cuba,5,Plásticos y gomas,0.0359614008433105
ETH,Etiopía,2020,Ethiopia,3,Minerales,0.277152214763437
DJI,Djibouti,2020,Djibouti,4,Químicos,24.5096126326113
GMB,Gambia,2020,Gambia,10,Metales,1.9053830201743
GIN,Guinea,2020,Guinea,6,Cueros y pieles,5.78920513843054e-05
VCT,San Vicente y las Granadinas,2020,Saint Vincent and the Grenadines,10,Metales,1.55216683127065
SYC,Seychelles,2020,Seychelles,11,Maquinaria,0.776029986765839
SLE,Sierra Leona,2020,Sierra Leone,9,Piedra y vidrio,13.1498579035531
SDN,Sudán,2020,Sudan,3,Minerales,8.26795465061625
CUB,Cuba,2020,Cuba,6,Cueros y pieles,0.0203897624926742
DNK,Dinamarca,2020,Denmark,4,Químicos,24.2554346233515
ERI,Eritrea,2020,Eritrea,2,Alimentos procesados,0.0933727370086602
GHA,Ghana,2020,Ghana,2,Alimentos procesados,17.5763263917359
KIR,Kiribati,2020,Kiribati,13,Otros productos industriales,0.0798776445615746
IDN,Indonesia,2020,Indonesia,11,Maquinaria,9.74419080143806
IRQ,Iraq,2020,Iraq,5,Plásticos y gomas,0.0534756952092595
VCT,San Vicente y las Granadinas,2020,Saint Vincent and the Grenadines,13,Otros productos industriales,2.53418193786339
SVN,Eslovenia,2020,Slovenia,7,Madera,4.86760203893962
CHE,Suiza,2020,Switzerland,13,Otros productos industriales,12.4500372390102
TUR,Turquía,2020,Türkiye,11,Maquinaria,15.5572913783719
AUS,Australia,2020,Australia,11,Maquinaria,2.73545748585949
BRB,Barbados,2020,Barbados,8,"Textiles, indumentaria y calzado",2.14226588508541
ETH,Etiopía,2020,Ethiopia,7,Madera,0.133689538574305
GTM,Guatemala,2020,Guatemala,12,Transporte,0.367953336909453
IDN,Indonesia,2020,Indonesia,12,Transporte,4.51233653211514
NRU,Nauru,2020,Nauru,9,Piedra y vidrio,0.0330383396333697
NLD,Países Bajos,2020,Netherlands,4,Químicos,15.1495811230094
PHL,Filipinas,2020,Philippines,8,"Textiles, indumentaria y calzado",2.15316114600881
GNB,Guinea-Bissau,2020,Guinea-Bissau,5,Plásticos y gomas,0.0063804349365836
TLS,Timor-Leste,2020,Timor-Leste,5,Plásticos y gomas,0.166252275991685
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,4,Químicos,4.10043115307111
TGO,Togo,2020,Togo,2,Alimentos procesados,4.75480787952729
AGO,Angola,2020,Angola,7,Madera,0.215631875472431
ARG,Argentina,2020,Argentina,12,Transporte,6.7682357639023
CUB,Cuba,2020,Cuba,11,Maquinaria,0.273274729391743
CYP,Chipre,2020,Cyprus,6,Cueros y pieles,0.18573317861804
EST,Estonia,2020,Estonia,7,Madera,11.8960913960319
GRD,Granada,2020,Grenada,2,Alimentos procesados,15.1216939553634
JPN,Japón,2020,Japan,10,Metales,8.1435395162714
LVA,Letonia,2020,Latvia,12,Transporte,5.93717261652351
NER,Níger,2020,Niger,4,Químicos,6.05245808028176
TKL,Tokelau,2020,Tokelau,12,Transporte,0.830072980612563
TUV,Tuvalu,2020,Tuvalu,7,Madera,0.0339737454494265
USA,Estados Unidos,2020,USA,3,Minerales,12.4826423446618
BRN,Brunei,2020,Brunei Darussalam,6,Cueros y pieles,0.0034181091703663
IRQ,Iraq,2020,Iraq,4,Químicos,0.0591508556344594
SMR,San Marino,2020,San Marino,12,Transporte,0.566732742012223
SLE,Sierra Leona,2020,Sierra Leone,2,Alimentos procesados,9.09751471324982
SVK,Eslovaquia,2020,Slovakia,11,Maquinaria,28.3200199713168
SVN,Eslovenia,2020,Slovenia,13,Otros productos industriales,5.99769531285864
SSD,Sudán del Sur,2020,South Sudan,3,Minerales,82.7358488168638
BEL,Bélgica,2020,Belgium,3,Minerales,6.9384895035298
BLZ,Belice,2020,Belize,4,Químicos,1.71704912872633
COG,Congo,2020,Congo,7,Madera,5.24162822746754
IDN,Indonesia,2020,Indonesia,2,Alimentos procesados,4.31865710906532
ISR,Israel,2020,Israel,9,Piedra y vidrio,12.9691872244423
KWT,Kuwait,2020,Kuwait,12,Transporte,4.47134896697831
MAC,Macao,2020,"China, Macao SAR",9,Piedra y vidrio,14.7257511422766
NCL,Nueva Caledonia,2020,New Caledonia,5,Plásticos y gomas,0.0332340990505896
STP,Santo Tomé y Príncipe,2020,Sao Tome and Principe,2,Alimentos procesados,30.5327524140062
YEM,Yemen,2020,Yemen,8,"Textiles, indumentaria y calzado",0.0470717964757153
COG,Congo,2020,Congo,2,Alimentos procesados,0.652037473548579
CZE,Chequia,2020,Czechia,13,Otros productos industriales,7.32631255753201
SLV,El Salvador,2020,El Salvador,7,Madera,6.27974953180505
FRA,Francia,2020,France,13,Otros productos industriales,5.54310498549769
ATF,Tierras Australes Francesas,2020,Fr. South Antarctic Terr.,3,Minerales,0.0129770231311966
GRL,Groenlandia,2020,Greenland,13,Otros productos industriales,0.073595465116413
NOR,Noruega,2020,Norway,8,"Textiles, indumentaria y calzado",0.424424405664023
POL,Polonia,2020,Poland,13,Otros productos industriales,8.86775146980067
VNM,Vietnam,2020,Viet Nam,6,Cueros y pieles,1.11405491212128
SWE,Suecia,2020,Sweden,12,Transporte,14.489385522562
KHM,Camboya,2020,Cambodia,7,Madera,1.87814532260389
CHL,Chile,2020,Chile,6,Cueros y pieles,0.0421823188924153
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,6,Cueros y pieles,0.0013988156765922
GTM,Guatemala,2020,Guatemala,6,Cueros y pieles,0.342174044992787
IDN,Indonesia,2020,Indonesia,6,Cueros y pieles,0.4757496324185
LBR,Liberia,2020,Liberia,1,Productos agropecuarios,5.7583625824642
NOR,Noruega,2020,Norway,12,Transporte,3.43763810585242
MHL,Islas Marshall,2020,Marshall Isds,9,Piedra y vidrio,0.0325744398122319
SGP,Singapur,2020,Singapore,11,Maquinaria,46.6990429614367
SWE,Suecia,2020,Sweden,6,Cueros y pieles,0.201645732564901
MKD,Macedonia del Norte,2020,North Macedonia,2,Alimentos procesados,7.18655207508773
UZB,Uzbekistán,2020,Uzbekistan,6,Cueros y pieles,0.258135739103378
BRN,Brunei,2020,Brunei Darussalam,9,Piedra y vidrio,0.295896187294183
GUY,Guyana,2020,Guyana,11,Maquinaria,0.80713971878566
HND,Honduras,2020,Honduras,5,Plásticos y gomas,1.86824390239685
ISL,Islandia,2020,Iceland,9,Piedra y vidrio,0.124839788576827
IRL,Irlanda,2020,Ireland,3,Minerales,0.72425231155011
ISR,Israel,2020,Israel,4,Químicos,19.7243546341563
MNE,Montenegro,2020,Montenegro,8,"Textiles, indumentaria y calzado",0.98566379326053
NAM,Namibia,2020,Namibia,11,Maquinaria,1.55701471685606
STP,Santo Tomé y Príncipe,2020,Sao Tome and Principe,8,"Textiles, indumentaria y calzado",1.07654849924386
ZMB,Zambia,2020,Zambia,11,Maquinaria,1.18390316272271
LKA,Sri Lanka,2020,Sri Lanka,9,Piedra y vidrio,2.28948713441552
NGA,Nigeria,2020,Nigeria,10,Metales,0.903383621123436
BLM,San Barthélemy,2020,Saint Barthélemy,2,Alimentos procesados,0.62476948040539
ESP,España,2020,Spain,12,Transporte,19.0877194617289
DNK,Dinamarca,2020,Denmark,9,Piedra y vidrio,1.08522778197374
DEU,Alemania,2020,Germany,8,"Textiles, indumentaria y calzado",3.35204647548308
TWN,Taiwán,2020,"Other Asia, nes",13,Otros productos industriales,6.93778715485633
PCN,Pitcairn,2020,Pitcairn,5,Plásticos y gomas,3.37730726316923
AZE,Azerbaiyán,2020,Azerbaijan,4,Químicos,0.73998746681323
MUS,Mauricio,2020,Mauritius,12,Transporte,1.77945197912986
PAK,Pakistán,2020,Pakistan,4,Químicos,2.13444862455796
IRQ,Iraq,2020,Iraq,7,Madera,0.048225428886425
PNG,Papúa Nueva Guinea,2020,Papua New Guinea,2,Alimentos procesados,2.82042461828883
SYC,Seychelles,2020,Seychelles,13,Otros productos industriales,0.484955974649239
TUN,Túnez,2020,Tunisia,13,Otros productos industriales,6.38186461979693
EST,Estonia,2020,Estonia,9,Piedra y vidrio,2.72699466900598
GEO,Georgia,2020,Georgia,13,Otros productos industriales,1.66794002023406
GRD,Granada,2020,Grenada,12,Transporte,2.67879271795629
KOR,Corea del Sur,2020,Rep. of Korea,13,Otros productos industriales,4.9042090949882
ARE,Emiratos Árabes Unidos,2020,United Arab Emirates,7,Madera,0.921911141235172
TUR,Turquía,2020,Türkiye,9,Piedra y vidrio,6.60984475180833
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,5,Plásticos y gomas,0.0394276382337535
GTM,Guatemala,2020,Guatemala,7,Madera,4.0238503988071
MWI,Malawi,2020,Malawi,7,Madera,0.904810619720997
MEX,México,2020,Mexico,10,Metales,3.93855043165414
NLD,Países Bajos,2020,Netherlands,8,"Textiles, indumentaria y calzado",3.69524165493808
PRT,Portugal,2020,Portugal,4,Químicos,6.37996883365053
QAT,Qatar,2020,Qatar,8,"Textiles, indumentaria y calzado",0.0619895979928105
VEN,Venezuela,2020,Venezuela,5,Plásticos y gomas,0.178530059925872
ARG,Argentina,2020,Argentina,11,Maquinaria,1.98898856347948
BEN,Benin,2020,Benin,3,Minerales,4.77997760447546
GEO,Georgia,2020,Georgia,11,Maquinaria,2.74552240222649
BES,Bonaire,2020,Bonaire,7,Madera,0.844223375059266
SYR,Siria,2020,Syria,2,Alimentos procesados,7.51146855445607
ERI,Eritrea,2020,Eritrea,10,Metales,0.0298928225275408
FLK,Islas Malvinas,2020,Falkland Isds (Malvinas),2,Alimentos procesados,0.0097808123528343
IRQ,Iraq,2020,Iraq,1,Productos agropecuarios,0.178535914578202
MSR,Montserrat,2020,Montserrat,12,Transporte,6.39167149007389
NER,Níger,2020,Niger,7,Madera,0.0269211311272169
ROU,Rumania,2020,Romania,13,Otros productos industriales,7.74584342632878
RWA,Ruanda,2020,Rwanda,12,Transporte,0.865722181910762
ESP,España,2020,Spain,10,Metales,8.15988306351747
TUN,Túnez,2020,Tunisia,7,Madera,1.37799734361094
WSM,Samoa,2020,Samoa,3,Minerales,0.0577682120244651
GRL,Groenlandia,2020,Greenland,12,Transporte,2.06517682596795
KAZ,Kazajstán,2020,Kazakhstan,12,Transporte,1.57178996163551
MNE,Montenegro,2020,Montenegro,6,Cueros y pieles,0.435955049073927
RUS,Rusia,2020,Russian Federation,4,Químicos,5.68296513962939
SVK,Eslovaquia,2020,Slovakia,5,Plásticos y gomas,5.32040756526092
ZAF,Sudáfrica,2020,South Africa,12,Transporte,10.5117315095068
BEL,Bélgica,2020,Belgium,12,Transporte,11.6311778978903
BWA,Botswana,2020,Botswana,2,Alimentos procesados,0.214817097331633
CAN,Canadá,2020,Canada,5,Plásticos y gomas,4.10150024801119
SVN,Eslovenia,2020,Slovenia,10,Metales,10.3481453403406
DZA,Argelia,2020,Algeria,7,Madera,0.157904901808939
BDI,Burundi,2020,Burundi,11,Maquinaria,0.930806986726452
CAN,Canadá,2020,Canada,4,Químicos,7.63865113240746
TUN,Túnez,2020,Tunisia,5,Plásticos y gomas,3.40100899139196
CHL,Chile,2020,Chile,8,"Textiles, indumentaria y calzado",0.532991210339279
DNK,Dinamarca,2020,Denmark,13,Otros productos industriales,7.56651894512895
DMA,Dominica,2020,Dominica,5,Plásticos y gomas,4.6000988488677
HND,Honduras,2020,Honduras,13,Otros productos industriales,0.830763648932841
MDG,Madagascar,2020,Madagascar,10,Metales,8.70407328779448
SRB,Serbia,2020,Serbia,6,Cueros y pieles,0.714503321074453
ESP,España,2020,Spain,5,Plásticos y gomas,5.19820085271492
AND,Andorra,2020,Andorra,7,Madera,5.75095822751773
JPN,Japón,2020,Japan,8,"Textiles, indumentaria y calzado",1.17486105307317
PRY,Paraguay,2020,Paraguay,2,Alimentos procesados,2.87328643676223
COK,Islas Cook,2020,Cook Isds,7,Madera,0.155000810394464
VUT,Vanuatu,2020,Vanuatu,12,Transporte,19.5246850384078
KNA,Saint Kitts y Nevis,2020,Saint Kitts and Nevis,5,Plásticos y gomas,0.245190098447963
TTO,Trinidad y Tobago,2020,Trinidad and Tobago,12,Transporte,2.46824917866261
BLZ,Belice,2020,Belize,12,Transporte,23.9542948182269
NRU,Nauru,2020,Nauru,12,Transporte,1.93645273053079
TUR,Turquía,2020,Türkiye,10,Metales,12.6326012232874
UZB,Uzbekistán,2020,Uzbekistan,13,Otros productos industriales,0.269971842579981
PAN,Panamá,2020,Panama,3,Minerales,17.5733795129098
QAT,Qatar,2020,Qatar,5,Plásticos y gomas,3.3091651151759
SPM,San Pedro y Miquelón,2020,Saint Pierre and Miquelon,12,Transporte,0.753650363239337
SMR,San Marino,2020,San Marino,6,Cueros y pieles,0.474279536448859
NZL,Nueva Zelanda,2020,New Zealand,13,Otros productos industriales,2.96065816403684
QAT,Qatar,2020,Qatar,6,Cueros y pieles,0.0150802965134477
URY,Uruguay,2020,Uruguay,6,Cueros y pieles,2.05270940454832
ASM,Samoa Americana,2020,American Samoa,1,Productos agropecuarios,63.9254368850688
BRN,Brunei,2020,Brunei Darussalam,2,Alimentos procesados,0.0932485253312928
EGY,Egipto,2020,Egypt,11,Maquinaria,7.17400919091568
GIB,Gibraltar,2020,Gibraltar,1,Productos agropecuarios,10.6496270886759
TWN,Taiwán,2020,"Other Asia, nes",9,Piedra y vidrio,1.61721714210989
LCA,Santa Lucía,2020,Saint Lucia,5,Plásticos y gomas,1.19587687541588
UZB,Uzbekistán,2020,Uzbekistan,7,Madera,0.342157983213547
ZAF,Sudáfrica,2020,South Africa,13,Otros productos industriales,1.04914131625151
ROU,Rumania,2020,Romania,5,Plásticos y gomas,5.72501679124263
ALB,Albania,2020,Albania,12,Transporte,0.917006327187939
MWI,Malawi,2020,Malawi,2,Alimentos procesados,64.8810336587344
BDI,Burundi,2020,Burundi,4,Químicos,0.297977407108893
COD,Rep. Dem. Congo,2020,Dem. Rep. of the Congo,12,Transporte,0.256355391472219
CZE,Chequia,2020,Czechia,2,Alimentos procesados,2.30003473123622
ETH,Etiopía,2020,Ethiopia,6,Cueros y pieles,1.15450878762329
LAO,Laos,2020,Lao People's Dem. Rep.,4,Químicos,3.43422765631043
MSR,Montserrat,2020,Montserrat,5,Plásticos y gomas,0.363921918116639
NFK,Isla Norfolk,2020,Norfolk Isds,2,Alimentos procesados,0.680565421038423
LKA,Sri Lanka,2020,Sri Lanka,5,Plásticos y gomas,9.53733649449962
GAB,Gabón,2020,Gabon,9,Piedra y vidrio,0.350044394325745
TUR,Turquía,2020,Türkiye,2,Alimentos procesados,4.54229017156972
ALB,Albania,2020,Albania,2,Alimentos procesados,4.41382900228715
MYS,Malasia,2020,Malaysia,3,Minerales,12.2018579528864
GNB,Guinea-Bissau,2020,Guinea-Bissau,7,Madera,0.0060603560484726
PHL,Filipinas,2020,Philippines,12,Transporte,1.9753923653514
SAU,Arabia Saudita,2020,Saudi Arabia,9,Piedra y vidrio,1.69416184488554
VUT,Vanuatu,2020,Vanuatu,4,Químicos,0.0927255342426907
PRY,Paraguay,2020,Paraguay,4,Químicos,1.44836415439725
BMU,Bermuda,2020,Bermuda,2,Alimentos procesados,1.93644920892835
COK,Islas Cook,2020,Cook Isds,6,Cueros y pieles,0.0016693243486914
AUS,Australia,2020,Australia,9,Piedra y vidrio,7.93996972829209
GAB,Gabón,2020,Gabon,6,Cueros y pieles,0.0082521468548989
SYC,Seychelles,2020,Seychelles,2,Alimentos procesados,20.1229499188187
AND,Andorra,2020,Andorra,3,Minerales,0.292949368389514
MHL,Islas Marshall,2020,Marshall Isds,6,Cueros y pieles,0.0043150576503099
NOR,Noruega,2020,Norway,6,Cueros y pieles,0.0832760476071387
AZE,Azerbaiyán,2020,Azerbaijan,2,Alimentos procesados,0.649870474823571
BMU,Bermuda,2020,Bermuda,1,Productos agropecuarios,4.24127046045408
NPL,Nepal,2020,Nepal,2,Alimentos procesados,5.21125930155364
BES,Bonaire,2020,Bonaire,5,Plásticos y gomas,0.261291785055494
MRT,Mauritania,2020,Mauritania,12,Transporte,0.129518509861802
SMR,San Marino,2020,San Marino,13,Otros productos industriales,6.08504146688513
GNQ,Guinea Ecuatorial,2020,Equatorial Guinea,9,Piedra y vidrio,0.0001003615315994
