geocodigoFundar,geonombreFundar,location_name_short_en,partner_code,partner_name_short_en,import_value_pca,import_value_pcb
MHL,Islas Marshall,Marshall Islands,HKG,Hong Kong,,0.0035585340899394
MHL,Islas Marshall,Marshall Islands,HRV,Croatia,,0.746331544261305
MHL,Islas Marshall,Marshall Islands,HUN,Hungary,,0.0010321290277617
MHL,Islas Marshall,Marshall Islands,IDN,Indonesia,,0.0189872729044384
MHL,Islas Marshall,Marshall Islands,IND,India,,0.0761006671447867
MHL,Islas Marshall,Marshall Islands,IRL,Ireland,,0.0167939955817547
MHL,Islas Marshall,Marshall Islands,ISL,Iceland,,0.0034585977123777
MHL,Islas Marshall,Marshall Islands,ISR,Israel,,0.0
MHL,Islas Marshall,Marshall Islands,ITA,Italy,,0.662449589281757
MHL,Islas Marshall,Marshall Islands,JPN,Japan,,9.39088221875078
MHL,Islas Marshall,Marshall Islands,KHM,Cambodia,,0.0
MHL,Islas Marshall,Marshall Islands,KIR,Kiribati,,0.0002663878723082
MHL,Islas Marshall,Marshall Islands,KOR,South Korea,,28.7885313116123
MHL,Islas Marshall,Marshall Islands,LBN,Lebanon,,0.0
MHL,Islas Marshall,Marshall Islands,LKA,Sri Lanka,,0.0
MHL,Islas Marshall,Marshall Islands,LTU,Lithuania,,0.0070062651288469
MHL,Islas Marshall,Marshall Islands,LUX,Luxembourg,,0.0014446175462326
MHL,Islas Marshall,Marshall Islands,LVA,Latvia,,0.0195648389404312
MHL,Islas Marshall,Marshall Islands,MDG,Madagascar,,0.0012625983913506
MHL,Islas Marshall,Marshall Islands,MEX,Mexico,,0.0
MHL,Islas Marshall,Marshall Islands,MLI,Mali,,0.0
MHL,Islas Marshall,Marshall Islands,MLT,Malta,,0.0
MHL,Islas Marshall,Marshall Islands,MMR,Myanmar,,0.0
MHL,Islas Marshall,Marshall Islands,MOZ,Mozambique,,0.001541287821099
MHL,Islas Marshall,Marshall Islands,MUS,Mauritius,,0.0
MHL,Islas Marshall,Marshall Islands,MYS,Malaysia,,0.0079416032950549
MHL,Islas Marshall,Marshall Islands,NAM,Namibia,,0.752600129558178
MHL,Islas Marshall,Marshall Islands,NGA,Nigeria,,0.0
MHL,Islas Marshall,Marshall Islands,NIC,Nicaragua,,0.0
MHL,Islas Marshall,Marshall Islands,NLD,Netherlands,,1.1810257398551
MHL,Islas Marshall,Marshall Islands,NOR,Norway,,0.168865527424885
MHL,Islas Marshall,Marshall Islands,NZL,New Zealand,,0.0313012444614097
MHL,Islas Marshall,Marshall Islands,OMN,Oman,,0.0041292518026049
MHL,Islas Marshall,Marshall Islands,PAK,Pakistan,,0.0
MHL,Islas Marshall,Marshall Islands,PER,Peru,,0.0234587255053968
MHL,Islas Marshall,Marshall Islands,PHL,Philippines,,0.173770980392893
MHL,Islas Marshall,Marshall Islands,POL,Poland,,0.873751504276748
MHL,Islas Marshall,Marshall Islands,PRT,Portugal,,0.0029143386233518
MHL,Islas Marshall,Marshall Islands,PRY,Paraguay,,0.0025608371305698
MHL,Islas Marshall,Marshall Islands,ROU,Romania,,0.845605413146001
MHL,Islas Marshall,Marshall Islands,RUS,Russian Federation,,0.0320096640850972
MHL,Islas Marshall,Marshall Islands,RWA,Rwanda,,0.0
MHL,Islas Marshall,Marshall Islands,SAU,Saudi Arabia,,0.0062021176315786
MHL,Islas Marshall,Marshall Islands,SGP,Singapore,,21.3439153861162
MHL,Islas Marshall,Marshall Islands,SLE,Sierra Leone,,0.0
MHL,Islas Marshall,Marshall Islands,SRB,Serbia,,0.000962802090952
MHL,Islas Marshall,Marshall Islands,SVN,Slovenia,,0.0001208440791501
MHL,Islas Marshall,Marshall Islands,SWE,Sweden,,0.0088213165017632
MHL,Islas Marshall,Marshall Islands,SYC,Seychelles,,0.141906158693706
MHL,Islas Marshall,Marshall Islands,TGO,Togo,,0.0005367877484714
MHL,Islas Marshall,Marshall Islands,THA,Thailand,,0.33340462512425
MHL,Islas Marshall,Marshall Islands,TTO,Trinidad and Tobago,,0.0357032559261105
MHL,Islas Marshall,Marshall Islands,TUN,Tunisia,,0.0
MHL,Islas Marshall,Marshall Islands,TUR,Turkey,,1.40243637688786
MHL,Islas Marshall,Marshall Islands,TZA,Tanzania,,0.0
MHL,Islas Marshall,Marshall Islands,UGA,Uganda,,0.0
MHL,Islas Marshall,Marshall Islands,UKR,Ukraine,,0.0981508223350208
MHL,Islas Marshall,Marshall Islands,URY,Uruguay,,0.0001622833047108
MHL,Islas Marshall,Marshall Islands,USA,United States of America,,1.85566883687535
MHL,Islas Marshall,Marshall Islands,VNM,Vietnam,,0.0081506030153856
MHL,Islas Marshall,Marshall Islands,WSM,Samoa,,0.0
MHL,Islas Marshall,Marshall Islands,ZAF,South Africa,,0.155696960656591
MHL,Islas Marshall,Marshall Islands,TWN,Taiwan,,0.389700422499657
MKD,Macedonia del Norte,North Macedonia,AFG,Afghanistan,,0.0
MKD,Macedonia del Norte,North Macedonia,AGO,Angola,,0.0
MKD,Macedonia del Norte,North Macedonia,ALB,Albania,,0.933065258851906
MKD,Macedonia del Norte,North Macedonia,AND,Andorra,,0.0002905206742655
MKD,Macedonia del Norte,North Macedonia,ARE,United Arab Emirates,,0.453603616665752
MKD,Macedonia del Norte,North Macedonia,ARG,Argentina,,0.0910461149021261
MKD,Macedonia del Norte,North Macedonia,ARM,Armenia,,0.0008865822157558
MKD,Macedonia del Norte,North Macedonia,ATA,Antarctica,,0.0001682254387548
MKD,Macedonia del Norte,North Macedonia,AUS,Australia,,0.0157570379601167
MKD,Macedonia del Norte,North Macedonia,AUT,Austria,,1.4801206990693
MKD,Macedonia del Norte,North Macedonia,AZE,Azerbaijan,,0.0004032122522409
MKD,Macedonia del Norte,North Macedonia,BEL,Belgium,,1.39896141058505
MKD,Macedonia del Norte,North Macedonia,BFA,Burkina Faso,,0.0
MKD,Macedonia del Norte,North Macedonia,BGD,Bangladesh,,0.113363829039422
MKD,Macedonia del Norte,North Macedonia,BGR,Bulgaria,,5.63258566649452
MKD,Macedonia del Norte,North Macedonia,BHR,Bahrain,,6.45598370832511e-05
MKD,Macedonia del Norte,North Macedonia,BIH,Bosnia and Herzegovina,,0.872416124349029
MKD,Macedonia del Norte,North Macedonia,BLR,Belarus,,0.0166089591197356
MKD,Macedonia del Norte,North Macedonia,BLZ,Belize,,0.0004177562719535
MKD,Macedonia del Norte,North Macedonia,BMU,Bermuda,,0.0
MKD,Macedonia del Norte,North Macedonia,BOL,Bolivia,,0.0016461337352497
MKD,Macedonia del Norte,North Macedonia,BRA,Brazil,,0.211623714672452
MKD,Macedonia del Norte,North Macedonia,BRB,Barbados,,0.0001626420958707
MKD,Macedonia del Norte,North Macedonia,BTN,Bhutan,,0.0043578312248475
MKD,Macedonia del Norte,North Macedonia,BWA,Botswana,,6.66189447635303e-05
MKD,Macedonia del Norte,North Macedonia,CAF,Central African Republic,,0.0008808437700199
MKD,Macedonia del Norte,North Macedonia,CAN,Canada,,0.0554431150457773
MKD,Macedonia del Norte,North Macedonia,CHE,Switzerland,,0.766817105724627
MKD,Macedonia del Norte,North Macedonia,CHL,Chile,,0.0042057628783629
MKD,Macedonia del Norte,North Macedonia,CHN,China,,2.09125554421905
MKD,Macedonia del Norte,North Macedonia,CIV,Côte d'Ivoire,,0.511758936977644
MKD,Macedonia del Norte,North Macedonia,CMR,Cameroon,,0.0002149498826635
MKD,Macedonia del Norte,North Macedonia,COD,Congo (Democratic Republic of the),,0.0
MKD,Macedonia del Norte,North Macedonia,COG,Congo,,0.0
MKD,Macedonia del Norte,North Macedonia,COL,Colombia,,0.0115526931056632
MKD,Macedonia del Norte,North Macedonia,CRI,Costa Rica,,0.0137803780946031
MKD,Macedonia del Norte,North Macedonia,CUB,Cuba,,0.0017635634164259
MKD,Macedonia del Norte,North Macedonia,CYP,Cyprus,,0.0223019070988227
MKD,Macedonia del Norte,North Macedonia,CZE,Czech Republic,,1.57775950856533
MKD,Macedonia del Norte,North Macedonia,DEU,Germany,,14.9641822382916
MKD,Macedonia del Norte,North Macedonia,DNK,Denmark,,0.137058075223481
MKD,Macedonia del Norte,North Macedonia,DOM,Dominican Republic,,0.0086852982380117
MKD,Macedonia del Norte,North Macedonia,DZA,Algeria,,0.102835219644788
MKD,Macedonia del Norte,North Macedonia,ECU,Ecuador,,0.0356997938303097
MKD,Macedonia del Norte,North Macedonia,EGY,Egypt,,0.0179240613166293
MKD,Macedonia del Norte,North Macedonia,ESP,Spain,,0.772369600418911
MKD,Macedonia del Norte,North Macedonia,EST,Estonia,,0.0211971304929385
MKD,Macedonia del Norte,North Macedonia,ETH,Ethiopia,,0.0007890130707266
MKD,Macedonia del Norte,North Macedonia,FIN,Finland,,0.0730292094233514
MKD,Macedonia del Norte,North Macedonia,FLK,Falkland Islands,,0.0011315304583685
MKD,Macedonia del Norte,North Macedonia,FRA,France,,1.13453163340546
MKD,Macedonia del Norte,North Macedonia,FRO,Faroe Islands,,0.000398418300486
MKD,Macedonia del Norte,North Macedonia,GAB,Gabon,,0.0
MKD,Macedonia del Norte,North Macedonia,GBR,United Kingdom,,15.4732819309499
MKD,Macedonia del Norte,North Macedonia,GEO,Georgia,,0.0014834992979967
MKD,Macedonia del Norte,North Macedonia,GHA,Ghana,,0.0199607098535102
MKD,Macedonia del Norte,North Macedonia,GIN,Guinea,,0.000190274160071
MKD,Macedonia del Norte,North Macedonia,GNQ,Equatorial Guinea,,0.0
MKD,Macedonia del Norte,North Macedonia,GRC,Greece,,9.26187376489666
MKD,Macedonia del Norte,North Macedonia,GTM,Guatemala,,0.0300557102970511
MKD,Macedonia del Norte,North Macedonia,HKG,Hong Kong,,0.145980905512907
MKD,Macedonia del Norte,North Macedonia,HND,Honduras,,0.0008622031834741
MKD,Macedonia del Norte,North Macedonia,HRV,Croatia,,1.5825082177685
MKD,Macedonia del Norte,North Macedonia,HUN,Hungary,,4.27769821318768
MKD,Macedonia del Norte,North Macedonia,IDN,Indonesia,,0.0723476189700325
MKD,Macedonia del Norte,North Macedonia,IND,India,,0.269202861624634
MKD,Macedonia del Norte,North Macedonia,IRL,Ireland,,0.213450139625636
MKD,Macedonia del Norte,North Macedonia,IRN,Iran,,0.133402059920533
MKD,Macedonia del Norte,North Macedonia,IRQ,Iraq,,0.0045855353961741
MKD,Macedonia del Norte,North Macedonia,ISL,Iceland,,0.0014738100903223
MKD,Macedonia del Norte,North Macedonia,ISR,Israel,,0.0664626030736203
MKD,Macedonia del Norte,North Macedonia,ITA,Italy,,3.66435873839241
MKD,Macedonia del Norte,North Macedonia,JOR,Jordan,,0.0004547681472002
MKD,Macedonia del Norte,North Macedonia,JPN,Japan,,0.338093575300262
MKD,Macedonia del Norte,North Macedonia,KAZ,Kazakhstan,,0.0441735420597348
MKD,Macedonia del Norte,North Macedonia,KEN,Kenya,,0.0029144930728461
MKD,Macedonia del Norte,North Macedonia,KGZ,Kyrgyzstan,,0.0303430530503217
MKD,Macedonia del Norte,North Macedonia,KHM,Cambodia,,0.0343079508123182
MKD,Macedonia del Norte,North Macedonia,KOR,South Korea,,0.159977946919867
MKD,Macedonia del Norte,North Macedonia,KWT,Kuwait,,0.0008855829134562
MKD,Macedonia del Norte,North Macedonia,LAO,Laos,,0.0002496200504663
MKD,Macedonia del Norte,North Macedonia,LBN,Lebanon,,0.0021810845440407
MKD,Macedonia del Norte,North Macedonia,LBR,Liberia,,0.0
MKD,Macedonia del Norte,North Macedonia,LBY,Libya,,0.0093091613120498
MKD,Macedonia del Norte,North Macedonia,LKA,Sri Lanka,,0.0113634816702249
MKD,Macedonia del Norte,North Macedonia,LSO,Lesotho,,0.0020530283631367
MKD,Macedonia del Norte,North Macedonia,LTU,Lithuania,,0.0605980459790869
MKD,Macedonia del Norte,North Macedonia,LUX,Luxembourg,,0.0245673599948169
MKD,Macedonia del Norte,North Macedonia,LVA,Latvia,,0.0291881947137872
MKD,Macedonia del Norte,North Macedonia,MAC,Macao,,0.000163449931858
MKD,Macedonia del Norte,North Macedonia,MAR,Morocco,,0.104552947354762
MKD,Macedonia del Norte,North Macedonia,MDA,Moldova,,0.0365151969395726
MKD,Macedonia del Norte,North Macedonia,MDG,Madagascar,,0.0014435909297243
MKD,Macedonia del Norte,North Macedonia,MEX,Mexico,,0.0902719363280051
MKD,Macedonia del Norte,North Macedonia,MLI,Mali,,0.0
MKD,Macedonia del Norte,North Macedonia,MLT,Malta,,0.0031076349466662
MKD,Macedonia del Norte,North Macedonia,MMR,Myanmar,,0.0102757680362238
MKD,Macedonia del Norte,North Macedonia,MNE,Montenegro,,0.0743979540404542
MKD,Macedonia del Norte,North Macedonia,MNG,Mongolia,,0.0001123801663563
MKD,Macedonia del Norte,North Macedonia,MOZ,Mozambique,,0.0095033073062509
MKD,Macedonia del Norte,North Macedonia,MRT,Mauritania,,0.0
MKD,Macedonia del Norte,North Macedonia,MUS,Mauritius,,0.0060832342933366
MKD,Macedonia del Norte,North Macedonia,MWI,Malawi,,0.0014260764547075
MKD,Macedonia del Norte,North Macedonia,MYS,Malaysia,,0.0675814142628045
MKD,Macedonia del Norte,North Macedonia,NAM,Namibia,,0.0002710795764537
MKD,Macedonia del Norte,North Macedonia,NER,Niger,,0.0001046043314268
MKD,Macedonia del Norte,North Macedonia,NGA,Nigeria,,0.001709485544966
MKD,Macedonia del Norte,North Macedonia,NIC,Nicaragua,,8.95713854130793e-05
MKD,Macedonia del Norte,North Macedonia,NLD,Netherlands,,1.50401514496393
MKD,Macedonia del Norte,North Macedonia,NOR,Norway,,0.023644929174089
MKD,Macedonia del Norte,North Macedonia,NPL,Nepal,,0.0
MKD,Macedonia del Norte,North Macedonia,NZL,New Zealand,,0.0011361166903748
MKD,Macedonia del Norte,North Macedonia,OMN,Oman,,0.008773028443642
MKD,Macedonia del Norte,North Macedonia,PAK,Pakistan,,0.0277894595485162
MKD,Macedonia del Norte,North Macedonia,PAN,Panama,,0.0002527309332038
MKD,Macedonia del Norte,North Macedonia,PER,Peru,,0.0027898482628704
MKD,Macedonia del Norte,North Macedonia,PHL,Philippines,,0.0167859410022283
MKD,Macedonia del Norte,North Macedonia,POL,Poland,,1.68376091056142
MKD,Macedonia del Norte,North Macedonia,PRK,North Korea,,0.0055103382543159
MKD,Macedonia del Norte,North Macedonia,PRT,Portugal,,0.266440196297119
MKD,Macedonia del Norte,North Macedonia,PRY,Paraguay,,0.0032892729150309
MKD,Macedonia del Norte,North Macedonia,PSE,Palestine,,0.0
MKD,Macedonia del Norte,North Macedonia,PYF,French Polynesia,,0.0
MKD,Macedonia del Norte,North Macedonia,QAT,Qatar,,0.0330570128939435
MKD,Macedonia del Norte,North Macedonia,ROU,Romania,,2.83917608362558
MKD,Macedonia del Norte,North Macedonia,RUS,Russian Federation,,0.719116137085362
MKD,Macedonia del Norte,North Macedonia,RWA,Rwanda,,0.003183717443439
MKD,Macedonia del Norte,North Macedonia,SAU,Saudi Arabia,,0.0926417392789263
MKD,Macedonia del Norte,North Macedonia,SDN,Sudan,,0.0025606747366248
MKD,Macedonia del Norte,North Macedonia,SEN,Senegal,,0.0001756642116871
MKD,Macedonia del Norte,North Macedonia,SGP,Singapore,,0.0242414886605017
MKD,Macedonia del Norte,North Macedonia,SLE,Sierra Leone,,0.0001959369663134
MKD,Macedonia del Norte,North Macedonia,SLV,El Salvador,,0.000899625061081
MKD,Macedonia del Norte,North Macedonia,SMR,San Marino,,0.0015612937044786
MKD,Macedonia del Norte,North Macedonia,SOM,Somalia,,0.0
MKD,Macedonia del Norte,North Macedonia,SRB,Serbia,,8.3474668553052
MKD,Macedonia del Norte,North Macedonia,SUR,Suriname,,0.0
MKD,Macedonia del Norte,North Macedonia,SVK,Slovakia,,0.877499613174945
MKD,Macedonia del Norte,North Macedonia,SVN,Slovenia,,2.4955206360036
MKD,Macedonia del Norte,North Macedonia,SWE,Sweden,,0.202468468793442
MKD,Macedonia del Norte,North Macedonia,SWZ,Eswatini,,0.0
MKD,Macedonia del Norte,North Macedonia,SYC,Seychelles,,0.0004887749866417
MKD,Macedonia del Norte,North Macedonia,SYR,Syrian Arab Republic,,0.0004690947826196
MKD,Macedonia del Norte,North Macedonia,TGO,Togo,,0.0
MKD,Macedonia del Norte,North Macedonia,THA,Thailand,,0.0684918859971178
MKD,Macedonia del Norte,North Macedonia,TJK,Tajikistan,,0.0003707841558805
MKD,Macedonia del Norte,North Macedonia,TKM,Turkmenistan,,0.0011833317528558
MKD,Macedonia del Norte,North Macedonia,TTO,Trinidad and Tobago,,0.0
MKD,Macedonia del Norte,North Macedonia,TUN,Tunisia,,0.0587558730857705
MKD,Macedonia del Norte,North Macedonia,TUR,Turkey,,4.92943847680969
MKD,Macedonia del Norte,North Macedonia,TUV,Tuvalu,,0.0002179695404858
MKD,Macedonia del Norte,North Macedonia,TZA,Tanzania,,0.0037514837872588
MKD,Macedonia del Norte,North Macedonia,UGA,Uganda,,0.0043396172681832
MKD,Macedonia del Norte,North Macedonia,UKR,Ukraine,,0.692263258701459
MKD,Macedonia del Norte,North Macedonia,URY,Uruguay,,0.0795495782583751
MKD,Macedonia del Norte,North Macedonia,USA,United States of America,,0.689126651893015
MKD,Macedonia del Norte,North Macedonia,UZB,Uzbekistan,,0.0063071117915262
MKD,Macedonia del Norte,North Macedonia,VNM,Vietnam,,0.626768102405066
MKD,Macedonia del Norte,North Macedonia,YEM,Yemen,,0.0
MKD,Macedonia del Norte,North Macedonia,ZAF,South Africa,,0.200184728654195
MKD,Macedonia del Norte,North Macedonia,ZWE,Zimbabwe,,0.0013647447866217
MKD,Macedonia del Norte,North Macedonia,TWN,Taiwan,,0.073887748078406
MKD,Macedonia del Norte,North Macedonia,ANS,Undeclared Countries,,4.34102016966391
MLI,Malí,Mali,AFG,Afghanistan,,0.0009805765564629
MLI,Malí,Mali,AGO,Angola,,0.0132193586404205
MLI,Malí,Mali,ALB,Albania,,0.0044576375713071
MLI,Malí,Mali,AND,Andorra,,0.0011930903660224
MLI,Malí,Mali,ARE,United Arab Emirates,,2.82841113204999
MLI,Malí,Mali,ARG,Argentina,,0.188878308106054
MLI,Malí,Mali,ARM,Armenia,,0.0007685442396636
MLI,Malí,Mali,ASM,American Samoa,,0.0008514792719036
MLI,Malí,Mali,ATG,Antigua and Barbuda,,0.0020712209311214
MLI,Malí,Mali,AUT,Austria,,3.24999824569485
MLI,Malí,Mali,AZE,Azerbaijan,,0.0031425362369425
MLI,Malí,Mali,BDI,Burundi,,0.0004338919622444
MLI,Malí,Mali,BGD,Bangladesh,,0.136684929209787
MLI,Malí,Mali,BHR,Bahrain,,0.0023600576602949
MLI,Malí,Mali,BIH,Bosnia and Herzegovina,,0.0029145741214568
MLI,Malí,Mali,BLR,Belarus,,0.346392873915401
MLI,Malí,Mali,BLZ,Belize,,0.0003962828983452
MLI,Malí,Mali,BMU,Bermuda,,0.0055568815184202
MLI,Malí,Mali,BOL,Bolivia,,0.0
MLI,Malí,Mali,BRA,Brazil,,0.282495168010719
MLI,Malí,Mali,BRN,Brunei Darussalam,,0.0005538546067614
MLI,Malí,Mali,BWA,Botswana,,0.0060815494566469
MLI,Malí,Mali,CAF,Central African Republic,,0.0
MLI,Malí,Mali,CAN,Canada,,0.54895446134353
MLI,Malí,Mali,CHL,Chile,,0.0111569675306114
MLI,Malí,Mali,COD,Congo (Democratic Republic of the),,0.0079628729643085
MLI,Malí,Mali,COG,Congo,,0.0035745634483152
MLI,Malí,Mali,COL,Colombia,,0.0158470019847738
MLI,Malí,Mali,COM,Comoros,,0.0
MLI,Malí,Mali,CPV,Cabo Verde,,0.0025070881232053
MLI,Malí,Mali,CRI,Costa Rica,,0.003373690122078
MLI,Malí,Mali,CUW,Curaçao,,0.0028401604593862
MLI,Malí,Mali,CZE,Czech Republic,,0.307837479967923
MLI,Malí,Mali,DJI,Djibouti,,0.0
MLI,Malí,Mali,DMA,Dominica,,0.0008130940702429
MLI,Malí,Mali,DOM,Dominican Republic,,0.0
MLI,Malí,Mali,ECU,Ecuador,,0.0012072381592096
MLI,Malí,Mali,ESP,Spain,,1.62667925962342
MLI,Malí,Mali,EST,Estonia,,0.0480100148155503
MLI,Malí,Mali,ETH,Ethiopia,,0.0075989263858333
MLI,Malí,Mali,FIN,Finland,,0.347935122028568
MLI,Malí,Mali,FJI,Fiji,,0.0
MLI,Malí,Mali,FLK,Falkland Islands,,0.0004338298853158
MLI,Malí,Mali,GAB,Gabon,,0.0035543008335055
MLI,Malí,Mali,GEO,Georgia,,0.0062151906192204
MLI,Malí,Mali,GMB,Gambia,,0.142090388026745
MLI,Malí,Mali,GNB,Guinea-Bissau,,0.0
MLI,Malí,Mali,GNQ,Equatorial Guinea,,0.0002772548700674
MLI,Malí,Mali,GRC,Greece,,0.0280871003242639
MLI,Malí,Mali,GTM,Guatemala,,0.0848358573639926
MLI,Malí,Mali,HRV,Croatia,,0.0072464150442035
MLI,Malí,Mali,HTI,Haiti,,0.0100611345758752
MLI,Malí,Mali,IRN,Iran,,0.0371183634329173
MLI,Malí,Mali,ISL,Iceland,,0.172862214294535
MLI,Malí,Mali,ISR,Israel,,0.0945814676429467
MLI,Malí,Mali,JAM,Jamaica,,0.0003603718838
MLI,Malí,Mali,JOR,Jordan,,0.0170801423735046
MLI,Malí,Mali,KAZ,Kazakhstan,,0.0007835954880354
MLI,Malí,Mali,KEN,Kenya,,0.0260244532822406
MLI,Malí,Mali,KHM,Cambodia,,0.0022911105218591
MLI,Malí,Mali,KOR,South Korea,,0.664802738117621
MLI,Malí,Mali,LAO,Laos,,0.0039092475904842
MLI,Malí,Mali,LBN,Lebanon,,0.127402355484558
MLI,Malí,Mali,LBY,Libya,,0.0076336893783478
MLI,Malí,Mali,LCA,Saint Lucia,,0.0
MLI,Malí,Mali,LKA,Sri Lanka,,0.115755873332792
MLI,Malí,Mali,LSO,Lesotho,,0.0003080097423214
MLI,Malí,Mali,LTU,Lithuania,,0.0558462243132438
MLI,Malí,Mali,LUX,Luxembourg,,0.0775704665242768
MLI,Malí,Mali,LVA,Latvia,,0.0106078645472163
MLI,Malí,Mali,MAC,Macao,,0.0
MLI,Malí,Mali,MDA,Moldova,,0.0112339436445473
MLI,Malí,Mali,MHL,Marshall Islands,,0.0006287096607287
MLI,Malí,Mali,MKD,North Macedonia,,0.0114868047005628
MLI,Malí,Mali,MLT,Malta,,0.0229497300018274
MLI,Malí,Mali,MMR,Myanmar,,0.0482244955320684
MLI,Malí,Mali,MNG,Mongolia,,0.0001548055897282
MLI,Malí,Mali,MOZ,Mozambique,,0.0015954430041526
MLI,Malí,Mali,MUS,Mauritius,,0.003447975344985
MLI,Malí,Mali,MYS,Malaysia,,0.179623944832108
MLI,Malí,Mali,NAM,Namibia,,0.0082860703700968
MLI,Malí,Mali,NGA,Nigeria,,0.138434015213211
MLI,Malí,Mali,NIC,Nicaragua,,0.0003448352800466
MLI,Malí,Mali,NOR,Norway,,0.0212479849793593
MLI,Malí,Mali,NPL,Nepal,,0.0
MLI,Malí,Mali,NZL,New Zealand,,0.0695810478813841
MLI,Malí,Mali,OMN,Oman,,0.0019599476198962
MLI,Malí,Mali,PAN,Panama,,0.0032635105035838
MLI,Malí,Mali,PER,Peru,,0.003736446769312
MLI,Malí,Mali,PHL,Philippines,,0.0164745082226244
MLI,Malí,Mali,PNG,Papua New Guinea,,0.002526958314386
MLI,Malí,Mali,PRK,North Korea,,0.0777864733762547
MLI,Malí,Mali,PRY,Paraguay,,0.0018690712502774
MLI,Malí,Mali,QAT,Qatar,,0.0302100441061225
MLI,Malí,Mali,ROU,Romania,,0.0330308404327738
MLI,Malí,Mali,RWA,Rwanda,,0.000123959614045
MLI,Malí,Mali,SAU,Saudi Arabia,,0.0685670762772402
MLI,Malí,Mali,SDN,Sudan,,0.030432965658841
MLI,Malí,Mali,SGP,Singapore,,0.0740511306423665
MLI,Malí,Mali,SLV,El Salvador,,0.019316233199637
MLI,Malí,Mali,SRB,Serbia,,0.0445541679747616
MLI,Malí,Mali,SUR,Suriname,,0.0099027534312051
MLI,Malí,Mali,SVK,Slovakia,,0.109513597205701
MLI,Malí,Mali,SVN,Slovenia,,0.0138494237446654
MLI,Malí,Mali,SWE,Sweden,,0.3155401092166
MLI,Malí,Mali,SWZ,Eswatini,,0.0080489955723811
MLI,Malí,Mali,SYC,Seychelles,,0.0014174879484875
MLI,Malí,Mali,TCA,Turks and Caicos Islands,,0.0021955199736517
MLI,Malí,Mali,TCD,Chad,,0.0002968160618466
MLI,Malí,Mali,TGO,Togo,,1.56660093518322
MLI,Malí,Mali,THA,Thailand,,0.313077874464004
MLI,Malí,Mali,TKL,Tokelau,,0.003337765335471
MLI,Malí,Mali,TUN,Tunisia,,0.299799029032537
MLI,Malí,Mali,TUR,Turkey,,1.42607884838992
MLI,Malí,Mali,TZA,Tanzania,,0.0090933982729091
MLI,Malí,Mali,UGA,Uganda,,0.0115821369119264
MLI,Malí,Mali,UKR,Ukraine,,0.45154072502017
MLI,Malí,Mali,URY,Uruguay,,0.012549168716288
MLI,Malí,Mali,UZB,Uzbekistan,,0.0187589354505169
MLI,Malí,Mali,VAT,Vatican City,,0.0002922968939693
MLI,Malí,Mali,VNM,Vietnam,,0.281821773186181
MLI,Malí,Mali,VUT,Vanuatu,,0.007027511233025
MLI,Malí,Mali,WSM,Samoa,,0.001094315163576
MLI,Malí,Mali,ZAF,South Africa,,1.89323111592392
MLI,Malí,Mali,ZMB,Zambia,,0.0017739991788896
MLI,Malí,Mali,ZWE,Zimbabwe,,0.0019633937023352
MLI,Malí,Mali,TWN,Taiwan,,0.0249455546434781
MLT,Malta,Malta,AFG,Afghanistan,,0.0
MLT,Malta,Malta,AGO,Angola,,0.003200766399113
MLT,Malta,Malta,AIA,Anguilla,,0.14878512686584
MLT,Malta,Malta,ALB,Albania,,0.0979573330896393
MLT,Malta,Malta,AND,Andorra,,4.75074768555574e-05
MLT,Malta,Malta,ARE,United Arab Emirates,,0.195988984228009
MLT,Malta,Malta,ARM,Armenia,,0.0003475048925269
MLT,Malta,Malta,ATG,Antigua and Barbuda,,0.0002473331494406
MLT,Malta,Malta,AZE,Azerbaijan,,0.117404694680248
MLT,Malta,Malta,BDI,Burundi,,2.00667595055284e-05
MLT,Malta,Malta,BEN,Benin,,0.0
MLT,Malta,Malta,BFA,Burkina Faso,,5.06432577990863e-05
MLT,Malta,Malta,BGD,Bangladesh,,0.0126801723631506
MLT,Malta,Malta,BHR,Bahrain,,0.0020044954562937
MLT,Malta,Malta,BHS,Bahamas,,0.302687201112348
MLT,Malta,Malta,BIH,Bosnia and Herzegovina,,0.0043687736052963
MLT,Malta,Malta,BLM,Saint Barthélemy,,0.0002030461563017
MLT,Malta,Malta,BLR,Belarus,,0.025950750513786
MLT,Malta,Malta,BLZ,Belize,,0.0
MLT,Malta,Malta,BMU,Bermuda,,0.0013134658892201
MLT,Malta,Malta,BOL,Bolivia,,0.0
MLT,Malta,Malta,BRB,Barbados,,0.0
MLT,Malta,Malta,BRN,Brunei Darussalam,,2.08003564411597e-05
MLT,Malta,Malta,BWA,Botswana,,0.0060382970608596
MLT,Malta,Malta,CAF,Central African Republic,,0.0001869208432843
MLT,Malta,Malta,CHL,Chile,,0.0502925335329862
MLT,Malta,Malta,CIV,Côte d'Ivoire,,0.0050116940368698
MLT,Malta,Malta,CMR,Cameroon,,0.192974584717684
MLT,Malta,Malta,COD,Congo (Democratic Republic of the),,0.0031652147214327
MLT,Malta,Malta,COG,Congo,,1.42547035649539e-05
MLT,Malta,Malta,COL,Colombia,,0.0104437052419229
MLT,Malta,Malta,CPV,Cabo Verde,,0.0
MLT,Malta,Malta,CRI,Costa Rica,,0.0085287369166214
MLT,Malta,Malta,CUW,Curaçao,,0.0
