anio,iso3,country_name_abbreviation,sector_bp,sector_bp_name,import_value_pc,geocodigoFundar,geonombreFundar
2020,GHA,Ghana,1,Productos agropecuarios,11.6660712480962,GHA,Ghana
2020,GRC,Greece,4,Químicos,17.2751991315821,GRC,Grecia
2020,GRL,Greenland,1,Productos agropecuarios,0.846523560078222,GRL,Groenlandia
2020,GRD,Grenada,8,"Textiles, indumentaria y calzado",3.05379014502104,GRD,Granada
2020,GUY,Guyana,10,Metales,8.69226013161412,GUY,Guyana
2020,JPN,Japan,7,Madera,2.17711898521079,JPN,Japón
2020,LSO,Lesotho,10,Metales,4.62559842896539,LSO,Lesotho
2020,LBR,Liberia,11,Maquinaria,8.15974207458615,LBR,Liberia
2020,MAC,"China, Macao SAR",8,"Textiles, indumentaria y calzado",12.6885622876281,MAC,Macao
2020,MYS,Malaysia,11,Maquinaria,36.8830335048211,MYS,Malasia
2020,MNG,Mongolia,13,Otros productos industriales,4.12533765657671,MNG,Mongolia
2020,MSR,Montserrat,10,Metales,4.51367690540435,MSR,Montserrat
2020,NAM,Namibia,1,Productos agropecuarios,7.5417509503841,NAM,Namibia
2020,NLD,Netherlands,9,Piedra y vidrio,1.18560756283564,NLD,Países Bajos
2020,NOR,Norway,1,Productos agropecuarios,6.04213524562028,NOR,Noruega
2020,MNP,N. Mariana Isds,9,Piedra y vidrio,2.21268506451002,MNP,Islas Marianas
2020,MHL,Marshall Isds,11,Maquinaria,4.85253502277391,MHL,Islas Marshall
2020,PAK,Pakistan,3,Minerales,13.1822164786596,PAK,Pakistán
2020,TLS,Timor-Leste,8,"Textiles, indumentaria y calzado",4.01425741618907,TLS,Timor-Leste
2020,SHN,Saint Helena,13,Otros productos industriales,5.48473349339581,SHN,Santa Elena
2020,KNA,Saint Kitts and Nevis,11,Maquinaria,28.6477909002555,KNA,Saint Kitts y Nevis
2020,AIA,Anguilla,2,Alimentos procesados,1.43186651228649,AIA,Anguila
2020,VCT,Saint Vincent and the Grenadines,1,Productos agropecuarios,12.5137500143124,VCT,San Vicente y las Granadinas
2020,SMR,San Marino,10,Metales,10.7430246634852,SMR,San Marino
2020,SEN,Senegal,11,Maquinaria,16.3676252123014,SEN,Senegal
2020,VNM,Viet Nam,7,Madera,2.2824252991003,VNM,Vietnam
2020,ZWE,Zimbabwe,4,Químicos,15.7541526195725,ZWE,Zimbabwe
2020,ESP,Spain,3,Minerales,10.1472104410965,ESP,España
2020,SSD,South Sudan,9,Piedra y vidrio,0.0955933312426237,SSD,Sudán del Sur
2020,CHE,Switzerland,9,Piedra y vidrio,35.1493254624308,CHE,Suiza
2020,SYR,Syria,3,Minerales,4.83971584567118,SYR,Siria
2020,TTO,Trinidad and Tobago,3,Minerales,11.8129975530126,TTO,Trinidad y Tobago
2020,UGA,Uganda,10,Metales,4.2828037715363,UGA,Uganda
2020,UKR,Ukraine,3,Minerales,14.5485838017869,UKR,Ucrania
2020,GBR,United Kingdom,3,Minerales,5.97721105524518,GBR,Reino Unido
2020,TZA,United Rep. of Tanzania,7,Madera,1.8379601617428,TZA,Tanzanía
2020,USA,USA,10,Metales,5.07320989040835,USA,Estados Unidos
2020,VEN,Venezuela,8,"Textiles, indumentaria y calzado",7.48315646412112,VEN,Venezuela
2020,AFG,Afghanistan,13,Otros productos industriales,2.47634441895137,AFG,Afganistán
2020,ALB,Albania,4,Químicos,9.86169077452563,ALB,Albania
2020,BHS,Bahamas,6,Cueros y pieles,0.141597660044018,BHS,Bahamas
2020,BMU,Bermuda,8,"Textiles, indumentaria y calzado",2.93405282267634,BMU,Bermuda
2020,VGB,Br. Virgin Isds,11,Maquinaria,4.64391012006247,VGB,Islas Vírgenes Británicas
2020,BRN,Brunei Darussalam,10,Metales,6.29635956568748,BRN,Brunei
2020,BLR,Belarus,4,Químicos,9.99136332570952,BLR,Belarús
2020,KHM,Cambodia,4,Químicos,5.35227254592876,KHM,Camboya
2020,CPV,Cabo Verde,11,Maquinaria,13.1713888525751,CPV,Cabo Verde
2020,CAF,Central African Rep.,12,Transporte,20.4043859605541,CAF,Rep. Centroafricana
2020,CHN,China,10,Metales,6.85485063994881,CHN,China
2020,COK,Cook Isds,11,Maquinaria,42.2504686988637,COK,Islas Cook
2020,CUB,Cuba,4,Químicos,13.2457217418106,CUB,Cuba
2020,CZE,Czechia,8,"Textiles, indumentaria y calzado",5.13824625582329,CZE,Chequia
2020,DOM,Dominican Rep.,5,Plásticos y gomas,7.58649008523151,DOM,Rep. Dominicana
2020,FLK,Falkland Isds (Malvinas),4,Químicos,5.38893295912544,FLK,Islas Malvinas
2020,PYF,French Polynesia,1,Productos agropecuarios,2.31542429139751,PYF,Polinesia Francesa
2020,GAB,Gabon,10,Metales,6.56196840322067,GAB,Gabón
2020,GEO,Georgia,8,"Textiles, indumentaria y calzado",5.35914515933753,GEO,Georgia
2020,GIB,Gibraltar,4,Químicos,0.608565224494888,GIB,Gibraltar
2020,GTM,Guatemala,3,Minerales,12.1075289660408,GTM,Guatemala
2020,IDN,Indonesia,1,Productos agropecuarios,8.28935973596126,IDN,Indonesia
2020,KEN,Kenya,8,"Textiles, indumentaria y calzado",7.75006586714939,KEN,Kenia
2020,LBN,Lebanon,12,Transporte,3.72420865937095,LBN,Líbano
2020,MWI,Malawi,4,Químicos,24.8657221099548,MWI,Malawi
2020,MEX,Mexico,4,Químicos,7.01013961703808,MEX,México
2020,MSR,Montserrat,13,Otros productos industriales,8.44166993796651,MSR,Montserrat
2020,OMN,Oman,11,Maquinaria,23.2876201533171,OMN,Omán
2020,NFK,Norfolk Isds,13,Otros productos industriales,0.515170339952701,NFK,Isla Norfolk
2020,NOR,Norway,9,Piedra y vidrio,2.23523395612082,NOR,Noruega
2020,PRT,Portugal,13,Otros productos industriales,5.10882279438844,PRT,Portugal
2020,ROU,Romania,11,Maquinaria,27.7681508956628,ROU,Rumania
2020,RUS,Russian Federation,9,Piedra y vidrio,1.85638653200091,RUS,Rusia
2020,SAU,Saudi Arabia,1,Productos agropecuarios,10.5964951569102,SAU,Arabia Saudita
2020,ZAF,South Africa,7,Madera,2.70335430764437,ZAF,Sudáfrica
2020,CHE,Switzerland,10,Metales,5.56973023415263,CHE,Suiza
2020,TGO,Togo,10,Metales,2.87279399246245,TGO,Togo
2020,TKL,Tokelau,11,Maquinaria,28.5669639156222,TKL,Tokelau
2020,TTO,Trinidad and Tobago,10,Metales,9.98085888543174,TTO,Trinidad y Tobago
2020,GBR,United Kingdom,1,Productos agropecuarios,5.81440636100798,GBR,Reino Unido
2020,WSM,Samoa,4,Químicos,8.00579221898584,WSM,Samoa
2020,AUS,Australia,3,Minerales,8.34600574620595,AUS,Australia
2020,BRB,Barbados,7,Madera,4.07517449975597,BRB,Barbados
2020,BMU,Bermuda,13,Otros productos industriales,23.7505687609921,BMU,Bermuda
2020,BTN,Bhutan,8,"Textiles, indumentaria y calzado",2.19664704944002,BTN,Bhután
2020,BRN,Brunei Darussalam,3,Minerales,41.1794858362545,BRN,Brunei
2020,MMR,Myanmar,5,Plásticos y gomas,5.71117763259097,MMR,Myanmar
2020,CYM,Cayman Isds,5,Plásticos y gomas,0.312330365924988,CYM,Islas Caimán
2020,CAF,Central African Rep.,2,Alimentos procesados,5.25710044304089,CAF,Rep. Centroafricana
2020,CHN,China,1,Productos agropecuarios,8.88674733484741,CHN,China
2020,CZE,Czechia,12,Transporte,9.6625576887435,CZE,Chequia
2020,DOM,Dominican Rep.,6,Cueros y pieles,0.422541509196999,DOM,Rep. Dominicana
2020,FLK,Falkland Isds (Malvinas),1,Productos agropecuarios,0.479018133228216,FLK,Islas Malvinas
2020,ATF,Fr. South Antarctic Terr.,4,Químicos,8.37488955981116,ATF,Tierras Australes Francesas
2020,IRL,Ireland,11,Maquinaria,22.0536442702879,IRL,Irlanda
2020,LBN,Lebanon,7,Madera,2.68828153534683,LBN,Líbano
2020,LVA,Latvia,10,Metales,7.0608391501241,LVA,Letonia
2020,LBR,Liberia,10,Metales,1.78595626316011,LBR,Liberia
2020,LUX,Luxembourg,8,"Textiles, indumentaria y calzado",4.35651537663479,LUX,Luxemburgo
2020,MLI,Mali,10,Metales,1.26632308210782,MLI,Malí
2020,MLT,Malta,8,"Textiles, indumentaria y calzado",2.69278948382237,MLT,Malta
2020,MRT,Mauritania,3,Minerales,7.49207950018838,MRT,Mauritania
2020,NRU,Nauru,7,Madera,0.0935804039418579,NRU,Nauru
2020,CUW,Curaçao,7,Madera,2.54787426823939,CUW,Curazao
2020,BES,Bonaire,8,"Textiles, indumentaria y calzado",0.430692431790748,BES,Bonaire
2020,PLW,Palau,1,Productos agropecuarios,0.0367846614987152,PLW,Palau
2020,PAN,Panama,10,Metales,2.40152012540647,PAN,Panamá
2020,GNB,Guinea-Bissau,13,Otros productos industriales,2.41717976626616,GNB,Guinea-Bissau
2020,SPM,Saint Pierre and Miquelon,7,Madera,1.2374395988423,SPM,San Pedro y Miquelón
2020,SEN,Senegal,1,Productos agropecuarios,14.806805240359,SEN,Senegal
2020,ARE,United Arab Emirates,12,Transporte,9.45397252024104,ARE,Emiratos Árabes Unidos
2020,TUV,Tuvalu,8,"Textiles, indumentaria y calzado",0.818109922044362,TUV,Tuvalu
2020,EGY,Egypt,4,Químicos,8.84099683348707,EGY,Egipto
2020,ASM,American Samoa,9,Piedra y vidrio,0.0225108434125508,ASM,Samoa Americana
2020,IOT,Br. Indian Ocean Terr.,5,Plásticos y gomas,1.07228372705807,IOT,Territorio Británico del Océano Índico
2020,CAN,Canada,7,Madera,2.83480324350553,CAN,Canadá
2020,CYM,Cayman Isds,10,Metales,1.65605393255394,CYM,Islas Caimán
2020,COL,Colombia,11,Maquinaria,24.167361268804,COL,Colombia
2020,CZE,Czechia,7,Madera,2.5099989414781,CZE,Chequia
2020,ERI,Eritrea,3,Minerales,9.49398905075942,ERI,Eritrea
2020,PYF,French Polynesia,11,Maquinaria,23.933223787882,PYF,Polinesia Francesa
2020,GAB,Gabon,1,Productos agropecuarios,8.84130530059647,GAB,Gabón
2020,GTM,Guatemala,9,Piedra y vidrio,1.19815041037863,GTM,Guatemala
2020,HND,Honduras,2,Alimentos procesados,7.98000667238314,HND,Honduras
2020,HUN,Hungary,4,Químicos,10.9803458747516,HUN,Hungría
2020,ISR,Israel,1,Productos agropecuarios,7.7776251877118,ISR,Israel
2020,JOR,Jordan,1,Productos agropecuarios,16.5007013980694,JOR,Jordania
2020,MRT,Mauritania,1,Productos agropecuarios,9.87086949570033,MRT,Mauritania
2020,MEX,Mexico,12,Transporte,9.15784499732277,MEX,México
2020,NRU,Nauru,4,Químicos,0.529884992356549,NRU,Nauru
2020,PRT,Portugal,1,Productos agropecuarios,11.35946162151,PRT,Portugal
2020,SHN,Saint Helena,8,"Textiles, indumentaria y calzado",0.375229665600013,SHN,Santa Elena
2020,VCT,Saint Vincent and the Grenadines,12,Transporte,14.8327705852508,VCT,San Vicente y las Granadinas
2020,SEN,Senegal,3,Minerales,19.3064591528175,SEN,Senegal
2020,SDN,Sudan,2,Alimentos procesados,2.43496002842611,SDN,Sudán
2020,SWZ,Eswatini,8,"Textiles, indumentaria y calzado",8.27113707225711,SWZ,Eswatini
2020,BFA,Burkina Faso,3,Minerales,22.090114846104,BFA,Burkina Faso
2020,UZB,Uzbekistan,10,Metales,9.3710535917623,UZB,Uzbekistán
2020,YEM,Yemen,13,Otros productos industriales,2.94741541619259,YEM,Yemen
2020,ALB,Albania,3,Minerales,9.31926682461307,ALB,Albania
2020,CMR,Cameroon,1,Productos agropecuarios,14.6223864981701,CMR,Camerún
2020,HRV,Croatia,4,Químicos,13.502523189294,HRV,Croacia
2020,DMA,Dominica,1,Productos agropecuarios,11.3195368144763,DMA,Dominica
2020,ECU,Ecuador,13,Otros productos industriales,4.51357882173065,ECU,Ecuador
2020,FJI,Fiji,11,Maquinaria,14.2521516043631,FJI,Fiji
2020,ATF,Fr. South Antarctic Terr.,13,Otros productos industriales,4.9634395546618,ATF,Tierras Australes Francesas
2020,GIB,Gibraltar,8,"Textiles, indumentaria y calzado",0.167140616925951,GIB,Gibraltar
2020,HKG,"China, Hong Kong SAR",9,Piedra y vidrio,11.2810531528899,HKG,Hong Kong
2020,HUN,Hungary,11,Maquinaria,38.0430130010308,HUN,Hungría
2020,IDN,Indonesia,9,Piedra y vidrio,2.38129819235994,IDN,Indonesia
2020,IRN,Iran,10,Metales,4.87174047218364,IRN,Irán
2020,JPN,Japan,1,Productos agropecuarios,7.30036520751299,JPN,Japón
2020,MUS,Mauritius,4,Químicos,9.04522960444288,MUS,Mauricio
2020,S19,"Other Asia, nes",1,Productos agropecuarios,3.6112831262782,TWN,Taiwán
2020,MDA,Rep. of Moldova,8,"Textiles, indumentaria y calzado",8.5734177429367,MDA,Moldavia
2020,OMN,Oman,7,Madera,2.53784551672442,OMN,Omán
2020,NLD,Netherlands,1,Productos agropecuarios,9.21609548538956,NLD,Países Bajos
2020,NCL,New Caledonia,12,Transporte,11.4172618532063,NCL,Nueva Caledonia
2020,NZL,New Zealand,3,Minerales,8.85453414567037,NZL,Nueva Zelanda
2020,PNG,Papua New Guinea,9,Piedra y vidrio,0.936795089133035,PNG,Papúa Nueva Guinea
2020,ROU,Romania,7,Madera,2.47220451576597,ROU,Rumania
2020,BLM,Saint Barthélemy,8,"Textiles, indumentaria y calzado",9.25273153558182,BLM,San Barthélemy
2020,SHN,Saint Helena,11,Maquinaria,23.3981723837668,SHN,Santa Elena
2020,SRB,Serbia,11,Maquinaria,25.2682270599252,SRB,Serbia
2020,SSD,South Sudan,7,Madera,0.918459275897486,SSD,Sudán del Sur
2020,CHE,Switzerland,6,Cueros y pieles,0.664272508537255,CHE,Suiza
2020,TJK,Tajikistan,1,Productos agropecuarios,9.38491961788504,TJK,Tayikistán
2020,TGO,Togo,3,Minerales,48.6488320146167,TGO,Togo
2020,UGA,Uganda,9,Piedra y vidrio,27.7359778683849,UGA,Uganda
2020,UZB,Uzbekistan,1,Productos agropecuarios,8.87815768017593,UZB,Uzbekistán
2020,YEM,Yemen,3,Minerales,2.74206730733795,YEM,Yemen
2020,AUT,Austria,12,Transporte,11.1967409126888,AUT,Austria
2020,ARM,Armenia,9,Piedra y vidrio,4.83314351947356,ARM,Armenia
2020,BTN,Bhutan,7,Madera,10.7227709604944,BTN,Bhután
2020,CAF,Central African Rep.,8,"Textiles, indumentaria y calzado",8.02854228286615,CAF,Rep. Centroafricana
2020,COD,Dem. Rep. of the Congo,9,Piedra y vidrio,0.962607335615642,COD,Rep. Dem. Congo
2020,DJI,Djibouti,10,Metales,3.69610282265876,DJI,Djibouti
2020,PSE,State of Palestine,7,Madera,5.97883408695291,PSE,Palestina
2020,HKG,"China, Hong Kong SAR",3,Minerales,2.11677181451008,HKG,Hong Kong
2020,HUN,Hungary,1,Productos agropecuarios,3.66299401264745,HUN,Hungría
2020,IDN,Indonesia,3,Minerales,11.688297969365,IDN,Indonesia
2020,PRK,Dem. People's Rep. of Korea,10,Metales,1.64940457938459,PRK,Corea del Norte
2020,KOR,Rep. of Korea,7,Madera,1.45148857807858,KOR,Corea del Sur
2020,KGZ,Kyrgyzstan,1,Productos agropecuarios,9.91525600933393,KGZ,Kirguistán
2020,MAC,"China, Macao SAR",7,Madera,2.24135752584017,MAC,Macao
2020,S19,"Other Asia, nes",12,Transporte,4.19526440043502,TWN,Taiwán
2020,NLD,Netherlands,11,Maquinaria,26.7367989494458,NLD,Países Bajos
2020,BES,Bonaire,11,Maquinaria,20.9201631375217,BES,Bonaire
2020,GNB,Guinea-Bissau,8,"Textiles, indumentaria y calzado",4.13340896402345,GNB,Guinea-Bissau
2020,TLS,Timor-Leste,12,Transporte,10.7012142492545,TLS,Timor-Leste
2020,ZAF,South Africa,10,Metales,5.94464821534959,ZAF,Sudáfrica
2020,ZWE,Zimbabwe,10,Metales,5.28720486865204,ZWE,Zimbabwe
2020,TON,Tonga,8,"Textiles, indumentaria y calzado",3.7754248153796,TON,Tonga
2020,TZA,United Rep. of Tanzania,9,Piedra y vidrio,1.75023048811979,TZA,Tanzanía
2020,ATG,Antigua and Barbuda,5,Plásticos y gomas,1.91227666436409,ATG,Antigua y Barbuda
2020,ARG,Argentina,13,Otros productos industriales,5.04648104687907,ARG,Argentina
2020,BDI,Burundi,7,Madera,2.4412547497135,BDI,Burundi
2020,CMR,Cameroon,11,Maquinaria,13.1266618824812,CMR,Camerún
2020,CHN,China,4,Químicos,8.47067176011962,CHN,China
2020,CXR,Christmas Isds,10,Metales,3.01381511168937,CXR,Isla Christmas
2020,CCK,Cocos Isds,11,Maquinaria,29.7239740088235,CCK,Islas Cocos
2020,COL,Colombia,13,Otros productos industriales,5.77323430730267,COL,Colombia
2020,HUN,Hungary,9,Piedra y vidrio,1.3226127419678,HUN,Hungría
2020,ITA,Italy,9,Piedra y vidrio,4.87972806176195,ITA,Italia
2020,LAO,Lao People's Dem. Rep.,7,Madera,4.49555442905349,LAO,Laos
2020,LVA,Latvia,9,Piedra y vidrio,1.78331291698415,LVA,Letonia
2020,MDA,Rep. of Moldova,9,Piedra y vidrio,2.66595713686807,MDA,Moldavia
2020,ABW,Aruba,12,Transporte,4.0717688873976,ABW,Aruba
2020,SXM,Saint Maarten,8,"Textiles, indumentaria y calzado",2.22707635492287,SXM,San Martín (parte holandesa)
2020,MHL,Marshall Isds,1,Productos agropecuarios,0.0908291572183171,MHL,Islas Marshall
2020,POL,Poland,12,Transporte,9.96326898593102,POL,Polonia
2020,PRT,Portugal,10,Metales,7.78750087528683,PRT,Portugal
2020,THA,Thailand,4,Químicos,8.78680260237271,THA,Tailandia
2020,ARE,United Arab Emirates,4,Químicos,5.76554935436382,ARE,Emiratos Árabes Unidos
2020,DZA,Algeria,3,Minerales,3.50725265115798,DZA,Argelia
2020,AUS,Australia,6,Cueros y pieles,0.510176488357736,AUS,Australia
2020,BHR,Bahrain,4,Químicos,10.7115837521447,BHR,Bahrein
2020,BRN,Brunei Darussalam,11,Maquinaria,18.707155022514,BRN,Brunei
2020,CPV,Cabo Verde,9,Piedra y vidrio,1.04301094205468,CPV,Cabo Verde
2020,HRV,Croatia,9,Piedra y vidrio,2.16454409108854,HRV,Croacia
2020,DMA,Dominica,13,Otros productos industriales,6.76933505186292,DMA,Dominica
2020,HKG,"China, Hong Kong SAR",7,Madera,0.60115209952401,HKG,Hong Kong
2020,MWI,Malawi,11,Maquinaria,14.417528872509,MWI,Malawi
2020,MNG,Mongolia,8,"Textiles, indumentaria y calzado",2.87137021313908,MNG,Mongolia
2020,SXM,Saint Maarten,7,Madera,2.13274642156025,SXM,San Martín (parte holandesa)
2020,NIC,Nicaragua,11,Maquinaria,15.8869546160228,NIC,Nicaragua
2020,SYR,Syria,4,Químicos,7.38607932044219,SYR,Siria
2020,TZA,United Rep. of Tanzania,4,Químicos,11.6359845383911,TZA,Tanzanía
2020,BWA,Botswana,11,Maquinaria,12.6939030397348,BWA,Botswana
2020,BLZ,Belize,5,Plásticos y gomas,3.7960511107233,BLZ,Belice
2020,VGB,Br. Virgin Isds,10,Metales,1.34488030679689,VGB,Islas Vírgenes Británicas
2020,KOR,Rep. of Korea,12,Transporte,5.06553089741017,KOR,Corea del Sur
2020,LBR,Liberia,8,"Textiles, indumentaria y calzado",0.309685226619825,LBR,Liberia
2020,MLI,Mali,3,Minerales,24.00479679183,MLI,Malí
2020,MSR,Montserrat,1,Productos agropecuarios,0.745215314715128,MSR,Montserrat
2020,NLD,Netherlands,10,Metales,6.7529753664806,NLD,Países Bajos
2020,CUW,Curaçao,11,Maquinaria,18.5891049821598,CUW,Curazao
2020,ABW,Aruba,5,Plásticos y gomas,2.81247468277805,ABW,Aruba
2020,SHN,Saint Helena,5,Plásticos y gomas,7.55894625105409,SHN,Santa Elena
2020,KNA,Saint Kitts and Nevis,4,Químicos,7.0548253245166,KNA,Saint Kitts y Nevis
2020,SYC,Seychelles,5,Plásticos y gomas,1.26207583532615,SYC,Seychelles
2020,SVN,Slovenia,1,Productos agropecuarios,4.77920721032881,SVN,Eslovenia
2020,SYR,Syria,7,Madera,2.97673567247376,SYR,Siria
2020,TTO,Trinidad and Tobago,9,Piedra y vidrio,1.56596438116205,TTO,Trinidad y Tobago
2020,AGO,Angola,13,Otros productos industriales,4.49069885774526,AGO,Angola
2020,ATG,Antigua and Barbuda,10,Metales,3.26227268734621,ATG,Antigua y Barbuda
2020,VGB,Br. Virgin Isds,5,Plásticos y gomas,1.04652415976356,VGB,Islas Vírgenes Británicas
2020,DNK,Denmark,7,Madera,4.2065668187075,DNK,Dinamarca
2020,DJI,Djibouti,9,Piedra y vidrio,3.50331600007854,DJI,Djibouti
2020,SXM,Saint Maarten,4,Químicos,7.81176738705593,SXM,San Martín (parte holandesa)
2020,ROU,Romania,3,Minerales,5.51025091602979,ROU,Rumania
2020,RWA,Rwanda,4,Químicos,10.3007418009483,RWA,Ruanda
2020,AIA,Anguilla,13,Otros productos industriales,4.74935358593312,AIA,Anguila
2020,ZWE,Zimbabwe,6,Cueros y pieles,0.0624552837907015,ZWE,Zimbabwe
2020,ESP,Spain,1,Productos agropecuarios,9.05885464581305,ESP,España
2020,TON,Tonga,11,Maquinaria,19.385596270018,TON,Tonga
2020,TTO,Trinidad and Tobago,7,Madera,3.37232109842508,TTO,Trinidad y Tobago
2020,VEN,Venezuela,11,Maquinaria,18.6240994879458,VEN,Venezuela
2020,DJI,Djibouti,11,Maquinaria,9.72993314104879,DJI,Djibouti
2020,KIR,Kiribati,8,"Textiles, indumentaria y calzado",1.70315199390404,KIR,Kiribati
2020,LBN,Lebanon,1,Productos agropecuarios,15.9276546869159,LBN,Líbano
2020,LBY,Libya,1,Productos agropecuarios,1.561514693861,LBY,Libia
2020,MAR,Morocco,4,Químicos,7.46608556541709,MAR,Marruecos
2020,SRB,Serbia,12,Transporte,7.11486063826118,SRB,Serbia
2020,SVK,Slovakia,6,Cueros y pieles,0.427283197241161,SVK,Eslovaquia
2020,TKL,Tokelau,7,Madera,1.98641183519357,TKL,Tokelau
2020,GBR,United Kingdom,13,Otros productos industriales,6.82583228515885,GBR,Reino Unido
2020,URY,Uruguay,4,Químicos,17.8815464480468,URY,Uruguay
2020,BIH,Bosnia Herzegovina,1,Productos agropecuarios,8.54216122774551,BIH,Bosnia y Herzegovina
2020,BLZ,Belize,9,Piedra y vidrio,1.17464412307092,BLZ,Belice
2020,SLB,Solomon Isds,13,Otros productos industriales,2.24464524530564,SLB,Islas Salomón
2020,COL,Colombia,4,Químicos,15.6396131336,COL,Colombia
2020,ERI,Eritrea,11,Maquinaria,34.6774330010875,ERI,Eritrea
2020,DJI,Djibouti,7,Madera,0.915941933020134,DJI,Djibouti
2020,JPN,Japan,9,Piedra y vidrio,3.24887988116221,JPN,Japón
2020,JOR,Jordan,3,Minerales,5.05517553509235,JOR,Jordania
2020,LAO,Lao People's Dem. Rep.,1,Productos agropecuarios,7.34247704058502,LAO,Laos
2020,MUS,Mauritius,5,Plásticos y gomas,3.85846383834017,MUS,Mauricio
2020,MDA,Rep. of Moldova,3,Minerales,7.73891894649504,MDA,Moldavia
2020,PLW,Palau,12,Transporte,2.04959346053546,PLW,Palau
2020,PAN,Panama,13,Otros productos industriales,2.8729512139623,PAN,Panamá
2020,PNG,Papua New Guinea,7,Madera,1.77610778210642,PNG,Papúa Nueva Guinea
2020,KNA,Saint Kitts and Nevis,9,Piedra y vidrio,6.84920273592923,KNA,Saint Kitts y Nevis
2020,SPM,Saint Pierre and Miquelon,11,Maquinaria,32.6725180642883,SPM,San Pedro y Miquelón
2020,SAU,Saudi Arabia,11,Maquinaria,22.606791995291,SAU,Arabia Saudita
2020,WLF,Wallis and Futuna Isds,13,Otros productos industriales,2.70854267771937,WLF,Wallis y Futuna
2020,ZMB,Zambia,9,Piedra y vidrio,2.40373544977876,ZMB,Zambia
2020,BTN,Bhutan,3,Minerales,28.2294338592068,BTN,Bhután
2020,CXR,Christmas Isds,5,Plásticos y gomas,2.44745705711477,CXR,Isla Christmas
2020,GRD,Grenada,5,Plásticos y gomas,3.50200542068434,GRD,Granada
2020,GTM,Guatemala,5,Plásticos y gomas,7.2425943394655,GTM,Guatemala
2020,IRL,Ireland,8,"Textiles, indumentaria y calzado",5.16331377879833,IRL,Irlanda
2020,LSO,Lesotho,12,Transporte,5.60206658146072,LSO,Lesotho
2020,MAC,"China, Macao SAR",12,Transporte,7.24262068815341,MAC,Macao
2020,MNE,Montenegro,1,Productos agropecuarios,9.51570572501274,MNE,Montenegro
2020,NFK,Norfolk Isds,8,"Textiles, indumentaria y calzado",,NFK,Isla Norfolk
2020,ZAF,South Africa,3,Minerales,14.213199957409,ZAF,Sudáfrica
2020,WSM,Samoa,2,Alimentos procesados,13.8841600145783,WSM,Samoa
2020,DZA,Algeria,4,Químicos,9.52904356527695,DZA,Argelia
2020,KHM,Cambodia,6,Cueros y pieles,1.54845083990368,KHM,Camboya
2020,GAB,Gabon,11,Maquinaria,18.2017442264551,GAB,Gabón
2020,PSE,State of Palestine,10,Metales,4.82746361875023,PSE,Palestina
2020,NRU,Nauru,10,Metales,0.564104150305797,NRU,Nauru
2020,ROU,Romania,1,Productos agropecuarios,7.43746502369987,ROU,Rumania
2020,KNA,Saint Kitts and Nevis,1,Productos agropecuarios,2.5083336487559,KNA,Saint Kitts y Nevis
2020,TKL,Tokelau,13,Otros productos industriales,20.1007148294131,TKL,Tokelau
2020,VEN,Venezuela,7,Madera,3.75938392566626,VEN,Venezuela
2020,YEM,Yemen,10,Metales,3.0952888893238,YEM,Yemen
2020,BIH,Bosnia Herzegovina,12,Transporte,6.36949857603373,BIH,Bosnia y Herzegovina
2020,MMR,Myanmar,10,Metales,8.52983331014817,MMR,Myanmar
2020,LKA,Sri Lanka,4,Químicos,10.3367760411701,LKA,Sri Lanka
2020,CHL,Chile,11,Maquinaria,27.1097668797205,CHL,Chile
2020,DEU,Germany,1,Productos agropecuarios,6.22201033803823,DEU,Alemania
2020,MWI,Malawi,13,Otros productos industriales,2.93017117590965,MWI,Malawi
2020,MRT,Mauritania,9,Piedra y vidrio,0.512951123405838,MRT,Mauritania
2020,MNG,Mongolia,1,Productos agropecuarios,2.6469944461724,MNG,Mongolia
2020,ABW,Aruba,9,Piedra y vidrio,2.9052464323026,ABW,Aruba
2020,FSM,FS Micronesia,7,Madera,0.0250793224578675,FSM,Micronesia
2020,POL,Poland,6,Cueros y pieles,0.593605182760965,POL,Polonia
2020,TGO,Togo,6,Cueros y pieles,0.588061418277614,TGO,Togo
2020,BRA,Brazil,8,"Textiles, indumentaria y calzado",3.32404083695105,BRA,Brasil
2020,ECU,Ecuador,4,Químicos,14.602324253641,ECU,Ecuador
2020,HUN,Hungary,3,Minerales,5.72386298086297,HUN,Hungría
2020,IRN,Iran,9,Piedra y vidrio,1.07677364392972,IRN,Irán
2020,ITA,Italy,4,Químicos,14.7189556790753,ITA,Italia
2020,LUX,Luxembourg,12,Transporte,16.8460420371928,LUX,Luxemburgo
2020,OMN,Oman,2,Alimentos procesados,4.35845439160945,OMN,Omán
2020,NAM,Namibia,9,Piedra y vidrio,1.97579066130996,NAM,Namibia
2020,NPL,Nepal,6,Cueros y pieles,0.174288467079005,NPL,Nepal
2020,PAN,Panama,4,Químicos,8.99993269185457,PAN,Panamá
2020,QAT,Qatar,10,Metales,9.34684679260333,QAT,Qatar
2020,KNA,Saint Kitts and Nevis,13,Otros productos industriales,7.40402173780223,KNA,Saint Kitts y Nevis
2020,AIA,Anguilla,5,Plásticos y gomas,3.56997498146479,AIA,Anguila
2020,BEL,Belgium,8,"Textiles, indumentaria y calzado",4.3125755677408,BEL,Bélgica
2020,BRN,Brunei Darussalam,5,Plásticos y gomas,2.19639366429066,BRN,Brunei
