geocodigoFundar,geonombreFundar,anio,letra,es_agregacion,letra_desc_abrev,valor_relativo_arg
CAN,Canadá,1995,G,0,Comercio,108.595699629452
CHE,Suiza,1995,G,0,Comercio,329.154378093149
CHL,Chile,1995,G,0,Comercio,25.1985077260467
CHN,China,1995,G,0,Comercio,4.66167561526892
COL,Colombia,1995,G,0,Comercio,16.3230067303572
CRI,Costa Rica,1995,G,0,Comercio,29.6459210338366
CYP,Chipre,1995,G,0,Comercio,96.3583810171998
CZE,Chequia,1995,G,0,Comercio,35.7393730096712
DEU,Alemania,1995,G,0,Comercio,182.154890642199
DNK,Dinamarca,1995,G,0,Comercio,218.719803718921
EA19,Eurozona,1995,G,1,Comercio,178.393116718342
EGY,Egipto,1995,G,0,Comercio,16.129330409283
ESP,España,1995,G,0,Comercio,127.044104425567
EST,Estonia,1995,G,0,Comercio,21.4455563677918
EU13,Unión Europea (28 países excluyendo EU15),1995,G,1,Comercio,39.2015998252292
EU15,Unión Europea (15 países),1995,G,1,Comercio,177.753690773277
EU27_2020,Unión Europea (27 países),1995,G,1,Comercio,155.400250392814
EU28,Unión Europea (28 países),1995,G,1,Comercio,153.01983816894
FIN,Finlandia,1995,G,0,Comercio,195.984892406712
FRA,Francia,1995,G,0,Comercio,230.849991177434
G20,G-20,1995,G,1,Comercio,73.0836127145774
GBR,Reino Unido,1995,G,0,Comercio,139.125557712183
GRC,Grecia,1995,G,0,Comercio,118.266071773672
HRV,Croacia,1995,G,0,Comercio,57.6021106937898
HUN,Hungría,1995,G,0,Comercio,30.8655356977809
IDN,Indonesia,1995,G,0,Comercio,11.2613748077941
IND,India,1995,G,0,Comercio,5.33513145622747
IRL,Irlanda,1995,G,0,Comercio,172.635342357558
ISL,Islandia,1995,G,0,Comercio,168.582423768832
ISR,Israel,1995,G,0,Comercio,143.972087082924
ITA,Italia,1995,G,0,Comercio,195.777772176149
JPN,Japón,1995,G,0,Comercio,275.305218757615
KAZ,Kazajstán,1995,G,0,Comercio,10.9752716089839
KOR,Corea del Sur,1995,G,0,Comercio,53.8571416567938
LTU,Lituania,1995,G,0,Comercio,20.0163007402553
LUX,Luxemburgo,1995,G,0,Comercio,239.457454227689
LVA,Letonia,1995,G,0,Comercio,12.5893809919925
MEX,México,1995,G,0,Comercio,78.2158251619571
MLT,Malta,1995,G,0,Comercio,118.545453017738
MYS,Malasia,1995,G,0,Comercio,47.0318368581584
NLD,Países Bajos,1995,G,0,Comercio,194.775780797056
NOR,Noruega,1995,G,0,Comercio,208.35580986951
NZL,Nueva Zelanda,1995,G,0,Comercio,109.361582348147
OECD,Países miembros de OCDE,1995,G,1,Comercio,158.426810516498
PER,Perú,1995,G,0,Comercio,12.1600161326914
PHL,Filipinas,1995,G,0,Comercio,16.2377219295371
POL,Polonia,1995,G,0,Comercio,59.730449614748
PRT,Portugal,1995,G,0,Comercio,110.117802256896
ROU,Rumania,1995,G,0,Comercio,13.2640971994656
RUS,Rusia,1995,G,0,Comercio,23.9608278087268
SAU,Arabia Saudita,1995,G,0,Comercio,51.3162427633956
SGP,Singapur,1995,G,0,Comercio,181.876349642476
SVK,Eslovaquia,1995,G,0,Comercio,36.0561451270029
SVN,Eslovenia,1995,G,0,Comercio,83.7795030794955
SWE,Suecia,1995,G,0,Comercio,211.604194499761
THA,Tailandia,1995,G,0,Comercio,44.3997714535387
TUR,Turquía,1995,G,0,Comercio,41.3601875425374
TWN,Taiwán,1995,G,0,Comercio,121.445976489963
UKR,Ucrania,1995,G,0,Comercio,5.28555703998723
USA,Estados Unidos,1995,G,0,Comercio,168.874408678044
VNM,Vietnam,1995,G,0,Comercio,2.35646526009764
ZAF,Sudáfrica,1995,G,0,Comercio,57.9936645576534
ZEUR,Europa,1995,G,1,Comercio,112.134388680228
ZNAM,América del Norte,1995,G,1,Comercio,152.875316141934
ARG,Argentina,1995,H,0,Transporte,100.0
AUS,Australia,1995,H,0,Transporte,189.01670074983
AUT,Austria,1995,H,0,Transporte,252.309134287662
BEL,Bélgica,1995,H,0,Transporte,301.922046937384
BGR,Bulgaria,1995,H,0,Transporte,20.6945661700263
BRA,Brasil,1995,H,0,Transporte,31.8722205992145
CAN,Canadá,1995,H,0,Transporte,164.460593371636
CHE,Suiza,1995,H,0,Transporte,316.436605316973
CHL,Chile,1995,H,0,Transporte,44.2914759632551
CHN,China,1995,H,0,Transporte,6.38572402376083
COL,Colombia,1995,H,0,Transporte,17.8141331515565
CRI,Costa Rica,1995,H,0,Transporte,37.5718180932905
CYP,Chipre,1995,H,0,Transporte,288.190589801019
CZE,Chequia,1995,H,0,Transporte,48.4617943973772
DEU,Alemania,1995,H,0,Transporte,202.721378258188
DNK,Dinamarca,1995,H,0,Transporte,290.82960041549
EA19,Eurozona,1995,H,1,Transporte,206.853961761937
EGY,Egipto,1995,H,0,Transporte,30.7779076183984
ESP,España,1995,H,0,Transporte,185.400233713117
EST,Estonia,1995,H,0,Transporte,22.5975427662544
EU13,Unión Europea (28 países excluyendo EU15),1995,H,1,Transporte,35.3113740383679
EU15,Unión Europea (15 países),1995,H,1,Transporte,213.387379491674
EU27_2020,Unión Europea (27 países),1995,H,1,Transporte,170.222676664394
EU28,Unión Europea (28 países),1995,H,1,Transporte,170.458012789301
FIN,Finlandia,1995,H,0,Transporte,249.976872139449
FRA,Francia,1995,H,0,Transporte,221.985263089558
G20,G-20,1995,H,1,Transporte,73.4646346609537
GBR,Reino Unido,1995,H,0,Transporte,172.256711137079
GRC,Grecia,1995,H,0,Transporte,104.574447365858
HRV,Croacia,1995,H,0,Transporte,57.9714026033044
HUN,Hungría,1995,H,0,Transporte,36.9842892849028
IDN,Indonesia,1995,H,0,Transporte,11.7911513617035
IND,India,1995,H,0,Transporte,6.04570389846463
IRL,Irlanda,1995,H,0,Transporte,167.319115785373
ISL,Islandia,1995,H,0,Transporte,253.156750089265
ISR,Israel,1995,H,0,Transporte,137.429399162528
ITA,Italia,1995,H,0,Transporte,255.262196903301
JPN,Japón,1995,H,0,Transporte,327.316843574512
KAZ,Kazajstán,1995,H,0,Transporte,17.0549712727627
KOR,Corea del Sur,1995,H,0,Transporte,106.716006102509
LTU,Lituania,1995,H,0,Transporte,18.1711948583114
LUX,Luxemburgo,1995,H,0,Transporte,345.013308663615
LVA,Letonia,1995,H,0,Transporte,43.415457525887
MEX,México,1995,H,0,Transporte,54.3914532411465
MLT,Malta,1995,H,0,Transporte,130.411919368975
MYS,Malasia,1995,H,0,Transporte,37.7353361249067
NLD,Países Bajos,1995,H,0,Transporte,269.555214723926
NOR,Noruega,1995,H,0,Transporte,265.102492939916
NZL,Nueva Zelanda,1995,H,0,Transporte,179.342357256468
OECD,Países miembros de OCDE,1995,H,1,Transporte,188.381293212582
PER,Perú,1995,H,0,Transporte,27.1115330931282
PHL,Filipinas,1995,H,0,Transporte,10.8579219008667
POL,Polonia,1995,H,0,Transporte,37.1908170221054
PRT,Portugal,1995,H,0,Transporte,133.266790015256
ROU,Rumania,1995,H,0,Transporte,15.4270944915117
RUS,Rusia,1995,H,0,Transporte,23.8091180575843
SAU,Arabia Saudita,1995,H,0,Transporte,74.8137598597721
SGP,Singapur,1995,H,0,Transporte,262.527591131886
SVK,Eslovaquia,1995,H,0,Transporte,28.4318499042425
SVN,Eslovenia,1995,H,0,Transporte,91.3603239523485
SWE,Suecia,1995,H,0,Transporte,265.336611809004
THA,Tailandia,1995,H,0,Transporte,61.9291070211316
TUR,Turquía,1995,H,0,Transporte,121.554760281754
TWN,Taiwán,1995,H,0,Transporte,90.8847826792612
UKR,Ucrania,1995,H,0,Transporte,14.127876781251
USA,Estados Unidos,1995,H,0,Transporte,199.559759145649
VNM,Vietnam,1995,H,0,Transporte,4.93840685558477
ZAF,Sudáfrica,1995,H,0,Transporte,80.7097412925634
ZEUR,Europa,1995,H,1,Transporte,121.480507676827
ZNAM,América del Norte,1995,H,1,Transporte,167.883922485149
ARG,Argentina,1995,I,0,Hotelería y restaurantes,100.0
AUS,Australia,1995,I,0,Hotelería y restaurantes,120.991528917377
AUT,Austria,1995,I,0,Hotelería y restaurantes,276.227110124074
BEL,Bélgica,1995,I,0,Hotelería y restaurantes,195.004454964959
BGR,Bulgaria,1995,I,0,Hotelería y restaurantes,18.7613867574504
BRA,Brasil,1995,I,0,Hotelería y restaurantes,18.0964666143596
CAN,Canadá,1995,I,0,Hotelería y restaurantes,100.160910674628
CHE,Suiza,1995,I,0,Hotelería y restaurantes,183.455456999614
CHL,Chile,1995,I,0,Hotelería y restaurantes,41.5442105403141
CHN,China,1995,I,0,Hotelería y restaurantes,5.61458568825884
COL,Colombia,1995,I,0,Hotelería y restaurantes,23.8074657233666
CRI,Costa Rica,1995,I,0,Hotelería y restaurantes,47.4254292059524
CYP,Chipre,1995,I,0,Hotelería y restaurantes,167.695519768076
CZE,Chequia,1995,I,0,Hotelería y restaurantes,80.3403061292339
DEU,Alemania,1995,I,0,Hotelería y restaurantes,199.283216085748
DNK,Dinamarca,1995,I,0,Hotelería y restaurantes,222.313390161842
EA19,Eurozona,1995,I,1,Hotelería y restaurantes,238.645158716438
EGY,Egipto,1995,I,0,Hotelería y restaurantes,71.7169567934891
ESP,España,1995,I,0,Hotelería y restaurantes,383.79656103302
EST,Estonia,1995,I,0,Hotelería y restaurantes,19.3864116919558
EU13,Unión Europea (28 países excluyendo EU15),1995,I,1,Hotelería y restaurantes,55.0620370493504
EU15,Unión Europea (15 países),1995,I,1,Hotelería y restaurantes,223.200393632725
EU27_2020,Unión Europea (27 países),1995,I,1,Hotelería y restaurantes,214.32105004189
EU28,Unión Europea (28 países),1995,I,1,Hotelería y restaurantes,202.140377940609
FIN,Finlandia,1995,I,0,Hotelería y restaurantes,200.232057129939
FRA,Francia,1995,I,0,Hotelería y restaurantes,279.359548918175
G20,G-20,1995,I,1,Hotelería y restaurantes,84.1097384204157
GBR,Reino Unido,1995,I,0,Hotelería y restaurantes,150.589784166922
GRC,Grecia,1995,I,0,Hotelería y restaurantes,174.083407582749
HRV,Croacia,1995,I,0,Hotelería y restaurantes,34.6057688471615
HUN,Hungría,1995,I,0,Hotelería y restaurantes,50.6908520286714
IDN,Indonesia,1995,I,0,Hotelería y restaurantes,18.4535287311994
IND,India,1995,I,0,Hotelería y restaurantes,5.91911911379443
IRL,Irlanda,1995,I,0,Hotelería y restaurantes,111.425987738873
ISL,Islandia,1995,I,0,Hotelería y restaurantes,206.44307618655
ISR,Israel,1995,I,0,Hotelería y restaurantes,143.982472705028
ITA,Italia,1995,I,0,Hotelería y restaurantes,237.493517028605
JPN,Japón,1995,I,0,Hotelería y restaurantes,259.014987300025
KAZ,Kazajstán,1995,I,0,Hotelería y restaurantes,25.4990225673897
KOR,Corea del Sur,1995,I,0,Hotelería y restaurantes,74.4118781334362
LTU,Lituania,1995,I,0,Hotelería y restaurantes,21.2062981235954
LUX,Luxemburgo,1995,I,0,Hotelería y restaurantes,375.775629346915
LVA,Letonia,1995,I,0,Hotelería y restaurantes,17.7653363831004
MEX,México,1995,I,0,Hotelería y restaurantes,48.4660292298895
MLT,Malta,1995,I,0,Hotelería y restaurantes,160.893386704257
MYS,Malasia,1995,I,0,Hotelería y restaurantes,30.8489700386984
NLD,Países Bajos,1995,I,0,Hotelería y restaurantes,170.403074590742
NOR,Noruega,1995,I,0,Hotelería y restaurantes,216.755322685745
NZL,Nueva Zelanda,1995,I,0,Hotelería y restaurantes,104.333949492666
OECD,Países miembros de OCDE,1995,I,1,Hotelería y restaurantes,154.480231924146
PER,Perú,1995,I,0,Hotelería y restaurantes,21.7787943667966
PHL,Filipinas,1995,I,0,Hotelería y restaurantes,15.7732356344003
POL,Polonia,1995,I,0,Hotelería y restaurantes,51.7773315424817
PRT,Portugal,1995,I,0,Hotelería y restaurantes,158.403925688525
ROU,Rumania,1995,I,0,Hotelería y restaurantes,55.4729576977805
RUS,Rusia,1995,I,0,Hotelería y restaurantes,15.7240315438116
SAU,Arabia Saudita,1995,I,0,Hotelería y restaurantes,168.229450642978
SGP,Singapur,1995,I,0,Hotelería y restaurantes,111.876803595888
SVK,Eslovaquia,1995,I,0,Hotelería y restaurantes,37.0513451334495
SVN,Eslovenia,1995,I,0,Hotelería y restaurantes,102.474832772584
SWE,Suecia,1995,I,0,Hotelería y restaurantes,191.116666888307
THA,Tailandia,1995,I,0,Hotelería y restaurantes,31.6255967658284
TUR,Turquía,1995,I,0,Hotelería y restaurantes,36.3997233932205
TWN,Taiwán,1995,I,0,Hotelería y restaurantes,74.7975318164288
UKR,Ucrania,1995,I,0,Hotelería y restaurantes,7.12927377421972
USA,Estados Unidos,1995,I,0,Hotelería y restaurantes,123.728340226339
VNM,Vietnam,1995,I,0,Hotelería y restaurantes,10.3920369163663
ZAF,Sudáfrica,1995,I,0,Hotelería y restaurantes,59.3926619413008
ZEUR,Europa,1995,I,1,Hotelería y restaurantes,173.390560793649
ZNAM,América del Norte,1995,I,1,Hotelería y restaurantes,113.144806308762
ARG,Argentina,1995,J,0,Información y comunicaciones,100.0
AUS,Australia,1995,J,0,Información y comunicaciones,106.587928092521
AUT,Austria,1995,J,0,Información y comunicaciones,156.150571364553
BEL,Bélgica,1995,J,0,Información y comunicaciones,171.630270543558
BGR,Bulgaria,1995,J,0,Información y comunicaciones,10.082329351879
BRA,Brasil,1995,J,0,Información y comunicaciones,47.284797508862
CAN,Canadá,1995,J,0,Información y comunicaciones,86.8412359169697
CHE,Suiza,1995,J,0,Información y comunicaciones,238.317620089971
CHL,Chile,1995,J,0,Información y comunicaciones,20.1846234279575
CHN,China,1995,J,0,Información y comunicaciones,7.53675520088247
COL,Colombia,1995,J,0,Información y comunicaciones,16.9612540719419
CRI,Costa Rica,1995,J,0,Información y comunicaciones,26.4808367373906
CYP,Chipre,1995,J,0,Información y comunicaciones,65.7240156960076
CZE,Chequia,1995,J,0,Información y comunicaciones,31.201560408372
DEU,Alemania,1995,J,0,Información y comunicaciones,139.212298270107
DNK,Dinamarca,1995,J,0,Información y comunicaciones,114.866968866521
EA19,Eurozona,1995,J,1,Información y comunicaciones,135.85463382685
EGY,Egipto,1995,J,0,Información y comunicaciones,27.0188788730129
ESP,España,1995,J,0,Información y comunicaciones,126.072349862401
EST,Estonia,1995,J,0,Información y comunicaciones,21.655549618803
EU13,Unión Europea (28 países excluyendo EU15),1995,J,1,Información y comunicaciones,22.615867215912
EU15,Unión Europea (15 países),1995,J,1,Información y comunicaciones,131.339015380019
EU27_2020,Unión Europea (27 países),1995,J,1,Información y comunicaciones,117.821317154725
EU28,Unión Europea (28 países),1995,J,1,Información y comunicaciones,115.203065662398
FIN,Finlandia,1995,J,0,Información y comunicaciones,103.554582694175
FRA,Francia,1995,J,0,Información y comunicaciones,171.1485318028
G20,G-20,1995,J,1,Información y comunicaciones,83.8591668246609
GBR,Reino Unido,1995,J,0,Información y comunicaciones,104.124654567182
GRC,Grecia,1995,J,0,Información y comunicaciones,82.932602538249
HRV,Croacia,1995,J,0,Información y comunicaciones,31.3946006193373
HUN,Hungría,1995,J,0,Información y comunicaciones,28.6253928310841
IDN,Indonesia,1995,J,0,Información y comunicaciones,27.3523903089218
IND,India,1995,J,0,Información y comunicaciones,5.41474919135685
IRL,Irlanda,1995,J,0,Información y comunicaciones,139.261707371723
ISL,Islandia,1995,J,0,Información y comunicaciones,70.6907794573042
ISR,Israel,1995,J,0,Información y comunicaciones,152.221542368305
ITA,Italia,1995,J,0,Información y comunicaciones,122.432593920382
JPN,Japón,1995,J,0,Información y comunicaciones,201.844654337372
KAZ,Kazajstán,1995,J,0,Información y comunicaciones,10.8050810941243
KOR,Corea del Sur,1995,J,0,Información y comunicaciones,62.8136185272641
LTU,Lituania,1995,J,0,Información y comunicaciones,10.946844999052
LUX,Luxemburgo,1995,J,0,Información y comunicaciones,235.125562315793
LVA,Letonia,1995,J,0,Información y comunicaciones,9.15389786104552
MEX,México,1995,J,0,Información y comunicaciones,50.7155701867779
MLT,Malta,1995,J,0,Información y comunicaciones,40.4432168772299
MYS,Malasia,1995,J,0,Información y comunicaciones,52.032092935073
NLD,Países Bajos,1995,J,0,Información y comunicaciones,130.910132887502
NOR,Noruega,1995,J,0,Información y comunicaciones,104.34139391119
NZL,Nueva Zelanda,1995,J,0,Información y comunicaciones,65.7218612293674
OECD,Países miembros de OCDE,1995,J,1,Información y comunicaciones,132.688716914574
PER,Perú,1995,J,0,Información y comunicaciones,20.1204203220784
PHL,Filipinas,1995,J,0,Información y comunicaciones,21.480319665397
POL,Polonia,1995,J,0,Información y comunicaciones,29.5436265131537
PRT,Portugal,1995,J,0,Información y comunicaciones,106.966683327875
ROU,Rumania,1995,J,0,Información y comunicaciones,8.62921341859276
RUS,Rusia,1995,J,0,Información y comunicaciones,13.1308996478165
SAU,Arabia Saudita,1995,J,0,Información y comunicaciones,270.873909121724
SGP,Singapur,1995,J,0,Información y comunicaciones,78.1090389929736
SVK,Eslovaquia,1995,J,0,Información y comunicaciones,18.5634590967327
SVN,Eslovenia,1995,J,0,Información y comunicaciones,56.7364426595885
SWE,Suecia,1995,J,0,Información y comunicaciones,118.931872892213
THA,Tailandia,1995,J,0,Información y comunicaciones,51.9611391670545
TUR,Turquía,1995,J,0,Información y comunicaciones,58.1863987084691
TWN,Taiwán,1995,J,0,Información y comunicaciones,82.6216411865079
UKR,Ucrania,1995,J,0,Información y comunicaciones,6.30238944713513
USA,Estados Unidos,1995,J,0,Información y comunicaciones,154.813365736512
VNM,Vietnam,1995,J,0,Información y comunicaciones,5.46458918630104
ZAF,Sudáfrica,1995,J,0,Información y comunicaciones,108.269273858564
ZEUR,Europa,1995,J,1,Información y comunicaciones,91.2999764444981
ZNAM,América del Norte,1995,J,1,Información y comunicaciones,145.117260437673
ARG,Argentina,1995,K,0,Finanzas,100.0
AUS,Australia,1995,K,0,Finanzas,130.78293647063
AUT,Austria,1995,K,0,Finanzas,151.513211595942
BEL,Bélgica,1995,K,0,Finanzas,176.396107626718
BGR,Bulgaria,1995,K,0,Finanzas,63.5262359150673
BRA,Brasil,1995,K,0,Finanzas,70.0765969638772
CAN,Canadá,1995,K,0,Finanzas,73.3361089100489
CHE,Suiza,1995,K,0,Finanzas,243.832325321467
CHL,Chile,1995,K,0,Finanzas,49.6752127569087
CHN,China,1995,K,0,Finanzas,10.7726698212737
COL,Colombia,1995,K,0,Finanzas,24.4119433364521
CRI,Costa Rica,1995,K,0,Finanzas,26.5127266161392
CYP,Chipre,1995,K,0,Finanzas,61.4984234425806
CZE,Chequia,1995,K,0,Finanzas,39.2097962935605
DEU,Alemania,1995,K,0,Finanzas,129.993389352231
DNK,Dinamarca,1995,K,0,Finanzas,188.664156709658
EA19,Eurozona,1995,K,1,Finanzas,130.792785291234
EGY,Egipto,1995,K,0,Finanzas,27.1615549795488
ESP,España,1995,K,0,Finanzas,115.754830025771
EST,Estonia,1995,K,0,Finanzas,20.7237092449088
EU13,Unión Europea (28 países excluyendo EU15),1995,K,1,Finanzas,37.5293785841873
EU15,Unión Europea (15 países),1995,K,1,Finanzas,133.583135237737
EU27_2020,Unión Europea (27 países),1995,K,1,Finanzas,122.480380701684
EU28,Unión Europea (28 países),1995,K,1,Finanzas,123.470336396913
FIN,Finlandia,1995,K,0,Finanzas,159.376301051585
FRA,Francia,1995,K,0,Finanzas,130.115007364232
G20,G-20,1995,K,1,Finanzas,86.0069150658603
GBR,Reino Unido,1995,K,0,Finanzas,127.626986365352
GRC,Grecia,1995,K,0,Finanzas,81.270676927347
HRV,Croacia,1995,K,0,Finanzas,39.794905772155
HUN,Hungría,1995,K,0,Finanzas,32.0179188845166
IDN,Indonesia,1995,K,0,Finanzas,17.0771088040995
IND,India,1995,K,0,Finanzas,8.05424611008892
IRL,Irlanda,1995,K,0,Finanzas,199.352813106691
ISL,Islandia,1995,K,0,Finanzas,99.6637970784817
ISR,Israel,1995,K,0,Finanzas,103.330244385053
ITA,Italia,1995,K,0,Finanzas,113.36664025392
JPN,Japón,1995,K,0,Finanzas,202.726332612579
KAZ,Kazajstán,1995,K,0,Finanzas,24.8891634620694
KOR,Corea del Sur,1995,K,0,Finanzas,71.974285624751
LTU,Lituania,1995,K,0,Finanzas,12.6730445241304
LUX,Luxemburgo,1995,K,0,Finanzas,274.952360060943
LVA,Letonia,1995,K,0,Finanzas,17.8675512698263
MEX,México,1995,K,0,Finanzas,79.8300630772192
MLT,Malta,1995,K,0,Finanzas,35.3475663713513
MYS,Malasia,1995,K,0,Finanzas,65.7940014713541
NLD,Países Bajos,1995,K,0,Finanzas,211.278690285929
NOR,Noruega,1995,K,0,Finanzas,159.896199399819
NZL,Nueva Zelanda,1995,K,0,Finanzas,69.6436965309768
OECD,Países miembros de OCDE,1995,K,1,Finanzas,131.13346494939
PER,Perú,1995,K,0,Finanzas,68.130708771867
PHL,Filipinas,1995,K,0,Finanzas,40.8400745525875
POL,Polonia,1995,K,0,Finanzas,28.7464689739767
PRT,Portugal,1995,K,0,Finanzas,99.0610791024441
ROU,Rumania,1995,K,0,Finanzas,37.4673011694728
RUS,Rusia,1995,K,0,Finanzas,18.8572085159469
SAU,Arabia Saudita,1995,K,0,Finanzas,139.863549067272
SGP,Singapur,1995,K,0,Finanzas,188.302137940194
SVK,Eslovaquia,1995,K,0,Finanzas,60.7537929151166
SVN,Eslovenia,1995,K,0,Finanzas,84.1850324787243
SWE,Suecia,1995,K,0,Finanzas,187.116996527545
THA,Tailandia,1995,K,0,Finanzas,88.0469639518243
TUR,Turquía,1995,K,0,Finanzas,45.0899898676527
TWN,Taiwán,1995,K,0,Finanzas,94.3784125790331
UKR,Ucrania,1995,K,0,Finanzas,5.29866548480819
USA,Estados Unidos,1995,K,0,Finanzas,137.923331408337
VNM,Vietnam,1995,K,0,Finanzas,13.8434127058739
ZAF,Sudáfrica,1995,K,0,Finanzas,82.4944674996381
ZEUR,Europa,1995,K,1,Finanzas,108.524900355304
ZNAM,América del Norte,1995,K,1,Finanzas,127.843809643189
ARG,Argentina,1995,L,0,Servicios inmobiliarios,100.0
AUS,Australia,1995,L,0,Servicios inmobiliarios,124.417110647085
AUT,Austria,1995,L,0,Servicios inmobiliarios,95.1123976806725
