anio,iso3,iso3_desc_fundar,es_agregacion,particip_bys_alta_intensidad,geocodigoFundar,geonombreFundar
2007,ISR,Israel,0,0.236053049559078,ISR,Israel
2008,ISR,Israel,0,0.236414774827265,ISR,Israel
2009,ISR,Israel,0,0.23184248245198,ISR,Israel
2010,ISR,Israel,0,0.230792010305462,ISR,Israel
2011,ISR,Israel,0,0.230685686463416,ISR,Israel
2012,ISR,Israel,0,0.231158827364627,ISR,Israel
2013,ISR,Israel,0,0.230916323038431,ISR,Israel
2014,ISR,Israel,0,0.230658577397903,ISR,Israel
2015,ISR,Israel,0,0.229161664884213,ISR,Israel
2016,ISR,Israel,0,0.229803159498981,ISR,Israel
2017,ISR,Israel,0,0.22882864752705,ISR,Israel
2018,ISR,Israel,0,0.228949084031324,ISR,Israel
2019,ISR,Israel,0,0.229120614278929,ISR,Israel
2020,ISR,Israel,0,0.230098237921961,ISR,Israel
1995,ITA,Italia,0,0.19408703976215,ITA,Italia
1996,ITA,Italia,0,0.19295403423788,ITA,Italia
1997,ITA,Italia,0,0.198237639585996,ITA,Italia
1998,ITA,Italia,0,0.195351209645042,ITA,Italia
1999,ITA,Italia,0,0.19750816661107,ITA,Italia
2000,ITA,Italia,0,0.199323532618785,ITA,Italia
2001,ITA,Italia,0,0.192000431781401,ITA,Italia
2002,ITA,Italia,0,0.192363562574622,ITA,Italia
2003,ITA,Italia,0,0.189756655654839,ITA,Italia
2004,ITA,Italia,0,0.187957641265554,ITA,Italia
2005,ITA,Italia,0,0.185878774615597,ITA,Italia
2006,ITA,Italia,0,0.185615469577403,ITA,Italia
2007,ITA,Italia,0,0.187499213309298,ITA,Italia
2008,ITA,Italia,0,0.18315381817253,ITA,Italia
2009,ITA,Italia,0,0.172398719407806,ITA,Italia
2010,ITA,Italia,0,0.176402488840297,ITA,Italia
2011,ITA,Italia,0,0.174955512993958,ITA,Italia
2012,ITA,Italia,0,0.17339205953606,ITA,Italia
2013,ITA,Italia,0,0.173825688710098,ITA,Italia
2014,ITA,Italia,0,0.175930954667589,ITA,Italia
2015,ITA,Italia,0,0.181253180488787,ITA,Italia
2016,ITA,Italia,0,0.183218563185018,ITA,Italia
2017,ITA,Italia,0,0.185782413531189,ITA,Italia
2018,ITA,Italia,0,0.186670481323544,ITA,Italia
2019,ITA,Italia,0,0.183171776167397,ITA,Italia
2020,ITA,Italia,0,0.192060520237285,ITA,Italia
1995,JOR,Jordania,0,0.0989638983325239,JOR,Jordania
1996,JOR,Jordania,0,0.100213219616205,JOR,Jordania
1997,JOR,Jordania,0,0.0982308916960526,JOR,Jordania
1998,JOR,Jordania,0,0.0983009708737864,JOR,Jordania
1999,JOR,Jordania,0,0.0969470320255661,JOR,Jordania
2000,JOR,Jordania,0,0.0960825594461594,JOR,Jordania
2001,JOR,Jordania,0,0.0966156012527617,JOR,Jordania
2002,JOR,Jordania,0,0.0971978787470226,JOR,Jordania
2003,JOR,Jordania,0,0.0962289915966387,JOR,Jordania
2004,JOR,Jordania,0,0.0959212402985904,JOR,Jordania
2005,JOR,Jordania,0,0.0968128086188837,JOR,Jordania
2006,JOR,Jordania,0,0.0965219470345837,JOR,Jordania
2007,JOR,Jordania,0,0.0968320382546324,JOR,Jordania
2008,JOR,Jordania,0,0.0962637135654566,JOR,Jordania
2009,JOR,Jordania,0,0.0942831188361955,JOR,Jordania
2010,JOR,Jordania,0,0.095542842623875,JOR,Jordania
2011,JOR,Jordania,0,0.0989970248582358,JOR,Jordania
2012,JOR,Jordania,0,0.0978344921203608,JOR,Jordania
2013,JOR,Jordania,0,0.0978441333938576,JOR,Jordania
2014,JOR,Jordania,0,0.0975073741153976,JOR,Jordania
2015,JOR,Jordania,0,0.0972681219592392,JOR,Jordania
2016,JOR,Jordania,0,0.09670383068326,JOR,Jordania
2017,JOR,Jordania,0,0.0965223156827312,JOR,Jordania
2018,JOR,Jordania,0,0.095906432748538,JOR,Jordania
2019,JOR,Jordania,0,0.0957760504282924,JOR,Jordania
2020,JOR,Jordania,0,0.0958349785286681,JOR,Jordania
1995,JPN,Japón,0,0.210021437113982,JPN,Japón
1996,JPN,Japón,0,0.212426407385535,JPN,Japón
1997,JPN,Japón,0,0.21444980339861,JPN,Japón
1998,JPN,Japón,0,0.214078724997755,JPN,Japón
1999,JPN,Japón,0,0.212295276891172,JPN,Japón
2000,JPN,Japón,0,0.220030798168039,JPN,Japón
2001,JPN,Japón,0,0.211497370734802,JPN,Japón
2002,JPN,Japón,0,0.20953924377242,JPN,Japón
2003,JPN,Japón,0,0.213650948754039,JPN,Japón
2004,JPN,Japón,0,0.217038229308354,JPN,Japón
2005,JPN,Japón,0,0.222230887756627,JPN,Japón
2006,JPN,Japón,0,0.228198774613473,JPN,Japón
2007,JPN,Japón,0,0.237518803072163,JPN,Japón
2008,JPN,Japón,0,0.236259169169781,JPN,Japón
2009,JPN,Japón,0,0.214161611244123,JPN,Japón
2010,JPN,Japón,0,0.227891856871091,JPN,Japón
2011,JPN,Japón,0,0.22237129555193,JPN,Japón
2012,JPN,Japón,0,0.222586945116879,JPN,Japón
2013,JPN,Japón,0,0.21882290510083,JPN,Japón
2014,JPN,Japón,0,0.222417057056106,JPN,Japón
2015,JPN,Japón,0,0.227508932048828,JPN,Japón
2016,JPN,Japón,0,0.224869383778727,JPN,Japón
2017,JPN,Japón,0,0.227240354775114,JPN,Japón
2018,JPN,Japón,0,0.229962323496232,JPN,Japón
2019,JPN,Japón,0,0.226554376743978,JPN,Japón
2020,JPN,Japón,0,0.227142338365154,JPN,Japón
1995,KAZ,Kazajistán,0,0.12056663895816,KAZ,Kazajstán
1996,KAZ,Kazajistán,0,0.120644199630027,KAZ,Kazajstán
1997,KAZ,Kazajistán,0,0.120504447904181,KAZ,Kazajstán
1998,KAZ,Kazajistán,0,0.12069568298038,KAZ,Kazajstán
1999,KAZ,Kazajistán,0,0.120805612676908,KAZ,Kazajstán
2000,KAZ,Kazajistán,0,0.120647604918291,KAZ,Kazajstán
2001,KAZ,Kazajistán,0,0.121031959665376,KAZ,Kazajstán
2002,KAZ,Kazajistán,0,0.120938985319935,KAZ,Kazajstán
2003,KAZ,Kazajistán,0,0.120853397538791,KAZ,Kazajstán
2004,KAZ,Kazajistán,0,0.120219071127051,KAZ,Kazajstán
2005,KAZ,Kazajistán,0,0.120267018800231,KAZ,Kazajstán
2006,KAZ,Kazajistán,0,0.120174202414818,KAZ,Kazajstán
2007,KAZ,Kazajistán,0,0.120566251785507,KAZ,Kazajstán
2008,KAZ,Kazajistán,0,0.120757374121421,KAZ,Kazajstán
2009,KAZ,Kazajistán,0,0.120612476876876,KAZ,Kazajstán
2010,KAZ,Kazajistán,0,0.120588171676698,KAZ,Kazajstán
2011,KAZ,Kazajistán,0,0.13285801483378,KAZ,Kazajstán
2012,KAZ,Kazajistán,0,0.129541800742651,KAZ,Kazajstán
2013,KAZ,Kazajistán,0,0.119277184102934,KAZ,Kazajstán
2014,KAZ,Kazajistán,0,0.115909196337029,KAZ,Kazajstán
2015,KAZ,Kazajistán,0,0.116938517202286,KAZ,Kazajstán
2016,KAZ,Kazajistán,0,0.132176611121963,KAZ,Kazajstán
2017,KAZ,Kazajistán,0,0.129207127135831,KAZ,Kazajstán
2018,KAZ,Kazajistán,0,0.131625194954347,KAZ,Kazajstán
2019,KAZ,Kazajistán,0,0.130815226820256,KAZ,Kazajstán
2020,KAZ,Kazajistán,0,0.130998510499495,KAZ,Kazajstán
1995,KHM,Camboya,0,0.0330540324071222,KHM,Camboya
1996,KHM,Camboya,0,0.0334775744108532,KHM,Camboya
1997,KHM,Camboya,0,0.0331249444460905,KHM,Camboya
1998,KHM,Camboya,0,0.0335871900019527,KHM,Camboya
1999,KHM,Camboya,0,0.0326306839836993,KHM,Camboya
2000,KHM,Camboya,0,0.032436531116603,KHM,Camboya
2001,KHM,Camboya,0,0.0326736755308184,KHM,Camboya
2002,KHM,Camboya,0,0.0332052821128451,KHM,Camboya
2003,KHM,Camboya,0,0.0328662252238379,KHM,Camboya
2004,KHM,Camboya,0,0.0326103705986594,KHM,Camboya
2005,KHM,Camboya,0,0.0319036207430593,KHM,Camboya
2006,KHM,Camboya,0,0.0359310169635045,KHM,Camboya
2007,KHM,Camboya,0,0.0360812280913816,KHM,Camboya
2008,KHM,Camboya,0,0.0358124510964428,KHM,Camboya
2009,KHM,Camboya,0,0.0370934450211419,KHM,Camboya
2010,KHM,Camboya,0,0.0362305445672668,KHM,Camboya
2011,KHM,Camboya,0,0.0358052337566796,KHM,Camboya
2012,KHM,Camboya,0,0.0367842888444598,KHM,Camboya
2013,KHM,Camboya,0,0.036670468122081,KHM,Camboya
2014,KHM,Camboya,0,0.0380814728888944,KHM,Camboya
2015,KHM,Camboya,0,0.0383059185948941,KHM,Camboya
2016,KHM,Camboya,0,0.0385558152430208,KHM,Camboya
2017,KHM,Camboya,0,0.0384144711856301,KHM,Camboya
2018,KHM,Camboya,0,0.0382232716378501,KHM,Camboya
2019,KHM,Camboya,0,0.0382389155475771,KHM,Camboya
2020,KHM,Camboya,0,0.0389301269860745,KHM,Camboya
1995,KOR,Corea del Sur,0,0.243169672306992,KOR,Corea del Sur
1996,KOR,Corea del Sur,0,0.238669628475534,KOR,Corea del Sur
1997,KOR,Corea del Sur,0,0.235071255173908,KOR,Corea del Sur
1998,KOR,Corea del Sur,0,0.238449505273563,KOR,Corea del Sur
1999,KOR,Corea del Sur,0,0.245714607383172,KOR,Corea del Sur
2000,KOR,Corea del Sur,0,0.258891096509882,KOR,Corea del Sur
2001,KOR,Corea del Sur,0,0.252101913634978,KOR,Corea del Sur
2002,KOR,Corea del Sur,0,0.25377484161933,KOR,Corea del Sur
2003,KOR,Corea del Sur,0,0.254760413366304,KOR,Corea del Sur
2004,KOR,Corea del Sur,0,0.270536931466519,KOR,Corea del Sur
2005,KOR,Corea del Sur,0,0.270619890984216,KOR,Corea del Sur
2006,KOR,Corea del Sur,0,0.273145557176751,KOR,Corea del Sur
2007,KOR,Corea del Sur,0,0.279956488553338,KOR,Corea del Sur
2008,KOR,Corea del Sur,0,0.285169510521935,KOR,Corea del Sur
2009,KOR,Corea del Sur,0,0.288455315274391,KOR,Corea del Sur
2010,KOR,Corea del Sur,0,0.305933920608128,KOR,Corea del Sur
2011,KOR,Corea del Sur,0,0.310773586847616,KOR,Corea del Sur
2012,KOR,Corea del Sur,0,0.309955739898543,KOR,Corea del Sur
2013,KOR,Corea del Sur,0,0.30939785106929,KOR,Corea del Sur
2014,KOR,Corea del Sur,0,0.304082877542909,KOR,Corea del Sur
2015,KOR,Corea del Sur,0,0.304624166305451,KOR,Corea del Sur
2016,KOR,Corea del Sur,0,0.302215379018399,KOR,Corea del Sur
2017,KOR,Corea del Sur,0,0.310956811505399,KOR,Corea del Sur
2018,KOR,Corea del Sur,0,0.311211987335158,KOR,Corea del Sur
2019,KOR,Corea del Sur,0,0.30582982685102,KOR,Corea del Sur
2020,KOR,Corea del Sur,0,0.289827092557697,KOR,Corea del Sur
1995,LAO,Laos,0,0.0300890906034628,LAO,Laos
1996,LAO,Laos,0,0.0295851702342381,LAO,Laos
1997,LAO,Laos,0,0.0333618477331052,LAO,Laos
1998,LAO,Laos,0,0.0338371825366378,LAO,Laos
1999,LAO,Laos,0,0.0337448559670782,LAO,Laos
2000,LAO,Laos,0,0.0311118667120027,LAO,Laos
2001,LAO,Laos,0,0.029535864978903,LAO,Laos
2002,LAO,Laos,0,0.0298630589011714,LAO,Laos
2003,LAO,Laos,0,0.0298016448959845,LAO,Laos
2004,LAO,Laos,0,0.0301375487579553,LAO,Laos
2005,LAO,Laos,0,0.0319229520614652,LAO,Laos
2006,LAO,Laos,0,0.0295077105575326,LAO,Laos
2007,LAO,Laos,0,0.0296795553978952,LAO,Laos
2008,LAO,Laos,0,0.0316783035945177,LAO,Laos
2009,LAO,Laos,0,0.0311153086631751,LAO,Laos
2010,LAO,Laos,0,0.0295964381528626,LAO,Laos
2011,LAO,Laos,0,0.0342532622154491,LAO,Laos
2012,LAO,Laos,0,0.0334025957753391,LAO,Laos
2013,LAO,Laos,0,0.029618765705905,LAO,Laos
2014,LAO,Laos,0,0.0302395738057414,LAO,Laos
2015,LAO,Laos,0,0.0301672527919393,LAO,Laos
2016,LAO,Laos,0,0.0296562523713275,LAO,Laos
2017,LAO,Laos,0,0.0298222161949229,LAO,Laos
2018,LAO,Laos,0,0.0296063202187581,LAO,Laos
2019,LAO,Laos,0,0.0296737453752566,LAO,Laos
2020,LAO,Laos,0,0.0295623968588175,LAO,Laos
1995,LTU,Lituania,0,0.0789304678811422,LTU,Lituania
1996,LTU,Lituania,0,0.077294805403468,LTU,Lituania
1997,LTU,Lituania,0,0.0829336947456214,LTU,Lituania
1998,LTU,Lituania,0,0.0843784104616209,LTU,Lituania
1999,LTU,Lituania,0,0.0868707590342433,LTU,Lituania
2000,LTU,Lituania,0,0.090472888642352,LTU,Lituania
2001,LTU,Lituania,0,0.092004201970104,LTU,Lituania
2002,LTU,Lituania,0,0.0956246550137995,LTU,Lituania
2003,LTU,Lituania,0,0.104573846463832,LTU,Lituania
2004,LTU,Lituania,0,0.11545413154155,LTU,Lituania
2005,LTU,Lituania,0,0.115972648442787,LTU,Lituania
2006,LTU,Lituania,0,0.123579201934704,LTU,Lituania
2007,LTU,Lituania,0,0.125416969394844,LTU,Lituania
2008,LTU,Lituania,0,0.123761114391677,LTU,Lituania
2009,LTU,Lituania,0,0.120944696357385,LTU,Lituania
2010,LTU,Lituania,0,0.124564348542931,LTU,Lituania
2011,LTU,Lituania,0,0.133533613878983,LTU,Lituania
2012,LTU,Lituania,0,0.137224448547817,LTU,Lituania
2013,LTU,Lituania,0,0.132368918101326,LTU,Lituania
2014,LTU,Lituania,0,0.137852658922,LTU,Lituania
2015,LTU,Lituania,0,0.14552007975664,LTU,Lituania
2016,LTU,Lituania,0,0.147456047279542,LTU,Lituania
2017,LTU,Lituania,0,0.150863401888594,LTU,Lituania
2018,LTU,Lituania,0,0.152674625932324,LTU,Lituania
2019,LTU,Lituania,0,0.153069632487611,LTU,Lituania
2020,LTU,Lituania,0,0.159121207071549,LTU,Lituania
1995,LUX,Luxemburgo,0,0.144358925253236,LUX,Luxemburgo
1996,LUX,Luxemburgo,0,0.135001468247222,LUX,Luxemburgo
1997,LUX,Luxemburgo,0,0.141235834229465,LUX,Luxemburgo
1998,LUX,Luxemburgo,0,0.147681789199008,LUX,Luxemburgo
1999,LUX,Luxemburgo,0,0.135444913064661,LUX,Luxemburgo
2000,LUX,Luxemburgo,0,0.138990312305347,LUX,Luxemburgo
2001,LUX,Luxemburgo,0,0.141725475300374,LUX,Luxemburgo
2002,LUX,Luxemburgo,0,0.140687468198008,LUX,Luxemburgo
2003,LUX,Luxemburgo,0,0.140220933984461,LUX,Luxemburgo
2004,LUX,Luxemburgo,0,0.136647110454104,LUX,Luxemburgo
2005,LUX,Luxemburgo,0,0.132458213453898,LUX,Luxemburgo
2006,LUX,Luxemburgo,0,0.129302787607872,LUX,Luxemburgo
2007,LUX,Luxemburgo,0,0.146511781700649,LUX,Luxemburgo
2008,LUX,Luxemburgo,0,0.143386650648692,LUX,Luxemburgo
2009,LUX,Luxemburgo,0,0.127900002539792,LUX,Luxemburgo
2010,LUX,Luxemburgo,0,0.127184813753582,LUX,Luxemburgo
2011,LUX,Luxemburgo,0,0.137527148486123,LUX,Luxemburgo
2012,LUX,Luxemburgo,0,0.134369723806186,LUX,Luxemburgo
2013,LUX,Luxemburgo,0,0.138309094591857,LUX,Luxemburgo
2014,LUX,Luxemburgo,0,0.128938056243923,LUX,Luxemburgo
2015,LUX,Luxemburgo,0,0.146939682939809,LUX,Luxemburgo
2016,LUX,Luxemburgo,0,0.165830754997679,LUX,Luxemburgo
2017,LUX,Luxemburgo,0,0.160039056559981,LUX,Luxemburgo
2018,LUX,Luxemburgo,0,0.164080383693326,LUX,Luxemburgo
2019,LUX,Luxemburgo,0,0.162232080721137,LUX,Luxemburgo
2020,LUX,Luxemburgo,0,0.169414957230885,LUX,Luxemburgo
1995,LVA,Letonia,0,0.0700768482297107,LVA,Letonia
1996,LVA,Letonia,0,0.0655617272890163,LVA,Letonia
1997,LVA,Letonia,0,0.080061117865475,LVA,Letonia
1998,LVA,Letonia,0,0.0764797694801297,LVA,Letonia
1999,LVA,Letonia,0,0.0785581070884526,LVA,Letonia
2000,LVA,Letonia,0,0.0813446412328107,LVA,Letonia
2001,LVA,Letonia,0,0.0851125911830003,LVA,Letonia
2002,LVA,Letonia,0,0.0859291681478848,LVA,Letonia
2003,LVA,Letonia,0,0.0862926232848798,LVA,Letonia
2004,LVA,Letonia,0,0.0847330213361831,LVA,Letonia
2005,LVA,Letonia,0,0.088699678651856,LVA,Letonia
2006,LVA,Letonia,0,0.0865548322483726,LVA,Letonia
2007,LVA,Letonia,0,0.091358256818443,LVA,Letonia
2008,LVA,Letonia,0,0.0993868303384121,LVA,Letonia
2009,LVA,Letonia,0,0.100693130680492,LVA,Letonia
2010,LVA,Letonia,0,0.111939262900143,LVA,Letonia
2011,LVA,Letonia,0,0.116134614190825,LVA,Letonia
2012,LVA,Letonia,0,0.11737566766483,LVA,Letonia
2013,LVA,Letonia,0,0.114812980376925,LVA,Letonia
2014,LVA,Letonia,0,0.109018284494336,LVA,Letonia
2015,LVA,Letonia,0,0.117546577682438,LVA,Letonia
2016,LVA,Letonia,0,0.121940686966772,LVA,Letonia
2017,LVA,Letonia,0,0.12568174814199,LVA,Letonia
2018,LVA,Letonia,0,0.125613352655531,LVA,Letonia
2019,LVA,Letonia,0,0.131840017375529,LVA,Letonia
2020,LVA,Letonia,0,0.13644993649724,LVA,Letonia
1995,MAR,Marruecos,0,0.116631382520161,MAR,Marruecos
1996,MAR,Marruecos,0,0.116467170769647,MAR,Marruecos
1997,MAR,Marruecos,0,0.116661565034873,MAR,Marruecos
1998,MAR,Marruecos,0,0.116617647451669,MAR,Marruecos
1999,MAR,Marruecos,0,0.11825636367057,MAR,Marruecos
2000,MAR,Marruecos,0,0.121047300019569,MAR,Marruecos
2001,MAR,Marruecos,0,0.117900203729292,MAR,Marruecos
2002,MAR,Marruecos,0,0.119359979735506,MAR,Marruecos
2003,MAR,Marruecos,0,0.120689801892573,MAR,Marruecos
2004,MAR,Marruecos,0,0.123603651837352,MAR,Marruecos
2005,MAR,Marruecos,0,0.128060076338725,MAR,Marruecos
2006,MAR,Marruecos,0,0.130242532847707,MAR,Marruecos
2007,MAR,Marruecos,0,0.129723504314519,MAR,Marruecos
2008,MAR,Marruecos,0,0.130799819975532,MAR,Marruecos
2009,MAR,Marruecos,0,0.127403997898658,MAR,Marruecos
2010,MAR,Marruecos,0,0.130945574456683,MAR,Marruecos
2011,MAR,Marruecos,0,0.131792748199581,MAR,Marruecos
2012,MAR,Marruecos,0,0.132968561117262,MAR,Marruecos
2013,MAR,Marruecos,0,0.130569967936297,MAR,Marruecos
2014,MAR,Marruecos,0,0.130599248753662,MAR,Marruecos
2015,MAR,Marruecos,0,0.131019101711627,MAR,Marruecos
2016,MAR,Marruecos,0,0.129522917453202,MAR,Marruecos
2017,MAR,Marruecos,0,0.127176988931475,MAR,Marruecos
2018,MAR,Marruecos,0,0.133558547087403,MAR,Marruecos
2019,MAR,Marruecos,0,0.133714158353317,MAR,Marruecos
2020,MAR,Marruecos,0,0.137160686100413,MAR,Marruecos
1995,MEX,México,0,0.135356993193442,MEX,México
1996,MEX,México,0,0.146025788011401,MEX,México
1997,MEX,México,0,0.154167046276256,MEX,México
1998,MEX,México,0,0.160440924045901,MEX,México
1999,MEX,México,0,0.153651867047727,MEX,México
2000,MEX,México,0,0.153933085943177,MEX,México
2001,MEX,México,0,0.146048315129272,MEX,México
2002,MEX,México,0,0.140064070108283,MEX,México
2003,MEX,México,0,0.138760613861184,MEX,México
2004,MEX,México,0,0.135947609787288,MEX,México
2005,MEX,México,0,0.131893368109263,MEX,México
2006,MEX,México,0,0.134542961325862,MEX,México
2007,MEX,México,0,0.130604378931643,MEX,México
2008,MEX,México,0,0.126916071891044,MEX,México
2009,MEX,México,0,0.119918145062302,MEX,México
2010,MEX,México,0,0.122723459642601,MEX,México
2011,MEX,México,0,0.120180267760425,MEX,México
2012,MEX,México,0,0.125810580237389,MEX,México
2013,MEX,México,0,0.12426770532818,MEX,México
2014,MEX,México,0,0.127735532965089,MEX,México
2015,MEX,México,0,0.139868700319319,MEX,México
2016,MEX,México,0,0.143556482994791,MEX,México
2017,MEX,México,0,0.141274496567755,MEX,México
2018,MEX,México,0,0.140995099769761,MEX,México
2019,MEX,México,0,0.139469239068788,MEX,México
2020,MEX,México,0,0.141372518881298,MEX,México
1995,MLT,Malta,0,0.16374703512131,MLT,Malta
1996,MLT,Malta,0,0.169524974289129,MLT,Malta
1997,MLT,Malta,0,0.169068069272305,MLT,Malta
1998,MLT,Malta,0,0.172613131048914,MLT,Malta
1999,MLT,Malta,0,0.170037356692001,MLT,Malta
2000,MLT,Malta,0,0.178416104586057,MLT,Malta
2001,MLT,Malta,0,0.163809725046882,MLT,Malta
2002,MLT,Malta,0,0.163953293212171,MLT,Malta
2003,MLT,Malta,0,0.162316126263217,MLT,Malta
2004,MLT,Malta,0,0.150273753146841,MLT,Malta
2005,MLT,Malta,0,0.158770221055306,MLT,Malta
2006,MLT,Malta,0,0.165814070986485,MLT,Malta
2007,MLT,Malta,0,0.162210338680927,MLT,Malta
2008,MLT,Malta,0,0.175536816077073,MLT,Malta
2009,MLT,Malta,0,0.159391762216426,MLT,Malta
2010,MLT,Malta,0,0.185092359412466,MLT,Malta
2011,MLT,Malta,0,0.187971178864501,MLT,Malta
2012,MLT,Malta,0,0.187571716631574,MLT,Malta
2013,MLT,Malta,0,0.171753657215098,MLT,Malta
2014,MLT,Malta,0,0.170829490141643,MLT,Malta
2015,MLT,Malta,0,0.166787985594974,MLT,Malta
2016,MLT,Malta,0,0.168623584325361,MLT,Malta
2017,MLT,Malta,0,0.174831771586693,MLT,Malta
2018,MLT,Malta,0,0.171800331532331,MLT,Malta
2019,MLT,Malta,0,0.164664239482201,MLT,Malta
2020,MLT,Malta,0,0.154395365473903,MLT,Malta
1995,MMR,Myanmar,0,0.0714669218917783,MMR,Myanmar
1996,MMR,Myanmar,0,0.072405714644299,MMR,Myanmar
1997,MMR,Myanmar,0,0.0724135252189788,MMR,Myanmar
1998,MMR,Myanmar,0,0.0727652012670942,MMR,Myanmar
1999,MMR,Myanmar,0,0.0742227574824925,MMR,Myanmar
2000,MMR,Myanmar,0,0.0715794645050356,MMR,Myanmar
2001,MMR,Myanmar,0,0.0734042197105783,MMR,Myanmar
2002,MMR,Myanmar,0,0.072576261217506,MMR,Myanmar
2003,MMR,Myanmar,0,0.0707970714187043,MMR,Myanmar
2004,MMR,Myanmar,0,0.0770062193242022,MMR,Myanmar
2005,MMR,Myanmar,0,0.0764350754455005,MMR,Myanmar
2006,MMR,Myanmar,0,0.0792832305990201,MMR,Myanmar
2007,MMR,Myanmar,0,0.0808205686985311,MMR,Myanmar
2008,MMR,Myanmar,0,0.0787789806675723,MMR,Myanmar
2009,MMR,Myanmar,0,0.0812535592464085,MMR,Myanmar
2010,MMR,Myanmar,0,0.0791751192757053,MMR,Myanmar
2011,MMR,Myanmar,0,0.0799489643676623,MMR,Myanmar
2012,MMR,Myanmar,0,0.0799251614228315,MMR,Myanmar
2013,MMR,Myanmar,0,0.0823724741339605,MMR,Myanmar
2014,MMR,Myanmar,0,0.0809751752980215,MMR,Myanmar
2015,MMR,Myanmar,0,0.0819806191778342,MMR,Myanmar
2016,MMR,Myanmar,0,0.0800081926005921,MMR,Myanmar
2017,MMR,Myanmar,0,0.0832557742129402,MMR,Myanmar
2018,MMR,Myanmar,0,0.0811720010939508,MMR,Myanmar
2019,MMR,Myanmar,0,0.0813921584386718,MMR,Myanmar
2020,MMR,Myanmar,0,0.0817570550245558,MMR,Myanmar
1995,MYS,Malasia,0,0.170880385305718,MYS,Malasia
1996,MYS,Malasia,0,0.169734238461058,MYS,Malasia
1997,MYS,Malasia,0,0.170639548211805,MYS,Malasia
1998,MYS,Malasia,0,0.172336774026218,MYS,Malasia
1999,MYS,Malasia,0,0.180266470268117,MYS,Malasia
2000,MYS,Malasia,0,0.191645720410905,MYS,Malasia
2001,MYS,Malasia,0,0.192529926248465,MYS,Malasia
2002,MYS,Malasia,0,0.186740393995298,MYS,Malasia
2003,MYS,Malasia,0,0.185159708370465,MYS,Malasia
2004,MYS,Malasia,0,0.18718717435897,MYS,Malasia
2005,MYS,Malasia,0,0.17845997562816,MYS,Malasia
2006,MYS,Malasia,0,0.173903967754032,MYS,Malasia
2007,MYS,Malasia,0,0.172841053063773,MYS,Malasia
2008,MYS,Malasia,0,0.164689453275067,MYS,Malasia
2009,MYS,Malasia,0,0.168238742920208,MYS,Malasia
2010,MYS,Malasia,0,0.165737376884841,MYS,Malasia
2011,MYS,Malasia,0,0.156892088985613,MYS,Malasia
2012,MYS,Malasia,0,0.15636509846094,MYS,Malasia
2013,MYS,Malasia,0,0.156881314599588,MYS,Malasia
2014,MYS,Malasia,0,0.157615514989035,MYS,Malasia
2015,MYS,Malasia,0,0.155736372065752,MYS,Malasia
2016,MYS,Malasia,0,0.157039238311599,MYS,Malasia
2017,MYS,Malasia,0,0.157189116743929,MYS,Malasia
2018,MYS,Malasia,0,0.157288689260923,MYS,Malasia
2019,MYS,Malasia,0,0.155959088774888,MYS,Malasia
2020,MYS,Malasia,0,0.15524694998589,MYS,Malasia
1995,NAFTA,Países NAFTA,1,0.182997860174945,NAFTA_ESTPRO,Países miembros del NAFTA
1996,NAFTA,Países NAFTA,1,0.185005216012694,NAFTA_ESTPRO,Países miembros del NAFTA
1997,NAFTA,Países NAFTA,1,0.188340296563919,NAFTA_ESTPRO,Países miembros del NAFTA
1998,NAFTA,Países NAFTA,1,0.190212549511222,NAFTA_ESTPRO,Países miembros del NAFTA
1999,NAFTA,Países NAFTA,1,0.188352437631168,NAFTA_ESTPRO,Países miembros del NAFTA
2000,NAFTA,Países NAFTA,1,0.188522371401354,NAFTA_ESTPRO,Países miembros del NAFTA
2001,NAFTA,Países NAFTA,1,0.179614221766279,NAFTA_ESTPRO,Países miembros del NAFTA
2002,NAFTA,Países NAFTA,1,0.179850379724886,NAFTA_ESTPRO,Países miembros del NAFTA
2003,NAFTA,Países NAFTA,1,0.177425640174164,NAFTA_ESTPRO,Países miembros del NAFTA
2004,NAFTA,Países NAFTA,1,0.176498206286577,NAFTA_ESTPRO,Países miembros del NAFTA
2005,NAFTA,Países NAFTA,1,0.172377728483983,NAFTA_ESTPRO,Países miembros del NAFTA
2006,NAFTA,Países NAFTA,1,0.17455042363201,NAFTA_ESTPRO,Países miembros del NAFTA
2007,NAFTA,Países NAFTA,1,0.173227821178773,NAFTA_ESTPRO,Países miembros del NAFTA
2008,NAFTA,Países NAFTA,1,0.174489425958312,NAFTA_ESTPRO,Países miembros del NAFTA
2009,NAFTA,Países NAFTA,1,0.169483517899066,NAFTA_ESTPRO,Países miembros del NAFTA
2010,NAFTA,Países NAFTA,1,0.173126146249259,NAFTA_ESTPRO,Países miembros del NAFTA
2011,NAFTA,Países NAFTA,1,0.174754063465222,NAFTA_ESTPRO,Países miembros del NAFTA
2012,NAFTA,Países NAFTA,1,0.175397395961714,NAFTA_ESTPRO,Países miembros del NAFTA
2013,NAFTA,Países NAFTA,1,0.175230777501307,NAFTA_ESTPRO,Países miembros del NAFTA
2014,NAFTA,Países NAFTA,1,0.176021556353548,NAFTA_ESTPRO,Países miembros del NAFTA
2015,NAFTA,Países NAFTA,1,0.18100689812041,NAFTA_ESTPRO,Países miembros del NAFTA
