iso3,anio,gran_sector,sector_codigo,sector_desc,empleo_miles,share_empleo,geocodigoFundar,geonombreFundar
SEN,2000,Bienes,F,Construcción,90.30645407437862,0.027915893,SEN,Senegal
SEN,2000,Servicios,GI,"Comercio, hoteles y restaurantes",592.2928110346546,0.18309192,SEN,Senegal
SEN,2000,Servicios,H,Transporte,64.59996977689065,0.019969402,SEN,Senegal
SEN,2000,Servicios,JMN,Servicios empresariales,2.891406453244577,0.00089380314,SEN,Senegal
SEN,2000,Servicios,K,Finanzas,4.641326559956846,0.0014347455,SEN,Senegal
SEN,2000,Servicios,L,Servicios inmobiliarios,0.0,0.0,SEN,Senegal
SEN,2000,Servicios,OPQ,"Administración pública, defensa, educación y salud",87.35871986502016,0.027004678,SEN,Senegal
SEN,2000,Servicios,RSTU,Otros servicios,244.5886432563584,0.075608224,SEN,Senegal
SEN,2001,Bienes,A,Agro y pesca,1891.671711746035,0.57497746,SEN,Senegal
SEN,2001,Bienes,B,Petróleo y minería,3.952055159220898,0.0012012352,SEN,Senegal
SEN,2001,Bienes,C,Industria,282.4376879092354,0.085847512,SEN,Senegal
SEN,2001,Bienes,DE,"Electricidad, gas y agua",5.610459293362204,0.0017053105,SEN,Senegal
SEN,2001,Bienes,F,Construcción,88.61847436868862,0.026935767,SEN,Senegal
SEN,2001,Servicios,GI,"Comercio, hoteles y restaurantes",619.6481306242998,0.18834332,SEN,Senegal
SEN,2001,Servicios,H,Transporte,69.04419805930772,0.020986125,SEN,Senegal
SEN,2001,Servicios,JMN,Servicios empresariales,2.990474962844463,0.000908961,SEN,Senegal
SEN,2001,Servicios,K,Finanzas,4.800352733653497,0.001459077,SEN,Senegal
SEN,2001,Servicios,L,Servicios inmobiliarios,0.0,0.0,SEN,Senegal
SEN,2001,Servicios,OPQ,"Administración pública, defensa, educación y salud",89.65561480597434,0.027251007,SEN,Senegal
SEN,2001,Servicios,RSTU,Otros servicios,231.5634665874807,0.070384189,SEN,Senegal
SEN,2002,Bienes,A,Agro y pesca,1903.511397774765,0.56309664,SEN,Senegal
SEN,2002,Bienes,B,Petróleo y minería,4.722719477779677,0.0013970745,SEN,Senegal
SEN,2002,Bienes,C,Industria,298.8861665565337,0.088416487,SEN,Senegal
SEN,2002,Bienes,DE,"Electricidad, gas y agua",5.074195424229054,0.0015010481,SEN,Senegal
SEN,2002,Bienes,F,Construcción,99.29257713695225,0.029372724,SEN,Senegal
SEN,2002,Servicios,GI,"Comercio, hoteles y restaurantes",639.8780736718197,0.18928869,SEN,Senegal
SEN,2002,Servicios,H,Transporte,75.78834344237352,0.022419702,SEN,Senegal
SEN,2002,Servicios,JMN,Servicios empresariales,3.311841194680574,0.00097970862,SEN,Senegal
SEN,2002,Servicios,K,Finanzas,5.316214357196752,0.0015726421,SEN,Senegal
SEN,2002,Servicios,L,Servicios inmobiliarios,0.0,0.0,SEN,Senegal
SEN,2002,Servicios,OPQ,"Administración pública, defensa, educación y salud",92.01224011116484,0.027219055,SEN,Senegal
SEN,2002,Servicios,RSTU,Otros servicios,252.6411262623939,0.074736282,SEN,Senegal
SEN,2003,Bienes,A,Agro y pesca,1917.292072747498,0.55144167,SEN,Senegal
SEN,2003,Bienes,B,Petróleo y minería,5.680358499292674,0.0016337554,SEN,Senegal
SEN,2003,Bienes,C,Industria,312.4984149126446,0.089879178,SEN,Senegal
SEN,2003,Bienes,DE,"Electricidad, gas y agua",4.764879678854299,0.0013704501,SEN,Senegal
SEN,2003,Bienes,F,Construcción,103.2970529368643,0.029709766,SEN,Senegal
SEN,2003,Servicios,GI,"Comercio, hoteles y restaurantes",681.174052929057,0.19591576,SEN,Senegal
SEN,2003,Servicios,H,Transporte,85.49284902540056,0.024589011,SEN,Senegal
SEN,2003,Servicios,JMN,Servicios empresariales,3.593635422010951,0.0010335828,SEN,Senegal
SEN,2003,Servicios,K,Finanzas,5.768554439056686,0.0016591218,SEN,Senegal
SEN,2003,Servicios,L,Servicios inmobiliarios,0.0,0.0,SEN,Senegal
SEN,2003,Servicios,OPQ,"Administración pública, defensa, educación y salud",93.20615224340403,0.026807472,SEN,Senegal
SEN,2003,Servicios,RSTU,Otros servicios,264.1039354121891,0.075960211,SEN,Senegal
SEN,2004,Bienes,A,Agro y pesca,1931.689788548501,0.538239,SEN,Senegal
SEN,2004,Bienes,B,Petróleo y minería,6.366230362969859,0.0017738633,SEN,Senegal
SEN,2004,Bienes,C,Industria,331.3295994774116,0.092320472,SEN,Senegal
SEN,2004,Bienes,DE,"Electricidad, gas y agua",4.092434305096598,0.001140301,SEN,Senegal
SEN,2004,Bienes,F,Construcción,121.9692544852598,0.033985071,SEN,Senegal
SEN,2004,Servicios,GI,"Comercio, hoteles y restaurantes",722.0380493011894,0.20118606,SEN,Senegal
SEN,2004,Servicios,H,Transporte,97.59248462002456,0.027192816,SEN,Senegal
SEN,2004,Servicios,JMN,Servicios empresariales,3.948403917327695,0.0011001689,SEN,Senegal
SEN,2004,Servicios,K,Finanzas,6.338033848671272,0.0017660067,SEN,Senegal
SEN,2004,Servicios,L,Servicios inmobiliarios,0.0,0.0,SEN,Senegal
SEN,2004,Servicios,OPQ,"Administración pública, defensa, educación y salud",98.45896783927164,0.027434248,SEN,Senegal
SEN,2004,Servicios,RSTU,Otros servicios,265.083614149402,0.073861934,SEN,Senegal
SEN,2005,Bienes,A,Agro y pesca,1945.474476907495,0.52872705,SEN,Senegal
SEN,2005,Bienes,B,Petróleo y minería,5.535831057409265,0.0015044884,SEN,Senegal
SEN,2005,Bienes,C,Industria,344.4251740779483,0.093605399,SEN,Senegal
SEN,2005,Bienes,DE,"Electricidad, gas y agua",3.641096276687849,0.00098955096,SEN,Senegal
SEN,2005,Bienes,F,Construcción,134.0667676564979,0.036435701,SEN,Senegal
SEN,2005,Servicios,GI,"Comercio, hoteles y restaurantes",748.0877870143055,0.20330992,SEN,Senegal
SEN,2005,Servicios,H,Transporte,109.0432561345582,0.029634992,SEN,Senegal
SEN,2005,Servicios,JMN,Servicios empresariales,4.260772936546904,0.0011579623,SEN,Senegal
SEN,2005,Servicios,K,Finanzas,6.839453019187023,0.0018587774,SEN,Senegal
SEN,2005,Servicios,L,Servicios inmobiliarios,0.0,0.0,SEN,Senegal
SEN,2005,Servicios,OPQ,"Administración pública, defensa, educación y salud",104.034269254033,0.028273685,SEN,Senegal
SEN,2005,Servicios,RSTU,Otros servicios,274.1351156653312,0.074502468,SEN,Senegal
SEN,2006,Bienes,A,Agro y pesca,1962.40850465581,0.51671654,SEN,Senegal
SEN,2006,Bienes,B,Petróleo y minería,5.724714313304037,0.0015073593,SEN,Senegal
SEN,2006,Bienes,C,Industria,357.6895137301731,0.094182275,SEN,Senegal
SEN,2006,Bienes,DE,"Electricidad, gas y agua",5.0878033987754,0.001339656,SEN,Senegal
SEN,2006,Bienes,F,Construcción,149.016386571191,0.039237108,SEN,Senegal
SEN,2006,Servicios,GI,"Comercio, hoteles y restaurantes",782.1301068981375,0.20594059,SEN,Senegal
SEN,2006,Servicios,H,Transporte,117.5443911436875,0.0309503,SEN,Senegal
SEN,2006,Servicios,JMN,Servicios empresariales,6.221614747418936,0.0016381969,SEN,Senegal
SEN,2006,Servicios,K,Finanzas,7.164440370439158,0.0018864498,SEN,Senegal
SEN,2006,Servicios,L,Servicios inmobiliarios,4.800862963276563,0.0012641024,SEN,Senegal
SEN,2006,Servicios,OPQ,"Administración pública, defensa, educación y salud",115.1611478985794,0.030322775,SEN,Senegal
SEN,2006,Servicios,RSTU,Otros servicios,284.8938938528644,0.075014651,SEN,Senegal
SEN,2007,Bienes,A,Agro y pesca,1963.346301849977,0.50036705,SEN,Senegal
SEN,2007,Bienes,B,Petróleo y minería,6.534007843359016,0.0016652193,SEN,Senegal
SEN,2007,Bienes,C,Industria,398.8254109591759,0.10164233,SEN,Senegal
SEN,2007,Bienes,DE,"Electricidad, gas y agua",7.281345240703909,0.0018556813,SEN,Senegal
SEN,2007,Bienes,F,Construcción,157.728045759426,0.040197652,SEN,Senegal
SEN,2007,Servicios,GI,"Comercio, hoteles y restaurantes",815.8887679601785,0.20793267,SEN,Senegal
SEN,2007,Servicios,H,Transporte,123.8737321096156,0.031569742,SEN,Senegal
SEN,2007,Servicios,JMN,Servicios empresariales,8.866676770565329,0.0022597096,SEN,Senegal
SEN,2007,Servicios,K,Finanzas,7.888530490523365,0.0020104251,SEN,Senegal
SEN,2007,Servicios,L,Servicios inmobiliarios,6.217256913106323,0.001584494,SEN,Senegal
SEN,2007,Servicios,OPQ,"Administración pública, defensa, educación y salud",129.9291799894882,0.033112995,SEN,Senegal
SEN,2007,Servicios,RSTU,Otros servicios,297.4328942041569,0.075802021,SEN,Senegal
SEN,2008,Bienes,A,Agro y pesca,2018.10386455078,0.49793807,SEN,Senegal
SEN,2008,Bienes,B,Petróleo y minería,8.3782487518635,0.0020672122,SEN,Senegal
SEN,2008,Bienes,C,Industria,417.6951598373544,0.10306027,SEN,Senegal
SEN,2008,Bienes,DE,"Electricidad, gas y agua",9.898530855173131,0.0024423199,SEN,Senegal
SEN,2008,Bienes,F,Construcción,154.9274411976026,0.038226116,SEN,Senegal
SEN,2008,Servicios,GI,"Comercio, hoteles y restaurantes",846.8016827656362,0.20893613,SEN,Senegal
SEN,2008,Servicios,H,Transporte,132.0647924923243,0.032585084,SEN,Senegal
SEN,2008,Servicios,JMN,Servicios empresariales,12.39493017191385,0.0030582706,SEN,Senegal
SEN,2008,Servicios,K,Finanzas,10.12740689497239,0.0024987918,SEN,Senegal
SEN,2008,Servicios,L,Servicios inmobiliarios,7.88665358551738,0.0019459182,SEN,Senegal
SEN,2008,Servicios,OPQ,"Administración pública, defensa, educación y salud",138.7544006015174,0.034235649,SEN,Senegal
SEN,2008,Servicios,RSTU,Otros servicios,295.8882826339113,0.073006175,SEN,Senegal
SEN,2009,Bienes,A,Agro y pesca,2074.436582162778,0.494223,SEN,Senegal
SEN,2009,Bienes,B,Petróleo y minería,15.86439080035226,0.0037796029,SEN,Senegal
SEN,2009,Bienes,C,Industria,476.459902770192,0.11351392,SEN,Senegal
SEN,2009,Bienes,DE,"Electricidad, gas y agua",13.1635583989788,0.0031361447,SEN,Senegal
SEN,2009,Bienes,F,Construcción,147.257255094141,0.035083223,SEN,Senegal
SEN,2009,Servicios,GI,"Comercio, hoteles y restaurantes",851.4731066576802,0.20285873,SEN,Senegal
SEN,2009,Servicios,H,Transporte,125.0371494250578,0.029789407,SEN,Senegal
SEN,2009,Servicios,JMN,Servicios empresariales,16.96769946581321,0.0040424601,SEN,Senegal
SEN,2009,Servicios,K,Finanzas,10.70726760166468,0.002550947,SEN,Senegal
SEN,2009,Servicios,L,Servicios inmobiliarios,9.850555005343947,0.00234684,SEN,Senegal
SEN,2009,Servicios,OPQ,"Administración pública, defensa, educación y salud",151.4152981223639,0.036073852,SEN,Senegal
SEN,2009,Servicios,RSTU,Otros servicios,304.7366510884132,0.072601818,SEN,Senegal
SEN,2010,Bienes,A,Agro y pesca,2093.574216113333,0.48109928,SEN,Senegal
SEN,2010,Bienes,B,Petróleo y minería,20.84200145149618,0.0047894511,SEN,Senegal
SEN,2010,Bienes,C,Industria,521.0861185734707,0.11974458,SEN,Senegal
SEN,2010,Bienes,DE,"Electricidad, gas y agua",18.76195020907479,0.0043114596,SEN,Senegal
SEN,2010,Bienes,F,Construcción,151.1984978310567,0.03474512,SEN,Senegal
SEN,2010,Servicios,GI,"Comercio, hoteles y restaurantes",882.8412602056839,0.2028752,SEN,Senegal
SEN,2010,Servicios,H,Transporte,136.7853757400704,0.031433012,SEN,Senegal
SEN,2010,Servicios,JMN,Servicios empresariales,23.31387230038661,0.0053574825,SEN,Senegal
SEN,2010,Servicios,K,Finanzas,14.82356456559603,0.0034064262,SEN,Senegal
SEN,2010,Servicios,L,Servicios inmobiliarios,12.54961024733746,0.002883876,SEN,Senegal
SEN,2010,Servicios,OPQ,"Administración pública, defensa, educación y salud",164.5462324121336,0.037812404,SEN,Senegal
SEN,2010,Servicios,RSTU,Otros servicios,311.324328576067,0.071541727,SEN,Senegal
SEN,2011,Bienes,A,Agro y pesca,2094.697014926899,0.46320733,SEN,Senegal
SEN,2011,Bienes,B,Petróleo y minería,27.81660008616723,0.0061511775,SEN,Senegal
SEN,2011,Bienes,C,Industria,593.4153788060952,0.13122392,SEN,Senegal
SEN,2011,Bienes,DE,"Electricidad, gas y agua",22.95958085928288,0.0050771283,SEN,Senegal
SEN,2011,Bienes,F,Construcción,158.2309507844213,0.034990136,SEN,Senegal
SEN,2011,Servicios,GI,"Comercio, hoteles y restaurantes",914.5079255794136,0.20222817,SEN,Senegal
SEN,2011,Servicios,H,Transporte,147.8294391666793,0.032690015,SEN,Senegal
SEN,2011,Servicios,JMN,Servicios empresariales,30.91587125606408,0.0068365294,SEN,Senegal
SEN,2011,Servicios,K,Finanzas,17.1658619112413,0.0037959442,SEN,Senegal
SEN,2011,Servicios,L,Servicios inmobiliarios,15.74900475517052,0.0034826298,SEN,Senegal
SEN,2011,Servicios,OPQ,"Administración pública, defensa, educación y salud",182.655499399302,0.040391218,SEN,Senegal
SEN,2011,Servicios,RSTU,Otros servicios,316.2153347462666,0.069925748,SEN,Senegal
SEN,2012,Bienes,A,Agro y pesca,2003.437031611305,0.42515442,SEN,Senegal
SEN,2012,Bienes,B,Petróleo y minería,31.17639568345299,0.0066160215,SEN,Senegal
SEN,2012,Bienes,C,Industria,629.6449670082519,0.13361855,SEN,Senegal
SEN,2012,Bienes,DE,"Electricidad, gas y agua",24.58149319698592,0.0052165007,SEN,Senegal
SEN,2012,Bienes,F,Construcción,165.7008375580632,0.035163794,SEN,Senegal
SEN,2012,Servicios,GI,"Comercio, hoteles y restaurantes",1032.874228361723,0.21918884,SEN,Senegal
SEN,2012,Servicios,H,Transporte,172.7430723891071,0.036658242,SEN,Senegal
SEN,2012,Servicios,JMN,Servicios empresariales,38.8107014324305,0.0082361167,SEN,Senegal
SEN,2012,Servicios,K,Finanzas,19.65868290026216,0.0041718185,SEN,Senegal
SEN,2012,Servicios,L,Servicios inmobiliarios,15.4746533069032,0.0032839151,SEN,Senegal
SEN,2012,Servicios,OPQ,"Administración pública, defensa, educación y salud",208.0161707602335,0.044143636,SEN,Senegal
SEN,2012,Servicios,RSTU,Otros servicios,370.1389037023325,0.078548111,SEN,Senegal
SEN,2013,Bienes,A,Agro y pesca,1886.957723414086,0.38473958,SEN,Senegal
SEN,2013,Bienes,B,Petróleo y minería,28.19820975431587,0.0057494491,SEN,Senegal
SEN,2013,Bienes,C,Industria,659.1451416868695,0.13439582,SEN,Senegal
SEN,2013,Bienes,DE,"Electricidad, gas y agua",26.57290014361467,0.005418058,SEN,Senegal
SEN,2013,Bienes,F,Construcción,194.063406941843,0.039568387,SEN,Senegal
SEN,2013,Servicios,GI,"Comercio, hoteles y restaurantes",1170.75244109968,0.23870954,SEN,Senegal
SEN,2013,Servicios,H,Transporte,192.7088290736779,0.039292198,SEN,Senegal
SEN,2013,Servicios,JMN,Servicios empresariales,50.26927918568608,0.01024961,SEN,Senegal
SEN,2013,Servicios,K,Finanzas,18.86885876227872,0.0038472493,SEN,Senegal
SEN,2013,Servicios,L,Servicios inmobiliarios,15.67074787139465,0.0031951733,SEN,Senegal
SEN,2013,Servicios,OPQ,"Administración pública, defensa, educación y salud",234.0789053512441,0.047727313,SEN,Senegal
SEN,2013,Servicios,RSTU,Otros servicios,427.2196662425505,0.087107576,SEN,Senegal
SEN,2014,Bienes,A,Agro y pesca,1767.202597541421,0.34709495,SEN,Senegal
SEN,2014,Bienes,B,Petróleo y minería,32.47513290101504,0.0063784169,SEN,Senegal
SEN,2014,Bienes,C,Industria,668.7298392060867,0.13134474,SEN,Senegal
SEN,2014,Bienes,DE,"Electricidad, gas y agua",28.73107523958198,0.0056430493,SEN,Senegal
SEN,2014,Bienes,F,Construcción,225.8244221213632,0.044354007,SEN,Senegal
SEN,2014,Servicios,GI,"Comercio, hoteles y restaurantes",1302.3274013588,0.25578916,SEN,Senegal
SEN,2014,Servicios,H,Transporte,215.2102729223951,0.042269289,SEN,Senegal
SEN,2014,Servicios,JMN,Servicios empresariales,62.11510630253941,0.012199982,SEN,Senegal
SEN,2014,Servicios,K,Finanzas,22.10799001058776,0.0043422137,SEN,Senegal
SEN,2014,Servicios,L,Servicios inmobiliarios,15.33728609548283,0.003012385,SEN,Senegal
SEN,2014,Servicios,OPQ,"Administración pública, defensa, educación y salud",268.0761228930954,0.052652631,SEN,Senegal
SEN,2014,Servicios,RSTU,Otros servicios,483.2725897023681,0.094919212,SEN,Senegal
SEN,2015,Bienes,A,Agro y pesca,1625.605440164693,0.30303749,SEN,Senegal
SEN,2015,Bienes,B,Petróleo y minería,43.04754207561508,0.008024714,SEN,Senegal
SEN,2015,Bienes,C,Industria,710.482216891966,0.13244465,SEN,Senegal
SEN,2015,Bienes,DE,"Electricidad, gas y agua",31.71245433339798,0.0059116823,SEN,Senegal
SEN,2015,Bienes,F,Construcción,268.7479944644118,0.050098699,SEN,Senegal
SEN,2015,Servicios,GI,"Comercio, hoteles y restaurantes",1474.665915986307,0.27490008,SEN,Senegal
SEN,2015,Servicios,H,Transporte,226.7301556906113,0.042265937,SEN,Senegal
SEN,2015,Servicios,JMN,Servicios empresariales,68.20296909910854,0.012714067,SEN,Senegal
SEN,2015,Servicios,K,Finanzas,23.89654615998052,0.0044546784,SEN,Senegal
SEN,2015,Servicios,L,Servicios inmobiliarios,14.97336635624946,0.0027912625,SEN,Senegal
SEN,2015,Servicios,OPQ,"Administración pública, defensa, educación y salud",308.5424698861294,0.057516992,SEN,Senegal
SEN,2015,Servicios,RSTU,Otros servicios,567.7636829363904,0.10583976,SEN,Senegal
SEN,2016,Bienes,A,Agro y pesca,1506.17318459219,0.27112517,SEN,Senegal
SEN,2016,Bienes,B,Petróleo y minería,35.37001753644015,0.0063669314,SEN,Senegal
SEN,2016,Bienes,C,Industria,730.8898343169504,0.13156696,SEN,Senegal
SEN,2016,Bienes,DE,"Electricidad, gas y agua",31.3918072303381,0.005650817,SEN,Senegal
SEN,2016,Bienes,F,Construcción,282.7620007115472,0.050899785,SEN,Senegal
SEN,2016,Servicios,GI,"Comercio, hoteles y restaurantes",1600.148185490784,0.28804153,SEN,Senegal
SEN,2016,Servicios,H,Transporte,242.520072633314,0.043655865,SEN,Senegal
SEN,2016,Servicios,JMN,Servicios empresariales,88.96217234952408,0.016014017,SEN,Senegal
SEN,2016,Servicios,K,Finanzas,22.99858517134872,0.0041399589,SEN,Senegal
SEN,2016,Servicios,L,Servicios inmobiliarios,14.56894933930419,0.0026225462,SEN,Senegal
SEN,2016,Servicios,OPQ,"Administración pública, defensa, educación y salud",343.4022572825014,0.061815593,SEN,Senegal
SEN,2016,Servicios,RSTU,Otros servicios,656.0820124880863,0.11810085,SEN,Senegal
SEN,2017,Bienes,A,Agro y pesca,1388.980202043413,0.24073379,SEN,Senegal
SEN,2017,Bienes,B,Petróleo y minería,40.71859164300855,0.0070572211,SEN,Senegal
SEN,2017,Bienes,C,Industria,739.3675548417045,0.12814492,SEN,Senegal
SEN,2017,Bienes,DE,"Electricidad, gas y agua",31.12758041402885,0.0053949365,SEN,Senegal
SEN,2017,Bienes,F,Construcción,321.7545710674996,0.055765513,SEN,Senegal
SEN,2017,Servicios,GI,"Comercio, hoteles y restaurantes",1745.726528078308,0.30256397,SEN,Senegal
SEN,2017,Servicios,H,Transporte,259.9248239517392,0.045049373,SEN,Senegal
SEN,2017,Servicios,JMN,Servicios empresariales,107.3593542481863,0.018607194,SEN,Senegal
SEN,2017,Servicios,K,Finanzas,24.18358783934325,0.0041914252,SEN,Senegal
SEN,2017,Servicios,L,Servicios inmobiliarios,13.66936976944065,0.0023691333,SEN,Senegal
SEN,2017,Servicios,OPQ,"Administración pública, defensa, educación y salud",372.3211947240007,0.064529568,SEN,Senegal
SEN,2017,Servicios,RSTU,Otros servicios,724.6435135771935,0.12559299,SEN,Senegal
SEN,2018,Bienes,A,Agro y pesca,1413.318441882118,0.23461474,SEN,Senegal
SEN,2018,Bienes,B,Petróleo y minería,35.50887344514417,0.0058945706,SEN,Senegal
SEN,2018,Bienes,C,Industria,773.6617152669933,0.12842998,SEN,Senegal
SEN,2018,Bienes,DE,"Electricidad, gas y agua",26.69301228788492,0.0044311136,SEN,Senegal
SEN,2018,Bienes,F,Construcción,353.1971278182559,0.058631696,SEN,Senegal
SEN,2018,Servicios,GI,"Comercio, hoteles y restaurantes",1856.369826325,0.30816251,SEN,Senegal
SEN,2018,Servicios,H,Transporte,242.018214255114,0.040175688,SEN,Senegal
SEN,2018,Servicios,JMN,Servicios empresariales,123.7550967373506,0.020543687,SEN,Senegal
SEN,2018,Servicios,K,Finanzas,22.73388987720379,0.0037738883,SEN,Senegal
SEN,2018,Servicios,L,Servicios inmobiliarios,13.30096176231574,0.0022079963,SEN,Senegal
SEN,2018,Servicios,OPQ,"Administración pública, defensa, educación y salud",405.0389648308332,0.067237586,SEN,Senegal
SEN,2018,Servicios,RSTU,Otros servicios,758.4006884064976,0.1258966,SEN,Senegal
SGP,1950,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1950,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1950,Bienes,C,Industria,,,SGP,Singapur
SGP,1950,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1950,Bienes,F,Construcción,,,SGP,Singapur
SGP,1950,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1950,Servicios,H,Transporte,,,SGP,Singapur
SGP,1950,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1950,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1950,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1950,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1950,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1951,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1951,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1951,Bienes,C,Industria,,,SGP,Singapur
SGP,1951,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1951,Bienes,F,Construcción,,,SGP,Singapur
SGP,1951,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1951,Servicios,H,Transporte,,,SGP,Singapur
SGP,1951,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1951,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1951,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1951,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1951,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1952,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1952,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1952,Bienes,C,Industria,,,SGP,Singapur
SGP,1952,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1952,Bienes,F,Construcción,,,SGP,Singapur
SGP,1952,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1952,Servicios,H,Transporte,,,SGP,Singapur
SGP,1952,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1952,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1952,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1952,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1952,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1953,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1953,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1953,Bienes,C,Industria,,,SGP,Singapur
SGP,1953,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1953,Bienes,F,Construcción,,,SGP,Singapur
SGP,1953,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1953,Servicios,H,Transporte,,,SGP,Singapur
SGP,1953,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1953,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1953,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1953,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1953,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1954,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1954,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1954,Bienes,C,Industria,,,SGP,Singapur
SGP,1954,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1954,Bienes,F,Construcción,,,SGP,Singapur
SGP,1954,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1954,Servicios,H,Transporte,,,SGP,Singapur
SGP,1954,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1954,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1954,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1954,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1954,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1955,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1955,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1955,Bienes,C,Industria,,,SGP,Singapur
SGP,1955,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1955,Bienes,F,Construcción,,,SGP,Singapur
SGP,1955,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1955,Servicios,H,Transporte,,,SGP,Singapur
SGP,1955,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1955,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1955,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1955,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1955,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1956,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1956,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1956,Bienes,C,Industria,,,SGP,Singapur
SGP,1956,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1956,Bienes,F,Construcción,,,SGP,Singapur
SGP,1956,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1956,Servicios,H,Transporte,,,SGP,Singapur
SGP,1956,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1956,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1956,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1956,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
SGP,1956,Servicios,RSTU,Otros servicios,,,SGP,Singapur
SGP,1957,Bienes,A,Agro y pesca,,,SGP,Singapur
SGP,1957,Bienes,B,Petróleo y minería,,,SGP,Singapur
SGP,1957,Bienes,C,Industria,,,SGP,Singapur
SGP,1957,Bienes,DE,"Electricidad, gas y agua",,,SGP,Singapur
SGP,1957,Bienes,F,Construcción,,,SGP,Singapur
SGP,1957,Servicios,GI,"Comercio, hoteles y restaurantes",,,SGP,Singapur
SGP,1957,Servicios,H,Transporte,,,SGP,Singapur
SGP,1957,Servicios,JMN,Servicios empresariales,,,SGP,Singapur
SGP,1957,Servicios,K,Finanzas,,,SGP,Singapur
SGP,1957,Servicios,L,Servicios inmobiliarios,,,SGP,Singapur
SGP,1957,Servicios,OPQ,"Administración pública, defensa, educación y salud",,,SGP,Singapur
