"anio","geocodigoFundar","geonombreFundar","indust_gdp_pc","indust_gdp_pc_relative"
"2011","MNG","Mongolia","254.965464606033","3.95123070509981"
"2012","MNG","Mongolia","272.263093055099","4.28527076815153"
"2013","MNG","Mongolia","294.24443613685","4.53133654087529"
"2014","MNG","Mongolia","300.12167693227","4.58644657293835"
"2015","MNG","Mongolia","273.873590510395","4.17095461879143"
"2016","MNG","Mongolia","248.805786398894","3.83214461563599"
"2017","MNG","Mongolia","283.638335049796","4.47830294278952"
"2018","MNG","Mongolia","332.288146142574","5.04443609278171"
"2019","MNG","Mongolia","338.092252393227","5.1469754937934"
"2020","MNG","Mongolia","343.50659593916","5.49329698675178"
"2021","MNG","Mongolia","335.534369178192","4.99874308811687"
"2022","MNG","Mongolia","351.243538476457","5.20501107683239"
"2023","MNG","Mongolia","364.095236082189","5.40980119852715"
"1970","MMR","Myanmar","12.4144772972112","0.330649527812911"
"1971","MMR","Myanmar","12.2799465787524","0.326890806827509"
"1972","MMR","Myanmar","12.0116530198427","0.301507255814654"
"1973","MMR","Myanmar","11.6699292163399","0.270597170336927"
"1974","MMR","Myanmar","11.3413468701443","0.276268175504046"
"1975","MMR","Myanmar","12.0171042778663","0.314163146782144"
"1976","MMR","Myanmar","12.6191750010763","0.309210444288031"
"1977","MMR","Myanmar","13.1820315825841","0.312746617913842"
"1978","MMR","Myanmar","13.2627566150724","0.304881615120593"
"1979","MMR","Myanmar","13.4360095590583","0.309382928282808"
"1980","MMR","Myanmar","14.0852128962389","0.3515225679782"
"1981","MMR","Myanmar","14.775076091469","0.360457624124455"
"1982","MMR","Myanmar","15.2796190720528","0.396790057212666"
"1983","MMR","Myanmar","15.6062275892106","0.397083288625131"
"1984","MMR","Myanmar","16.624461228489","0.395938610300514"
"1985","MMR","Myanmar","16.7725764139551","0.392989514952971"
"1986","MMR","Myanmar","15.1649533732469","0.355381549505678"
"1987","MMR","Myanmar","14.1667060305586","0.311552057609771"
"1988","MMR","Myanmar","11.7151769706737","0.24281239639744"
"1989","MMR","Myanmar","12.8303688588657","0.27046252894715"
"1990","MMR","Myanmar","12.650052249995","0.271798301599437"
"1991","MMR","Myanmar","11.9662355086249","0.269030728409652"
"1992","MMR","Myanmar","13.0822653862634","0.292575555821754"
"1993","MMR","Myanmar","14.1218788004686","0.308732543872619"
"1994","MMR","Myanmar","15.120838153406","0.311144667681137"
"1995","MMR","Myanmar","16.0533502861502","0.313253390490289"
"1996","MMR","Myanmar","16.5758526542148","0.318883473043438"
"1997","MMR","Myanmar","17.1921565445126","0.317708378981286"
"1998","MMR","Myanmar","18.1169794921411","0.324700418602496"
"1999","MMR","Myanmar","20.5052157952059","0.351385407588583"
"2000","MMR","Myanmar","24.9323256701541","0.402647443036865"
"2001","MMR","Myanmar","30.0577404934157","0.510621491296139"
"2002","MMR","Myanmar","38.3001040857495","0.651306635845031"
"2003","MMR","Myanmar","46.3072537190624","0.753081896815077"
"2004","MMR","Myanmar","57.2462875036789","0.878246001884771"
"2005","MMR","Myanmar","69.2619341394131","1.04167268372334"
"2006","MMR","Myanmar","83.927557684603","1.20568821094542"
"2007","MMR","Myanmar","100.96357418392","1.41734796954889"
"2008","MMR","Myanmar","118.743148319522","1.71968688355176"
"2009","MMR","Myanmar","140.355127265964","2.26618917494252"
"2010","MMR","Myanmar","167.833436250407","2.58917966933948"
"2011","MMR","Myanmar","184.489786686884","2.85906058320843"
"2012","MMR","Myanmar","198.172732325299","3.11912939557497"
"2013","MMR","Myanmar","215.237442281015","3.31463629347571"
"2014","MMR","Myanmar","233.650717911782","3.57064023293765"
"2015","MMR","Myanmar","254.734366598414","3.87947403379969"
"2016","MMR","Myanmar","264.503061176928","4.07391643248738"
"2017","MMR","Myanmar","290.611241532779","4.58839662112485"
"2018","MMR","Myanmar","353.954945789168","5.3733578055215"
"2019","MMR","Myanmar","376.462236767222","5.73110413877783"
"2020","MMR","Myanmar","366.838095768632","5.86641022307617"
"2021","MMR","Myanmar","331.985961938286","4.94587942408225"
"2022","MMR","Myanmar","336.37360437539","4.98465635644795"
"2023","MMR","Myanmar","333.747928725915","4.95889472286268"
"1970","NPL","Nepal","9.22465582210693","0.245691221530645"
"1971","NPL","Nepal","9.09313171056244","0.242058150855291"
"1972","NPL","Nepal","9.6297677652751","0.241719008053608"
"1973","NPL","Nepal","9.50861548951925","0.220481581129312"
"1974","NPL","Nepal","10.1504083137013","0.247257650925871"
"1975","NPL","Nepal","9.82900882040027","0.256959769122906"
"1976","NPL","Nepal","9.93867290912069","0.24352950692898"
"1977","NPL","Nepal","10.7493589348905","0.255030920732319"
"1978","NPL","Nepal","10.3595421329965","0.238143097176979"
"1979","NPL","Nepal","9.82786070180079","0.226300250034339"
"1980","NPL","Nepal","9.84568019376639","0.245717179477566"
"1981","NPL","Nepal","9.98576941823999","0.243616120639251"
"1982","NPL","Nepal","10.5716770923574","0.274531474805069"
"1983","NPL","Nepal","10.7991638059709","0.274772840134732"
"1984","NPL","Nepal","12.3342792536549","0.293760941761027"
"1985","NPL","Nepal","14.9624289308262","0.350576890688739"
"1986","NPL","Nepal","16.8561660383412","0.395014099812437"
"1987","NPL","Nepal","16.8853298434252","0.371339621559957"
"1988","NPL","Nepal","17.4779907253256","0.36225426409282"
"1989","NPL","Nepal","15.8858909470382","0.334872542432458"
"1990","NPL","Nepal","17.0263206335463","0.365826554644243"
"1991","NPL","Nepal","19.5228488763374","0.438922186517803"
"1992","NPL","Nepal","25.0538327793377","0.560311141415672"
"1993","NPL","Nepal","25.8935209139095","0.566084208377774"
"1994","NPL","Nepal","28.3651319612102","0.583675287590745"
"1995","NPL","Nepal","28.2350016460806","0.550957266768437"
"1996","NPL","Nepal","30.1143086269837","0.579334018201033"
"1997","NPL","Nepal","31.5753824245762","0.583508156167192"
"1998","NPL","Nepal","32.0201625593047","0.573879337404796"
"1999","NPL","Nepal","33.0926322921819","0.567088305839049"
"2000","NPL","Nepal","34.8668943497285","0.563086895393819"
"2001","NPL","Nepal","35.5988907965985","0.604754662481346"
"2002","NPL","Nepal","33.4757156849975","0.569266227488212"
"2003","NPL","Nepal","33.3006619834059","0.541559338495982"
"2004","NPL","Nepal","33.8730758909473","0.519665025803675"
"2005","NPL","Nepal","34.663598017118","0.521327098681917"
"2006","NPL","Nepal","35.3121310657043","0.507287728892056"
"2007","NPL","Nepal","36.2155650044826","0.508401747264453"
"2008","NPL","Nepal","35.9348008115643","0.520422495893456"
"2009","NPL","Nepal","35.6188236477619","0.575105406885401"
"2010","NPL","Nepal","36.7555342105245","0.567030527645358"
"2011","NPL","Nepal","38.3959067036054","0.595026019511521"
"2012","NPL","Nepal","42.1647986085612","0.663650650900733"
"2013","NPL","Nepal","43.296978097899","0.666769375626322"
"2014","NPL","Nepal","45.7792366018668","0.699596326964911"
"2015","NPL","Nepal","45.5591895782534","0.693843140719325"
"2016","NPL","Nepal","41.0329187714254","0.631995264296818"
"2017","NPL","Nepal","47.8420714821694","0.755367885903475"
"2018","NPL","Nepal","52.1191328256242","0.79121581013984"
"2019","NPL","Nepal","54.8655716776618","0.835250588793284"
"2020","NPL","Nepal","48.9598896771707","0.782957933311231"
"2021","NPL","Nepal","52.2805993760864","0.77886889922454"
"2022","NPL","Nepal","55.3329631980789","0.819968639449475"
"2023","NPL","Nepal","54.2745319163953","0.806422053115071"
"1970","OMN","Omán","90.2174319401212","2.40286808355561"
"1971","OMN","Omán","89.4726978727344","2.38175322743331"
"1972","OMN","Omán","97.9282018822428","2.45811824297644"
"1973","OMN","Omán","78.1060560267731","1.81108876970986"
"1974","OMN","Omán","95.1353092498088","2.31743712747615"
"1975","OMN","Omán","117.916112888335","3.08268083764148"
"1976","OMN","Omán","140.434145095283","3.44108900894223"
"1977","OMN","Omán","178.300369007147","4.23021573195501"
"1978","OMN","Omán","126.220221035793","2.90152537418489"
"1979","OMN","Omán","147.900351607704","3.40561263173554"
"1980","OMN","Omán","166.904306335487","4.16540600428816"
"1981","OMN","Omán","261.635768192579","6.38295239935357"
"1982","OMN","Omán","369.148130806557","9.58625390148578"
"1983","OMN","Omán","474.683057942924","12.0777880897317"
"1984","OMN","Omán","602.328294316051","14.3454289747141"
"1985","OMN","Omán","675.260118399602","15.8216686481245"
"1986","OMN","Omán","722.756952358473","16.9373739122919"
"1987","OMN","Omán","678.700003868085","14.9258678939725"
"1988","OMN","Omán","668.030733461413","13.8458124589114"
"1989","OMN","Omán","745.182584011805","15.7083532372446"
"1990","OMN","Omán","796.972589647871","17.1237076343049"
"1991","OMN","Omán","809.783749917968","18.2059522343268"
"1992","OMN","Omán","862.188258855099","19.2822268628179"
"1993","OMN","Omán","952.696938208847","20.8278624557458"
"1994","OMN","Omán","944.387818461337","19.4328668130793"
"1995","OMN","Omán","1142.6202810731","22.2962603262893"
"1996","OMN","Omán","1100.20474727844","21.1655543874431"
"1997","OMN","Omán","1123.79624438073","20.7675798078641"
"1998","OMN","Omán","868.92629827852","15.5732765998958"
"1999","OMN","Omán","987.259877362455","16.9180718636459"
"2000","OMN","Omán","1297.76005548042","20.9583243427664"
"2001","OMN","Omán","1592.11905316733","27.0469500336323"
"2002","OMN","Omán","1722.90998273123","29.298685512816"
"2003","OMN","Omán","1636.49785195741","26.6139061919485"
"2004","OMN","Omán","1606.06534726986","24.6395099405317"
"2005","OMN","Omán","1664.06717343507","25.026926261674"
"2006","OMN","Omán","1977.37771744674","28.4066529312229"
"2007","OMN","Omán","1958.84237989624","27.4986428744558"
"2008","OMN","Omán","2176.65874012153","31.5232629278358"
"2009","OMN","Omán","2283.68884106447","36.8726888099393"
"2010","OMN","Omán","2374.96242137002","36.6387327474003"
"2011","OMN","Omán","2097.18775764398","32.500372845265"
"2012","OMN","Omán","1855.28682335563","29.2011902952034"
"2013","OMN","Omán","1800.61072805564","27.729235240784"
"2014","OMN","Omán","1653.49637562754","25.2686605742056"
"2015","OMN","Omán","1676.96914234017","25.5393817884349"
"2016","OMN","Omán","1660.41171724813","25.5739141524226"
"2017","OMN","Omán","1615.69448661414","25.5098429229695"
"2018","OMN","Omán","1726.16439123832","26.2047444614561"
"2019","OMN","Omán","1717.9576320215","26.1534707429667"
"2020","OMN","Omán","1546.92362025342","24.738130103849"
"2021","OMN","Omán","1664.61659158997","24.7992201274499"
"2022","OMN","Omán","1859.06048785382","27.5490631763725"
"2023","OMN","Omán","1664.32522171544","24.7288832341182"
"1970","PAK","Pakistán","38.5181435647004","1.02589949435561"
"1971","PAK","Pakistán","39.891646370171","1.06191117233245"
"1972","PAK","Pakistán","39.2878833850807","0.986174166589179"
"1973","PAK","Pakistán","41.4916947486519","0.962091113264699"
"1974","PAK","Pakistán","42.8480276901405","1.04375137886523"
"1975","PAK","Pakistán","41.8048573516159","1.09290434972362"
"1976","PAK","Pakistán","41.106159019135","1.00723333278103"
"1977","PAK","Pakistán","40.5566706106232","0.962215989838466"
"1978","PAK","Pakistán","43.2897009717761","0.995135048724604"
"1979","PAK","Pakistán","45.1646739621129","1.03997984103222"
"1980","PAK","Pakistán","47.8043561778707","1.19304622287085"
"1981","PAK","Pakistán","50.7231096891598","1.23745769521386"
"1982","PAK","Pakistán","55.5701580866764","1.44307826671276"
"1983","PAK","Pakistán","57.4546669097968","1.46187077902006"
"1984","PAK","Pakistán","60.0719143867419","1.43071044369357"
"1985","PAK","Pakistán","62.9058596005064","1.47391448051678"
"1986","PAK","Pakistán","65.4063069570138","1.53275741386938"
"1987","PAK","Pakistán","67.9720838979728","1.49483179454401"
"1988","PAK","Pakistán","72.2865894563365","1.49823430386316"
"1989","PAK","Pakistán","72.7330893755089","1.53320418976469"
"1990","PAK","Pakistán","74.3681724542737","1.59787031441973"
"1991","PAK","Pakistán","76.4460285148364","1.71869680490141"
"1992","PAK","Pakistán","80.2671114410068","1.79511682806236"
"1993","PAK","Pakistán","79.0074076844717","1.72726011204675"
"1994","PAK","Pakistán","80.2446027945381","1.65121007290772"
"1995","PAK","Pakistán","79.9352505905076","1.55979828639074"
"1996","PAK","Pakistán","81.7615019333128","1.57291406008686"
"1997","PAK","Pakistán","81.7023968096426","1.50984758555857"
"1998","PAK","Pakistán","87.7908530858909","1.57342600949702"
"1999","PAK","Pakistán","91.3130668311115","1.56477647087798"
"2000","PAK","Pakistán","93.7206164607604","1.51355180728034"
"2001","PAK","Pakistán","100.863387419559","1.71346922476216"
"2002","PAK","Pakistán","102.628352335851","1.7452309464363"
"2003","PAK","Pakistán","107.665682827986","1.75093684324046"
"2004","PAK","Pakistán","122.204487697326","1.87480459279836"
"2005","PAK","Pakistán","138.06577514971","2.07645582407583"
"2006","PAK","Pakistán","148.892831902685","2.13896766535217"
"2007","PAK","Pakistán","156.703509741574","2.19983695257074"
"2008","PAK","Pakistán","161.926929557476","2.34509208147735"
"2009","PAK","Pakistán","151.648392593491","2.44853146719451"
"2010","PAK","Pakistán","150.500317131176","2.3217802724589"
"2011","PAK","Pakistán","151.01650177804","2.34032103023899"
"2012","PAK","Pakistán","151.147965338295","2.37898552558754"
"2013","PAK","Pakistán","156.691781886663","2.4130386499056"
"2014","PAK","Pakistán","163.255068393206","2.4948569413592"
"2015","PAK","Pakistán","167.607874372818","2.55258214732678"
"2016","PAK","Pakistán","172.103776653267","2.65076857969476"
"2017","PAK","Pakistán","177.946582725257","2.80955924007222"
"2018","PAK","Pakistán","187.474454317872","2.84603262202997"
"2019","PAK","Pakistán","192.663700010104","2.93303184404895"
"2020","PAK","Pakistán","174.466490966734","2.79003739796153"
"2021","PAK","Pakistán","189.221040806974","2.81898802848963"
"2022","PAK","Pakistán","206.126489072398","3.05454916979866"
"2023","PAK","Pakistán","192.215481899149","2.85597679206865"
"1970","PHL","Filipinas","329.427750193569","8.77404077853865"
"1971","PHL","Filipinas","343.153524629741","9.13470851135544"
"1972","PHL","Filipinas","354.067758518213","8.88753596752411"
"1973","PHL","Filipinas","399.155952959059","9.25545214469916"
"1974","PHL","Filipinas","400.818782250584","9.76369693546931"
"1975","PHL","Filipinas","396.269070136326","10.3596619591427"
"1976","PHL","Filipinas","405.412414636651","9.93391032607047"
"1977","PHL","Filipinas","419.076869062212","9.94269150578348"
"1978","PHL","Filipinas","435.692147683094","10.0156045636865"
"1979","PHL","Filipinas","441.311379344374","10.1618122721592"
"1980","PHL","Filipinas","446.76640284733","11.1498828148499"
"1981","PHL","Filipinas","440.706787937054","10.7516279937829"
"1982","PHL","Filipinas","433.58189245715","11.2595073936837"
"1983","PHL","Filipinas","414.395520787014","10.5438380444607"
"1984","PHL","Filipinas","367.851788812536","8.76098924694187"
"1985","PHL","Filipinas","348.597885430543","8.16781575637942"
"1986","PHL","Filipinas","346.466100655944","8.11922441644391"
"1987","PHL","Filipinas","354.567839521695","7.79760233091243"
"1988","PHL","Filipinas","377.841846494377","7.83126746067906"
"1989","PHL","Filipinas","385.053216123903","8.11687237971672"
"1990","PHL","Filipinas","383.681172931392","8.24375181205068"
"1991","PHL","Filipinas","377.466238662116","8.48637961906453"
"1992","PHL","Filipinas","361.806482966193","8.09154452445965"
"1993","PHL","Filipinas","354.770488148359","7.75599315392362"
"1994","PHL","Filipinas","362.150785667949","7.4520529030155"
"1995","PHL","Filipinas","376.407614639773","7.34494416371122"
"1996","PHL","Filipinas","386.36070021125","7.43274234520482"
"1997","PHL","Filipinas","389.764883609313","7.20279442748958"
"1998","PHL","Filipinas","376.165019097139","6.74179375306131"
"1999","PHL","Filipinas","376.636815930152","6.45419596654158"
"2000","PHL","Filipinas","419.6692041788","6.7774957787508"
"2001","PHL","Filipinas","421.566746724696","7.16158424950737"
"2002","PHL","Filipinas","428.647105592954","7.28929361871715"
"2003","PHL","Filipinas","437.349030193772","7.11248477887988"
"2004","PHL","Filipinas","446.606516190039","6.85163011198554"
"2005","PHL","Filipinas","466.6191167171","7.01777092463148"
"2006","PHL","Filipinas","471.857155330836","6.77861509530142"
"2007","PHL","Filipinas","477.124129687459","6.69796926170037"
"2008","PHL","Filipinas","493.057596751264","7.14066195791866"
"2009","PHL","Filipinas","463.409227406589","7.4822558689094"
"2010","PHL","Filipinas","488.390815942434","7.53444366975596"
"2011","PHL","Filipinas","496.774266638569","7.69857101579908"
"2012","PHL","Filipinas","514.881519539914","8.10395085131614"
"2013","PHL","Filipinas","528.426893581985","8.13772427953613"
"2014","PHL","Filipinas","559.558875378929","8.55115469356149"
"2015","PHL","Filipinas","579.877228303693","8.83123341399164"
"2016","PHL","Filipinas","611.293437151816","9.41523461998293"
"2017","PHL","Filipinas","651.947932161819","10.2934617164258"
"2018","PHL","Filipinas","677.06374625592","10.2784430873496"
"2019","PHL","Filipinas","694.214084614633","10.5684257940402"
"2020","PHL","Filipinas","619.172321173378","9.90169471675658"
"2021","PHL","Filipinas","668.091318056808","9.95312899404885"
"2022","PHL","Filipinas","695.23227085313","10.302514564277"
"2023","PHL","Filipinas","698.886331809136","10.3841955092262"
"1970","QAT","Qatar","8072.22456256507","214.997150191052"
"1971","QAT","Qatar","7965.3522761258","212.036788231097"
"1972","QAT","Qatar","7599.61632411621","190.759711368896"
"1973","QAT","Qatar","7991.79033047917","185.310108507404"
"1974","QAT","Qatar","7977.12936796856","194.317923742366"
"1975","QAT","Qatar","6224.29568427455","162.721756711045"
"1976","QAT","Qatar","8564.33817165839","209.853877996428"
"1977","QAT","Qatar","7310.32535243096","173.439087556367"
"1978","QAT","Qatar","8101.80731821689","186.2427376347"
"1979","QAT","Qatar","8194.93496991719","188.699849232458"
"1980","QAT","Qatar","6212.40777288758","155.04213885445"
"1981","QAT","Qatar","5915.54273368939","144.317529465959"
"1982","QAT","Qatar","5920.50717354998","153.747182376929"
"1983","QAT","Qatar","6326.69305712064","160.975743233431"
"1984","QAT","Qatar","7172.78270072583","170.831497964345"
"1985","QAT","Qatar","7020.24604267937","164.487733969579"
"1986","QAT","Qatar","7427.45213754475","174.057867805681"
"1987","QAT","Qatar","8608.15813877913","189.309312594043"
"1988","QAT","Qatar","8153.79893264417","168.998169087357"
"1989","QAT","Qatar","7941.05838725838","167.396491680034"
"1990","QAT","Qatar","7999.40711213481","171.874805250828"
"1991","QAT","Qatar","7283.13540312367","163.742993458236"
"1992","QAT","Qatar","7741.69547116598","173.137510102605"
"1993","QAT","Qatar","7497.2090768106","163.904000518105"
"1994","QAT","Qatar","7510.86311970889","154.552610488323"
"1995","QAT","Qatar","5346.68656705017","104.331349230093"
"1996","QAT","Qatar","5329.49544284786","102.527939396974"
"1997","QAT","Qatar","6933.70588548983","128.13380633828"
"1998","QAT","Qatar","7098.58811578222","127.22399634448"
"1999","QAT","Qatar","6838.48482806309","117.186953924137"
"2000","QAT","Qatar","6005.22349995429","96.9820432762919"
"2001","QAT","Qatar","6492.42679594743","110.293475100162"
"2002","QAT","Qatar","6832.97254402331","116.197082663416"
"2003","QAT","Qatar","6997.54233592738","113.799071034409"
"2004","QAT","Qatar","7176.55268775601","110.099344082917"
"2005","QAT","Qatar","7291.77620224609","109.665492020694"
"2006","QAT","Qatar","6479.70592741625","93.0862908752579"
"2007","QAT","Qatar","5568.90214741224","78.1774240368393"
"2008","QAT","Qatar","5606.57911662542","81.1967739183723"
"2009","QAT","Qatar","5736.8009737546","92.6270134819293"
"2010","QAT","Qatar","6258.37079239376","96.5483802326345"
"2011","QAT","Qatar","6499.85971833259","100.729113794298"
"2012","QAT","Qatar","6475.08370104729","101.914242558821"
"2013","QAT","Qatar","6389.72253614529","98.4011238894702"
"2014","QAT","Qatar","6113.42376273668","93.4250792949262"
"2015","QAT","Qatar","5940.66762056716","90.4733275104481"
"2016","QAT","Qatar","5601.81599082898","86.2800230563056"
"2017","QAT","Qatar","5335.36117625729","84.2388376461286"
"2018","QAT","Qatar","5582.84199790489","84.7526160696848"
"2019","QAT","Qatar","5414.49220608166","82.4279719478006"
"2020","QAT","Qatar","5041.519463349","80.6230913876558"
"2021","QAT","Qatar","5215.18810039279","77.6951271308458"
"2022","QAT","Qatar","5183.27983453876","76.810036335813"
"2023","QAT","Qatar","5168.86459542661","76.8000432640962"
"1970","KOR","Corea del Sur","173.358578313482","4.61726504381679"
"1971","KOR","Corea del Sur","199.099121641896","5.2999963879957"
"1972","KOR","Corea del Sur","224.411117403939","5.63299489845302"
"1973","KOR","Corea del Sur","287.013603302275","6.65514481382254"
"1974","KOR","Corea del Sur","328.238210634729","7.99567922761326"
"1975","KOR","Corea del Sur","364.249925669938","9.5225854929461"
"1976","KOR","Corea del Sur","435.027979185303","10.6595870736509"
"1977","KOR","Corea del Sur","500.218023249374","11.8677833542348"
"1978","KOR","Corea del Sur","619.977801791812","14.2519265817177"
"1979","KOR","Corea del Sur","677.502378586416","15.6004406579422"
"1980","KOR","Corea del Sur","661.798164195305","16.5163985716759"
"1981","KOR","Corea del Sur","714.228880174991","17.4245630706157"
"1982","KOR","Corea del Sur","739.904259657557","19.2142652337716"
"1983","KOR","Corea del Sur","852.984607174676","21.7032547441319"
"1984","KOR","Corea del Sur","1009.46519649827","24.0420571563142"
"1985","KOR","Corea del Sur","1068.84757827298","25.0436117253082"
"1986","KOR","Corea del Sur","1228.51600971121","28.7895328378596"
"1987","KOR","Corea del Sur","1457.11032541647","32.0445500223345"
"1988","KOR","Corea del Sur","1632.46698713534","33.8350177874649"
"1989","KOR","Corea del Sur","1682.01042299729","35.456563854356"
"1990","KOR","Corea del Sur","1850.93487425401","39.7690812062539"
"1991","KOR","Corea del Sur","2100.89361739548","47.2333124140597"
"1992","KOR","Corea del Sur","2222.58457643885","49.7065224265555"
"1993","KOR","Corea del Sur","2371.07017863381","51.8363412045307"
"1994","KOR","Corea del Sur","2639.03226503863","54.3039220957658"
"1995","KOR","Corea del Sur","2976.91071214698","58.0892684171619"
"1996","KOR","Corea del Sur","3220.76806751345","61.9605958535677"
"1997","KOR","Corea del Sur","3396.95145684976","62.7751345818406"
"1998","KOR","Corea del Sur","3128.59372581427","56.0720230902563"
"1999","KOR","Corea del Sur","3718.7350200914","63.725699539054"
"2000","KOR","Corea del Sur","4286.09100860491","69.2187166199244"
"2001","KOR","Corea del Sur","4385.17498403134","74.4954395501254"
"2002","KOR","Corea del Sur","4764.57670196346","81.0232895459951"
"2003","KOR","Corea del Sur","4969.8026797385","80.8225089650145"
"2004","KOR","Corea del Sur","5452.64157572641","83.6518990560681"
"2005","KOR","Corea del Sur","5707.23919330907","85.8346686533298"
"2006","KOR","Corea del Sur","6127.73292669002","88.0299100004388"
"2007","KOR","Corea del Sur","6588.12759269605","92.4855260138356"
"2008","KOR","Corea del Sur","6781.48262953205","98.2122075596264"
"2009","KOR","Corea del Sur","6642.41651975983","107.249180744318"
"2010","KOR","Corea del Sur","7539.55670743712","116.31333647726"
"2011","KOR","Corea del Sur","7870.09823577315","121.96386616277"
"2012","KOR","Corea del Sur","7931.60416913591","124.839070581147"
"2013","KOR","Corea del Sur","8132.04596451269","125.23274021717"
"2014","KOR","Corea del Sur","8326.27894609502","127.24183713749"
"2015","KOR","Corea del Sur","8399.38233181567","127.918294226884"
"2016","KOR","Corea del Sur","8521.14140272215","131.243917668225"
"2017","KOR","Corea del Sur","8851.20335218148","139.749692199906"
"2018","KOR","Corea del Sur","9123.74169272997","138.506691948851"
"2019","KOR","Corea del Sur","9146.4724541493","139.242083315796"
"2020","KOR","Corea del Sur","8947.6174993307","143.088723269775"
"2021","KOR","Corea del Sur","9528.98359161737","141.961435968665"
"2022","KOR","Corea del Sur","9777.10536389643","144.885061627544"
"2023","KOR","Corea del Sur","9949.26698719298","147.828235960861"
"1970","SAU","Arabia Saudita","1743.79001921561","46.444431984908"
"1971","SAU","Arabia Saudita","1700.77091836222","45.2743319497955"
"1972","SAU","Arabia Saudita","1710.86382599492","42.944785067979"
"1973","SAU","Arabia Saudita","1762.78410060136","40.8746600510451"
"1974","SAU","Arabia Saudita","1815.38756524401","44.2217151300579"
"1975","SAU","Arabia Saudita","1635.34698281862","42.7528747627881"
"1976","SAU","Arabia Saudita","1705.62591440941","41.7933301296423"
"1977","SAU","Arabia Saudita","1730.49155745072","41.0562953464776"
"1978","SAU","Arabia Saudita","1767.59639952871","40.633154992622"
"1979","SAU","Arabia Saudita","1824.78652504228","42.0182641376565"
"1980","SAU","Arabia Saudita","1802.6813577386","44.9892511236312"
"1981","SAU","Arabia Saudita","1831.48930316479","44.6816164425246"
"1982","SAU","Arabia Saudita","1866.96792560544","48.4825116726993"
"1983","SAU","Arabia Saudita","1895.00012661221","48.2161930497823"
"1984","SAU","Arabia Saudita","1984.42763485679","47.2623749538828"
"1985","SAU","Arabia Saudita","2058.58548696941","48.2336459257522"
"1986","SAU","Arabia Saudita","1967.64218355612","46.110509597643"
"1987","SAU","Arabia Saudita","1857.91082040465","40.8588939238193"
"1988","SAU","Arabia Saudita","1825.33430407773","37.8324456992031"
"1989","SAU","Arabia Saudita","1741.43040496775","36.7091294485727"
"1990","SAU","Arabia Saudita","1728.22710160276","37.1325889973247"
"1991","SAU","Arabia Saudita","1654.91643463709","37.2066364184974"
"1992","SAU","Arabia Saudita","1638.21134153725","36.6374308769974"
"1993","SAU","Arabia Saudita","1628.73844645839","35.6074833230796"
"1994","SAU","Arabia Saudita","1641.28916529594","33.7731524353117"
"1995","SAU","Arabia Saudita","1691.22744969783","33.001381223529"
"1996","SAU","Arabia Saudita","1856.96922050517","35.7240623889646"
"1997","SAU","Arabia Saudita","1867.35222850505","34.5083787463994"
"1998","SAU","Arabia Saudita","1828.48248624257","32.7708616631066"
"1999","SAU","Arabia Saudita","1833.20597532509","31.4145354658514"
"2000","SAU","Arabia Saudita","1838.86097139232","29.6968954291229"
"2001","SAU","Arabia Saudita","1820.04962712465","30.919039141979"
"2002","SAU","Arabia Saudita","1793.336778599","30.4963177539005"
"2003","SAU","Arabia Saudita","1842.34031915492","29.96146458059"
"2004","SAU","Arabia Saudita","2003.41014461669","30.7353896011496"
"2005","SAU","Arabia Saudita","2055.06315158617","30.9073544499178"
"2006","SAU","Arabia Saudita","2140.26732483447","30.7466957578109"
"2007","SAU","Arabia Saudita","2225.2394993706","31.2383818786718"
"2008","SAU","Arabia Saudita","2340.09342584887","33.8901909513917"
"2009","SAU","Arabia Saudita","2295.42818258109","37.0622334969353"
"2010","SAU","Arabia Saudita","2388.19268843624","36.8428371217914"
"2011","SAU","Arabia Saudita","2549.88527590603","39.5158811496677"
"2012","SAU","Arabia Saudita","2563.32222704186","40.3452766426648"
"2013","SAU","Arabia Saudita","2573.3697422203","39.6296511132069"
"2014","SAU","Arabia Saudita","2747.61118280517","41.9888760517214"
"2015","SAU","Arabia Saudita","2866.36693450153","43.6533014458596"
"2016","SAU","Arabia Saudita","2896.94953423817","44.6192579363954"
"2017","SAU","Arabia Saudita","2979.78819869926","47.0472168608013"
"2018","SAU","Arabia Saudita","2939.72006051677","44.6276225862792"
"2019","SAU","Arabia Saudita","2933.45323443385","44.6576690324728"
"2020","SAU","Arabia Saudita","2641.33606182312","42.2397811306703"
"2021","SAU","Arabia Saudita","2839.35763035133","42.3003442662918"
"2022","SAU","Arabia Saudita","2980.42697788701","44.1663795464575"
"2023","SAU","Arabia Saudita","2783.18237641734","41.3530907948035"
"1970","SGP","Singapur","1276.28813296624","33.9928986469136"
"1971","SGP","Singapur","1485.29355065573","39.5383484802484"
"1972","SGP","Singapur","1724.60466607202","43.2896970444897"
"1973","SGP","Singapur","1971.46700395556","45.713507151015"
"1974","SGP","Singapur","2017.71197967301","49.1502123777144"
"1975","SGP","Singapur","1948.74851462853","50.9461307388633"
"1976","SGP","Singapur","2146.899946157","52.6059656147518"
"1977","SGP","Singapur","2315.95006114749","54.9464279723145"
"1978","SGP","Singapur","2546.42346352364","58.5366768668419"
"1979","SGP","Singapur","2864.4674197447","65.9583721190376"
"1980","SGP","Singapur","3087.14116732305","77.0453239750739"
