"anio","exporter_iso3","geonombreFundar","clasificacion_lall","impo","prop"
"2019","CRI","Costa Rica","Manufacturas de baja tecnología","2873.095","17.6835793975694"
"2019","DOM","Rep. Dominicana","Productos primarios","20.529","0.6235829730774"
"2019","DOM","Rep. Dominicana","Manufacturas en basadas en RRNN","527.761","16.0311156634177"
"2019","DOM","Rep. Dominicana","Manufacturas de baja tecnología","577.861","17.5529387892971"
"2019","FIN","Finlandia","Manufacturas de media tecnología","55734.089","44.9384370439135"
"2019","FIN","Finlandia","Manufacturas de alta tecnología","14086.781","11.3581819040748"
"2019","FRA","Francia","Manufacturas de media tecnología","427762.612","47.862796630657"
"2019","FRA","Francia","Manufacturas de alta tecnología","241777.831","27.0527690600373"
"2019","GRC","Grecia","Manufacturas de alta tecnología","1570.984","19.1462186381501"
"2019","GRC","Grecia","Manufacturas de media tecnología","2951.611","35.9724793764728"
"2019","GTM","Guatemala","Manufacturas de alta tecnología","112.559","3.97597860243252"
"2019","GTM","Guatemala","Manufacturas de media tecnología","1665.287","58.8237766763123"
"2019","HUN","Hungría","Manufacturas de alta tecnología","31050.777","14.934233086898"
"2019","HUN","Hungría","Manufacturas de media tecnología","148807.936","71.5709111370774"
"2019","IDN","Indonesia","Productos primarios","44916.561","15.2041185816668"
"2019","IDN","Indonesia","Manufacturas en basadas en RRNN","17008.207","5.75722607279608"
"2019","IDN","Indonesia","Manufacturas de baja tecnología","114177.691","38.6487993447431"
"2019","IRL","Irlanda","Productos primarios","642.766","0.285180018361453"
"2019","IRL","Irlanda","Manufacturas en basadas en RRNN","12271.07","5.4443825092097"
"2019","IRL","Irlanda","Manufacturas de baja tecnología","19796.614","8.78328776571039"
"2019","ISR","Israel","Manufacturas de media tecnología","76693.064","51.7878236679725"
"2019","ISR","Israel","Manufacturas de alta tecnología","48287.881","32.6069156205317"
"2019","LUX","Luxemburgo","Manufacturas de media tecnología","3952.225","40.262643782786"
"2019","LUX","Luxemburgo","Manufacturas de alta tecnología","159.065","1.62044859118822"
"2019","MYS","Malasia","Productos primarios","11418.477","4.326563494121"
"2019","MYS","Malasia","Manufacturas en basadas en RRNN","75741.416","28.6991028189339"
"2019","MYS","Malasia","Manufacturas de baja tecnología","48817.763","18.4974888735556"
"2019","S19",,"Manufacturas de media tecnología","113332.878","39.3309293409253"
"2019","S19",,"Manufacturas de alta tecnología","107076.394","37.1596853518101"
"2019","NLD","Países Bajos","Productos primarios","8984.052","1.9343282314157"
"2019","NLD","Países Bajos","Manufacturas en basadas en RRNN","258694.69","55.698747311829"
"2019","NLD","Países Bajos","Manufacturas de baja tecnología","26298.509","5.66224999619768"
"2019","NOR","Noruega","Manufacturas en basadas en RRNN","1249.354","2.64794922515597"
"2019","NOR","Noruega","Productos primarios","1939.949","4.11163405359258"
"2019","NOR","Noruega","Manufacturas de baja tecnología","3195.237","6.77216012302333"
"2019","PAK","Pakistán","Manufacturas de alta tecnología","349.026","0.853796754365854"
"2019","PAK","Pakistán","Manufacturas de media tecnología","15390.256","37.6480566538299"
"2019","PAN","Panamá","Manufacturas de media tecnología","8371.093","6.33644479770832"
"2019","PAN","Panamá","Manufacturas de alta tecnología","58187.571","44.044706175673"
"2019","PRY","Paraguay","Productos primarios","1140680.432","68.7336131588369"
"2019","PRY","Paraguay","Manufacturas en basadas en RRNN","70289.758","4.23542729397874"
"2019","PRY","Paraguay","Manufacturas de baja tecnología","33560.807","2.02226273101912"
"2019","PER","Perú","Productos primarios","49027.105","35.929280522297"
"2019","PER","Perú","Manufacturas en basadas en RRNN","29364.505","21.5196377094547"
"2019","PER","Perú","Manufacturas de baja tecnología","33244.948","24.3634018904681"
"2019","RUS","Rusia","Manufacturas en basadas en RRNN","73208.813","28.3316549171081"
"2019","RUS","Rusia","Productos primarios","9278.267","3.59066959428494"
"2019","RUS","Rusia","Manufacturas de baja tecnología","7033.216","2.72183963246998"
"2019","IND","India","Productos primarios","23448.556","2.8828410892751"
"2019","IND","India","Manufacturas en basadas en RRNN","356568.646","43.8376991673171"
"2019","IND","India","Manufacturas de baja tecnología","130088.242","15.9934679674588"
"2019","SGP","Singapur","Manufacturas de alta tecnología","67183.094","35.7260194687736"
"2019","SGP","Singapur","Manufacturas de media tecnología","64322.861","34.205030574704"
"2019","SVN","Eslovenia","Manufacturas en basadas en RRNN","2909.832","17.0457904483934"
"2019","SVN","Eslovenia","Productos primarios","400.569","2.34653245758604"
"2019","SVN","Eslovenia","Manufacturas de baja tecnología","6082.997","35.6341851214111"
"2019","ZAF","Sudáfrica","Manufacturas de alta tecnología","5841.446","3.90394324836397"
"2019","ZAF","Sudáfrica","Manufacturas de media tecnología","94227.898","62.9741961501704"
"2019","SWE","Suecia","Manufacturas de alta tecnología","97960.7659999999","30.4028103447888"
"2019","SWE","Suecia","Manufacturas de media tecnología","164273.942","50.983569311992"
"2019","ARE","Emiratos Árabes Unidos","Productos primarios","1161.989","0.55280911277817"
"2019","ARE","Emiratos Árabes Unidos","Manufacturas en basadas en RRNN","185388.902","88.1976287499617"
"2019","ARE","Emiratos Árabes Unidos","Manufacturas de baja tecnología","4914.187","2.33789421026879"
"2019","TUR","Turquía","Manufacturas de media tecnología","95944.7929999999","40.7708443245122"
"2019","TUR","Turquía","Manufacturas de alta tecnología","36051.639","15.3198075200653"
"2019","EGY","Egipto","Manufacturas de alta tecnología","160.064","0.115944243642909"
"2019","EGY","Egipto","Manufacturas de media tecnología","130174.339","94.293315655429"
"2019","GBR","Reino Unido","Productos primarios","121397.295","19.8485348103152"
"2019","GBR","Reino Unido","Manufacturas en basadas en RRNN","112717.222","18.4293373636458"
"2019","GBR","Reino Unido","Manufacturas de baja tecnología","28348.161","4.63494232237152"
"2019","URY","Uruguay","Manufacturas de alta tecnología","72031.205","16.939364671289"
"2019","URY","Uruguay","Manufacturas de media tecnología","145836.612","34.2959631605953"
"2020","AUT","Austria","Productos primarios","5786.764","3.82254801057162"
"2020","AUT","Austria","Manufacturas en basadas en RRNN","19835.683","13.1028067828547"
"2020","AUT","Austria","Manufacturas de baja tecnología","13255.683","8.75627288073576"
"2020","BEL","Bélgica","Manufacturas de media tecnología","95356.1360000001","33.9204440297749"
"2020","BEL","Bélgica","Manufacturas de alta tecnología","72218.413","25.6898060140111"
"2020","BTN","Bhután","Manufacturas de media tecnología","1.415","95.8023019634394"
"2020","BTN","Bhután","Manufacturas de alta tecnología","0.036","2.4373730534868"
"2020","BOL","Bolivia","Manufacturas en basadas en RRNN","9648.307","0.990810143233696"
"2020","BOL","Bolivia","Productos primarios","950902.22","97.6506619036313"
"2020","BOL","Bolivia","Manufacturas de baja tecnología","2906.684","0.298495061400419"
"2020","BIH","Bosnia y Herzegovina","Manufacturas de media tecnología","1671.285","60.5127609099915"
"2020","BIH","Bosnia y Herzegovina","Manufacturas de alta tecnología","86.78","3.14207175423046"
"2020","BRA","Brasil","Manufacturas de media tecnología","4847889.94199999","56.2743167308673"
"2020","BRA","Brasil","Manufacturas de alta tecnología","397660.625","4.6160453785823"
"2020","KHM","Camboya","Manufacturas de media tecnología","2907.948","12.8840186309431"
"2020","KHM","Camboya","Manufacturas de alta tecnología","522.417","2.31463229779948"
"2020","CAN","Canadá","Manufacturas de media tecnología","106071.888","37.9323097303955"
"2020","CAN","Canadá","Manufacturas de alta tecnología","79505.315","28.4318521208245"
"2020","CHL","Chile","Manufacturas de media tecnología","155073.842","24.5232103952963"
"2020","CHL","Chile","Manufacturas de alta tecnología","9766.736","1.54450111452913"
"2020","CHN","China","Manufacturas de alta tecnología","2996240.248","34.3230789007448"
"2020","CHN","China","Manufacturas de media tecnología","3041789.82","34.8448666828476"
"2020","CZE","Chequia","Productos primarios","546.81","0.487364104507563"
"2020","CZE","Chequia","Manufacturas en basadas en RRNN","8669.027","7.72658250728203"
"2020","CZE","Chequia","Manufacturas de baja tecnología","14957","13.3309648893027"
"2020","DOM","Rep. Dominicana","Manufacturas de alta tecnología","1538.837","41.5839515964497"
"2020","DOM","Rep. Dominicana","Manufacturas de media tecnología","828.343","22.3842910049979"
"2020","ECU","Ecuador","Productos primarios","178218.909","66.8543374914795"
"2020","ECU","Ecuador","Manufacturas en basadas en RRNN","77539.318","29.0869232873104"
"2020","ECU","Ecuador","Manufacturas de baja tecnología","7963.663","2.98736770894725"
"2020","EST","Estonia","Manufacturas en basadas en RRNN","41555.678","89.2772691685836"
"2020","EST","Estonia","Productos primarios","301.125","0.646930070022916"
"2020","EST","Estonia","Manufacturas de baja tecnología","243.127","0.522328491936775"
"2020","DEU","Alemania","Productos primarios","32311.822","1.60491593266251"
"2020","DEU","Alemania","Manufacturas en basadas en RRNN","220791.657","10.9666377871931"
"2020","DEU","Alemania","Manufacturas de baja tecnología","149654.876","7.43330087956761"
"2020","HKG","Hong Kong","Manufacturas de media tecnología","16808.581","18.6717983010717"
"2020","HKG","Hong Kong","Manufacturas de alta tecnología","64652.678","71.8193738805279"
"2020","IDN","Indonesia","Productos primarios","37560.556","15.7044747917267"
"2020","IDN","Indonesia","Manufacturas en basadas en RRNN","18253.447","7.63196365553318"
"2020","IDN","Indonesia","Manufacturas de baja tecnología","96635.1089999999","40.4041844664455"
"2020","ISR","Israel","Manufacturas de media tecnología","86843.7429999999","66.3118258775985"
"2020","ISR","Israel","Manufacturas de alta tecnología","24371.151","18.609233845997"
"2020","LVA","Letonia","Manufacturas de alta tecnología","3813.252","84.19865860727"
"2020","LVA","Letonia","Manufacturas de media tecnología","358.054","7.90602522701554"
"2020","MLT","Malta","Manufacturas de alta tecnología","70.381","8.61322658534108"
"2020","MLT","Malta","Manufacturas de media tecnología","477.744","58.4663093986614"
"2020","MEX","México","Manufacturas en basadas en RRNN","47243.225","4.86659448940751"
"2020","MEX","México","Productos primarios","21705.881","2.23595490913957"
"2020","MEX","México","Manufacturas de baja tecnología","98914.026","10.1892801318435"
"2020","MAR","Marruecos","Manufacturas de media tecnología","223005.49","92.9221874716149"
"2020","MAR","Marruecos","Manufacturas de alta tecnología","2561.125","1.06717254982485"
"2020","NZL","Nueva Zelanda","Manufacturas de media tecnología","6623.656","34.469537577338"
"2020","NZL","Nueva Zelanda","Manufacturas de alta tecnología","2698.898","14.045078130326"
"2020","POL","Polonia","Manufacturas de media tecnología","93555.074","63.1649899966396"
"2020","POL","Polonia","Manufacturas de alta tecnología","18736.354","12.6501061073769"
"2020","PRT","Portugal","Manufacturas de media tecnología","43578.313","54.085239353328"
"2020","PRT","Portugal","Manufacturas de alta tecnología","6317.994","7.84129063745285"
"2020","RUS","Rusia","Manufacturas de alta tecnología","8793.773","4.95740065668482"
"2020","RUS","Rusia","Manufacturas de media tecnología","118417.42","66.7566237689922"
"2020","SAU","Arabia Saudita","Productos primarios","7.067","0.00807200267505735"
"2020","SAU","Arabia Saudita","Manufacturas en basadas en RRNN","28884.73","32.9924462754081"
"2020","SAU","Arabia Saudita","Manufacturas de baja tecnología","456.48","0.521396318255296"
"2020","SVK","Eslovaquia","Productos primarios","16.297","0.0383805042770111"
"2020","SVK","Eslovaquia","Manufacturas en basadas en RRNN","1150.963","2.71059338186056"
"2020","SVK","Eslovaquia","Manufacturas de baja tecnología","2837.69","6.68294613621106"
"2020","VNM","Vietnam","Manufacturas de alta tecnología","554997.369","72.8574841806026"
"2020","VNM","Vietnam","Manufacturas de media tecnología","56752.46","7.45020010475092"
"2020","ESP","España","Productos primarios","39330.466","5.62346709613413"
"2020","ESP","España","Manufacturas en basadas en RRNN","135465.311","19.368820066258"
"2020","ESP","España","Manufacturas de baja tecnología","101104.269","14.4558808431152"
"2020","CHE","Suiza","Productos primarios","15342.004","3.45887427960654"
"2020","CHE","Suiza","Manufacturas en basadas en RRNN","105829.197","23.8593268216273"
"2020","CHE","Suiza","Manufacturas de baja tecnología","17209.551","3.87991512174531"
"2020","THA","Tailandia","Manufacturas de media tecnología","664050.807","65.783617927666"
"2020","THA","Tailandia","Manufacturas de alta tecnología","155814.655","15.4356438152045"
"2020","TUN","Túnez","Productos primarios","55.547","0.291014958348036"
"2020","TUN","Túnez","Manufacturas en basadas en RRNN","4441.651","23.2701474564155"
"2020","TUN","Túnez","Manufacturas de baja tecnología","769.336","4.03060982583478"
"2020","TUR","Turquía","Manufacturas de media tecnología","98733.65","49.1095904385705"
"2020","TUR","Turquía","Manufacturas de alta tecnología","10251.91","5.0992453060642"
"2020","EGY","Egipto","Productos primarios","1833.05","0.858297878786126"
"2020","EGY","Egipto","Manufacturas en basadas en RRNN","3807.9","1.78299145829611"
"2020","EGY","Egipto","Manufacturas de baja tecnología","3706.645","1.73558033927782"
"2020","URY","Uruguay","Productos primarios","43717.519","11.9524652352444"
"2020","URY","Uruguay","Manufacturas en basadas en RRNN","95002.773","25.9739657580823"
"2020","URY","Uruguay","Manufacturas de baja tecnología","39743.622","10.8659931108555"
"2021","AUT","Austria","Productos primarios","6032.01","3.23708189657652"
"2021","AUT","Austria","Manufacturas en basadas en RRNN","25146.78","13.4950350372749"
"2021","AUT","Austria","Manufacturas de baja tecnología","20631.702","11.0720156365393"
"2018","TGO","Togo","Productos primarios","4.496","100"
"2018","TON","Tonga","Manufacturas de media tecnología","0.077","100"
"2018","TTO","Trinidad y Tobago","Manufacturas de media tecnología","102.268","0.0570261916154647"
"2018","TTO","Trinidad y Tobago","Manufacturas de alta tecnología","13.375","0.00745810334471038"
"2018","TKM","Turkmenistán","Manufacturas en basadas en RRNN","1.5","82.5082508250825"
"2018","UGA","Uganda","Productos primarios","1.987","14.6620425029516"
"2018","UGA","Uganda","Manufacturas en basadas en RRNN","11.565","85.3379574970484"
"2018","BFA","Burkina Faso","Manufacturas de alta tecnología","0.114","1.07203310137295"
"2018","BFA","Burkina Faso","Manufacturas de media tecnología","0.181","1.70208764340794"
"2018","UZB","Uzbekistán","Manufacturas en basadas en RRNN","14.528","13.7661796198382"
"2018","UZB","Uzbekistán","Productos primarios","58.551","55.480698163625"
