"anio","importer_iso3","geonombreFundar","clasificacion_lall","expo","prop"
"2012","NCL","Nueva Caledonia","Productos primarios","1167.328","41.3266261635558"
"2012","NCL","Nueva Caledonia","Manufacturas en basadas en RRNN","246.896","8.7407983816693"
"2012","NCL","Nueva Caledonia","Manufacturas de baja tecnología","18.509","0.655269576041399"
"2012","NIC","Nicaragua","Productos primarios","8063.545","25.5890055762046"
"2012","NIC","Nicaragua","Manufacturas en basadas en RRNN","6493.662","20.607109295972"
"2012","NIC","Nicaragua","Manufacturas de baja tecnología","2101.226","6.66807016403656"
"2012","NER","Níger","Productos primarios","13724.071","93.1491983298661"
"2012","NER","Níger","Manufacturas en basadas en RRNN","998.67","6.77825915474259"
"2012","NER","Níger","Manufacturas de baja tecnología","0.024","0.000162894869890777"
"2012","ABW","Aruba","Productos primarios","810.095","17.7465567502285"
"2012","ABW","Aruba","Manufacturas en basadas en RRNN","2613.896","57.2619923628653"
"2012","ABW","Aruba","Manufacturas de baja tecnología","493.385","10.8084667874898"
"2012","NOR","Noruega","Manufacturas de media tecnología","23668.845","37.3043624056565"
"2012","PAK","Pakistán","Manufacturas de alta tecnología","7293.494","9.18072414152543"
"2012","PAN","Panamá","Manufacturas de alta tecnología","18070.857","9.49478680798351"
"2012","PNG","Papúa Nueva Guinea","Manufacturas de media tecnología","1262.402","90.6554123148691"
"2012","PRY","Paraguay","Manufacturas de media tecnología","410217.806","29.7839616317675"
"2012","PER","Perú","Manufacturas de media tecnología","692869.625999999","30.1726634570446"
"2012","POL","Polonia","Productos primarios","571524.436","93.4485713535121"
"2012","POL","Polonia","Manufacturas en basadas en RRNN","24142.299","3.94744862796964"
"2012","POL","Polonia","Manufacturas de baja tecnología","3399.669","0.55587161477873"
"2012","PRT","Portugal","Manufacturas de media tecnología","1897.405","1.83855630590496"
"2012","ROU","Rumania","Manufacturas de alta tecnología","196.367","0.334768231300031"
"2012","VCT","San Vicente y las Granadinas","Manufacturas de alta tecnología","35.612","4.25319479278634"
"2012","SAU","Arabia Saudita","Manufacturas de alta tecnología","3093.528","0.364135765671373"
"2012","SEN","Senegal","Productos primarios","104587.455","84.6854118690898"
"2012","SEN","Senegal","Manufacturas en basadas en RRNN","17436.369","14.1183862851088"
"2012","SEN","Senegal","Manufacturas de baja tecnología","733.597","0.59400015126985"
"2012","SRB","Serbia","Manufacturas de media tecnología","344.381","1.85095277998724"
"2012","KNA","Saint Kitts y Nevis","Manufacturas de alta tecnología","0.385","0.13130968622101"
"2012","SVK","Eslovaquia","Manufacturas de alta tecnología","21.617","0.193111329302208"
"2012","VNM","Vietnam","Manufacturas de media tecnología","20736.442","2.48149408330349"
"2012","SVN","Eslovenia","Manufacturas de alta tecnología","37.362","0.0555594541254634"
"2012","ZAF","Sudáfrica","Manufacturas de alta tecnología","5788.923","0.559026199909472"
"2012","SGP","Singapur","Productos primarios","28942.538","49.9434906344581"
"2012","SGP","Singapur","Manufacturas en basadas en RRNN","17987.633","31.0396130523028"
"2012","SGP","Singapur","Manufacturas de baja tecnología","1808.095","3.1200641664083"
"2012","ESP","España","Manufacturas de media tecnología","998020.910999999","39.1883738952626"
"2012","SDN","Sudán","Manufacturas de alta tecnología","253.945","0.983927930809771"
"2012","SUR","Suriname","Manufacturas de media tecnología","351.586","2.0337523785901"
"2012","ZWE","Zimbabwe","Manufacturas de media tecnología","3081.13","12.1665831508028"
"2012","SWE","Suecia","Manufacturas de alta tecnología","695.098","0.80801883406534"
"2004","ATG","Antigua y Barbuda","Manufacturas de alta tecnología","0.757","0.438609197466844"
"2004","IRN","Irán","Productos primarios","20.834","0.182466361213155"
"2004","IRN","Irán","Manufacturas de baja tecnología","9891.242","86.6285367965216"
"2004","ABW","Aruba","Manufacturas de media tecnología","65.681","1.66872671332154"
"2007","IRN","Irán","Productos primarios","107812.26","33.7666894260011"
"2007","IRN","Irán","Manufacturas en basadas en RRNN","167738.93","52.5356611016199"
"2007","IRN","Irán","Manufacturas de baja tecnología","8.202","0.00256885800067692"
"2007","RWA","Ruanda","Manufacturas en basadas en RRNN","9.669","25.843267226172"
"2007","RWA","Ruanda","Manufacturas de baja tecnología","27.745","74.156732773828"
"2007","ZWE","Zimbabwe","Manufacturas de media tecnología","59.603","69.9368722425608"
"2007","YEM","Yemen","Manufacturas de media tecnología","1394.35","1.370472935285"
"2008","MMR","Myanmar","Productos primarios","61.526","27.2236528880275"
"2008","MMR","Myanmar","Manufacturas en basadas en RRNN","0.457","0.202210599906196"
"2008","MMR","Myanmar","Manufacturas de baja tecnología","51.785","22.9135140396988"
"2008","BEN","Benin","Productos primarios","3470.818","70.0664222523731"
"2008","BEN","Benin","Manufacturas en basadas en RRNN","993.227","20.0505651331927"
"2008","BEN","Benin","Manufacturas de baja tecnología","16.807","0.339287844766172"
"2008","MWI","Malawi","Productos primarios","8119.755","83.7784541934187"
"2008","MWI","Malawi","Manufacturas de baja tecnología","7.8","0.080479268488848"
"2008","MWI","Malawi","Manufacturas en basadas en RRNN","1505.221","15.5306519223144"
"2008","ABW","Aruba","Manufacturas de media tecnología","618.552","19.0343956618151"
"2008","ZWE","Zimbabwe","Manufacturas en basadas en RRNN","42.889","30.2488944684633"
"2008","ZWE","Zimbabwe","Manufacturas de baja tecnología","9.396","6.62684167095714"
"2009","ATG","Antigua y Barbuda","Manufacturas de media tecnología","32.585","7.98561926841582"
"2009","BEN","Benin","Manufacturas de media tecnología","205.452","6.07373911645029"
"2009","SLE","Sierra Leona","Manufacturas de media tecnología","25.28","0.552306820421195"
"2012","IRN","Irán","Manufacturas de media tecnología","1123.725","0.113809523113594"
"2012","MWI","Malawi","Productos primarios","74.144","0.578873686879022"
"2012","MWI","Malawi","Manufacturas en basadas en RRNN","11090.185","86.5857827891728"
"2012","MWI","Malawi","Manufacturas de baja tecnología","1.266","0.00988419949812313"
"2012","CHE","Suiza","Manufacturas de alta tecnología","2591.754","0.381469336103346"
"2012","SYR","Siria","Productos primarios","211150.165","99.4117872937249"
"2012","SYR","Siria","Manufacturas en basadas en RRNN","691.628","0.325625962084303"
"2012","SYR","Siria","Manufacturas de baja tecnología","56.947","0.0268112651061189"
"2012","THA","Tailandia","Productos primarios","533805.755","77.5015865694445"
"2012","THA","Tailandia","Manufacturas en basadas en RRNN","25618.676","3.71949537300989"
"2012","THA","Tailandia","Manufacturas de baja tecnología","67387.5499999999","9.78378743786261"
"2012","ARE","Emiratos Árabes Unidos","Productos primarios","211631.558","61.6590855073092"
"2012","ARE","Emiratos Árabes Unidos","Manufacturas en basadas en RRNN","39050.838","11.3775042915579"
"2012","ARE","Emiratos Árabes Unidos","Manufacturas de baja tecnología","1822.499","0.530987073666895"
"2012","TUN","Túnez","Productos primarios","122792.073","66.8151933345431"
"2012","TUN","Túnez","Manufacturas en basadas en RRNN","36179.047","19.6862058022632"
"2012","TUN","Túnez","Manufacturas de baja tecnología","247.051","0.134428550029383"
"2012","LCA","Santa Lucía","Manufacturas de alta tecnología","4.194","0.00347665562937651"
"2012","TUR","Turquía","Productos primarios","228371.634","68.4855807350963"
"2012","TUR","Turquía","Manufacturas en basadas en RRNN","33846.613","10.1501438975607"
"2012","TUR","Turquía","Manufacturas de baja tecnología","6699.291","2.00902724481274"
"2012","TKM","Turkmenistán","Manufacturas de baja tecnología","0.005","5.7307963021693e-05"
"2012","TKM","Turkmenistán","Manufacturas en basadas en RRNN","86.801","0.994877699649195"
"2012","UKR","Ucrania","Productos primarios","59910.12","57.5832726608443"
"2012","UKR","Ucrania","Manufacturas en basadas en RRNN","11515.639","11.0683834450816"
"2012","UKR","Ucrania","Manufacturas de baja tecnología","2576.281","2.47622090014095"
"2012","MKD","Macedonia del Norte","Productos primarios","12018.303","92.7989218979858"
"2012","MKD","Macedonia del Norte","Manufacturas en basadas en RRNN","550.802","4.25299909473529"
"2012","MKD","Macedonia del Norte","Manufacturas de baja tecnología","98.937","0.763938713795203"
"2012","EGY","Egipto","Manufacturas de media tecnología","56502.997","4.96127415494744"
"2012","TZA","Tanzanía","Productos primarios","69740.597","74.5301551940939"
"2012","TZA","Tanzanía","Manufacturas en basadas en RRNN","14777.971","15.7928741574125"
"2012","TZA","Tanzanía","Manufacturas de baja tecnología","87.932","0.0939708847993812"
"2012","USA","Estados Unidos","Manufacturas de media tecnología","657424.990000001","15.3636293266418"
"2012","URY","Uruguay","Manufacturas de media tecnología","631765.740000001","35.0487042023835"
"2012","UZB","Uzbekistán","Manufacturas de media tecnología","5049.794","84.7596445723668"
"2012","VEN","Venezuela","Productos primarios","805429.859","35.2200195262974"
"2012","VEN","Venezuela","Manufacturas en basadas en RRNN","515049.195","22.5221879996179"
"2012","VEN","Venezuela","Manufacturas de baja tecnología","85293.0899999999","3.72971558192287"
"2012","WSM","Samoa","Manufacturas de media tecnología","360.26","99.4501065556574"
"2012","ZMB","Zambia","Manufacturas de alta tecnología","15.305","0.444723395414453"
"2015","ALB","Albania","Productos primarios","13870.148","93.9888630823207"
"2015","ALB","Albania","Manufacturas en basadas en RRNN","731.913","4.95969262513786"
"2015","ALB","Albania","Manufacturas de baja tecnología","0.2","0.00135526835160404"
"2015","DZA","Argelia","Productos primarios","1105032.347","95.2333692363255"
"2015","DZA","Argelia","Manufacturas en basadas en RRNN","47816.721","4.12091778039449"
"2015","DZA","Argelia","Manufacturas de baja tecnología","48.185","0.00415265662503936"
"2015","AZE","Azerbaiyán","Manufacturas de alta tecnología","2204.3","13.5312074713529"
"2015","AUS","Australia","Productos primarios","253452.548","40.1376555239928"
"2015","AUS","Australia","Manufacturas en basadas en RRNN","98137.322","15.5413786744932"
"2015","AUS","Australia","Manufacturas de baja tecnología","31843.655","5.04287554061153"
"2015","AUT","Austria","Manufacturas de media tecnología","9503.577","14.4104520822499"
"2015","BHS","Bahamas","Productos primarios","1904.614","66.3648920245638"
"2015","BHS","Bahamas","Manufacturas en basadas en RRNN","936.965","32.6478651610224"
"2015","BHS","Bahamas","Manufacturas de baja tecnología","5.819","0.20275883023591"
"2015","BHR","Bahrein","Productos primarios","6351.101","81.6680672133835"
"2015","BHR","Bahrein","Manufacturas en basadas en RRNN","640.928","8.24161841906458"
"2015","BHR","Bahrein","Manufacturas de baja tecnología","15.962","0.205253496812604"
"2015","BGD","Bangladesh","Productos primarios","86698.436","28.0310103188181"
"2015","BGD","Bangladesh","Manufacturas en basadas en RRNN","218862.492","70.7617928846403"
"2015","BGD","Bangladesh","Manufacturas de baja tecnología","1767.914","0.571595265879802"
"2015","ARM","Armenia","Productos primarios","10254.865","94.4680686815391"
"2015","ARM","Armenia","Manufacturas en basadas en RRNN","466.349","4.29601846163427"
"2015","ARM","Armenia","Manufacturas de baja tecnología","36.199","0.333466078607864"
"2015","BEL","Bélgica","Manufacturas de alta tecnología","259.38","0.0771081535049785"
"2015","BMU","Bermuda","Manufacturas de media tecnología","0.144","0.0395809912289623"
"2015","BLZ","Belice","Manufacturas de alta tecnología","55.273","2.76724742164814"
"2015","BRN","Brunei","Productos primarios","18570.589","99.2947038034547"
"2015","BRN","Brunei","Manufacturas en basadas en RRNN","3.492","0.0186713036232542"
"2015","BRN","Brunei","Manufacturas de baja tecnología","6.675","0.0356904214447942"
"2015","BGR","Bulgaria","Manufacturas de alta tecnología","10.723","0.0117165632770739"
"2015","BLR","Belarús","Manufacturas de media tecnología","585.102","1.16882756528257"
"2015","CAN","Canadá","Productos primarios","1165783.679","84.0953813184604"
"2015","CAN","Canadá","Manufacturas en basadas en RRNN","190549.368","13.7455362007617"
"2015","BRA","Brasil","Manufacturas de media tecnología","6032538.841","58.3595740877464"
"2015","MMR","Myanmar","Productos primarios","18846.586","88.5023414401136"
"2015","MMR","Myanmar","Manufacturas en basadas en RRNN","1173.152","5.50904545073321"
"2015","MMR","Myanmar","Manufacturas de baja tecnología","451.677","2.12104579973509"
"2015","CAN","Canadá","Manufacturas de baja tecnología","3196.58","0.230589618689424"
"2015","CPV","Cabo Verde","Productos primarios","4870.712","96.5645109296237"
"2015","CPV","Cabo Verde","Manufacturas en basadas en RRNN","173.286","3.43548907037632"
"2015","CAF","Rep. Centroafricana","Productos primarios","526.786","100"
"2015","LKA","Sri Lanka","Manufacturas de media tecnología","1152.408","29.0740909868421"
"2015","CHN","China","Productos primarios","4397191.224","84.0920126947271"
"2015","CHN","China","Manufacturas en basadas en RRNN","576405.064","11.0231871870017"
"2015","CHN","China","Manufacturas de baja tecnología","117234.685","2.24199952130222"
"2015","COL","Colombia","Manufacturas de alta tecnología","47650.801","10.0869082294587"
"2015","COM","Comoras","Manufacturas de alta tecnología","6.331","0.167605160258701"
"2015","COG","Congo","Manufacturas de media tecnología","19225.89","46.729323596098"
"2015","CUB","Cuba","Manufacturas de alta tecnología","2858.583","1.03521302424946"
"2015","CYP","Chipre","Productos primarios","35497.402","95.1681319029258"
"2015","CYP","Chipre","Manufacturas en basadas en RRNN","383.219","1.02740578985773"
"2015","CYP","Chipre","Manufacturas de baja tecnología","8.555","0.0229358579095318"
"2015","CZE","Chequia","Manufacturas de media tecnología","52361.306","60.846428711082"
"2015","DMA","Dominica","Manufacturas en basadas en RRNN","172.955","100"
"2015","DOM","Rep. Dominicana","Manufacturas de media tecnología","10219.785","8.48738771321471"
"2015","ECU","Ecuador","Manufacturas de alta tecnología","37652.533","14.9278824037623"
"2015","SLV","El Salvador","Manufacturas de alta tecnología","7860.919","35.9300468009565"
"2015","ETH","Etiopía","Manufacturas de media tecnología","277.617","13.4735578206399"
"2015","FRA","Francia","Manufacturas de alta tecnología","37486.862","8.65901898795396"
"2015","PYF","Polinesia Francesa","Manufacturas de media tecnología","160.539","4.50643252758432"
"2015","GAB","Gabón","Manufacturas de media tecnología","3316.707","23.3005025049375"
"2015","GMB","Gambia","Manufacturas de alta tecnología","0.044","0.0281657683493579"
"2015","PSE","Palestina","Manufacturas de media tecnología","492.059","11.1910131474089"
"2015","DEU","Alemania","Productos primarios","639538.313","43.0722052394848"
"2015","DEU","Alemania","Manufacturas en basadas en RRNN","433447.102","29.1921877990818"
"2015","DEU","Alemania","Manufacturas de baja tecnología","33834.066","2.27868730491253"
"2015","GIB","Gibraltar","Productos primarios","80","0.80395950054016"
"2015","GRD","Granada","Productos primarios","10.552","2.52990961183438"
"2015","GRD","Granada","Manufacturas en basadas en RRNN","384.65","92.2223021410247"
"2015","GRD","Granada","Manufacturas de baja tecnología","0.122","0.0292502817137788"
"2015","GTM","Guatemala","Manufacturas de media tecnología","16290.71","21.6465699182902"
"2015","HND","Honduras","Manufacturas de alta tecnología","4050.794","21.9504107905059"
"2015","HKG","Hong Kong","Productos primarios","55451.531","25.5183272283016"
"2015","HKG","Hong Kong","Manufacturas en basadas en RRNN","60133.174","27.6727798806564"
"2015","HKG","Hong Kong","Manufacturas de baja tecnología","97037.422","44.6558037863154"
"2015","HUN","Hungría","Manufacturas de alta tecnología","215.33","1.26870751445686"
"2015","ISL","Islandia","Manufacturas de media tecnología","15.003","0.559171012109595"
"2015","IRQ","Iraq","Manufacturas de media tecnología","13061.877","14.7884308909296"
"2015","ISR","Israel","Manufacturas de media tecnología","1751.689","0.997041948015795"
"2015","ITA","Italia","Productos primarios","820679.637","88.990175855641"
"2015","ITA","Italia","Manufacturas en basadas en RRNN","40992.635","4.44502535821552"
"2015","ITA","Italia","Manufacturas de baja tecnología","19807.774","2.14785064975213"
"2015","CIV","Costa de Marfil","Productos primarios","32717.607","88.0131569924963"
"2015","CIV","Costa de Marfil","Manufacturas en basadas en RRNN","2396.418","6.44656907987324"
"2015","CIV","Costa de Marfil","Manufacturas de baja tecnología","1184.071","3.18525211251734"
"2015","JAM","Jamaica","Productos primarios","1484.673","25.7327341687597"
"2015","JAM","Jamaica","Manufacturas en basadas en RRNN","2412.223","41.809269256441"
"2015","JAM","Jamaica","Manufacturas de baja tecnología","38.646","0.669822408493915"
"2015","JPN","Japón","Manufacturas de alta tecnología","5625.366","0.866429383040207"
"2015","KAZ","Kazajstán","Manufacturas de alta tecnología","679.643","4.12822114203086"
"2015","JOR","Jordania","Manufacturas de alta tecnología","1181.754","0.532532060540879"
"2015","KEN","Kenia","Manufacturas de alta tecnología","175.846","0.924317515150926"
"2015","KOR","Corea del Sur","Manufacturas de media tecnología","7813.911","1.25537809886219"
"2015","KWT","Kuwait","Manufacturas de alta tecnología","257.883","0.678820236367679"
"2015","KGZ","Kirguistán","Manufacturas de alta tecnología","224.56","23.856444884027"
"2015","LAO","Laos","Productos primarios","129","30.1673939581024"
"2015","LAO","Laos","Manufacturas en basadas en RRNN","44.783","10.4727628188039"
"2015","LAO","Laos","Manufacturas de baja tecnología","252.694","59.0939492158816"
"2015","LVA","Letonia","Manufacturas de alta tecnología","203.752","0.141725461868313"
"2015","LBY","Libia","Manufacturas de media tecnología","376.46","0.529385597432445"
"2015","LTU","Lituania","Manufacturas de media tecnología","2495.13","6.69561113079438"
"2015","LUX","Luxemburgo","Productos primarios","10250.362","69.0450278255107"
"2015","LUX","Luxemburgo","Manufacturas en basadas en RRNN","4219.32","28.4207588770752"
"2015","LUX","Luxemburgo","Manufacturas de baja tecnología","34.324","0.231201740492953"
"2015","MYS","Malasia","Manufacturas de media tecnología","2701.585","0.266121069213803"
"2015","MLI","Malí","Manufacturas de alta tecnología","0.069","0.0035582105192048"
"2015","MRT","Mauritania","Productos primarios","200.084","19.5152306073224"
"2015","MRT","Mauritania","Manufacturas en basadas en RRNN","269.746","26.3097268917194"
"2015","MRT","Mauritania","Manufacturas de baja tecnología","465.6","45.4123836527123"
"2015","MEX","México","Productos primarios","84788.401","9.44019533438489"
"2015","MEX","México","Manufacturas en basadas en RRNN","125660.9","13.9908693630701"
"2015","MEX","México","Manufacturas de baja tecnología","154634.309","17.2167190929527"
"2015","LBN","Líbano","Manufacturas de media tecnología","996.148","0.929286947173791"
"2015","TWN","Taiwán","Manufacturas de media tecnología","5395.056","5.49425202818539"
"2015","MNG","Mongolia","Productos primarios","91.414","4.00181936697761"
"2015","MNG","Mongolia","Manufacturas en basadas en RRNN","2046.667","89.5966880166492"
"2015","MNG","Mongolia","Manufacturas de baja tecnología","0.525","0.0229828600396356"
"2015","MAR","Marruecos","Manufacturas de alta tecnología","1004.158","0.278774738055651"
"2015","NAM","Namibia","Manufacturas de media tecnología","96.699","3.93718997362015"
"2015","NPL","Nepal","Manufacturas de media tecnología","89.289","0.128506138341681"
"2015","NCL","Nueva Caledonia","Manufacturas de media tecnología","128.253","60.7592238161111"
"2015","NZL","Nueva Zelanda","Manufacturas de alta tecnología","1475.605","0.968330604219975"
"2015","NER","Níger","Productos primarios","10441.759","81.0690602130624"
"2015","NER","Níger","Manufacturas en basadas en RRNN","2317.019","17.9891676130247"
"2015","NGA","Nigeria","Productos primarios","106909.301","86.8817479262424"
"2015","NGA","Nigeria","Manufacturas en basadas en RRNN","2270.683","1.84531098960608"
"2015","NGA","Nigeria","Manufacturas de baja tecnología","82.011","0.066647700083448"
"2015","NOR","Noruega","Manufacturas de media tecnología","5846.242","20.7279300912661"
"2015","PAN","Panamá","Manufacturas de alta tecnología","17773.847","20.2270013947465"
"2015","PNG","Papúa Nueva Guinea","Manufacturas de baja tecnología","3.296","21.0405362272582"
"2015","PRY","Paraguay","Productos primarios","121039.509","10.7552801262236"
"2015","PRY","Paraguay","Manufacturas en basadas en RRNN","394171.081","35.0250957628338"
"2015","PRY","Paraguay","Manufacturas de baja tecnología","180799.034","16.0653680214502"
"2015","PER","Perú","Manufacturas de media tecnología","253961.373","28.7533633574143"
"2015","PHL","Filipinas","Manufacturas de alta tecnología","2260.462","0.807475385214564"
"2015","POL","Polonia","Manufacturas de media tecnología","7292.742","1.26240157603975"
"2015","PRT","Portugal","Manufacturas de alta tecnología","333.043","0.668286815506563"
"2015","GNB","Guinea-Bissau","Manufacturas de alta tecnología","2.577","31.4498413473273"
"2015","QAT","Qatar","Manufacturas de media tecnología","5688.32","17.9878832111941"
"2015","ROU","Rumania","Manufacturas de media tecnología","11049.649","16.4394799704461"
"2015","RUS","Rusia","Productos primarios","371336.703","71.2581372544194"
"2015","RUS","Rusia","Manufacturas en basadas en RRNN","108527.786","20.8260799652391"
"2015","RUS","Rusia","Manufacturas de baja tecnología","1485.677","0.28509591087131"
"2015","KNA","Saint Kitts y Nevis","Manufacturas en basadas en RRNN","8.966","23.4767353564976"
"2015","KNA","Saint Kitts y Nevis","Productos primarios","0.303","0.793380639417664"
"2015","KNA","Saint Kitts y Nevis","Manufacturas de baja tecnología","1.569","4.10829776648949"
"2015","VCT","San Vicente y las Granadinas","Manufacturas de media tecnología","27.703","9.22044120192244"
"2015","SAU","Arabia Saudita","Manufacturas de media tecnología","36848.817","7.54999601394538"
"2015","SEN","Senegal","Productos primarios","67170.88","95.6475808883572"
"2015","SEN","Senegal","Manufacturas en basadas en RRNN","426.248","0.606953341366087"
"2015","SEN","Senegal","Manufacturas de baja tecnología","3.835","0.00546082577311552"
"2015","SRB","Serbia","Manufacturas de alta tecnología","35.672","0.308242461487838"
"2015","SYC","Seychelles","Manufacturas de media tecnología","1.607","0.324478653464067"
"2015","IND","India","Productos primarios","124015.618","6.02634840511226"
"2015","IND","India","Manufacturas en basadas en RRNN","1874521.373","91.0894858946507"
"2015","IND","India","Manufacturas de baja tecnología","36227.842","1.76043631744317"
"2015","SVK","Eslovaquia","Manufacturas de media tecnología","566.54","6.75076103051879"
"2015","VNM","Vietnam","Manufacturas de alta tecnología","6771.438","0.366920324028222"
"2015","RWA","Ruanda","Manufacturas de media tecnología","252.947","93.5240440431558"
"2015","SGP","Singapur","Manufacturas de alta tecnología","995.953","0.449300292522278"
"2015","SVN","Eslovenia","Manufacturas de alta tecnología","10.287","0.0100527083620474"
"2015","ZAF","Sudáfrica","Manufacturas de alta tecnología","2969.796","0.422972401235829"
"2015","ESP","España","Manufacturas de alta tecnología","5601.565","0.393123268195071"
"2015","CHE","Suiza","Manufacturas de media tecnología","13065.48","1.03326284968117"
"2015","SYR","Siria","Manufacturas de media tecnología","99.95","0.0692578536968273"
"2015","THA","Tailandia","Productos primarios","329103.257","64.5326128430249"
"2015","THA","Tailandia","Manufacturas en basadas en RRNN","20901.926","4.09857960850128"
"2015","THA","Tailandia","Manufacturas de baja tecnología","127016.853","24.9062542677552"
"2015","TGO","Togo","Manufacturas de media tecnología","200.956","7.35560189501294"
"2015","TTO","Trinidad y Tobago","Productos primarios","1294.291","10.4379956328342"
"2015","TTO","Trinidad y Tobago","Manufacturas en basadas en RRNN","7538.722","60.7971061478069"
"2015","TTO","Trinidad y Tobago","Manufacturas de baja tecnología","201.633","1.626098283489"
"2015","SWE","Suecia","Manufacturas de media tecnología","41238.337","60.6037173121132"
"2015","ARE","Emiratos Árabes Unidos","Manufacturas de media tecnología","23462.178","12.68285872321"
"2015","SUR","Suriname","Manufacturas de alta tecnología","2.425","0.0406555314658725"
"2015","TUR","Turquía","Manufacturas de alta tecnología","2090.795","0.588926020780198"
"2015","UKR","Ucrania","Manufacturas de media tecnología","8915.538","23.0786076469115"
"2015","MKD","Macedonia del Norte","Manufacturas de media tecnología","244.355","1.63837370180734"
"2015","EGY","Egipto","Productos primarios","912944.851","84.3188894490436"
"2015","EGY","Egipto","Manufacturas en basadas en RRNN","164939.077","15.233647228698"
"2015","EGY","Egipto","Manufacturas de baja tecnología","808.858","0.0747055073559689"
"2015","GBR","Reino Unido","Manufacturas de media tecnología","19469.319","2.29235902225949"
"2015","TZA","Tanzanía","Productos primarios","12154.621","68.3434010153711"
"2015","TZA","Tanzanía","Manufacturas en basadas en RRNN","2323.268","13.063347396038"
"2015","TZA","Tanzanía","Manufacturas de baja tecnología","15.939","0.0896223311927209"
"2015","TUN","Túnez","Productos primarios","53480.158","69.6210672414632"
"2015","TUN","Túnez","Manufacturas en basadas en RRNN","12095.311","15.7458110059699"
"2015","TUN","Túnez","Manufacturas de baja tecnología","5.721","0.00744766172322099"
"2015","URY","Uruguay","Manufacturas de alta tecnología","75484.8760000001","6.05627729969161"
"2015","UZB","Uzbekistán","Manufacturas de alta tecnología","168.533","0.358232443335802"
"2015","ZMB","Zambia","Manufacturas de media tecnología","772.486","67.796065738363"
"2017","AFG","Afganistán","Productos primarios","1693.972","93.9444221379753"
"2017","AFG","Afganistán","Manufacturas de baja tecnología","93.832","5.20374186707365"
"2017","AGO","Angola","Productos primarios","26212.846","58.1363010958667"
"2017","AGO","Angola","Manufacturas en basadas en RRNN","15456.983","34.2813526513563"
"2017","AGO","Angola","Manufacturas de baja tecnología","42.805","0.0949352988381565"
"2017","AZE","Azerbaiyán","Productos primarios","13305.809","64.0214527391144"
"2017","AZE","Azerbaiyán","Manufacturas en basadas en RRNN","4234.455","20.3742561356778"
"2017","AZE","Azerbaiyán","Manufacturas de baja tecnología","9.368","0.0450745211553858"
"2017","AUT","Austria","Productos primarios","48094.43","58.7721845935523"
"2017","AUT","Austria","Manufacturas en basadas en RRNN","7333.579","8.96175417235215"
"2017","AUT","Austria","Manufacturas de baja tecnología","21811.325","26.6537979373071"
"2017","BHR","Bahrein","Productos primarios","8485.88","82.1361031704442"
"2017","BHR","Bahrein","Manufacturas en basadas en RRNN","364.955","3.53245409227676"
"2017","BHR","Bahrein","Manufacturas de baja tecnología","56.381","0.54572014132333"
"2017","BGD","Bangladesh","Productos primarios","171620.221","29.4107241514188"
"2017","BGD","Bangladesh","Manufacturas en basadas en RRNN","409240.228","70.1318958059827"
"2017","BGD","Bangladesh","Manufacturas de baja tecnología","2003.513","0.343343970969373"
"2017","ARM","Armenia","Productos primarios","5232.821","84.4049945980891"
"2017","ARM","Armenia","Manufacturas en basadas en RRNN","418.621","6.75232407981215"
"2017","ARM","Armenia","Manufacturas de baja tecnología","4.753","0.076665519291548"
"2017","BRB","Barbados","Manufacturas de alta tecnología","175.325","15.8555102476381"
"2017","BEL","Bélgica","Productos primarios","244333.92","57.5138690635214"
"2017","BEL","Bélgica","Manufacturas en basadas en RRNN","144812.144","34.087394369246"
"2017","BEL","Bélgica","Manufacturas de baja tecnología","1220.59","0.287315217798018"
"2017","BMU","Bermuda","Manufacturas de media tecnología","0.605","0.164135899098473"
"2017","BOL","Bolivia","Manufacturas en basadas en RRNN","394245.321","49.8856033302837"
"2017","BOL","Bolivia","Productos primarios","100078.948","12.6634317155031"
"2017","BOL","Bolivia","Manufacturas de baja tecnología","53879.219","6.81757576719467"
"2017","BWA","Botswana","Manufacturas de media tecnología","8.124","1.20919668200241"
"2017","BIH","Bosnia y Herzegovina","Productos primarios","5012.5","72.9224237798824"
"2017","BIH","Bosnia y Herzegovina","Manufacturas en basadas en RRNN","1374.984","20.0034246261462"
"2017","BIH","Bosnia y Herzegovina","Manufacturas de baja tecnología","67.28","0.978797141528277"
"2012","YEM","Yemen","Manufacturas de media tecnología","290.672","0.127871969519073"
"2015","IRN","Irán","Manufacturas en basadas en RRNN","261493.828","36.1834881285193"
"2015","ABW","Aruba","Manufacturas de baja tecnología","46.696","3.39884865966895"
"2017","BGR","Bulgaria","Manufacturas de media tecnología","11749.646","9.93186022981699"
"2017","BDI","Burundi","Manufacturas en basadas en RRNN","47.968","1.51213382737439"
"2017","BDI","Burundi","Manufacturas de baja tecnología","0.06","0.00189142823637557"
"2017","BLR","Belarús","Manufacturas de media tecnología","535.676","0.624830874312864"
"2017","KHM","Camboya","Productos primarios","12835.165","38.5650656856633"
"2017","KHM","Camboya","Manufacturas en basadas en RRNN","368.886","1.10837007709068"
"2017","KHM","Camboya","Manufacturas de baja tecnología","20004.546","60.106483282597"
"2017","CAN","Canadá","Productos primarios","1148121.585","83.1307520632797"
"2017","CAN","Canadá","Manufacturas en basadas en RRNN","158217.538","11.4558798435451"
"2017","CAN","Canadá","Manufacturas de baja tecnología","4107.483","0.297405915312651"
