"anio","geocodigoFundar","geonombreFundar","variable","variacion_interanual"
"2009","KWT","Kuwait","Var. interanual del PIB","-0.0707605643073375"
"2009","LAO","Laos","Var. interanual de las importaciones industriales","0.00993453274243805"
"2009","LAO","Laos","Var. interanual del PIB","0.0750177491225854"
"2009","LBN","Líbano","Var. interanual de las importaciones industriales","0.0185236955205104"
"2009","LBN","Líbano","Var. interanual del PIB","0.10232155577776"
"2009","LBR","Liberia","Var. interanual de las importaciones industriales","0.0918803207550691"
"2009","LBR","Liberia","Var. interanual del PIB","0.0530054050291551"
"2009","LBY","Libia","Var. interanual de las importaciones industriales","0.242915899096305"
"2009","LBY","Libia","Var. interanual del PIB","-0.0440018176310212"
"2009","LCA","Santa Lucía","Var. interanual de las importaciones industriales","-0.459599797740231"
"2009","LCA","Santa Lucía","Var. interanual del PIB","-0.0282889954830599"
"2009","LKA","Sri Lanka","Var. interanual de las importaciones industriales","-0.290242867047494"
"2009","LKA","Sri Lanka","Var. interanual del PIB","0.0353891205317847"
"2009","LSO","Lesotho","Var. interanual de las importaciones industriales","-0.267170927072517"
"2009","LSO","Lesotho","Var. interanual del PIB","-0.0125375779920862"
"2009","LTU","Lituania","Var. interanual de las importaciones industriales","-0.414528010889597"
"2009","LTU","Lituania","Var. interanual del PIB","-0.148386108858853"
"2009","LUX","Luxemburgo","Var. interanual de las importaciones industriales","-0.246124605282073"
"2009","LUX","Luxemburgo","Var. interanual del PIB","-0.0323895402683189"
"2009","LVA","Letonia","Var. interanual de las importaciones industriales","-0.283442322512292"
"2009","LVA","Letonia","Var. interanual del PIB","-0.160400189151465"
"2009","MAC","Macao","Var. interanual de las importaciones industriales","-0.197906563325221"
"2009","MAC","Macao","Var. interanual del PIB","0.0127400382967084"
"2009","MAR","Marruecos","Var. interanual de las importaciones industriales","-0.160214730385647"
"2009","MAR","Marruecos","Var. interanual del PIB","0.0374576940136255"
"2009","MDA","Moldavia","Var. interanual de las importaciones industriales","-0.363697832279466"
"2009","MDA","Moldavia","Var. interanual del PIB","-0.0600000026352824"
"2009","MDG","Madagascar","Var. interanual de las importaciones industriales","-0.150840571073742"
"2009","MDG","Madagascar","Var. interanual del PIB","-0.0397870861165427"
"2009","MDV","Maldivas","Var. interanual de las importaciones industriales","-0.283286822951037"
"2009","MDV","Maldivas","Var. interanual del PIB","-0.0815776321543773"
"2009","MEX","México","Var. interanual de las importaciones industriales","-0.221340495138819"
"2009","MEX","México","Var. interanual del PIB","-0.0629525055780517"
"2009","MHL","Islas Marshall","Var. interanual de las importaciones industriales","0.474178510362282"
"2009","MHL","Islas Marshall","Var. interanual del PIB","0.0366524129505192"
"2009","MKD","Macedonia del Norte","Var. interanual de las importaciones industriales","-0.253228662709992"
"2009","MKD","Macedonia del Norte","Var. interanual del PIB","-0.003586148569797"
"2009","MLI","Malí","Var. interanual de las importaciones industriales","-0.399486129901532"
"2009","MLI","Malí","Var. interanual del PIB","0.0480632226697895"
"2009","MLT","Malta","Var. interanual de las importaciones industriales","-0.093221606038777"
"2009","MLT","Malta","Var. interanual del PIB","-0.0139534255457101"
"2009","MMR","Myanmar","Var. interanual de las importaciones industriales","0.033395476286934"
"2009","MMR","Myanmar","Var. interanual del PIB","0.105500090961931"
"2009","MNG","Mongolia","Var. interanual de las importaciones industriales","-0.196576063365549"
"2009","MNG","Mongolia","Var. interanual del PIB","-0.0126859893608282"
"2009","MNP","Islas Marianas","Var. interanual de las importaciones industriales","-0.501539126474261"
"2009","MNP","Islas Marianas","Var. interanual del PIB","-0.175732217573222"
"2009","MOZ","Mozambique","Var. interanual de las importaciones industriales","-0.0838533945714242"
"2009","MOZ","Mozambique","Var. interanual del PIB","0.0592897187460821"
"2009","MRT","Mauritania","Var. interanual de las importaciones industriales","-0.0693351960579462"
"2009","MRT","Mauritania","Var. interanual del PIB","0.000978759143321017"
"2009","MSR","Montserrat","Var. interanual de las importaciones industriales","0.281781174160711"
"2009","MUS","Mauricio","Var. interanual de las importaciones industriales","-0.175667939138223"
"2009","MUS","Mauricio","Var. interanual del PIB","0.0331507699790785"
"2009","MWI","Malawi","Var. interanual de las importaciones industriales","0.0181028940657795"
"2009","MWI","Malawi","Var. interanual del PIB","0.083281098521431"
"2009","MYS","Malasia","Var. interanual de las importaciones industriales","-0.12451186030498"
"2009","MYS","Malasia","Var. interanual del PIB","-0.0151352871598684"
"2009","MYT","Mayotte","Var. interanual de las importaciones industriales","-0.18822423418334"
"2009","NAM","Namibia","Var. interanual de las importaciones industriales","0.246939351424548"
"2009","NAM","Namibia","Var. interanual del PIB","0.00295970914001109"
"2009","NCL","Nueva Caledonia","Var. interanual de las importaciones industriales","-0.193480901855125"
"2009","NER","Níger","Var. interanual de las importaciones industriales","0.211690350078138"
"2009","NER","Níger","Var. interanual del PIB","0.0196260090694633"
"2009","NFK","Isla Norfolk","Var. interanual de las importaciones industriales","-0.0766381686823688"
"2009","NGA","Nigeria","Var. interanual de las importaciones industriales","-0.0638368610001325"
"2009","NGA","Nigeria","Var. interanual del PIB","0.080369251009907"
"2009","NIC","Nicaragua","Var. interanual de las importaciones industriales","-0.0969404199118944"
"2009","NIC","Nicaragua","Var. interanual del PIB","-0.0329129212830691"
"2009","NIU","Niue","Var. interanual de las importaciones industriales","6.24236859183643"
"2009","NLD","Países Bajos","Var. interanual de las importaciones industriales","-0.222858938123764"
"2009","NLD","Países Bajos","Var. interanual del PIB","-0.0366529044506601"
"2009","NOR","Noruega","Var. interanual de las importaciones industriales","-0.237489394814432"
"2009","NOR","Noruega","Var. interanual del PIB","-0.0194036469505121"
"2009","NPL","Nepal","Var. interanual de las importaciones industriales","0.541104953556162"
"2009","NPL","Nepal","Var. interanual del PIB","0.0453307872464872"
"2009","NRU","Nauru","Var. interanual de las importaciones industriales","0.320403911917826"
"2009","NRU","Nauru","Var. interanual del PIB","-0.0565193279967312"
"2009","NZL","Nueva Zelanda","Var. interanual de las importaciones industriales","-0.226686747642359"
"2009","NZL","Nueva Zelanda","Var. interanual del PIB","-0.000519524222928114"
"2009","OMN","Omán","Var. interanual de las importaciones industriales","-0.23045977517382"
"2009","OMN","Omán","Var. interanual del PIB","0.0598196694904403"
"2009","PAK","Pakistán","Var. interanual de las importaciones industriales","-0.17715688876622"
"2009","PAK","Pakistán","Var. interanual del PIB","0.0347255059567351"
"2009","PAN","Panamá","Var. interanual de las importaciones industriales","-0.0115409113712093"
"2009","PAN","Panamá","Var. interanual del PIB","0.0161186405976081"
"2009","PCN","Pitcairn","Var. interanual de las importaciones industriales","-0.597780110769695"
"2009","PER","Perú","Var. interanual de las importaciones industriales","-0.258179837590489"
"2009","PER","Perú","Var. interanual del PIB","0.0109582365924275"
"2009","PHL","Filipinas","Var. interanual de las importaciones industriales","-0.1744091860025"
"2009","PHL","Filipinas","Var. interanual del PIB","0.0144832306275657"
"2009","PLW","Palau","Var. interanual de las importaciones industriales","-0.329572038562309"
"2009","PLW","Palau","Var. interanual del PIB","-0.0726060451429368"
"2009","PNG","Papúa Nueva Guinea","Var. interanual de las importaciones industriales","0.100218337954583"
"2009","PNG","Papúa Nueva Guinea","Var. interanual del PIB","0.0680042148322044"
"2009","POL","Polonia","Var. interanual de las importaciones industriales","-0.275481974471453"
"2009","POL","Polonia","Var. interanual del PIB","0.026151285929169"
"2009","PRK","Corea del Norte","Var. interanual de las importaciones industriales","-0.376136734799854"
"2009","PRT","Portugal","Var. interanual de las importaciones industriales","-0.201760495721655"
"2009","PRT","Portugal","Var. interanual del PIB","-0.0312207812290555"
"2009","PRY","Paraguay","Var. interanual de las importaciones industriales","-0.22840604988362"
"2009","PRY","Paraguay","Var. interanual del PIB","-0.0026113732808053"
"2009","PSE","Palestina","Var. interanual de las importaciones industriales","0.00399097624512423"
"2009","PSE","Palestina","Var. interanual del PIB","0.0859349087893864"
"2009","PYF","Polinesia Francesa","Var. interanual de las importaciones industriales","-0.153740987038614"
"2009","PYF","Polinesia Francesa","Var. interanual del PIB","-0.0423139183069448"
"2009","QAT","Qatar","Var. interanual de las importaciones industriales","-0.4228988747216"
"2009","QAT","Qatar","Var. interanual del PIB","0.119565611289086"
"2009","ROU","Rumania","Var. interanual de las importaciones industriales","-0.34176992272781"
"2009","ROU","Rumania","Var. interanual del PIB","-0.0551670615842986"
"2009","RUS","Rusia","Var. interanual de las importaciones industriales","-0.412223768212093"
"2009","RUS","Rusia","Var. interanual del PIB","-0.0779999391271265"
"2009","RWA","Ruanda","Var. interanual de las importaciones industriales","0.00410387572051207"
"2009","RWA","Ruanda","Var. interanual del PIB","0.0624825750620499"
"2009","SAU","Arabia Saudita","Var. interanual de las importaciones industriales","-0.180339230173655"
"2009","SAU","Arabia Saudita","Var. interanual del PIB","-0.0106670999994251"
"2009","SDN","Sudán","Var. interanual de las importaciones industriales","-0.243533091535303"
"2009","SDN","Sudán","Var. interanual del PIB","-0.0276770436599143"
"2009","SEN","Senegal","Var. interanual de las importaciones industriales","-0.203262948734144"
"2009","SEN","Senegal","Var. interanual del PIB","0.0275210448455052"
"2009","SGP","Singapur","Var. interanual de las importaciones industriales","-0.207170949311844"
"2009","SGP","Singapur","Var. interanual del PIB","0.00127953382778423"
"2009","SHN","Santa Elena","Var. interanual de las importaciones industriales","-0.0268452727582398"
"2009","SLB","Islas Salomón","Var. interanual de las importaciones industriales","-0.0700961924976891"
"2009","SLB","Islas Salomón","Var. interanual del PIB","0.0286426790167489"
"2009","SLE","Sierra Leona","Var. interanual de las importaciones industriales","-0.17605086470185"
"2009","SLE","Sierra Leona","Var. interanual del PIB","0.0320943156226348"
"2009","SLV","El Salvador","Var. interanual de las importaciones industriales","-0.276067954368826"
"2009","SLV","El Salvador","Var. interanual del PIB","-0.0210876837627528"
"2009","SMR","San Marino","Var. interanual de las importaciones industriales","-0.253789759487852"
"2009","SMR","San Marino","Var. interanual del PIB","-0.10320956576463"
"2009","SOM","Somalia","Var. interanual de las importaciones industriales","-0.231822381719122"
"2009","SOM","Somalia","Var. interanual del PIB","0.066943519256109"
"2009","SPM","San Pedro y Miquelón","Var. interanual de las importaciones industriales","0.358103593355468"
"2009","STP","Santo Tomé y Príncipe","Var. interanual de las importaciones industriales","-0.135092021094098"
"2009","STP","Santo Tomé y Príncipe","Var. interanual del PIB","0.0330239966645041"
"2009","SUR","Suriname","Var. interanual de las importaciones industriales","-0.24829863411984"
"2009","SUR","Suriname","Var. interanual del PIB","0.0301369898266202"
"2009","SVK","Eslovaquia","Var. interanual de las importaciones industriales","-0.266525677289363"
"2009","SVK","Eslovaquia","Var. interanual del PIB","-0.0550533842350003"
"2009","SVN","Eslovenia","Var. interanual de las importaciones industriales","-0.29812661680284"
"2009","SVN","Eslovenia","Var. interanual del PIB","-0.0759058742979862"
"2009","SWE","Suecia","Var. interanual de las importaciones industriales","-0.28649047649925"
"2009","SWE","Suecia","Var. interanual del PIB","-0.0425557374271148"
"2009","SWZ","Eswatini","Var. interanual de las importaciones industriales","-0.0343094388396923"
"2009","SWZ","Eswatini","Var. interanual del PIB","0.0156504885243534"
"2009","SYC","Seychelles","Var. interanual de las importaciones industriales","0.201138263429032"
"2009","SYC","Seychelles","Var. interanual del PIB","-0.0247937594726094"
"2009","SYR","Siria","Var. interanual de las importaciones industriales","-0.219490884990344"
"2009","SYR","Siria","Var. interanual del PIB","0.0591204279337694"
"2009","TCA","Islas Turcas y Caicos","Var. interanual de las importaciones industriales","-0.486581296480795"
"2009","TCD","Chad","Var. interanual de las importaciones industriales","0.215331490506511"
"2009","TCD","Chad","Var. interanual del PIB","0.0421769555189631"
"2009","TGO","Togo","Var. interanual de las importaciones industriales","-0.135729018922478"
"2009","TGO","Togo","Var. interanual del PIB","0.0545382399262677"
"2009","THA","Tailandia","Var. interanual de las importaciones industriales","-0.226604261779297"
"2009","THA","Tailandia","Var. interanual del PIB","-0.00690618232300555"
"2009","TJK","Tayikistán","Var. interanual de las importaciones industriales","-0.232002165653569"
"2009","TJK","Tayikistán","Var. interanual del PIB","0.0390000114826485"
"2009","TKL","Tokelau","Var. interanual de las importaciones industriales","-0.486388232391047"
"2009","TKM","Turkmenistán","Var. interanual de las importaciones industriales","0.263618869799282"
"2009","TKM","Turkmenistán","Var. interanual del PIB","0.0610000011485594"
"2009","TLS","Timor-Leste","Var. interanual de las importaciones industriales","-0.278485638363055"
"2009","TLS","Timor-Leste","Var. interanual del PIB","0.101469544183477"
"2009","TON","Tonga","Var. interanual de las importaciones industriales","-0.316067288886987"
"2009","TON","Tonga","Var. interanual del PIB","-0.0512918545677128"
"2009","TTO","Trinidad y Tobago","Var. interanual de las importaciones industriales","-0.262786159505334"
"2009","TTO","Trinidad y Tobago","Var. interanual del PIB","-0.043917292474615"
"2009","TUN","Túnez","Var. interanual de las importaciones industriales","-0.112225805851873"
"2009","TUN","Túnez","Var. interanual del PIB","0.0304345012371567"
"2009","TUR","Turquía","Var. interanual de las importaciones industriales","-0.255955240083571"
"2009","TUR","Turquía","Var. interanual del PIB","-0.0482315395301762"
"2009","TUV","Tuvalu","Var. interanual de las importaciones industriales","-0.00353549213536386"
"2009","TUV","Tuvalu","Var. interanual del PIB","-0.0624999999999996"
"2009","TZA","Tanzanía","Var. interanual de las importaciones industriales","-0.220299276257942"
"2009","TZA","Tanzanía","Var. interanual del PIB","0.0526910524873447"
"2009","UGA","Uganda","Var. interanual de las importaciones industriales","-0.0764302181346076"
"2009","UGA","Uganda","Var. interanual del PIB","0.0680151734860384"
"2009","UKR","Ucrania","Var. interanual de las importaciones industriales","-0.525097841900469"
"2009","UKR","Ucrania","Var. interanual del PIB","-0.151364679101505"
"2009","URY","Uruguay","Var. interanual de las importaciones industriales","-0.197586993157931"
"2009","URY","Uruguay","Var. interanual del PIB","0.0424349419462429"
"2009","USA","Estados Unidos","Var. interanual de las importaciones industriales","-0.215600659193965"
"2009","USA","Estados Unidos","Var. interanual del PIB","-0.0257650023426995"
"2009","UZB","Uzbekistán","Var. interanual de las importaciones industriales","-0.105379233302719"
"2009","UZB","Uzbekistán","Var. interanual del PIB","0.0805093332733982"
"2009","VCT","San Vicente y las Granadinas","Var. interanual de las importaciones industriales","0.153595958597926"
"2009","VCT","San Vicente y las Granadinas","Var. interanual del PIB","-0.0137819360560563"
"2009","VEN","Venezuela","Var. interanual de las importaciones industriales","-0.185739189112029"
"2009","VGB","Islas Vírgenes Británicas","Var. interanual de las importaciones industriales","-0.0848357477866537"
"2009","VNM","Vietnam","Var. interanual de las importaciones industriales","-0.118408064129254"
"2009","VNM","Vietnam","Var. interanual del PIB","0.0539789754014188"
"2009","VUT","Vanuatu","Var. interanual de las importaciones industriales","0.412437465689709"
"2009","VUT","Vanuatu","Var. interanual del PIB","0.0303730354099601"
"2009","WLF","Wallis y Futuna","Var. interanual de las importaciones industriales","-0.37259297390679"
"2009","WSM","Samoa","Var. interanual de las importaciones industriales","-0.0464071092502103"
"2009","WSM","Samoa","Var. interanual del PIB","-0.00541677601834556"
"2009","YEM","Yemen","Var. interanual de las importaciones industriales","-0.202120957247908"
"2009","YEM","Yemen","Var. interanual del PIB","0.0386622951587743"
"2009","ZAF","Sudáfrica","Var. interanual de las importaciones industriales","-0.220106830909621"
"2009","ZAF","Sudáfrica","Var. interanual del PIB","-0.015380891352558"
"2009","ZMB","Zambia","Var. interanual de las importaciones industriales","-0.215438446792137"
"2009","ZMB","Zambia","Var. interanual del PIB","0.092203484058657"
"2009","ZWE","Zimbabwe","Var. interanual de las importaciones industriales","1.35455468830226"
"2009","ZWE","Zimbabwe","Var. interanual del PIB","0.120195599748423"
"2010","ABW","Aruba","Var. interanual de las importaciones industriales","-0.064433825827775"
"2010","ABW","Aruba","Var. interanual del PIB","-0.0273345679250629"
"2010","AFG","Afganistán","Var. interanual de las importaciones industriales","0.494477044414098"
"2010","AFG","Afganistán","Var. interanual del PIB","0.143624414710731"
"2010","AGO","Angola","Var. interanual de las importaciones industriales","-0.174069021871613"
"2010","AGO","Angola","Var. interanual del PIB","0.0439837593810775"
"2010","AIA","Anguila","Var. interanual de las importaciones industriales","-0.500603550155587"
"2010","ALB","Albania","Var. interanual de las importaciones industriales","-0.0115036477926298"
"2010","ALB","Albania","Var. interanual del PIB","0.0370693815255336"
"2010","AND","Andorra","Var. interanual de las importaciones industriales","-0.00804223764337009"
"2010","AND","Andorra","Var. interanual del PIB","-0.0197495799965347"
"2010","ANT","Antillas Holandesas","Var. interanual de las importaciones industriales","-0.410062590937663"
"2010","ARE","Emiratos Árabes Unidos","Var. interanual de las importaciones industriales","0.128523914813611"
"2010","ARE","Emiratos Árabes Unidos","Var. interanual del PIB","0.0160285004844791"
"2010","ARG","Argentina","Var. interanual de las importaciones industriales","0.460942034804344"
"2010","ARG","Argentina","Var. interanual del PIB","0.101253981561003"
"2010","ARM","Armenia","Var. interanual de las importaciones industriales","0.118949886071598"
"2010","ARM","Armenia","Var. interanual del PIB","0.022000000002151"
"2010","ASM","Samoa Americana","Var. interanual de las importaciones industriales","-0.399712299548889"
"2010","ASM","Samoa Americana","Var. interanual del PIB","0.00299850074962493"
"2010","ATF","Tierras Australes Francesas","Var. interanual de las importaciones industriales","-0.132892855193393"
"2010","ATG","Antigua y Barbuda","Var. interanual de las importaciones industriales","0.331455327576498"
"2010","ATG","Antigua y Barbuda","Var. interanual del PIB","-0.0784043006330486"
"2010","AUS","Australia","Var. interanual de las importaciones industriales","0.223290285767746"
"2010","AUS","Australia","Var. interanual del PIB","0.0221998026536518"
"2010","AUT","Austria","Var. interanual de las importaciones industriales","0.105210827825143"
"2010","AUT","Austria","Var. interanual del PIB","0.0180898266960847"
"2010","AZE","Azerbaiyán","Var. interanual de las importaciones industriales","0.169088151300285"
"2010","AZE","Azerbaiyán","Var. interanual del PIB","0.0504894451349569"
"2010","BDI","Burundi","Var. interanual de las importaciones industriales","0.00819995610036872"
"2010","BDI","Burundi","Var. interanual del PIB","0.051241599943983"
"2010","BEL","Bélgica","Var. interanual de las importaciones industriales","-0.178121823585244"
"2010","BEL","Bélgica","Var. interanual del PIB","0.0271031141346472"
"2010","BEN","Benin","Var. interanual de las importaciones industriales","0.290285175650693"
"2010","BEN","Benin","Var. interanual del PIB","0.0211406472648394"
"2010","BFA","Burkina Faso","Var. interanual de las importaciones industriales","-0.000204819298425307"
"2010","BFA","Burkina Faso","Var. interanual del PIB","0.0844628157707621"
"2010","BGD","Bangladesh","Var. interanual de las importaciones industriales","0.342950069591655"
"2010","BGD","Bangladesh","Var. interanual del PIB","0.0557178818533079"
"2010","BGR","Bulgaria","Var. interanual de las importaciones industriales","0.076764887084475"
"2010","BGR","Bulgaria","Var. interanual del PIB","0.015553596346203"
"2010","BHR","Bahrein","Var. interanual de las importaciones industriales","0.345602099924921"
"2010","BHR","Bahrein","Var. interanual del PIB","0.0433429917283139"
"2010","BHS","Bahamas","Var. interanual de las importaciones industriales","0.374480668744755"
"2010","BHS","Bahamas","Var. interanual del PIB","0.0153866248693824"
"2010","BIH","Bosnia y Herzegovina","Var. interanual de las importaciones industriales","0.0633625258899622"
"2010","BIH","Bosnia y Herzegovina","Var. interanual del PIB","0.00865669260236634"
"2010","BLR","Belarús","Var. interanual de las importaciones industriales","0.264927939557748"
"2010","BLR","Belarús","Var. interanual del PIB","0.0775001706649181"
"2010","BLZ","Belice","Var. interanual de las importaciones industriales","0.10259047899226"
"2010","BLZ","Belice","Var. interanual del PIB","0.0111403578740259"
"2010","BMU","Bermuda","Var. interanual de las importaciones industriales","0.833295155144287"
"2010","BMU","Bermuda","Var. interanual del PIB","-0.0250287828947374"
"2010","BOL","Bolivia","Var. interanual de las importaciones industriales","0.20866515444385"
"2010","BOL","Bolivia","Var. interanual del PIB","0.0412672259105689"
"2010","BRA","Brasil","Var. interanual de las importaciones industriales","0.452921029528651"
"2010","BRA","Brasil","Var. interanual del PIB","0.0752822581815362"
"2010","BRB","Barbados","Var. interanual de las importaciones industriales","0.423557414993165"
"2010","BRB","Barbados","Var. interanual del PIB","-0.022177104367778"
"2010","BRN","Brunei","Var. interanual de las importaciones industriales","0.115580046866309"
"2010","BRN","Brunei","Var. interanual del PIB","0.027413643351482"
"2010","BTN","Bhután","Var. interanual de las importaciones industriales","0.495479663421454"
"2010","BTN","Bhután","Var. interanual del PIB","0.119318739003893"
"2010","BWA","Botswana","Var. interanual de las importaciones industriales","0.569905201634134"
"2010","BWA","Botswana","Var. interanual del PIB","0.101222091179736"
"2010","CAF","Rep. Centroafricana","Var. interanual de las importaciones industriales","0.955871877466287"
"2010","CAF","Rep. Centroafricana","Var. interanual del PIB","0.0463081843223332"
"2010","CAN","Canadá","Var. interanual de las importaciones industriales","0.213250968518094"
"2010","CAN","Canadá","Var. interanual del PIB","0.0309080637403649"
"2010","CCK","Islas Cocos","Var. interanual de las importaciones industriales","-0.199606658112819"
"2010","CHE","Suiza","Var. interanual de las importaciones industriales","0.110843115318386"
"2010","CHE","Suiza","Var. interanual del PIB","0.032433973355017"
"2010","CHL","Chile","Var. interanual de las importaciones industriales","0.392694760459819"
"2010","CHL","Chile","Var. interanual del PIB","0.0585165101730958"
"2010","CHN","China","Var. interanual de las importaciones industriales","0.273906078075181"
"2010","CHN","China","Var. interanual del PIB","0.106358710644914"
"2010","CIV","Costa de Marfil","Var. interanual de las importaciones industriales","0.315090092346603"
"2010","CIV","Costa de Marfil","Var. interanual del PIB","0.0684804939907011"
"2010","CMR","Camerún","Var. interanual de las importaciones industriales","0.0714956067963257"
"2010","CMR","Camerún","Var. interanual del PIB","0.0289902472121994"
"2010","COD","Rep. Dem. Congo","Var. interanual de las importaciones industriales","0.290809478667274"
"2010","COD","Rep. Dem. Congo","Var. interanual del PIB","0.0710797657581397"
"2010","COG","Congo","Var. interanual de las importaciones industriales","-0.0276647404528527"
"2010","COG","Congo","Var. interanual del PIB","0.0993126543095595"
"2010","COK","Islas Cook","Var. interanual de las importaciones industriales","-0.103637271923543"
"2010","COL","Colombia","Var. interanual de las importaciones industriales","0.261035947023778"
"2010","COL","Colombia","Var. interanual del PIB","0.0449465897070915"
"2010","COM","Comoras","Var. interanual de las importaciones industriales","0.150746206420793"
"2010","COM","Comoras","Var. interanual del PIB","0.0377776674982262"
"2010","CPV","Cabo Verde","Var. interanual de las importaciones industriales","0.224138168876511"
"2010","CPV","Cabo Verde","Var. interanual del PIB","0.0183641914990005"
"2010","CRI","Costa Rica","Var. interanual de las importaciones industriales","0.479683696643464"
"2010","CRI","Costa Rica","Var. interanual del PIB","0.0536034352634123"
"2010","CUB","Cuba","Var. interanual de las importaciones industriales","0.169342532803726"
"2010","CUB","Cuba","Var. interanual del PIB","0.0239035229650724"
"2010","CXR","Isla Christmas","Var. interanual de las importaciones industriales","0.786582513690712"
"2010","CYM","Islas Caimán","Var. interanual de las importaciones industriales","0.807823005762532"
"2010","CYM","Islas Caimán","Var. interanual del PIB","-0.0271563526217575"
"2010","CYP","Chipre","Var. interanual de las importaciones industriales","0.0777336095919881"
"2010","CYP","Chipre","Var. interanual del PIB","0.0228354499702932"
"2010","CZE","Chequia","Var. interanual de las importaciones industriales","0.177536300332394"
"2010","CZE","Chequia","Var. interanual del PIB","0.0271466511501854"
"2010","DEU","Alemania","Var. interanual de las importaciones industriales","0.152514097546312"
"2010","DEU","Alemania","Var. interanual del PIB","0.0414676754532446"
"2010","DJI","Djibouti","Var. interanual de las importaciones industriales","0.0430098268256933"
"2010","DMA","Dominica","Var. interanual de las importaciones industriales","0.0385766537028498"
"2010","DMA","Dominica","Var. interanual del PIB","0.0067263440044516"
"2010","DNK","Dinamarca","Var. interanual de las importaciones industriales","0.0543621289555072"
"2010","DNK","Dinamarca","Var. interanual del PIB","0.0158289702078187"
"2010","DOM","Rep. Dominicana","Var. interanual de las importaciones industriales","0.219279033818644"
"2010","DOM","Rep. Dominicana","Var. interanual del PIB","0.083396510596222"
"2010","DZA","Argelia","Var. interanual de las importaciones industriales","0.0445172250824455"
"2010","DZA","Argelia","Var. interanual del PIB","0.0480000000000032"
"2010","ECU","Ecuador","Var. interanual de las importaciones industriales","0.403060587840057"
"2010","ECU","Ecuador","Var. interanual del PIB","0.0402913787986621"
"2010","EGY","Egipto","Var. interanual de las importaciones industriales","0.168986997200861"
"2010","EGY","Egipto","Var. interanual del PIB","0.0514723485755324"
"2010","ERI","Eritrea","Var. interanual de las importaciones industriales","0.0840446592826194"
"2010","ERI","Eritrea","Var. interanual del PIB","0.0219419034888115"
"2010","ESP","España","Var. interanual de las importaciones industriales","0.0835345519830297"
"2010","ESP","España","Var. interanual del PIB","0.000941223166681437"
"2010","EST","Estonia","Var. interanual de las importaciones industriales","0.248613794894665"
"2010","EST","Estonia","Var. interanual del PIB","0.024497459157552"
"2010","ETH","Etiopía","Var. interanual de las importaciones industriales","0.0677790409510046"
"2010","ETH","Etiopía","Var. interanual del PIB","0.125505383459307"
"2010","FIN","Finlandia","Var. interanual de las importaciones industriales","0.124124565595042"
"2010","FIN","Finlandia","Var. interanual del PIB","0.0316828772325246"
"2010","FJI","Fiji","Var. interanual de las importaciones industriales","0.19687286503094"
"2010","FJI","Fiji","Var. interanual del PIB","0.0295467242212244"
"2010","FLK","Islas Malvinas","Var. interanual de las importaciones industriales","0.788540288644625"
"2010","FRA","Francia","Var. interanual de las importaciones industriales","0.104391963531085"
"2010","FRA","Francia","Var. interanual del PIB","0.0200032472699989"
"2010","FSM","Micronesia","Var. interanual de las importaciones industriales","-0.169059382099231"
"2010","FSM","Micronesia","Var. interanual del PIB","0.0225938995585937"
"2010","GAB","Gabón","Var. interanual de las importaciones industriales","0.200887386517874"
"2010","GAB","Gabón","Var. interanual del PIB","0.0708988731455149"
"2010","GBR","Reino Unido","Var. interanual de las importaciones industriales","0.160072134960547"
"2010","GBR","Reino Unido","Var. interanual del PIB","0.0223331512631075"
"2010","GEO","Georgia","Var. interanual de las importaciones industriales","0.310885705339859"
"2010","GEO","Georgia","Var. interanual del PIB","0.0624640865303339"
"2010","GHA","Ghana","Var. interanual de las importaciones industriales","0.244279246128676"
"2010","GHA","Ghana","Var. interanual del PIB","0.078997119405162"
"2010","GIB","Gibraltar","Var. interanual de las importaciones industriales","0.266214437771083"
"2010","GIN","Guinea","Var. interanual de las importaciones industriales","0.067259778456302"
"2010","GIN","Guinea","Var. interanual del PIB","0.048133601696756"
"2010","GMB","Gambia","Var. interanual de las importaciones industriales","0.0310603483406751"
"2010","GMB","Gambia","Var. interanual del PIB","0.0590833580968313"
"2010","GNB","Guinea-Bissau","Var. interanual de las importaciones industriales","-0.20822862872854"
"2010","GNB","Guinea-Bissau","Var. interanual del PIB","0.0560536311358268"
"2010","GNQ","Guinea Ecuatorial","Var. interanual de las importaciones industriales","0.274309391853519"
"2010","GNQ","Guinea Ecuatorial","Var. interanual del PIB","-0.0892417588851822"
"2010","GRC","Grecia","Var. interanual de las importaciones industriales","-0.166829680386519"
"2010","GRC","Grecia","Var. interanual del PIB","-0.0569374120273669"
"2010","GRD","Granada","Var. interanual de las importaciones industriales","0.969635960581099"
"2010","GRD","Granada","Var. interanual del PIB","-0.0051114618717375"
"2010","GRL","Groenlandia","Var. interanual de las importaciones industriales","0.16493471675985"
"2010","GRL","Groenlandia","Var. interanual del PIB","0.0173582505889658"
"2010","GTM","Guatemala","Var. interanual de las importaciones industriales","0.183780633596103"
"2010","GTM","Guatemala","Var. interanual del PIB","0.028841754280037"
"2010","GUM","Guam","Var. interanual de las importaciones industriales","0.0363442778800798"
"2010","GUM","Guam","Var. interanual del PIB","0.0226325193567609"
"2010","GUY","Guyana","Var. interanual de las importaciones industriales","0.321347106221635"
"2010","GUY","Guyana","Var. interanual del PIB","0.0413844160137331"
"2010","HKG","Hong Kong","Var. interanual de las importaciones industriales","0.261784831937933"
