"anio","iso3","pais_nombre","ncm6","desc_ncm6","expo","share","ranking"
"2024","SGP","Singapur","030617","Otros gambas, congelados","1750.05000","0.00900","76"
"2024","SGP","Singapur","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","8008.13300","0.01800","43"
"2024","SGP","Singapur","100590","Maíz (exc. para siembra)","59.28800","0.00000","106"
"2024","SGP","Singapur","120190","La soja, incluso quebrantadas, excepto para siembra","748.53100","0.00100","64"
"2024","SGP","Singapur","120242","Cacahuetes sin cáscara, incluso quebrantados","95.31100","0.00200","82"
"2024","SGP","Singapur","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","21102.37400","0.20500","29"
"2024","SGP","Singapur","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","9711.35700","0.32900","33"
"2024","SGP","Singapur","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","249.33400","0.00100","80"
"2024","SVK","Eslovaquia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1124.99800","0.00500","61"
"2024","SVK","Eslovaquia","020230","Carne deshuesada, de bovinos, congelada","360.71800","0.00100","81"
"2024","SVK","Eslovaquia","030617","Otros gambas, congelados","214.31400","0.00100","102"
"2024","SVK","Eslovaquia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","182778.71100","0.41700","23"
"2024","SVK","Eslovaquia","100590","Maíz (exc. para siembra)","52819.21300","0.13100","32"
"2024","SVK","Eslovaquia","120190","La soja, incluso quebrantadas, excepto para siembra","62361.91800","0.07800","24"
"2024","SVK","Eslovaquia","120242","Cacahuetes sin cáscara, incluso quebrantados","145.48300","0.00300","75"
"2024","SVK","Eslovaquia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","1401.09400","0.01400","52"
"2024","SVK","Eslovaquia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","352.84000","0.01200","67"
"2024","SVK","Eslovaquia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","10066.29900","0.03000","54"
"2024","VNM","Vietnam","020130","Carne deshuesada, de bovinos, fresca o refrigerada","4.68900","0.00000","102"
"2024","VNM","Vietnam","020230","Carne deshuesada, de bovinos, congelada","703.20300","0.00200","73"
"2024","VNM","Vietnam","030617","Otros gambas, congelados","1619738.08300","8.61300","3"
"2024","VNM","Vietnam","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","275.77800","0.00100","58"
"2024","VNM","Vietnam","100590","Maíz (exc. para siembra)","79435.97100","0.19700","27"
"2024","VNM","Vietnam","120190","La soja, incluso quebrantadas, excepto para siembra","134.45000","0.00000","72"
"2024","VNM","Vietnam","120242","Cacahuetes sin cáscara, incluso quebrantados","3227.44200","0.07400","27"
"2024","VNM","Vietnam","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","80834.07600","0.78400","17"
"2024","VNM","Vietnam","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","11200.80500","0.38000","31"
"2024","VNM","Vietnam","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","17872.04800","0.05300","47"
"2024","SVN","Eslovenia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","9568.80500","0.04100","38"
"2024","SVN","Eslovenia","020230","Carne deshuesada, de bovinos, congelada","3206.95100","0.01000","57"
"2024","SVN","Eslovenia","030617","Otros gambas, congelados","788.18400","0.00400","85"
"2024","SVN","Eslovenia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","88361.55000","0.20200","30"
"2024","SVN","Eslovenia","100590","Maíz (exc. para siembra)","303295.23300","0.75200","15"
"2024","SVN","Eslovenia","120190","La soja, incluso quebrantadas, excepto para siembra","53579.28300","0.06700","28"
"2024","SVN","Eslovenia","120242","Cacahuetes sin cáscara, incluso quebrantados","11.85300","0.00000","112"
"2024","SVN","Eslovenia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","5441.16700","0.05300","40"
"2024","SVN","Eslovenia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","2184.95100","0.07400","48"
"2024","SVN","Eslovenia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","247269.16600","0.73600","13"
"2024","SOM","Somalia","030617","Otros gambas, congelados","166.84600","0.00100","107"
"2024","SOM","Somalia","120190","La soja, incluso quebrantadas, excepto para siembra","65.91800","0.00000","80"
"2024","ZAF","Sudáfrica","020130","Carne deshuesada, de bovinos, fresca o refrigerada","110493.06700","0.47200","24"
"2024","ZAF","Sudáfrica","020230","Carne deshuesada, de bovinos, congelada","63776.88100","0.19000","29"
"2024","ZAF","Sudáfrica","030617","Otros gambas, congelados","2364.31900","0.01300","68"
"2024","ZAF","Sudáfrica","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","119477.75500","0.27300","28"
"2024","ZAF","Sudáfrica","100590","Maíz (exc. para siembra)","904047.86200","2.24200","6"
"2024","ZAF","Sudáfrica","120190","La soja, incluso quebrantadas, excepto para siembra","82492.12900","0.10300","20"
"2024","ZAF","Sudáfrica","120242","Cacahuetes sin cáscara, incluso quebrantados","12995.29900","0.29800","17"
"2024","ZAF","Sudáfrica","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","128934.56800","1.25100","13"
"2024","ZAF","Sudáfrica","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","13370.47200","0.45300","27"
"2024","ZAF","Sudáfrica","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","90322.71700","0.26900","21"
"2024","ZWE","Zimbabwe","020230","Carne deshuesada, de bovinos, congelada","1.52100","0.00000","118"
"2024","ZWE","Zimbabwe","100590","Maíz (exc. para siembra)","9.52400","0.00000","130"
"2024","ZWE","Zimbabwe","120190","La soja, incluso quebrantadas, excepto para siembra","0.67500","0.00000","113"
"2024","ZWE","Zimbabwe","120242","Cacahuetes sin cáscara, incluso quebrantados","1.41600","0.00000","128"
"2024","ZWE","Zimbabwe","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","15.37300","0.00100","96"
"2024","ZWE","Zimbabwe","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","11.86000","0.00000","105"
"2024","ESP","España","020130","Carne deshuesada, de bovinos, fresca o refrigerada","296644.52900","1.26700","17"
"2024","ESP","España","020230","Carne deshuesada, de bovinos, congelada","208810.10600","0.62200","15"
"2024","ESP","España","030617","Otros gambas, congelados","278221.78700","1.47900","8"
"2024","ESP","España","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","13786.28100","0.03100","41"
"2024","ESP","España","100590","Maíz (exc. para siembra)","69780.48600","0.17300","28"
"2024","ESP","España","120190","La soja, incluso quebrantadas, excepto para siembra","5868.53500","0.00700","43"
"2024","ESP","España","120242","Cacahuetes sin cáscara, incluso quebrantados","8610.82100","0.19800","21"
"2024","ESP","España","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","327548.74200","3.17800","6"
"2024","ESP","España","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","33126.78300","1.12300","15"
"2024","ESP","España","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","71720.49800","0.21300","25"
"2024","SSD","Sudán del Sur","100590","Maíz (exc. para siembra)","23.85100","0.00000","121"
"2024","SSD","Sudán del Sur","120242","Cacahuetes sin cáscara, incluso quebrantados","7.77000","0.00000","115"
"2024","SDN","Sudán","030617","Otros gambas, congelados","0.12500","0.00000","143"
"2024","SDN","Sudán","100590","Maíz (exc. para siembra)","75.22000","0.00000","103"
"2024","SDN","Sudán","120190","La soja, incluso quebrantadas, excepto para siembra","4361.59800","0.00500","48"
"2024","SDN","Sudán","120242","Cacahuetes sin cáscara, incluso quebrantados","342617.78600","7.86600","6"
"2024","SDN","Sudán","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","12.11900","0.00000","80"
"2024","SUR","Suriname","030617","Otros gambas, congelados","4108.69700","0.02200","58"
"2024","SUR","Suriname","100590","Maíz (exc. para siembra)","4.67400","0.00000","134"
"2024","SUR","Suriname","120190","La soja, incluso quebrantadas, excepto para siembra","4.44900","0.00000","103"
"2024","SUR","Suriname","120242","Cacahuetes sin cáscara, incluso quebrantados","1.59400","0.00000","127"
"2024","SUR","Suriname","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","7.73100","0.00000","107"
"2024","SWZ","Eswatini","020130","Carne deshuesada, de bovinos, fresca o refrigerada","697.86800","0.00300","65"
"2024","SWZ","Eswatini","020230","Carne deshuesada, de bovinos, congelada","2379.64300","0.00700","62"
"2024","SWZ","Eswatini","030617","Otros gambas, congelados","2.76100","0.00000","133"
"2024","SWZ","Eswatini","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","0.01100","0.00000","119"
"2024","SWZ","Eswatini","100590","Maíz (exc. para siembra)","12.26800","0.00000","125"
"2024","SWZ","Eswatini","120190","La soja, incluso quebrantadas, excepto para siembra","35.90000","0.00000","87"
"2024","SWZ","Eswatini","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","569.02100","0.01900","60"
"2024","SWZ","Eswatini","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","1285.73800","0.00400","66"
"2024","SWE","Suecia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","9153.91600","0.03900","40"
"2024","SWE","Suecia","020230","Carne deshuesada, de bovinos, congelada","4344.52900","0.01300","54"
"2024","SWE","Suecia","030617","Otros gambas, congelados","920.89300","0.00500","84"
"2024","SWE","Suecia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","97444.76100","0.22200","29"
"2024","SWE","Suecia","100590","Maíz (exc. para siembra)","2839.60600","0.00700","55"
"2024","SWE","Suecia","120190","La soja, incluso quebrantadas, excepto para siembra","500.03600","0.00100","65"
"2024","SWE","Suecia","120242","Cacahuetes sin cáscara, incluso quebrantados","294.64800","0.00700","60"
"2024","SWE","Suecia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","2743.33700","0.02700","46"
"2024","SWE","Suecia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","12886.34400","0.43700","28"
"2024","SWE","Suecia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","3907.69800","0.01200","59"
"2024","CHE","Suiza","020130","Carne deshuesada, de bovinos, fresca o refrigerada","662.84000","0.00300","66"
"2024","CHE","Suiza","020230","Carne deshuesada, de bovinos, congelada","253.84900","0.00100","84"
"2024","CHE","Suiza","030617","Otros gambas, congelados","491.04200","0.00300","89"
"2024","CHE","Suiza","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","49411.72600","0.11300","34"
"2024","CHE","Suiza","100590","Maíz (exc. para siembra)","66512.73200","0.16500","30"
"2024","CHE","Suiza","120190","La soja, incluso quebrantadas, excepto para siembra","60973.92400","0.07600","25"
"2024","CHE","Suiza","120242","Cacahuetes sin cáscara, incluso quebrantados","194.43100","0.00400","66"
"2024","CHE","Suiza","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","1232.81500","0.01200","53"
"2024","CHE","Suiza","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","1420.29200","0.04800","54"
"2024","CHE","Suiza","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","56288.06600","0.16700","28"
"2024","SYR","Siria","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","420.28200","0.00100","54"
"2024","SYR","Siria","100590","Maíz (exc. para siembra)","404.73900","0.00100","81"
"2024","SYR","Siria","120190","La soja, incluso quebrantadas, excepto para siembra","1937.24500","0.00200","56"
"2024","SYR","Siria","120242","Cacahuetes sin cáscara, incluso quebrantados","2.27900","0.00000","125"
"2024","TJK","Tayikistán","100590","Maíz (exc. para siembra)","0.00300","0.00000","154"
"2024","TJK","Tayikistán","120242","Cacahuetes sin cáscara, incluso quebrantados","443.08700","0.01000","57"
"2024","THA","Tailandia","020130","Carne deshuesada, de bovinos, fresca o refrigerada","25.79600","0.00000","90"
"2024","THA","Tailandia","020230","Carne deshuesada, de bovinos, congelada","424.96200","0.00100","78"
"2024","THA","Tailandia","030617","Otros gambas, congelados","564511.15100","3.00200","6"
"2024","THA","Tailandia","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","13.03800","0.00000","86"
"2024","THA","Tailandia","100590","Maíz (exc. para siembra)","2376.74800","0.00600","57"
"2024","THA","Tailandia","120190","La soja, incluso quebrantadas, excepto para siembra","378.57000","0.00000","68"
"2024","THA","Tailandia","120242","Cacahuetes sin cáscara, incluso quebrantados","298.20500","0.00700","59"
"2024","THA","Tailandia","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","80447.75000","0.78000","18"
"2024","THA","Tailandia","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","197176.97700","6.68600","4"
"2024","THA","Tailandia","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","43791.20600","0.13000","32"
"2024","TGO","Togo","020230","Carne deshuesada, de bovinos, congelada","621.16000","0.00200","75"
"2024","TGO","Togo","030617","Otros gambas, congelados","1.12700","0.00000","136"
"2024","TGO","Togo","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","73.00400","0.00000","71"
"2024","TGO","Togo","100590","Maíz (exc. para siembra)","420.25400","0.00100","80"
"2024","TGO","Togo","120190","La soja, incluso quebrantadas, excepto para siembra","249315.07000","0.31100","10"
"2024","TGO","Togo","120242","Cacahuetes sin cáscara, incluso quebrantados","1048.02700","0.02400","47"
"2024","TGO","Togo","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","23249.44500","0.22600","26"
"2024","TGO","Togo","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","1619.35000","0.05500","51"
"2024","TGO","Togo","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","79325.04500","0.23600","24"
"2024","TON","Tonga","120242","Cacahuetes sin cáscara, incluso quebrantados","0.02400","0.00000","139"
"2024","TON","Tonga","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","27.55500","0.00100","92"
"2024","TTO","Trinidad y Tobago","020230","Carne deshuesada, de bovinos, congelada","409.11400","0.00100","79"
"2024","TTO","Trinidad y Tobago","030617","Otros gambas, congelados","283.41400","0.00200","97"
"2024","TTO","Trinidad y Tobago","100590","Maíz (exc. para siembra)","10.76600","0.00000","127"
"2024","TTO","Trinidad y Tobago","120190","La soja, incluso quebrantadas, excepto para siembra","0.82400","0.00000","112"
"2024","TTO","Trinidad y Tobago","120242","Cacahuetes sin cáscara, incluso quebrantados","7.05300","0.00000","118"
"2024","ARE","Emiratos Árabes Unidos","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1372.60200","0.00600","57"
"2024","ARE","Emiratos Árabes Unidos","020230","Carne deshuesada, de bovinos, congelada","3488.78900","0.01000","55"
"2024","ARE","Emiratos Árabes Unidos","030617","Otros gambas, congelados","115220.48700","0.61300","18"
"2024","ARE","Emiratos Árabes Unidos","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","209498.99900","0.47800","21"
"2024","ARE","Emiratos Árabes Unidos","100590","Maíz (exc. para siembra)","38773.98400","0.09600","34"
"2024","ARE","Emiratos Árabes Unidos","120190","La soja, incluso quebrantadas, excepto para siembra","111.78100","0.00000","74"
"2024","ARE","Emiratos Árabes Unidos","120242","Cacahuetes sin cáscara, incluso quebrantados","470.17200","0.01100","55"
"2024","ARE","Emiratos Árabes Unidos","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","7954.00200","0.07700","38"
"2024","ARE","Emiratos Árabes Unidos","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","8103.22800","0.27500","36"
"2024","ARE","Emiratos Árabes Unidos","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","83739.72400","0.24900","22"
"2024","TUN","Túnez","030617","Otros gambas, congelados","43476.24200","0.23100","30"
"2024","TUN","Túnez","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","0.38200","0.00000","103"
"2024","TUN","Túnez","100590","Maíz (exc. para siembra)","0.03100","0.00000","151"
"2024","TUN","Túnez","120190","La soja, incluso quebrantadas, excepto para siembra","0.18100","0.00000","121"
"2024","TUN","Túnez","120242","Cacahuetes sin cáscara, incluso quebrantados","20.10100","0.00000","103"
"2024","TUN","Túnez","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","0.11800","0.00000","97"
"2024","TUN","Túnez","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","0.88800","0.00000","109"
"2024","TUN","Túnez","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","0.09400","0.00000","116"
"2024","TUR","Turquía","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1640.38000","0.00700","55"
"2024","TUR","Turquía","020230","Carne deshuesada, de bovinos, congelada","19218.81200","0.05700","40"
"2024","TUR","Turquía","030617","Otros gambas, congelados","15207.79100","0.08100","41"
"2024","TUR","Turquía","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","226191.13600","0.51600","20"
"2024","TUR","Turquía","100590","Maíz (exc. para siembra)","200513.46900","0.49700","19"
"2024","TUR","Turquía","120190","La soja, incluso quebrantadas, excepto para siembra","37570.16700","0.04700","30"
"2024","TUR","Turquía","120242","Cacahuetes sin cáscara, incluso quebrantados","9595.48200","0.22000","20"
"2024","TUR","Turquía","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","348642.09500","3.38200","5"
"2024","TUR","Turquía","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","2074.50000","0.07000","49"
"2024","TUR","Turquía","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","537460.18000","1.59900","10"
"2024","TCA","Islas Turcas y Caicos","020230","Carne deshuesada, de bovinos, congelada","75.02600","0.00000","97"
"2024","UGA","Uganda","020130","Carne deshuesada, de bovinos, fresca o refrigerada","11.03800","0.00000","97"
"2024","UGA","Uganda","020230","Carne deshuesada, de bovinos, congelada","448.53600","0.00100","77"
"2024","UGA","Uganda","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","1.04300","0.00000","98"
"2024","UGA","Uganda","100590","Maíz (exc. para siembra)","41760.32900","0.10400","33"
"2024","UGA","Uganda","120190","La soja, incluso quebrantadas, excepto para siembra","2733.66600","0.00300","54"
"2024","UGA","Uganda","120242","Cacahuetes sin cáscara, incluso quebrantados","1385.81000","0.03200","43"
"2024","UGA","Uganda","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","730.83000","0.00700","59"
"2024","UGA","Uganda","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","7126.51500","0.24200","37"
"2024","UGA","Uganda","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","15389.06900","0.04600","50"
"2024","UKR","Ucrania","020130","Carne deshuesada, de bovinos, fresca o refrigerada","5575.31200","0.02400","45"
"2024","UKR","Ucrania","020230","Carne deshuesada, de bovinos, congelada","58031.41200","0.17300","31"
"2024","UKR","Ucrania","030617","Otros gambas, congelados","2084.61800","0.01100","70"
"2024","UKR","Ucrania","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","3750141.70200","8.56100","5"
"2024","UKR","Ucrania","100590","Maíz (exc. para siembra)","5659742.58500","14.03400","4"
"2024","UKR","Ucrania","120190","La soja, incluso quebrantadas, excepto para siembra","1353962.54000","1.69100","6"
"2024","UKR","Ucrania","120242","Cacahuetes sin cáscara, incluso quebrantados","39.19100","0.00100","94"
"2024","UKR","Ucrania","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","304976.22100","2.95900","7"
"2024","UKR","Ucrania","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","12822.10500","0.43500","29"
"2024","UKR","Ucrania","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","334834.84800","0.99600","11"
"2024","MKD","Macedonia del Norte","020130","Carne deshuesada, de bovinos, fresca o refrigerada","2.98100","0.00000","105"
"2024","MKD","Macedonia del Norte","020230","Carne deshuesada, de bovinos, congelada","36.71800","0.00000","102"
"2024","MKD","Macedonia del Norte","030617","Otros gambas, congelados","1624.40400","0.00900","77"
"2024","MKD","Macedonia del Norte","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","6034.56700","0.01400","44"
"2024","MKD","Macedonia del Norte","100590","Maíz (exc. para siembra)","1898.13100","0.00500","60"
"2024","MKD","Macedonia del Norte","120190","La soja, incluso quebrantadas, excepto para siembra","9.62200","0.00000","99"
"2024","MKD","Macedonia del Norte","120242","Cacahuetes sin cáscara, incluso quebrantados","71.42300","0.00200","87"
"2024","MKD","Macedonia del Norte","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","58.37800","0.00000","91"
"2024","EGY","Egipto","020130","Carne deshuesada, de bovinos, fresca o refrigerada","445.36100","0.00200","68"
"2024","EGY","Egipto","020230","Carne deshuesada, de bovinos, congelada","833.31700","0.00200","71"
"2024","EGY","Egipto","030617","Otros gambas, congelados","2928.23000","0.01600","63"
"2024","EGY","Egipto","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","29.09700","0.00000","77"
"2024","EGY","Egipto","100590","Maíz (exc. para siembra)","1672.15400","0.00400","65"
"2024","EGY","Egipto","120190","La soja, incluso quebrantadas, excepto para siembra","37.98000","0.00000","86"
"2024","EGY","Egipto","120242","Cacahuetes sin cáscara, incluso quebrantados","53519.49800","1.22900","10"
"2024","EGY","Egipto","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","129763.73200","1.25900","12"
"2024","EGY","Egipto","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","24742.89800","0.83900","17"
"2024","EGY","Egipto","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","10304.12000","0.03100","52"
"2024","GBR","Reino Unido","020130","Carne deshuesada, de bovinos, fresca o refrigerada","301611.93800","1.28800","16"
"2024","GBR","Reino Unido","020230","Carne deshuesada, de bovinos, congelada","142167.53000","0.42300","21"
"2024","GBR","Reino Unido","030617","Otros gambas, congelados","9261.67600","0.04900","46"
"2024","GBR","Reino Unido","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","45071.94400","0.10300","35"
"2024","GBR","Reino Unido","100590","Maíz (exc. para siembra)","37033.66000","0.09200","36"
"2024","GBR","Reino Unido","120190","La soja, incluso quebrantadas, excepto para siembra","1346.36100","0.00200","60"
"2024","GBR","Reino Unido","120242","Cacahuetes sin cáscara, incluso quebrantados","2591.35700","0.05900","31"
"2024","GBR","Reino Unido","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","19486.43100","0.18900","30"
"2024","GBR","Reino Unido","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","20276.38000","0.68800","23"
"2024","GBR","Reino Unido","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","25480.79900","0.07600","42"
"2024","TZA","Tanzanía","020130","Carne deshuesada, de bovinos, fresca o refrigerada","1764.63900","0.00800","54"
"2024","TZA","Tanzanía","020230","Carne deshuesada, de bovinos, congelada","48.90300","0.00000","101"
"2024","TZA","Tanzanía","030617","Otros gambas, congelados","253.60300","0.00100","101"
"2024","TZA","Tanzanía","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","384.19000","0.00100","57"
"2024","TZA","Tanzanía","100590","Maíz (exc. para siembra)","106132.85200","0.26300","24"
"2024","TZA","Tanzanía","120190","La soja, incluso quebrantadas, excepto para siembra","4431.94900","0.00600","47"
"2024","TZA","Tanzanía","120242","Cacahuetes sin cáscara, incluso quebrantados","44211.63500","1.01500","11"
"2024","TZA","Tanzanía","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","6.16400","0.00000","101"
"2024","TZA","Tanzanía","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","1055.89400","0.00300","68"
"2024","USA","Estados Unidos","020130","Carne deshuesada, de bovinos, fresca o refrigerada","3976185.73400","16.97600","1"
"2024","USA","Estados Unidos","020230","Carne deshuesada, de bovinos, congelada","3658816.55700","10.89600","3"
"2024","USA","Estados Unidos","030617","Otros gambas, congelados","26617.85300","0.14200","36"
"2024","USA","Estados Unidos","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","5595912.64100","12.77400","2"
"2024","USA","Estados Unidos","100590","Maíz (exc. para siembra)","10345386.88100","25.65200","1"
"2024","USA","Estados Unidos","120190","La soja, incluso quebrantadas, excepto para siembra","24411868.11300","30.48400","2"
"2024","USA","Estados Unidos","120242","Cacahuetes sin cáscara, incluso quebrantados","493304.53700","11.32500","3"
"2024","USA","Estados Unidos","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","247670.40300","2.40300","9"
"2024","USA","Estados Unidos","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","234412.68900","7.94900","3"
"2024","USA","Estados Unidos","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","6273583.87100","18.66400","3"
"2024","BFA","Burkina Faso","030617","Otros gambas, congelados","6.88200","0.00000","127"
"2024","BFA","Burkina Faso","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","113.12800","0.00000","69"
"2024","BFA","Burkina Faso","100590","Maíz (exc. para siembra)","4034.44700","0.01000","52"
"2024","BFA","Burkina Faso","120190","La soja, incluso quebrantadas, excepto para siembra","65534.38400","0.08200","22"
"2024","BFA","Burkina Faso","120242","Cacahuetes sin cáscara, incluso quebrantados","1641.31300","0.03800","38"
"2024","BFA","Burkina Faso","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","0.30800","0.00000","111"
"2024","BFA","Burkina Faso","230400","Tortas y demás residuos sólidos de la extracción del aceite de soja ""soya"", incl. molidos o en ""pellets""","898.49700","0.00300","69"
"2024","URY","Uruguay","020130","Carne deshuesada, de bovinos, fresca o refrigerada","472282.63200","2.01600","12"
"2024","URY","Uruguay","020230","Carne deshuesada, de bovinos, congelada","1353622.91600","4.03100","7"
"2024","URY","Uruguay","030617","Otros gambas, congelados","6.93700","0.00000","126"
"2024","URY","Uruguay","100199","Otros tipos de trigo y el trigo con centeno, excepto para la siembra","178362.16900","0.40700","24"
"2024","URY","Uruguay","100590","Maíz (exc. para siembra)","30470.16600","0.07600","42"
"2024","URY","Uruguay","120190","La soja, incluso quebrantadas, excepto para siembra","447189.74500","0.55800","7"
"2024","URY","Uruguay","150710","Aceite de soja ""soya"" en bruto, incl. desgomado","9334.11700","0.09100","37"
"2024","URY","Uruguay","150790","Aceite de soja ""soya"" y sus fracciones, incl. refinados, sin modificar químicamente","0.30200","0.00000","112"
